,data,is_cold,queue,size,memory,type
82,0.035459041595458984,False,lambda_cold,64,2048,invocation
83,0.038631439208984375,False,lambda_cold,64,2048,invocation
84,0.03966498374938965,False,lambda_cold,64,2048,invocation
85,0.0415806770324707,False,lambda_cold,64,2048,invocation
86,0.038117408752441406,False,lambda_cold,64,2048,invocation
87,0.04554414749145508,False,lambda_cold,64,2048,invocation
88,0.03806185722351074,False,lambda_cold,64,2048,invocation
89,0.03911137580871582,False,lambda_cold,64,2048,invocation
90,0.03835797309875488,False,lambda_cold,64,2048,invocation
91,0.03805994987487793,False,lambda_cold,64,2048,invocation
92,0.04292178153991699,False,lambda_cold,64,2048,invocation
93,0.040401458740234375,False,lambda_cold,64,2048,invocation
94,0.039881229400634766,False,lambda_cold,64,2048,invocation
95,0.03828024864196777,False,lambda_cold,64,2048,invocation
96,0.04082179069519043,False,lambda_cold,64,2048,invocation
97,0.0401005744934082,False,lambda_cold,64,2048,invocation
98,0.03474283218383789,False,lambda_cold,64,2048,invocation
99,0.038034677505493164,False,lambda_cold,64,2048,invocation
200,0.03667140007019043,False,lambda_cold,1024,2048,invocation
201,0.04062938690185547,False,lambda_cold,1024,2048,invocation
202,0.03674125671386719,False,lambda_cold,1024,2048,invocation
203,0.03961014747619629,False,lambda_cold,1024,2048,invocation
204,0.03962588310241699,False,lambda_cold,1024,2048,invocation
205,0.042276859283447266,False,lambda_cold,1024,2048,invocation
206,0.036664724349975586,False,lambda_cold,1024,2048,invocation
207,0.044309377670288086,False,lambda_cold,1024,2048,invocation
208,0.15177416801452637,False,lambda_cold,1024,2048,invocation
209,0.13141155242919922,False,lambda_cold,1024,2048,invocation
210,0.03836989402770996,False,lambda_cold,1024,2048,invocation
211,0.03557276725769043,False,lambda_cold,1024,2048,invocation
212,0.041878461837768555,False,lambda_cold,1024,2048,invocation
213,0.03697395324707031,False,lambda_cold,1024,2048,invocation
214,0.04660344123840332,False,lambda_cold,1024,2048,invocation
215,0.03855490684509277,False,lambda_cold,1024,2048,invocation
216,0.04337573051452637,False,lambda_cold,1024,2048,invocation
217,0.045191049575805664,False,lambda_cold,1024,2048,invocation
218,0.03900408744812012,False,lambda_cold,1024,2048,invocation
219,0.04312753677368164,False,lambda_cold,1024,2048,invocation
220,0.03876137733459473,False,lambda_cold,1024,2048,invocation
221,0.039748191833496094,False,lambda_cold,1024,2048,invocation
222,0.042517662048339844,False,lambda_cold,1024,2048,invocation
223,0.04885244369506836,False,lambda_cold,1024,2048,invocation
224,0.05427861213684082,False,lambda_cold,1024,2048,invocation
225,0.10974407196044922,False,lambda_cold,1024,2048,invocation
226,0.06045269966125488,False,lambda_cold,1024,2048,invocation
227,0.0415799617767334,False,lambda_cold,1024,2048,invocation
228,0.04672431945800781,False,lambda_cold,1024,2048,invocation
229,0.0384521484375,False,lambda_cold,1024,2048,invocation
230,0.12499380111694336,False,lambda_cold,1024,2048,invocation
231,0.03660893440246582,False,lambda_cold,1024,2048,invocation
232,0.04235672950744629,False,lambda_cold,1024,2048,invocation
233,0.03584408760070801,False,lambda_cold,1024,2048,invocation
234,0.03664684295654297,False,lambda_cold,1024,2048,invocation
235,0.03863239288330078,False,lambda_cold,1024,2048,invocation
236,0.04048442840576172,False,lambda_cold,1024,2048,invocation
237,0.04740333557128906,False,lambda_cold,1024,2048,invocation
238,0.03457975387573242,False,lambda_cold,1024,2048,invocation
239,0.04087972640991211,False,lambda_cold,1024,2048,invocation
240,0.039476633071899414,False,lambda_cold,1024,2048,invocation
241,0.0400240421295166,False,lambda_cold,1024,2048,invocation
242,0.035985469818115234,False,lambda_cold,1024,2048,invocation
243,0.04060792922973633,False,lambda_cold,1024,2048,invocation
244,0.08938193321228027,False,lambda_cold,1024,2048,invocation
245,0.11218380928039551,False,lambda_cold,1024,2048,invocation
246,0.04026055335998535,False,lambda_cold,1024,2048,invocation
247,0.03911709785461426,False,lambda_cold,1024,2048,invocation
248,0.04187655448913574,False,lambda_cold,1024,2048,invocation
249,0.04123854637145996,False,lambda_cold,1024,2048,invocation
250,0.040773868560791016,False,lambda_cold,1024,2048,invocation
251,0.03994178771972656,False,lambda_cold,1024,2048,invocation
252,0.036705970764160156,False,lambda_cold,1024,2048,invocation
253,0.03950858116149902,False,lambda_cold,1024,2048,invocation
254,0.04177069664001465,False,lambda_cold,1024,2048,invocation
255,0.03104257583618164,False,lambda_cold,1024,2048,invocation
256,0.039587974548339844,False,lambda_cold,1024,2048,invocation
257,0.03998732566833496,False,lambda_cold,1024,2048,invocation
258,0.046647071838378906,False,lambda_cold,1024,2048,invocation
259,0.042127370834350586,False,lambda_cold,1024,2048,invocation
260,0.03708839416503906,False,lambda_cold,1024,2048,invocation
261,0.03569793701171875,False,lambda_cold,1024,2048,invocation
262,0.039130449295043945,False,lambda_cold,1024,2048,invocation
263,0.03599977493286133,False,lambda_cold,1024,2048,invocation
264,0.11650419235229492,False,lambda_cold,1024,2048,invocation
265,0.03866767883300781,False,lambda_cold,1024,2048,invocation
266,0.03819727897644043,False,lambda_cold,1024,2048,invocation
267,0.03862428665161133,False,lambda_cold,1024,2048,invocation
268,0.042022705078125,False,lambda_cold,1024,2048,invocation
269,0.04178333282470703,False,lambda_cold,1024,2048,invocation
270,0.03834033012390137,False,lambda_cold,1024,2048,invocation
271,0.041800737380981445,False,lambda_cold,1024,2048,invocation
272,0.039380550384521484,False,lambda_cold,1024,2048,invocation
273,0.04542899131774902,False,lambda_cold,1024,2048,invocation
274,0.04080390930175781,False,lambda_cold,1024,2048,invocation
275,0.03993868827819824,False,lambda_cold,1024,2048,invocation
276,0.05595827102661133,False,lambda_cold,1024,2048,invocation
277,0.04168248176574707,False,lambda_cold,1024,2048,invocation
278,0.04180598258972168,False,lambda_cold,1024,2048,invocation
279,0.04083752632141113,False,lambda_cold,1024,2048,invocation
280,0.03929853439331055,False,lambda_cold,1024,2048,invocation
281,0.038451433181762695,False,lambda_cold,1024,2048,invocation
282,0.03636479377746582,False,lambda_cold,1024,2048,invocation
283,0.04467010498046875,False,lambda_cold,1024,2048,invocation
284,0.04833102226257324,False,lambda_cold,1024,2048,invocation
285,0.03894996643066406,False,lambda_cold,1024,2048,invocation
286,0.03944063186645508,False,lambda_cold,1024,2048,invocation
287,0.043256282806396484,False,lambda_cold,1024,2048,invocation
288,0.03782486915588379,False,lambda_cold,1024,2048,invocation
289,0.04365253448486328,False,lambda_cold,1024,2048,invocation
290,0.04380083084106445,False,lambda_cold,1024,2048,invocation
291,0.09900331497192383,False,lambda_cold,1024,2048,invocation
292,0.04637002944946289,False,lambda_cold,1024,2048,invocation
293,0.045622825622558594,False,lambda_cold,1024,2048,invocation
294,0.044576168060302734,False,lambda_cold,1024,2048,invocation
295,0.04202389717102051,False,lambda_cold,1024,2048,invocation
296,0.04113292694091797,False,lambda_cold,1024,2048,invocation
297,0.03927731513977051,False,lambda_cold,1024,2048,invocation
298,0.039191246032714844,False,lambda_cold,1024,2048,invocation
299,0.03832387924194336,False,lambda_cold,1024,2048,invocation
500,0.04499030113220215,False,lambda_cold,32768,2048,invocation
501,0.0378727912902832,False,lambda_cold,32768,2048,invocation
502,0.04156303405761719,False,lambda_cold,32768,2048,invocation
503,0.03910326957702637,False,lambda_cold,32768,2048,invocation
504,0.043680429458618164,False,lambda_cold,32768,2048,invocation
505,0.04200911521911621,False,lambda_cold,32768,2048,invocation
506,0.10647010803222656,False,lambda_cold,32768,2048,invocation
507,0.04271554946899414,False,lambda_cold,32768,2048,invocation
508,0.0437617301940918,False,lambda_cold,32768,2048,invocation
509,0.04516315460205078,False,lambda_cold,32768,2048,invocation
510,0.0442204475402832,False,lambda_cold,32768,2048,invocation
511,0.04795122146606445,False,lambda_cold,32768,2048,invocation
512,0.04300689697265625,False,lambda_cold,32768,2048,invocation
513,0.04282259941101074,False,lambda_cold,32768,2048,invocation
514,0.05133962631225586,False,lambda_cold,32768,2048,invocation
515,0.042719125747680664,False,lambda_cold,32768,2048,invocation
516,0.042853355407714844,False,lambda_cold,32768,2048,invocation
517,0.04401993751525879,False,lambda_cold,32768,2048,invocation
518,0.043996572494506836,False,lambda_cold,32768,2048,invocation
519,0.04233813285827637,False,lambda_cold,32768,2048,invocation
520,0.04558968544006348,False,lambda_cold,32768,2048,invocation
521,0.05098271369934082,False,lambda_cold,32768,2048,invocation
522,0.04373931884765625,False,lambda_cold,32768,2048,invocation
523,0.040674686431884766,False,lambda_cold,32768,2048,invocation
524,0.048882246017456055,False,lambda_cold,32768,2048,invocation
525,0.05433988571166992,False,lambda_cold,32768,2048,invocation
526,0.043407440185546875,False,lambda_cold,32768,2048,invocation
527,0.048521995544433594,False,lambda_cold,32768,2048,invocation
528,0.04596567153930664,False,lambda_cold,32768,2048,invocation
529,0.042765140533447266,False,lambda_cold,32768,2048,invocation
530,0.05341219902038574,False,lambda_cold,32768,2048,invocation
531,0.0540623664855957,False,lambda_cold,32768,2048,invocation
532,0.044509172439575195,False,lambda_cold,32768,2048,invocation
533,0.0426785945892334,False,lambda_cold,32768,2048,invocation
534,0.04450559616088867,False,lambda_cold,32768,2048,invocation
535,0.04789900779724121,False,lambda_cold,32768,2048,invocation
536,0.04836630821228027,False,lambda_cold,32768,2048,invocation
537,0.04234623908996582,False,lambda_cold,32768,2048,invocation
538,0.04691600799560547,False,lambda_cold,32768,2048,invocation
539,0.045194387435913086,False,lambda_cold,32768,2048,invocation
540,0.04329204559326172,False,lambda_cold,32768,2048,invocation
541,0.04339432716369629,False,lambda_cold,32768,2048,invocation
542,0.04511308670043945,False,lambda_cold,32768,2048,invocation
543,0.04460549354553223,False,lambda_cold,32768,2048,invocation
544,0.04109454154968262,False,lambda_cold,32768,2048,invocation
545,1.1460118293762207,False,lambda_cold,32768,2048,invocation
546,0.05425405502319336,False,lambda_cold,32768,2048,invocation
547,0.06919312477111816,False,lambda_cold,32768,2048,invocation
548,0.04304242134094238,False,lambda_cold,32768,2048,invocation
549,0.04692554473876953,False,lambda_cold,32768,2048,invocation
550,0.04581093788146973,False,lambda_cold,32768,2048,invocation
551,0.048284292221069336,False,lambda_cold,32768,2048,invocation
552,0.04307079315185547,False,lambda_cold,32768,2048,invocation
553,0.12862658500671387,False,lambda_cold,32768,2048,invocation
554,0.05171632766723633,False,lambda_cold,32768,2048,invocation
555,0.03531360626220703,False,lambda_cold,32768,2048,invocation
556,0.0581817626953125,False,lambda_cold,32768,2048,invocation
557,0.04229283332824707,False,lambda_cold,32768,2048,invocation
558,0.044223785400390625,False,lambda_cold,32768,2048,invocation
559,0.04594135284423828,False,lambda_cold,32768,2048,invocation
560,0.25295591354370117,False,lambda_cold,32768,2048,invocation
561,0.04368901252746582,False,lambda_cold,32768,2048,invocation
562,0.1105031967163086,False,lambda_cold,32768,2048,invocation
563,0.04546785354614258,False,lambda_cold,32768,2048,invocation
564,0.04501676559448242,False,lambda_cold,32768,2048,invocation
565,0.0543367862701416,False,lambda_cold,32768,2048,invocation
566,0.042447805404663086,False,lambda_cold,32768,2048,invocation
567,0.04448509216308594,False,lambda_cold,32768,2048,invocation
568,0.0673835277557373,False,lambda_cold,32768,2048,invocation
569,0.1105642318725586,False,lambda_cold,32768,2048,invocation
570,0.04468131065368652,False,lambda_cold,32768,2048,invocation
571,0.045285701751708984,False,lambda_cold,32768,2048,invocation
572,0.03948521614074707,False,lambda_cold,32768,2048,invocation
573,0.04982566833496094,False,lambda_cold,32768,2048,invocation
574,0.045386314392089844,False,lambda_cold,32768,2048,invocation
575,0.04340052604675293,False,lambda_cold,32768,2048,invocation
576,0.044617414474487305,False,lambda_cold,32768,2048,invocation
577,0.04572725296020508,False,lambda_cold,32768,2048,invocation
578,0.042156219482421875,False,lambda_cold,32768,2048,invocation
579,0.042572021484375,False,lambda_cold,32768,2048,invocation
580,0.050102949142456055,False,lambda_cold,32768,2048,invocation
581,0.1280045509338379,False,lambda_cold,32768,2048,invocation
582,0.052185773849487305,False,lambda_cold,32768,2048,invocation
583,0.04071235656738281,False,lambda_cold,32768,2048,invocation
584,0.04546976089477539,False,lambda_cold,32768,2048,invocation
585,0.04629206657409668,False,lambda_cold,32768,2048,invocation
586,0.04433393478393555,False,lambda_cold,32768,2048,invocation
587,0.04512143135070801,False,lambda_cold,32768,2048,invocation
588,0.045368194580078125,False,lambda_cold,32768,2048,invocation
589,0.04303455352783203,False,lambda_cold,32768,2048,invocation
590,0.04390764236450195,False,lambda_cold,32768,2048,invocation
591,0.04654049873352051,False,lambda_cold,32768,2048,invocation
592,0.05390477180480957,False,lambda_cold,32768,2048,invocation
593,0.04469490051269531,False,lambda_cold,32768,2048,invocation
594,0.03835153579711914,False,lambda_cold,32768,2048,invocation
595,0.04773521423339844,False,lambda_cold,32768,2048,invocation
596,0.04331374168395996,False,lambda_cold,32768,2048,invocation
597,1.138657808303833,False,lambda_cold,32768,2048,invocation
598,0.045134782791137695,False,lambda_cold,32768,2048,invocation
599,0.0489048957824707,False,lambda_cold,32768,2048,invocation
900,0.05595850944519043,False,lambda_cold,65536,2048,invocation
901,0.04444169998168945,False,lambda_cold,65536,2048,invocation
902,0.05664205551147461,False,lambda_cold,65536,2048,invocation
903,0.05193185806274414,False,lambda_cold,65536,2048,invocation
904,0.043320655822753906,False,lambda_cold,65536,2048,invocation
905,0.05108451843261719,False,lambda_cold,65536,2048,invocation
906,0.05398368835449219,False,lambda_cold,65536,2048,invocation
907,0.051427364349365234,False,lambda_cold,65536,2048,invocation
908,0.045806884765625,False,lambda_cold,65536,2048,invocation
909,0.04531526565551758,False,lambda_cold,65536,2048,invocation
910,0.048592329025268555,False,lambda_cold,65536,2048,invocation
911,0.04765582084655762,False,lambda_cold,65536,2048,invocation
912,0.04924941062927246,False,lambda_cold,65536,2048,invocation
913,0.050739288330078125,False,lambda_cold,65536,2048,invocation
914,0.12022924423217773,False,lambda_cold,65536,2048,invocation
915,0.05087542533874512,False,lambda_cold,65536,2048,invocation
916,0.04531383514404297,False,lambda_cold,65536,2048,invocation
917,0.058087825775146484,False,lambda_cold,65536,2048,invocation
918,0.04620242118835449,False,lambda_cold,65536,2048,invocation
919,0.04484891891479492,False,lambda_cold,65536,2048,invocation
920,0.05128169059753418,False,lambda_cold,65536,2048,invocation
921,0.04363560676574707,False,lambda_cold,65536,2048,invocation
922,0.0452883243560791,False,lambda_cold,65536,2048,invocation
923,0.05042004585266113,False,lambda_cold,65536,2048,invocation
924,0.04945802688598633,False,lambda_cold,65536,2048,invocation
925,0.046518802642822266,False,lambda_cold,65536,2048,invocation
926,0.04996180534362793,False,lambda_cold,65536,2048,invocation
927,0.05994701385498047,False,lambda_cold,65536,2048,invocation
928,0.04847383499145508,False,lambda_cold,65536,2048,invocation
929,0.04668378829956055,False,lambda_cold,65536,2048,invocation
930,0.053168535232543945,False,lambda_cold,65536,2048,invocation
931,0.05306816101074219,False,lambda_cold,65536,2048,invocation
932,0.04917764663696289,False,lambda_cold,65536,2048,invocation
933,0.044980764389038086,False,lambda_cold,65536,2048,invocation
934,0.13587427139282227,False,lambda_cold,65536,2048,invocation
935,0.0541224479675293,False,lambda_cold,65536,2048,invocation
936,0.042784929275512695,False,lambda_cold,65536,2048,invocation
937,0.048232078552246094,False,lambda_cold,65536,2048,invocation
938,0.04915475845336914,False,lambda_cold,65536,2048,invocation
939,0.04877948760986328,False,lambda_cold,65536,2048,invocation
940,0.05208015441894531,False,lambda_cold,65536,2048,invocation
941,0.05121946334838867,False,lambda_cold,65536,2048,invocation
942,0.04944562911987305,False,lambda_cold,65536,2048,invocation
943,0.04879498481750488,False,lambda_cold,65536,2048,invocation
944,0.04810500144958496,False,lambda_cold,65536,2048,invocation
945,0.0512852668762207,False,lambda_cold,65536,2048,invocation
946,0.04805421829223633,False,lambda_cold,65536,2048,invocation
947,0.0558772087097168,False,lambda_cold,65536,2048,invocation
948,0.04959702491760254,False,lambda_cold,65536,2048,invocation
949,0.05512118339538574,False,lambda_cold,65536,2048,invocation
950,0.04567718505859375,False,lambda_cold,65536,2048,invocation
951,0.050545692443847656,False,lambda_cold,65536,2048,invocation
952,0.04742574691772461,False,lambda_cold,65536,2048,invocation
953,0.04816913604736328,False,lambda_cold,65536,2048,invocation
954,0.04744124412536621,False,lambda_cold,65536,2048,invocation
955,0.06846356391906738,False,lambda_cold,65536,2048,invocation
956,0.05002403259277344,False,lambda_cold,65536,2048,invocation
957,0.05146431922912598,False,lambda_cold,65536,2048,invocation
958,0.04696393013000488,False,lambda_cold,65536,2048,invocation
959,0.04635286331176758,False,lambda_cold,65536,2048,invocation
960,0.04853630065917969,False,lambda_cold,65536,2048,invocation
961,0.06231427192687988,False,lambda_cold,65536,2048,invocation
962,0.04702877998352051,False,lambda_cold,65536,2048,invocation
963,0.10323429107666016,False,lambda_cold,65536,2048,invocation
964,0.05107569694519043,False,lambda_cold,65536,2048,invocation
965,0.04920029640197754,False,lambda_cold,65536,2048,invocation
966,0.04597043991088867,False,lambda_cold,65536,2048,invocation
967,0.04659581184387207,False,lambda_cold,65536,2048,invocation
968,0.04720592498779297,False,lambda_cold,65536,2048,invocation
969,0.04972982406616211,False,lambda_cold,65536,2048,invocation
970,0.07081723213195801,False,lambda_cold,65536,2048,invocation
971,0.04877328872680664,False,lambda_cold,65536,2048,invocation
972,0.056832313537597656,False,lambda_cold,65536,2048,invocation
973,0.045454978942871094,False,lambda_cold,65536,2048,invocation
974,0.05145096778869629,False,lambda_cold,65536,2048,invocation
975,0.049814462661743164,False,lambda_cold,65536,2048,invocation
976,0.049745798110961914,False,lambda_cold,65536,2048,invocation
977,0.050046443939208984,False,lambda_cold,65536,2048,invocation
978,0.0764000415802002,False,lambda_cold,65536,2048,invocation
979,0.044080257415771484,False,lambda_cold,65536,2048,invocation
980,0.04958319664001465,False,lambda_cold,65536,2048,invocation
981,0.044983863830566406,False,lambda_cold,65536,2048,invocation
982,0.050202131271362305,False,lambda_cold,65536,2048,invocation
983,0.05138659477233887,False,lambda_cold,65536,2048,invocation
984,0.046068668365478516,False,lambda_cold,65536,2048,invocation
985,0.052854061126708984,False,lambda_cold,65536,2048,invocation
986,0.04920315742492676,False,lambda_cold,65536,2048,invocation
987,0.049483537673950195,False,lambda_cold,65536,2048,invocation
988,0.04675555229187012,False,lambda_cold,65536,2048,invocation
989,0.04964160919189453,False,lambda_cold,65536,2048,invocation
990,0.05343961715698242,False,lambda_cold,65536,2048,invocation
991,0.05226778984069824,False,lambda_cold,65536,2048,invocation
992,0.04959225654602051,False,lambda_cold,65536,2048,invocation
993,0.04996514320373535,False,lambda_cold,65536,2048,invocation
994,0.05200362205505371,False,lambda_cold,65536,2048,invocation
995,0.049527883529663086,False,lambda_cold,65536,2048,invocation
996,0.05499434471130371,False,lambda_cold,65536,2048,invocation
997,0.05124306678771973,False,lambda_cold,65536,2048,invocation
998,0.0493166446685791,False,lambda_cold,65536,2048,invocation
999,0.04937911033630371,False,lambda_cold,65536,2048,invocation
1400,0.05922508239746094,False,lambda_cold,131072,2048,invocation
1401,0.05573415756225586,False,lambda_cold,131072,2048,invocation
1402,0.05517840385437012,False,lambda_cold,131072,2048,invocation
1403,0.060216665267944336,False,lambda_cold,131072,2048,invocation
1404,0.05717182159423828,False,lambda_cold,131072,2048,invocation
1405,0.05439567565917969,False,lambda_cold,131072,2048,invocation
1406,0.058083534240722656,False,lambda_cold,131072,2048,invocation
1407,0.05213308334350586,False,lambda_cold,131072,2048,invocation
1408,0.06199359893798828,False,lambda_cold,131072,2048,invocation
1409,0.05634355545043945,False,lambda_cold,131072,2048,invocation
1410,0.05265545845031738,False,lambda_cold,131072,2048,invocation
1411,0.11910104751586914,False,lambda_cold,131072,2048,invocation
1412,0.05588936805725098,False,lambda_cold,131072,2048,invocation
1413,0.053029775619506836,False,lambda_cold,131072,2048,invocation
1414,0.07056641578674316,False,lambda_cold,131072,2048,invocation
1415,0.05731534957885742,False,lambda_cold,131072,2048,invocation
1416,0.06412768363952637,False,lambda_cold,131072,2048,invocation
1417,0.057419776916503906,False,lambda_cold,131072,2048,invocation
1418,0.05330324172973633,False,lambda_cold,131072,2048,invocation
1419,0.05267190933227539,False,lambda_cold,131072,2048,invocation
1420,0.055339813232421875,False,lambda_cold,131072,2048,invocation
1421,0.08943390846252441,False,lambda_cold,131072,2048,invocation
1422,0.10186767578125,False,lambda_cold,131072,2048,invocation
1423,0.051668643951416016,False,lambda_cold,131072,2048,invocation
1424,0.11312723159790039,False,lambda_cold,131072,2048,invocation
1425,0.05524444580078125,False,lambda_cold,131072,2048,invocation
1426,0.06338381767272949,False,lambda_cold,131072,2048,invocation
1427,0.0679159164428711,False,lambda_cold,131072,2048,invocation
1428,0.05564284324645996,False,lambda_cold,131072,2048,invocation
1429,0.05631446838378906,False,lambda_cold,131072,2048,invocation
1430,0.05816841125488281,False,lambda_cold,131072,2048,invocation
1431,0.06246805191040039,False,lambda_cold,131072,2048,invocation
1432,0.054901838302612305,False,lambda_cold,131072,2048,invocation
1433,0.057889699935913086,False,lambda_cold,131072,2048,invocation
1434,0.06163167953491211,False,lambda_cold,131072,2048,invocation
1435,0.05809736251831055,False,lambda_cold,131072,2048,invocation
1436,0.05810880661010742,False,lambda_cold,131072,2048,invocation
1437,0.055237531661987305,False,lambda_cold,131072,2048,invocation
1438,0.06487488746643066,False,lambda_cold,131072,2048,invocation
1439,0.05449724197387695,False,lambda_cold,131072,2048,invocation
1440,0.05661725997924805,False,lambda_cold,131072,2048,invocation
1441,0.06195378303527832,False,lambda_cold,131072,2048,invocation
1442,0.06266379356384277,False,lambda_cold,131072,2048,invocation
1443,0.0535128116607666,False,lambda_cold,131072,2048,invocation
1444,0.05884909629821777,False,lambda_cold,131072,2048,invocation
1445,0.052786827087402344,False,lambda_cold,131072,2048,invocation
1446,0.054262638092041016,False,lambda_cold,131072,2048,invocation
1447,0.05367851257324219,False,lambda_cold,131072,2048,invocation
1448,0.05459785461425781,False,lambda_cold,131072,2048,invocation
1449,0.05764913558959961,False,lambda_cold,131072,2048,invocation
1450,0.05041360855102539,False,lambda_cold,131072,2048,invocation
1451,0.05773210525512695,False,lambda_cold,131072,2048,invocation
1452,0.05137014389038086,False,lambda_cold,131072,2048,invocation
1453,0.05178213119506836,False,lambda_cold,131072,2048,invocation
1454,0.06364154815673828,False,lambda_cold,131072,2048,invocation
1455,0.07164525985717773,False,lambda_cold,131072,2048,invocation
1456,0.05413532257080078,False,lambda_cold,131072,2048,invocation
1457,0.05809831619262695,False,lambda_cold,131072,2048,invocation
1458,0.05390739440917969,False,lambda_cold,131072,2048,invocation
1459,0.05428647994995117,False,lambda_cold,131072,2048,invocation
1460,0.05852007865905762,False,lambda_cold,131072,2048,invocation
1461,0.10985469818115234,False,lambda_cold,131072,2048,invocation
1462,0.05471372604370117,False,lambda_cold,131072,2048,invocation
1463,0.05616259574890137,False,lambda_cold,131072,2048,invocation
1464,0.05896925926208496,False,lambda_cold,131072,2048,invocation
1465,0.05379676818847656,False,lambda_cold,131072,2048,invocation
