,data,client_write_data,op,memory,size
0,598918.0,71372.0,set_data,512,256000
1,578836.0,59443.0,set_data,512,256000
2,486967.0,60241.0,set_data,512,256000
3,506795.0,59236.0,set_data,512,256000
4,444303.0,62761.0,set_data,512,256000
5,500918.0,63451.0,set_data,512,256000
6,518997.0,64449.0,set_data,512,256000
7,424301.0,58507.0,set_data,512,256000
8,575555.0,69742.0,set_data,512,256000
9,543494.0,91700.0,set_data,512,256000
10,521872.0,93634.0,set_data,512,256000
11,607432.0,138891.0,set_data,512,256000
12,644513.0,189001.0,set_data,512,256000
13,545162.0,103577.0,set_data,512,256000
14,553618.0,106321.0,set_data,512,256000
15,465069.0,66077.0,set_data,512,256000
16,591505.0,175702.0,set_data,512,256000
17,513122.0,64676.0,set_data,512,256000
18,558097.0,123269.0,set_data,512,256000
19,457833.0,59185.0,set_data,512,256000
20,540477.0,61670.0,set_data,512,256000
21,757542.0,65117.0,set_data,512,256000
22,492619.0,68999.0,set_data,512,256000
23,520804.0,69067.0,set_data,512,256000
24,502995.0,58790.0,set_data,512,256000
25,466735.0,62935.0,set_data,512,256000
26,533270.0,57658.0,set_data,512,256000
27,524197.0,70292.0,set_data,512,256000
28,568589.0,69916.0,set_data,512,256000
29,515845.0,64169.0,set_data,512,256000
30,470399.0,65531.0,set_data,512,256000
31,556616.0,107289.0,set_data,512,256000
32,506893.0,55419.0,set_data,512,256000
33,489938.0,64284.0,set_data,512,256000
34,586136.0,78067.0,set_data,512,256000
35,514335.0,94560.0,set_data,512,256000
36,530297.0,109537.0,set_data,512,256000
37,508237.0,58404.0,set_data,512,256000
38,533980.0,103366.0,set_data,512,256000
39,452972.0,58670.0,set_data,512,256000
40,515722.0,72914.0,set_data,512,256000
41,474351.0,61001.0,set_data,512,256000
42,495299.0,86183.0,set_data,512,256000
43,479880.0,61948.0,set_data,512,256000
44,443578.0,56362.0,set_data,512,256000
45,427345.0,56066.0,set_data,512,256000
46,536772.0,61794.0,set_data,512,256000
47,734290.0,61718.0,set_data,512,256000
48,569614.0,100300.0,set_data,512,256000
49,424656.0,63122.0,set_data,512,256000
50,474522.0,73715.0,set_data,512,256000
51,487461.0,61527.0,set_data,512,256000
52,453360.0,56768.0,set_data,512,256000
53,604328.0,58708.0,set_data,512,256000
54,524606.0,72988.0,set_data,512,256000
55,536327.0,66420.0,set_data,512,256000
56,520198.0,78840.0,set_data,512,256000
57,578455.0,102249.0,set_data,512,256000
