,data,size,queue,memory,type,is_cold
0,0.0014810562133789062,0,pubsub,2048,rtt,
1,0.0009615421295166016,0,pubsub,2048,rtt,
2,0.0011441707611083984,0,pubsub,2048,rtt,
3,0.0019428730010986328,0,pubsub,2048,rtt,
4,0.0011494159698486328,0,pubsub,2048,rtt,
5,0.0009567737579345703,0,pubsub,2048,rtt,
6,0.0006327629089355469,0,pubsub,2048,rtt,
7,0.0007941722869873047,0,pubsub,2048,rtt,
8,0.0010542869567871094,0,pubsub,2048,rtt,
9,0.0012331008911132812,0,pubsub,2048,rtt,
10,0.0007100105285644531,0,pubsub,2048,rtt,
11,0.0006296634674072266,0,pubsub,2048,rtt,
12,0.0006420612335205078,0,pubsub,2048,rtt,
13,0.0007536411285400391,0,pubsub,2048,rtt,
14,0.0006587505340576172,0,pubsub,2048,rtt,
15,0.0006029605865478516,0,pubsub,2048,rtt,
16,0.0006325244903564453,0,pubsub,2048,rtt,
17,0.0010886192321777344,0,pubsub,2048,rtt,
18,0.0011055469512939453,0,pubsub,2048,rtt,
19,0.0010590553283691406,0,pubsub,2048,rtt,
20,0.0006806850433349609,0,pubsub,2048,rtt,
21,0.0009732246398925781,0,pubsub,2048,rtt,
22,0.0010063648223876953,0,pubsub,2048,rtt,
23,0.0006661415100097656,0,pubsub,2048,rtt,
24,0.0008289813995361328,0,pubsub,2048,rtt,
25,0.0007965564727783203,0,pubsub,2048,rtt,
26,0.001104593276977539,0,pubsub,2048,rtt,
27,0.0006723403930664062,0,pubsub,2048,rtt,
28,0.000812530517578125,0,pubsub,2048,rtt,
29,0.0007150173187255859,0,pubsub,2048,rtt,
30,0.0007190704345703125,0,pubsub,2048,rtt,
31,0.0007586479187011719,0,pubsub,2048,rtt,
32,0.0006563663482666016,0,pubsub,2048,rtt,
33,0.000820159912109375,0,pubsub,2048,rtt,
34,0.0008878707885742188,0,pubsub,2048,rtt,
35,0.0007059574127197266,0,pubsub,2048,rtt,
36,0.0007183551788330078,0,pubsub,2048,rtt,
37,0.0007464885711669922,0,pubsub,2048,rtt,
38,0.0005700588226318359,0,pubsub,2048,rtt,
