,data,native_data,op,size
0,888,0.0,read,4
1,984,0.0,read,4
2,1265,0.0,read,4
3,632,0.0,read,4
4,756,0.0,read,4
5,926,0.0,read,4
6,687,0.0,read,4
7,1130,0.0,read,4
8,998,0.0,read,4
9,860,0.0,read,4
10,863,0.0,read,4
11,1176,0.0,read,4
12,676,0.0,read,4
13,673,0.0,read,4
14,742,0.0,read,4
15,620,0.0,read,4
16,731,0.0,read,4
17,773,0.0,read,4
18,762,0.0,read,4
19,956,0.0,read,4
20,771,0.0,read,4
21,872,0.0,read,4
22,725,0.0,read,4
23,666,0.0,read,4
24,754,0.0,read,4
25,669,0.0,read,4
26,694,0.0,read,4
27,732,0.0,read,4
28,2052,0.0,read,4
29,745,0.0,read,4
30,1190,0.0,read,4
31,758,0.0,read,4
32,667,0.0,read,4
33,1069,0.0,read,4
34,956,0.0,read,4
35,634,0.0,read,4
36,617,0.0,read,4
37,2616,0.0,read,4
38,807,0.0,read,4
39,912,0.0,read,4
40,719,0.0,read,4
41,646,0.0,read,4
42,832,0.0,read,4
43,611,0.0,read,4
44,940,0.0,read,4
45,706,0.0,read,4
46,3008,0.0,read,4
47,2044,0.0,read,4
48,949,0.0,read,4
49,3472,0.0,read,4
50,7911,0.0,read,4
51,1020,0.0,read,4
52,915,0.0,read,4
53,705,0.0,read,4
54,686,0.0,read,4
55,669,0.0,read,4
56,965,0.0,read,4
57,876,0.0,read,4
58,631,0.0,read,4
59,879,0.0,read,4
60,891,0.0,read,4
61,851,0.0,read,4
62,1390,0.0,read,4
63,788,0.0,read,4
64,640,0.0,read,4
65,724,0.0,read,4
66,577,0.0,read,4
67,570,0.0,read,4
68,606,0.0,read,4
69,877,0.0,read,4
70,684,0.0,read,4
71,875,0.0,read,4
72,762,0.0,read,4
73,730,0.0,read,4
74,749,0.0,read,4
75,691,0.0,read,4
76,729,0.0,read,4
77,686,0.0,read,4
78,784,0.0,read,4
79,789,0.0,read,4
80,740,0.0,read,4
81,695,0.0,read,4
82,813,0.0,read,4
83,643,0.0,read,4
84,568,0.0,read,4
85,765,0.0,read,4
86,596,0.0,read,4
87,769,0.0,read,4
88,785,0.0,read,4
89,636,0.0,read,4
90,782,0.0,read,4
91,736,0.0,read,4
92,678,0.0,read,4
93,718,0.0,read,4
94,684,0.0,read,4
95,664,0.0,read,4
96,2559,0.0,read,4
97,684,0.0,read,4
98,981,0.0,read,4
99,980,0.0,read,4
100,760,0.0,read,4
101,749,0.0,read,4
102,727,0.0,read,4
103,819,0.0,read,4
104,786,0.0,read,4
105,674,0.0,read,4
106,721,0.0,read,4
107,516,0.0,read,4
108,674,0.0,read,4
109,690,0.0,read,4
110,739,0.0,read,4
111,805,0.0,read,4
112,630,0.0,read,4
113,612,0.0,read,4
114,557,0.0,read,4
115,669,0.0,read,4
116,554,0.0,read,4
117,555,0.0,read,4
118,520,0.0,read,4
119,615,0.0,read,4
120,717,0.0,read,4
121,809,0.0,read,4
122,677,0.0,read,4
123,809,0.0,read,4
124,924,0.0,read,4
125,640,0.0,read,4
126,664,0.0,read,4
127,710,0.0,read,4
128,580,0.0,read,4
129,642,0.0,read,4
130,585,0.0,read,4
131,554,0.0,read,4
132,601,0.0,read,4
133,682,0.0,read,4
134,803,0.0,read,4
135,557,0.0,read,4
136,547,0.0,read,4
137,737,0.0,read,4
138,646,0.0,read,4
139,685,0.0,read,4
140,608,0.0,read,4
141,739,0.0,read,4
142,666,0.0,read,4
143,4539,0.0,read,4
144,637,0.0,read,4
145,623,0.0,read,4
146,1625,0.0,read,4
147,552,0.0,read,4
148,629,0.0,read,4
149,555,0.0,read,4
150,835,0.0,read,4
151,604,0.0,read,4
152,660,0.0,read,4
153,699,0.0,read,4
154,809,0.0,read,4
155,764,0.0,read,4
156,3558,0.0,read,4
157,719,0.0,read,4
158,693,0.0,read,4
159,603,0.0,read,4
160,587,0.0,read,4
161,818,0.0,read,4
162,634,0.0,read,4
163,975,0.0,read,4
164,625,0.0,read,4
165,781,0.0,read,4
166,658,0.0,read,4
167,616,0.0,read,4
168,623,0.0,read,4
169,561,0.0,read,4
170,676,0.0,read,4
171,651,0.0,read,4
172,559,0.0,read,4
173,780,0.0,read,4
174,609,0.0,read,4
175,564,0.0,read,4
176,507,0.0,read,4
177,554,0.0,read,4
178,628,0.0,read,4
179,533,0.0,read,4
180,544,0.0,read,4
181,518,0.0,read,4
182,597,0.0,read,4
183,717,0.0,read,4
184,807,0.0,read,4
185,659,0.0,read,4
186,642,0.0,read,4
187,630,0.0,read,4
188,624,0.0,read,4
189,2849,0.0,read,4
190,683,0.0,read,4
191,556,0.0,read,4
192,549,0.0,read,4
193,547,0.0,read,4
194,6210,0.0,read,4
195,666,0.0,read,4
196,566,0.0,read,4
197,556,0.0,read,4
198,522,0.0,read,4
199,511,0.0,read,4
200,523,0.0,read,4
201,518,0.0,read,4
202,564,0.0,read,4
203,522,0.0,read,4
204,2001,0.0,read,4
205,571,0.0,read,4
206,523,0.0,read,4
207,774,0.0,read,4
208,1439,0.0,read,4
209,711,0.0,read,4
210,741,0.0,read,4
211,588,0.0,read,4
212,602,0.0,read,4
213,591,0.0,read,4
214,708,0.0,read,4
215,847,0.0,read,4
216,565,0.0,read,4
217,594,0.0,read,4
218,906,0.0,read,4
219,665,0.0,read,4
220,620,0.0,read,4
221,1318,0.0,read,4
222,551,0.0,read,4
223,498,0.0,read,4
224,511,0.0,read,4
225,547,0.0,read,4
226,509,0.0,read,4
227,620,0.0,read,4
228,514,0.0,read,4
229,500,0.0,read,4
230,695,0.0,read,4
231,521,0.0,read,4
232,580,0.0,read,4
233,516,0.0,read,4
234,570,0.0,read,4
235,610,0.0,read,4
236,568,0.0,read,4
237,574,0.0,read,4
238,566,0.0,read,4
239,617,0.0,read,4
240,613,0.0,read,4
241,719,0.0,read,4
242,533,0.0,read,4
243,576,0.0,read,4
244,646,0.0,read,4
245,598,0.0,read,4
246,557,0.0,read,4
247,582,0.0,read,4
248,1729,0.0,read,4
249,593,0.0,read,4
250,976,0.0,read,4
251,1091,0.0,read,4
252,2594,0.0,read,4
253,624,0.0,read,4
254,581,0.0,read,4
255,608,0.0,read,4
256,565,0.0,read,4
257,702,0.0,read,4
258,636,0.0,read,4
259,573,0.0,read,4
260,599,0.0,read,4
261,547,0.0,read,4
262,666,0.0,read,4
263,583,0.0,read,4
264,626,0.0,read,4
265,559,0.0,read,4
266,548,0.0,read,4
267,570,0.0,read,4
268,543,0.0,read,4
269,556,0.0,read,4
270,565,0.0,read,4
271,545,0.0,read,4
272,636,0.0,read,4
273,548,0.0,read,4
274,705,0.0,read,4
275,537,0.0,read,4
276,530,0.0,read,4
277,488,0.0,read,4
278,523,0.0,read,4
279,691,0.0,read,4
280,498,0.0,read,4
281,578,0.0,read,4
282,659,0.0,read,4
283,663,0.0,read,4
284,551,0.0,read,4
285,518,0.0,read,4
286,691,0.0,read,4
287,530,0.0,read,4
288,565,0.0,read,4
289,627,0.0,read,4
290,650,0.0,read,4
291,531,0.0,read,4
292,552,0.0,read,4
293,552,0.0,read,4
294,515,0.0,read,4
295,550,0.0,read,4
296,739,0.0,read,4
297,624,0.0,read,4
298,572,0.0,read,4
299,652,0.0,read,4
300,492,0.0,read,4
301,554,0.0,read,4
302,527,0.0,read,4
303,564,0.0,read,4
304,661,0.0,read,4
305,857,0.0,read,4
306,560,0.0,read,4
307,500,0.0,read,4
308,679,0.0,read,4
309,537,0.0,read,4
310,658,0.0,read,4
311,602,0.0,read,4
312,709,0.0,read,4
313,797,0.0,read,4
314,737,0.0,read,4
315,786,0.0,read,4
316,680,0.0,read,4
317,749,0.0,read,4
318,583,0.0,read,4
