,data,client_write_data,op,memory,size
0,2070021.0,34973.0,set_data,512,131072
1,281051.0,37760.0,set_data,512,131072
2,287533.0,35947.0,set_data,512,131072
3,284266.0,35503.0,set_data,512,131072
4,278458.0,38818.0,set_data,512,131072
5,301313.0,34334.0,set_data,512,131072
6,314371.0,31391.0,set_data,512,131072
7,270263.0,35188.0,set_data,512,131072
8,282765.0,32662.0,set_data,512,131072
9,273073.0,32194.0,set_data,512,131072
10,288421.0,34818.0,set_data,512,131072
11,322373.0,36455.0,set_data,512,131072
12,287365.0,33472.0,set_data,512,131072
13,303385.0,37530.0,set_data,512,131072
14,278300.0,35772.0,set_data,512,131072
15,344608.0,35747.0,set_data,512,131072
16,339955.0,36337.0,set_data,512,131072
17,290760.0,36384.0,set_data,512,131072
18,349294.0,36053.0,set_data,512,131072
19,285118.0,34728.0,set_data,512,131072
20,299019.0,35277.0,set_data,512,131072
21,270861.0,34231.0,set_data,512,131072
22,452720.0,33944.0,set_data,512,131072
23,374757.0,34142.0,set_data,512,131072
24,299405.0,37165.0,set_data,512,131072
25,343943.0,33657.0,set_data,512,131072
26,280571.0,35634.0,set_data,512,131072
27,276416.0,33248.0,set_data,512,131072
28,273238.0,37782.0,set_data,512,131072
29,301633.0,32418.0,set_data,512,131072
30,281210.0,31092.0,set_data,512,131072
31,327454.0,35670.0,set_data,512,131072
32,296451.0,33779.0,set_data,512,131072
33,331852.0,33935.0,set_data,512,131072
34,317090.0,33917.0,set_data,512,131072
35,270289.0,35038.0,set_data,512,131072
36,280936.0,31912.0,set_data,512,131072
37,459454.0,32598.0,set_data,512,131072
38,329390.0,34176.0,set_data,512,131072
39,298800.0,32961.0,set_data,512,131072
40,257143.0,35281.0,set_data,512,131072
41,400645.0,35814.0,set_data,512,131072
42,293465.0,33615.0,set_data,512,131072
43,322873.0,33037.0,set_data,512,131072
44,332499.0,32330.0,set_data,512,131072
45,257879.0,34156.0,set_data,512,131072
46,294164.0,36429.0,set_data,512,131072
47,256688.0,31957.0,set_data,512,131072
48,314331.0,32623.0,set_data,512,131072
49,263146.0,35444.0,set_data,512,131072
50,333224.0,34065.0,set_data,512,131072
51,327827.0,31342.0,set_data,512,131072
52,371643.0,32442.0,set_data,512,131072
53,283474.0,32570.0,set_data,512,131072
54,324627.0,33028.0,set_data,512,131072
55,272423.0,34113.0,set_data,512,131072
56,289051.0,29759.0,set_data,512,131072
57,373153.0,33232.0,set_data,512,131072
58,289445.0,34562.0,set_data,512,131072
59,318401.0,34800.0,set_data,512,131072
60,294376.0,34101.0,set_data,512,131072
61,269283.0,31823.0,set_data,512,131072
62,272772.0,32339.0,set_data,512,131072
63,251973.0,34211.0,set_data,512,131072
64,276163.0,33712.0,set_data,512,131072
65,249697.0,31327.0,set_data,512,131072
66,250110.0,31655.0,set_data,512,131072
67,260932.0,34802.0,set_data,512,131072
68,265209.0,33815.0,set_data,512,131072
69,308786.0,31478.0,set_data,512,131072
70,260547.0,34534.0,set_data,512,131072
71,282996.0,31584.0,set_data,512,131072
72,301159.0,30838.0,set_data,512,131072
73,261609.0,32224.0,set_data,512,131072
74,422162.0,34168.0,set_data,512,131072
75,294715.0,34566.0,set_data,512,131072
76,314929.0,30576.0,set_data,512,131072
77,401943.0,32945.0,set_data,512,131072
