,time,idx,queue,memory,size,type
0,1700878525.5358555,,pubsub_fifo,128,64,send
1,1700878525.579797,,pubsub_fifo,128,64,send
2,1700878525.580009,,pubsub_fifo,128,64,send
3,1700878525.6023781,,pubsub_fifo,128,64,send
4,1700878525.624707,,pubsub_fifo,128,64,send
5,1700878525.6469676,,pubsub_fifo,128,64,send
6,1700878525.6691358,,pubsub_fifo,128,64,send
7,1700878525.6913788,,pubsub_fifo,128,64,send
8,1700878525.713697,,pubsub_fifo,128,64,send
9,1700878525.7358296,,pubsub_fifo,128,64,send
10,1700878525.7579467,,pubsub_fifo,128,64,send
11,1700878525.7801504,,pubsub_fifo,128,64,send
12,1700878525.8024886,,pubsub_fifo,128,64,send
13,1700878525.8246784,,pubsub_fifo,128,64,send
14,1700878525.846938,,pubsub_fifo,128,64,send
15,1700878525.8690984,,pubsub_fifo,128,64,send
16,1700878525.891302,,pubsub_fifo,128,64,send
17,1700878525.913479,,pubsub_fifo,128,64,send
18,1700878525.935727,,pubsub_fifo,128,64,send
19,1700878525.9579518,,pubsub_fifo,128,64,send
20,1700878525.9801586,,pubsub_fifo,128,64,send
21,1700878526.0023973,,pubsub_fifo,128,64,send
22,1700878526.0245554,,pubsub_fifo,128,64,send
23,1700878526.046824,,pubsub_fifo,128,64,send
24,1700878526.0691686,,pubsub_fifo,128,64,send
25,1700878526.0915449,,pubsub_fifo,128,64,send
26,1700878526.1136208,,pubsub_fifo,128,64,send
27,1700878526.1358032,,pubsub_fifo,128,64,send
28,1700878526.1580825,,pubsub_fifo,128,64,send
29,1700878526.180179,,pubsub_fifo,128,64,send
30,1700878526.2029388,,pubsub_fifo,128,64,send
31,1700878526.2246387,,pubsub_fifo,128,64,send
32,1700878526.2470634,,pubsub_fifo,128,64,send
33,1700878526.2691672,,pubsub_fifo,128,64,send
34,1700878526.2913363,,pubsub_fifo,128,64,send
35,1700878526.3136308,,pubsub_fifo,128,64,send
36,1700878526.3357773,,pubsub_fifo,128,64,send
37,1700878526.3580341,,pubsub_fifo,128,64,send
38,1700878526.3801932,,pubsub_fifo,128,64,send
39,1700878526.4023733,,pubsub_fifo,128,64,send
40,1700878526.4245536,,pubsub_fifo,128,64,send
41,1700878526.4471815,,pubsub_fifo,128,64,send
42,1700878526.4692698,,pubsub_fifo,128,64,send
43,1700878526.4913719,,pubsub_fifo,128,64,send
44,1700878526.5135033,,pubsub_fifo,128,64,send
45,1700878526.536255,,pubsub_fifo,128,64,send
46,1700878526.5580225,,pubsub_fifo,128,64,send
47,1700878526.5801759,,pubsub_fifo,128,64,send
48,1700878526.6029823,,pubsub_fifo,128,64,send
49,1700878526.6247463,,pubsub_fifo,128,64,send
50,1700878526.646909,,pubsub_fifo,128,64,send
51,1700878526.6691413,,pubsub_fifo,128,64,send
