,data,client_write_data,op,memory,size
0,2171934.0,15734.0,set_data,2048,131072
1,438975.0,15506.0,set_data,2048,131072
2,254635.0,12315.0,set_data,2048,131072
3,314712.0,11986.0,set_data,2048,131072
4,700036.0,11684.0,set_data,2048,131072
5,774708.0,13617.0,set_data,2048,131072
6,487363.0,15812.0,set_data,2048,131072
7,718107.0,13241.0,set_data,2048,131072
8,312019.0,12796.0,set_data,2048,131072
9,776360.0,11628.0,set_data,2048,131072
10,686783.0,12021.0,set_data,2048,131072
11,513691.0,68748.0,set_data,2048,131072
12,810968.0,13007.0,set_data,2048,131072
13,836526.0,12225.0,set_data,2048,131072
14,594081.0,13741.0,set_data,2048,131072
15,724656.0,13027.0,set_data,2048,131072
16,494347.0,14029.0,set_data,2048,131072
17,276515.0,13009.0,set_data,2048,131072
18,740107.0,12374.0,set_data,2048,131072
19,308263.0,14600.0,set_data,2048,131072
20,480313.0,12617.0,set_data,2048,131072
21,463963.0,14277.0,set_data,2048,131072
22,561399.0,13144.0,set_data,2048,131072
23,769541.0,13772.0,set_data,2048,131072
24,411338.0,13618.0,set_data,2048,131072
25,242532.0,13313.0,set_data,2048,131072
26,517133.0,18861.0,set_data,2048,131072
27,229701.0,14179.0,set_data,2048,131072
28,262622.0,13449.0,set_data,2048,131072
29,330261.0,13281.0,set_data,2048,131072
30,464388.0,12613.0,set_data,2048,131072
31,988298.0,54786.0,set_data,2048,131072
32,728025.0,14042.0,set_data,2048,131072
33,328809.0,13882.0,set_data,2048,131072
34,724828.0,12955.0,set_data,2048,131072
35,823827.0,13489.0,set_data,2048,131072
36,684985.0,13479.0,set_data,2048,131072
37,746617.0,13103.0,set_data,2048,131072
38,819541.0,53489.0,set_data,2048,131072
39,432214.0,14017.0,set_data,2048,131072
40,528315.0,11138.0,set_data,2048,131072
41,398460.0,13158.0,set_data,2048,131072
42,350207.0,11403.0,set_data,2048,131072
43,399673.0,13006.0,set_data,2048,131072
44,507362.0,13688.0,set_data,2048,131072
45,566383.0,11674.0,set_data,2048,131072
46,778727.0,11990.0,set_data,2048,131072
47,438239.0,12208.0,set_data,2048,131072
48,505840.0,13021.0,set_data,2048,131072
49,735404.0,12138.0,set_data,2048,131072
50,498936.0,13437.0,set_data,2048,131072
51,654963.0,12645.0,set_data,2048,131072
52,573281.0,13249.0,set_data,2048,131072
53,635335.0,12460.0,set_data,2048,131072
54,369610.0,13792.0,set_data,2048,131072
55,506716.0,13989.0,set_data,2048,131072
56,262700.0,13360.0,set_data,2048,131072
57,331888.0,11542.0,set_data,2048,131072
58,668178.0,11716.0,set_data,2048,131072
59,510735.0,12089.0,set_data,2048,131072
60,221241.0,13299.0,set_data,2048,131072
61,501388.0,11922.0,set_data,2048,131072
62,492731.0,11708.0,set_data,2048,131072
63,327191.0,12066.0,set_data,2048,131072
64,433047.0,12635.0,set_data,2048,131072
65,278651.0,11713.0,set_data,2048,131072
66,531562.0,11521.0,set_data,2048,131072
67,691773.0,54903.0,set_data,2048,131072
68,330474.0,13893.0,set_data,2048,131072
69,744958.0,11571.0,set_data,2048,131072
70,681016.0,15605.0,set_data,2048,131072
71,239487.0,12787.0,set_data,2048,131072
72,256956.0,12057.0,set_data,2048,131072
73,537443.0,11580.0,set_data,2048,131072
74,752936.0,11779.0,set_data,2048,131072
75,454401.0,12999.0,set_data,2048,131072
76,307307.0,12297.0,set_data,2048,131072
77,717054.0,11801.0,set_data,2048,131072
78,917388.0,12132.0,set_data,2048,131072
79,802208.0,12604.0,set_data,2048,131072
80,288438.0,13569.0,set_data,2048,131072
81,475366.0,13905.0,set_data,2048,131072
82,853876.0,13100.0,set_data,2048,131072
83,1129760.0,15083.0,set_data,2048,131072
84,272243.0,13444.0,set_data,2048,131072
85,541375.0,12613.0,set_data,2048,131072
86,761380.0,12416.0,set_data,2048,131072
87,442395.0,13765.0,set_data,2048,131072
88,265006.0,11720.0,set_data,2048,131072
89,527449.0,12309.0,set_data,2048,131072
90,194558.0,13205.0,set_data,2048,131072
91,764696.0,13456.0,set_data,2048,131072
92,338591.0,13790.0,set_data,2048,131072
93,700522.0,12807.0,set_data,2048,131072
94,215663.0,12863.0,set_data,2048,131072
95,345037.0,11909.0,set_data,2048,131072
96,391361.0,13270.0,set_data,2048,131072
97,338726.0,11946.0,set_data,2048,131072
98,669580.0,13064.0,set_data,2048,131072
99,277423.0,13302.0,set_data,2048,131072
100,569105.0,33224.0,set_data,2048,131072
101,765476.0,12708.0,set_data,2048,131072
102,631061.0,13896.0,set_data,2048,131072
103,271749.0,13504.0,set_data,2048,131072
104,478426.0,11767.0,set_data,2048,131072
105,310494.0,13043.0,set_data,2048,131072
106,859074.0,13293.0,set_data,2048,131072
107,592753.0,13853.0,set_data,2048,131072
108,648160.0,12463.0,set_data,2048,131072
109,357074.0,13129.0,set_data,2048,131072
110,262875.0,13078.0,set_data,2048,131072
111,489958.0,11324.0,set_data,2048,131072
112,623632.0,13454.0,set_data,2048,131072
113,355123.0,12762.0,set_data,2048,131072
114,318256.0,11602.0,set_data,2048,131072
115,521762.0,12781.0,set_data,2048,131072
116,750976.0,13033.0,set_data,2048,131072
117,690272.0,13566.0,set_data,2048,131072
118,797813.0,15008.0,set_data,2048,131072
119,737882.0,14507.0,set_data,2048,131072
120,676677.0,13543.0,set_data,2048,131072
121,320014.0,13673.0,set_data,2048,131072
122,535534.0,11692.0,set_data,2048,131072
123,549157.0,16145.0,set_data,2048,131072
124,714254.0,12945.0,set_data,2048,131072
125,565598.0,12380.0,set_data,2048,131072
126,633501.0,11971.0,set_data,2048,131072
127,731363.0,14237.0,set_data,2048,131072
128,298424.0,14738.0,set_data,2048,131072
129,709752.0,10697.0,set_data,2048,131072
