,data,client_write_data,op,memory,size
0,4335825.0,634.0,set_data,512,4
1,633913.0,633.0,set_data,512,4
2,609090.0,708.0,set_data,512,4
3,685810.0,651.0,set_data,512,4
4,563570.0,767.0,set_data,512,4
5,508744.0,701.0,set_data,512,4
6,708322.0,516.0,set_data,512,4
7,558714.0,526.0,set_data,512,4
8,576941.0,742.0,set_data,512,4
9,870536.0,832.0,set_data,512,4
10,714869.0,708.0,set_data,512,4
11,724174.0,831.0,set_data,512,4
12,517964.0,711.0,set_data,512,4
13,531431.0,495.0,set_data,512,4
14,528007.0,543.0,set_data,512,4
15,572177.0,704.0,set_data,512,4
16,559285.0,650.0,set_data,512,4
17,639516.0,603.0,set_data,512,4
18,591331.0,535.0,set_data,512,4
19,489758.0,693.0,set_data,512,4
20,816005.0,666.0,set_data,512,4
21,504220.0,723.0,set_data,512,4
22,759404.0,730.0,set_data,512,4
23,523953.0,576.0,set_data,512,4
24,439809.0,789.0,set_data,512,4
25,526255.0,665.0,set_data,512,4
26,649918.0,772.0,set_data,512,4
27,474985.0,685.0,set_data,512,4
28,482260.0,548.0,set_data,512,4
29,526511.0,522.0,set_data,512,4
30,562198.0,509.0,set_data,512,4
31,618056.0,796.0,set_data,512,4
32,530751.0,794.0,set_data,512,4
33,456018.0,567.0,set_data,512,4
34,386091.0,607.0,set_data,512,4
35,556371.0,769.0,set_data,512,4
36,525970.0,628.0,set_data,512,4
37,506047.0,499.0,set_data,512,4
38,559977.0,610.0,set_data,512,4
39,572304.0,701.0,set_data,512,4
40,400725.0,846.0,set_data,512,4
41,516920.0,750.0,set_data,512,4
42,384090.0,654.0,set_data,512,4
43,573996.0,731.0,set_data,512,4
44,469958.0,737.0,set_data,512,4
45,452134.0,679.0,set_data,512,4
46,497048.0,744.0,set_data,512,4
47,438487.0,512.0,set_data,512,4
48,430696.0,682.0,set_data,512,4
49,416509.0,650.0,set_data,512,4
50,398885.0,499.0,set_data,512,4
51,428095.0,622.0,set_data,512,4
52,440980.0,558.0,set_data,512,4
53,406379.0,921.0,set_data,512,4
54,417823.0,709.0,set_data,512,4
55,468667.0,576.0,set_data,512,4
56,515405.0,783.0,set_data,512,4
57,479260.0,649.0,set_data,512,4
58,495810.0,728.0,set_data,512,4
59,413681.0,728.0,set_data,512,4
60,488266.0,727.0,set_data,512,4
61,601775.0,863.0,set_data,512,4
62,450162.0,737.0,set_data,512,4
63,405877.0,656.0,set_data,512,4
64,434688.0,612.0,set_data,512,4
65,413069.0,658.0,set_data,512,4
66,417114.0,643.0,set_data,512,4
67,441283.0,957.0,set_data,512,4
68,512345.0,703.0,set_data,512,4
69,459636.0,757.0,set_data,512,4
70,553691.0,661.0,set_data,512,4
71,448139.0,501.0,set_data,512,4
72,490002.0,647.0,set_data,512,4
73,441328.0,528.0,set_data,512,4
74,393099.0,841.0,set_data,512,4
75,448922.0,712.0,set_data,512,4
76,483026.0,595.0,set_data,512,4
77,511009.0,514.0,set_data,512,4
78,467517.0,523.0,set_data,512,4
79,604269.0,508.0,set_data,512,4
80,621388.0,784.0,set_data,512,4
81,572769.0,769.0,set_data,512,4
82,548160.0,937.0,set_data,512,4
83,435355.0,751.0,set_data,512,4
84,606021.0,646.0,set_data,512,4
85,457243.0,680.0,set_data,512,4
86,612220.0,748.0,set_data,512,4
87,561444.0,727.0,set_data,512,4
88,459767.0,520.0,set_data,512,4
89,488652.0,666.0,set_data,512,4
90,671556.0,989.0,set_data,512,4
91,408776.0,866.0,set_data,512,4
92,552719.0,775.0,set_data,512,4
93,571004.0,722.0,set_data,512,4
94,404462.0,712.0,set_data,512,4
95,433526.0,720.0,set_data,512,4
96,475615.0,527.0,set_data,512,4
97,490514.0,687.0,set_data,512,4
98,376743.0,675.0,set_data,512,4
99,399643.0,717.0,set_data,512,4
100,413911.0,768.0,set_data,512,4
101,406175.0,769.0,set_data,512,4
102,463568.0,634.0,set_data,512,4
103,407870.0,524.0,set_data,512,4
104,396827.0,609.0,set_data,512,4
105,457977.0,701.0,set_data,512,4
106,455535.0,686.0,set_data,512,4
107,493718.0,668.0,set_data,512,4
108,438458.0,820.0,set_data,512,4
109,374570.0,716.0,set_data,512,4
110,412993.0,681.0,set_data,512,4
111,437142.0,903.0,set_data,512,4
112,404267.0,693.0,set_data,512,4
113,397956.0,827.0,set_data,512,4
114,359553.0,711.0,set_data,512,4
115,605561.0,689.0,set_data,512,4
116,372100.0,519.0,set_data,512,4
117,383126.0,780.0,set_data,512,4
118,511133.0,583.0,set_data,512,4
119,381358.0,556.0,set_data,512,4
120,347088.0,577.0,set_data,512,4
121,421866.0,563.0,set_data,512,4
122,418577.0,564.0,set_data,512,4
123,409965.0,826.0,set_data,512,4
124,424308.0,775.0,set_data,512,4
125,401521.0,707.0,set_data,512,4
126,447400.0,806.0,set_data,512,4
127,380214.0,712.0,set_data,512,4
128,411926.0,544.0,set_data,512,4
129,404682.0,649.0,set_data,512,4
130,473976.0,510.0,set_data,512,4
131,325158.0,791.0,set_data,512,4
132,343432.0,861.0,set_data,512,4
133,385060.0,677.0,set_data,512,4
134,409828.0,660.0,set_data,512,4
135,367957.0,736.0,set_data,512,4
136,391161.0,696.0,set_data,512,4
137,342155.0,526.0,set_data,512,4
138,451222.0,540.0,set_data,512,4
139,580242.0,633.0,set_data,512,4
140,404608.0,558.0,set_data,512,4
141,487920.0,596.0,set_data,512,4
142,327272.0,733.0,set_data,512,4
143,457013.0,760.0,set_data,512,4
144,423168.0,748.0,set_data,512,4
145,407281.0,671.0,set_data,512,4
146,397104.0,861.0,set_data,512,4
147,560500.0,776.0,set_data,512,4
148,468944.0,634.0,set_data,512,4
