,time,billed_time,memory,function
0,260.46408199999996,300,512,writer
1,139.635782,200,512,writer
2,401.00517299999996,500,512,writer
3,129.311161,200,512,writer
4,107.194361,200,512,writer
5,160.532889,200,512,writer
6,132.74786,200,512,writer
7,127.24861500000002,200,512,writer
8,121.69623899999998,200,512,writer
9,125.16740100000001,200,512,writer
10,121.74029699999998,200,512,writer
11,119.784189,200,512,writer
12,298.755938,300,512,writer
13,93.20097700000001,100,512,writer
14,123.326382,200,512,writer
15,128.052648,200,512,writer
16,106.192063,200,512,writer
17,118.954454,200,512,writer
18,116.760206,200,512,writer
19,337.5657329999999,400,512,writer
20,91.23815999999998,100,512,writer
21,193.91323699999998,200,512,writer
22,113.56235199999999,200,512,writer
23,239.553508,300,512,writer
24,101.528431,200,512,writer
25,122.73530099999999,200,512,writer
26,217.83650799999998,300,512,writer
27,101.650196,200,512,writer
28,161.79908899999998,200,512,writer
29,120.307359,200,512,writer
30,102.095492,200,512,writer
31,117.06719299999999,200,512,writer
32,84.095637,100,512,writer
33,112.331389,200,512,writer
34,119.650521,200,512,writer
35,136.219293,200,512,writer
36,152.30896099999995,200,512,writer
37,104.61741500000001,200,512,writer
38,116.703543,200,512,writer
39,225.45711899999998,300,512,writer
40,140.139099,200,512,writer
41,260.607581,300,512,writer
42,105.64545899999999,200,512,writer
43,69.624934,100,512,writer
44,76.471753,100,512,writer
45,122.418549,200,512,writer
46,85.47540099999999,100,512,writer
47,127.55215100000001,200,512,writer
48,84.879083,100,512,writer
49,84.77653099999999,100,512,writer
50,101.21658599999999,200,512,writer
51,79.54588199999999,100,512,writer
52,90.70325799999998,100,512,writer
53,87.543448,100,512,writer
54,179.26506999999998,200,512,writer
55,127.57340099999999,200,512,writer
56,82.56450799999998,100,512,writer
57,127.62476000000001,200,512,writer
58,103.29804299999999,200,512,writer
59,109.928108,200,512,writer
60,115.354204,200,512,writer
61,161.124157,200,512,writer
62,91.530188,100,512,writer
63,110.085713,200,512,writer
64,87.798616,100,512,writer
65,59.762003,100,512,writer
66,77.29508799999998,100,512,writer
67,84.647606,100,512,writer
68,97.366453,100,512,writer
69,177.70353499999996,200,512,writer
70,95.057527,100,512,writer
71,207.451221,300,512,writer
72,124.12976299999998,200,512,writer
73,100.33963299999998,200,512,writer
74,96.722362,100,512,writer
75,108.11222099999998,200,512,writer
76,112.652158,200,512,writer
77,114.14296499999999,200,512,writer
78,89.96461200000002,100,512,writer
79,99.53454599999999,100,512,writer
80,172.595522,200,512,writer
81,94.34162099999999,100,512,writer
82,88.483648,100,512,writer
83,103.58847399999999,200,512,writer
84,127.71581499999999,200,512,writer
85,87.937866,100,512,writer
86,136.61500800000002,200,512,writer
87,78.302749,100,512,writer
88,104.704722,200,512,writer
89,100.236947,200,512,writer
90,90.39370500000001,100,512,writer
91,117.026589,200,512,writer
92,93.256468,100,512,writer
93,102.72739399999999,200,512,writer
94,103.02965599999999,200,512,writer
95,82.16349100000001,100,512,writer
96,114.30231599999999,200,512,writer
97,106.039563,200,512,writer
98,183.450319,200,512,writer
99,132.776905,200,512,writer
100,235.056264,300,512,writer
101,77.56008799999998,100,512,writer
102,126.086576,200,512,writer
103,136.85719699999999,200,512,writer
104,225.39388799999995,300,512,writer
105,92.15730399999998,100,512,writer
106,214.70967299999995,300,512,writer
107,129.69619600000001,200,512,writer
108,214.83119999999997,300,512,writer
109,112.77842599999998,200,512,writer
110,107.76820199999997,200,512,writer
111,294.9582709999999,300,512,writer
112,96.68807799999999,100,512,writer
113,71.30771,100,512,writer
114,102.16969399999999,200,512,writer
115,98.610045,100,512,writer
116,84.94458300000001,100,512,writer
117,101.085415,200,512,writer
118,102.358307,200,512,writer
119,112.771381,200,512,writer
120,81.230485,100,512,writer
121,101.10884,200,512,writer
122,119.24154699999998,200,512,writer
123,89.59699499999999,100,512,writer
124,92.27865699999998,100,512,writer
125,82.445896,100,512,writer
126,92.76976,100,512,writer
127,87.71319700000001,100,512,writer
128,100.14258400000001,200,512,writer
129,93.62687199999999,100,512,writer
130,94.08364499999998,100,512,writer
131,244.783034,300,512,writer
132,77.99188199999999,100,512,writer
133,60.335936999999994,100,512,writer
