,time,billed_time,memory,function
349,249.719831,300,512,distributor
350,250.47202499999995,300,512,distributor
351,286.306848,300,512,distributor
352,289.691391,300,512,distributor
353,236.521592,300,512,distributor
354,310.784377,400,512,distributor
355,276.32665699999995,300,512,distributor
356,253.555997,300,512,distributor
357,242.22114299999998,300,512,distributor
358,288.322141,300,512,distributor
359,231.985647,300,512,distributor
360,251.77027099999995,300,512,distributor
361,252.447282,300,512,distributor
362,252.29474699999997,300,512,distributor
363,382.881594,400,512,distributor
364,308.80803899999995,400,512,distributor
365,219.21225999999996,300,512,distributor
366,259.443623,300,512,distributor
367,325.239833,400,512,distributor
368,410.593162,500,512,distributor
369,316.74601,400,512,distributor
370,238.305284,300,512,distributor
371,359.7375629999999,400,512,distributor
372,243.69917999999998,300,512,distributor
373,260.703164,300,512,distributor
374,264.291807,300,512,distributor
375,219.033799,300,512,distributor
376,286.784039,300,512,distributor
377,294.4406669999999,300,512,distributor
378,360.062941,400,512,distributor
379,355.9225149999999,400,512,distributor
380,276.84483900000004,300,512,distributor
381,363.5049249999999,400,512,distributor
382,247.39484499999998,300,512,distributor
383,237.129943,300,512,distributor
384,256.00690799999995,300,512,distributor
385,278.1678799999999,300,512,distributor
386,201.881436,300,512,distributor
387,284.31654000000003,300,512,distributor
388,370.143603,400,512,distributor
389,244.725346,300,512,distributor
390,321.122657,400,512,distributor
391,264.38119900000004,300,512,distributor
392,266.81156,300,512,distributor
393,281.817184,300,512,distributor
394,286.276729,300,512,distributor
395,297.516799,300,512,distributor
396,265.52253999999994,300,512,distributor
397,242.80822699999996,300,512,distributor
398,211.34678300000002,300,512,distributor
399,280.222351,300,512,distributor
400,255.81596000000002,300,512,distributor
