,time,billed_time,memory,function
0,296.165729,300,512,writer
1,144.02274699999998,200,512,writer
2,162.65804499999996,200,512,writer
3,217.91641199999998,300,512,writer
4,105.97147199999999,200,512,writer
5,107.35991200000001,200,512,writer
6,275.8335869999999,300,512,writer
7,130.140404,200,512,writer
8,175.46633800000004,200,512,writer
9,113.61415,200,512,writer
10,196.610753,200,512,writer
11,147.142297,200,512,writer
12,123.96248899999998,200,512,writer
13,128.95511000000002,200,512,writer
14,132.38001899999998,200,512,writer
15,113.125226,200,512,writer
16,162.05208399999998,200,512,writer
17,188.303618,200,512,writer
18,215.591851,300,512,writer
19,97.54601699999999,100,512,writer
20,402.5427039999999,500,512,writer
21,99.43822399999999,100,512,writer
22,307.5855419999999,400,512,writer
23,113.33949699999998,200,512,writer
24,81.34587299999998,100,512,writer
25,152.282794,200,512,writer
26,237.239758,300,512,writer
27,121.322767,200,512,writer
28,104.28414099999998,200,512,writer
29,86.416433,100,512,writer
30,116.735767,200,512,writer
31,155.843736,200,512,writer
32,148.579997,200,512,writer
33,78.818083,100,512,writer
34,69.017218,100,512,writer
35,105.29445899999999,200,512,writer
36,90.341506,100,512,writer
37,102.510166,200,512,writer
38,216.312049,300,512,writer
39,113.07300699999999,200,512,writer
40,107.246061,200,512,writer
41,181.50885299999996,200,512,writer
42,73.52411200000002,100,512,writer
43,195.417,200,512,writer
44,89.93103599999999,100,512,writer
45,73.841577,100,512,writer
46,162.72684099999998,200,512,writer
47,99.11334500000001,100,512,writer
48,106.11231000000001,200,512,writer
49,95.98752100000002,100,512,writer
50,102.10487099999999,200,512,writer
51,102.88066699999997,200,512,writer
52,105.74161799999999,200,512,writer
53,105.793355,200,512,writer
54,98.04968099999999,100,512,writer
55,135.46909600000004,200,512,writer
56,143.877814,200,512,writer
57,159.260868,200,512,writer
58,148.11575,200,512,writer
59,67.690586,100,512,writer
60,172.195235,200,512,writer
61,102.836304,200,512,writer
62,93.61983,100,512,writer
63,144.065696,200,512,writer
64,96.194064,100,512,writer
65,92.225194,100,512,writer
66,96.76878099999999,100,512,writer
67,112.44246299999999,200,512,writer
68,99.32203799999999,100,512,writer
69,105.57723199999998,200,512,writer
70,129.77124399999997,200,512,writer
71,81.89553099999998,100,512,writer
72,109.242446,200,512,writer
73,95.741939,100,512,writer
74,61.64681699999999,100,512,writer
75,96.182299,100,512,writer
76,68.99155599999999,100,512,writer
77,89.303736,100,512,writer
78,66.651225,100,512,writer
79,65.175376,100,512,writer
80,242.98468200000002,300,512,writer
81,187.80087600000002,200,512,writer
82,86.89787899999999,100,512,writer
83,64.103301,100,512,writer
84,92.53502999999999,100,512,writer
85,82.39446699999999,100,512,writer
86,103.94856700000001,200,512,writer
87,150.85234900000003,200,512,writer
88,106.590185,200,512,writer
89,93.83588900000001,100,512,writer
90,257.5756189999999,300,512,writer
91,86.66422799999998,100,512,writer
92,58.327754000000006,100,512,writer
93,93.30461799999999,100,512,writer
94,91.80756999999998,100,512,writer
95,80.661254,100,512,writer
96,115.044082,200,512,writer
97,72.83465699999998,100,512,writer
98,59.62091499999999,100,512,writer
99,84.848772,100,512,writer
100,86.922845,100,512,writer
101,79.366114,100,512,writer
102,95.90321999999998,100,512,writer
103,98.26902,100,512,writer
104,97.02267599999999,100,512,writer
105,71.080152,100,512,writer
106,96.245857,100,512,writer
107,119.89035299999999,200,512,writer
108,95.32461099999999,100,512,writer
109,89.72654100000001,100,512,writer
110,92.574427,100,512,writer
111,114.37072400000001,200,512,writer
112,95.501789,100,512,writer
113,64.71683999999999,100,512,writer
114,60.68739,100,512,writer
115,127.70863099999998,200,512,writer
116,94.648353,100,512,writer
117,88.69310499999997,100,512,writer
118,219.39420900000002,300,512,writer
119,89.79577900000001,100,512,writer
120,59.817198999999995,100,512,writer
121,92.731262,100,512,writer
122,99.83533899999999,100,512,writer
123,93.87141,100,512,writer
124,108.65262299999999,200,512,writer
125,82.47816900000001,100,512,writer
126,95.81172200000002,100,512,writer
127,84.020879,100,512,writer
128,70.30262599999998,100,512,writer
129,83.81507500000001,100,512,writer
130,153.07646599999998,200,512,writer
131,87.26654,100,512,writer
132,62.94667299999999,100,512,writer
133,79.31698899999999,100,512,writer
134,104.67704999999998,200,512,writer
135,63.61356899999999,100,512,writer
136,100.161135,200,512,writer
137,87.29988299999998,100,512,writer
138,98.788591,100,512,writer
139,52.744212,100,512,writer
140,97.44591399999999,100,512,writer
141,68.88726000000001,100,512,writer
142,61.390978999999994,100,512,writer
143,175.203514,200,512,writer
144,70.262483,100,512,writer
145,69.93162,100,512,writer
146,91.579602,100,512,writer
147,149.884286,200,512,writer
148,95.594206,100,512,writer
149,87.312908,100,512,writer
150,90.47157999999997,100,512,writer
151,96.071627,100,512,writer
152,103.54245499999999,200,512,writer
153,58.053301999999995,100,512,writer
154,79.346982,100,512,writer
155,127.098739,200,512,writer
156,92.43108699999998,100,512,writer
157,79.37157599999999,100,512,writer
158,121.48661299999999,200,512,writer
159,97.203053,100,512,writer
160,99.63112100000001,100,512,writer
161,99.02510600000001,100,512,writer
162,308.05848199999997,400,512,writer
163,114.826331,200,512,writer
164,92.55595899999999,100,512,writer
165,66.790773,100,512,writer
166,88.248786,100,512,writer
167,95.80018799999999,100,512,writer
168,94.579002,100,512,writer
169,102.11417199999998,200,512,writer
170,82.271141,100,512,writer
171,124.842951,200,512,writer
172,74.75438199999999,100,512,writer
173,233.516425,300,512,writer
174,82.640332,100,512,writer
175,91.54159,100,512,writer
176,65.347312,100,512,writer
177,168.82365299999998,200,512,writer
178,91.828451,100,512,writer
179,100.186977,200,512,writer
180,79.320279,100,512,writer
181,135.34078,200,512,writer
182,71.141934,100,512,writer
183,92.068364,100,512,writer
184,157.53679700000004,200,512,writer
185,110.588016,200,512,writer
186,69.470245,100,512,writer
187,90.654821,100,512,writer
188,99.367695,100,512,writer
189,96.29126000000001,100,512,writer
190,82.67450200000002,100,512,writer
191,100.11731999999998,200,512,writer
192,77.752583,100,512,writer
193,73.47317000000001,100,512,writer
194,96.18281099999999,100,512,writer
195,90.07730199999999,100,512,writer
196,97.94250499999998,100,512,writer
197,85.442911,100,512,writer
198,99.479071,100,512,writer
199,91.12699500000001,100,512,writer
200,84.94673,100,512,writer
201,696.7235049999999,700,512,distributor
202,390.6732179999999,400,512,distributor
203,371.436359,400,512,distributor
204,379.1889489999999,400,512,distributor
205,361.789736,400,512,distributor
206,330.521017,400,512,distributor
207,358.542855,400,512,distributor
208,351.35707300000007,400,512,distributor
209,327.197605,400,512,distributor
210,672.1960409999999,700,512,distributor
211,447.18316599999997,500,512,distributor
212,479.47482599999995,500,512,distributor
213,318.053862,400,512,distributor
214,327.09714699999995,400,512,distributor
215,328.8773959999999,400,512,distributor
216,384.47202599999997,400,512,distributor
217,321.86846199999997,400,512,distributor
218,374.718896,400,512,distributor
219,299.95325399999996,300,512,distributor
220,322.588469,400,512,distributor
221,359.2583489999999,400,512,distributor
222,327.643012,400,512,distributor
223,374.263333,400,512,distributor
224,333.870743,400,512,distributor
225,273.45847899999995,300,512,distributor
226,298.80904000000004,300,512,distributor
227,356.084807,400,512,distributor
228,293.926564,300,512,distributor
229,313.2636569999999,400,512,distributor
230,371.89728099999996,400,512,distributor
231,381.529126,400,512,distributor
232,380.944681,400,512,distributor
233,322.50197299999996,400,512,distributor
234,306.760456,400,512,distributor
235,245.18761899999996,300,512,distributor
236,382.33697000000006,400,512,distributor
237,295.55323999999996,300,512,distributor
238,326.69846,400,512,distributor
239,279.112121,300,512,distributor
240,396.662418,400,512,distributor
241,235.243787,300,512,distributor
242,264.143432,300,512,distributor
243,253.80615899999998,300,512,distributor
244,301.08703500000007,400,512,distributor
245,318.97611699999993,400,512,distributor
246,310.156349,400,512,distributor
247,270.444026,300,512,distributor
248,265.25326,300,512,distributor
249,279.891049,300,512,distributor
250,262.76675199999994,300,512,distributor
251,228.633364,300,512,distributor
252,264.494417,300,512,distributor
253,266.644409,300,512,distributor
254,238.815224,300,512,distributor
255,243.26406999999998,300,512,distributor
256,276.26736600000004,300,512,distributor
257,300.611658,400,512,distributor
258,245.81713,300,512,distributor
259,278.998699,300,512,distributor
260,273.98032700000005,300,512,distributor
261,235.058707,300,512,distributor
262,425.694262,500,512,distributor
263,288.721978,300,512,distributor
264,204.762034,300,512,distributor
265,282.52468,300,512,distributor
266,261.098973,300,512,distributor
267,266.333885,300,512,distributor
268,253.99429299999997,300,512,distributor
269,338.7683639999999,400,512,distributor
270,286.6362049999999,300,512,distributor
271,366.01617,400,512,distributor
272,285.933667,300,512,distributor
273,304.08542900000003,400,512,distributor
274,267.274403,300,512,distributor
275,263.6217499999999,300,512,distributor
276,259.180937,300,512,distributor
277,334.3789489999999,400,512,distributor
278,318.332809,400,512,distributor
279,340.064982,400,512,distributor
280,462.58410599999996,500,512,distributor
281,300.547192,400,512,distributor
282,312.3405249999999,400,512,distributor
283,392.366562,400,512,distributor
284,294.36510899999996,300,512,distributor
285,443.046786,500,512,distributor
286,238.91237199999998,300,512,distributor
287,264.38626999999997,300,512,distributor
288,334.6253779999999,400,512,distributor
289,298.833055,300,512,distributor
290,336.073717,400,512,distributor
291,334.35704699999997,400,512,distributor
292,247.305116,300,512,distributor
293,404.274283,500,512,distributor
294,410.45281500000004,500,512,distributor
295,243.56929699999998,300,512,distributor
296,298.94305499999996,300,512,distributor
297,294.21747,300,512,distributor
298,284.80404,300,512,distributor
299,259.64513700000003,300,512,distributor
300,253.03921000000003,300,512,distributor
301,250.88754499999996,300,512,distributor
302,266.534452,300,512,distributor
303,300.23130299999997,400,512,distributor
304,239.621524,300,512,distributor
305,244.947547,300,512,distributor
306,328.075349,400,512,distributor
307,303.95518899999996,400,512,distributor
308,295.368171,300,512,distributor
309,284.99410200000005,300,512,distributor
310,224.138001,300,512,distributor
311,245.02033699999998,300,512,distributor
312,244.999204,300,512,distributor
313,236.11505499999998,300,512,distributor
314,276.224629,300,512,distributor
315,240.68309299999999,300,512,distributor
316,407.076215,500,512,distributor
317,209.955465,300,512,distributor
318,234.877364,300,512,distributor
319,237.203188,300,512,distributor
320,220.878788,300,512,distributor
321,219.27149699999998,300,512,distributor
322,242.68719099999998,300,512,distributor
323,228.05031799999998,300,512,distributor
324,237.687354,300,512,distributor
325,263.46606099999997,300,512,distributor
326,232.19841199999996,300,512,distributor
327,285.90875299999993,300,512,distributor
328,223.53068899999997,300,512,distributor
329,290.854858,300,512,distributor
330,250.19615399999998,300,512,distributor
331,254.462068,300,512,distributor
332,187.59722499999998,200,512,distributor
333,218.947598,300,512,distributor
334,251.37499699999995,300,512,distributor
335,247.64419900000001,300,512,distributor
336,243.76322199999998,300,512,distributor
337,225.12774399999995,300,512,distributor
338,209.63546,300,512,distributor
339,277.528908,300,512,distributor
340,372.507565,400,512,distributor
341,241.12931300000002,300,512,distributor
342,361.757729,400,512,distributor
343,205.368349,300,512,distributor
344,204.721102,300,512,distributor
345,300.51589099999995,400,512,distributor
346,281.198981,300,512,distributor
347,238.79748099999998,300,512,distributor
348,333.4070029999999,400,512,distributor
349,318.77535699999993,400,512,distributor
350,345.14871400000004,400,512,distributor
351,319.187632,400,512,distributor
352,243.408076,300,512,distributor
353,313.593615,400,512,distributor
354,293.09803800000003,300,512,distributor
355,284.886432,300,512,distributor
356,340.829629,400,512,distributor
357,272.19505799999996,300,512,distributor
358,351.146018,400,512,distributor
359,398.8079609999999,400,512,distributor
360,329.5412529999999,400,512,distributor
361,410.76676599999996,500,512,distributor
362,312.90227799999997,400,512,distributor
363,269.490818,300,512,distributor
364,278.68799900000005,300,512,distributor
365,386.311105,400,512,distributor
366,230.18506199999996,300,512,distributor
367,287.88474700000006,300,512,distributor
368,349.162625,400,512,distributor
369,328.364572,400,512,distributor
370,325.127789,400,512,distributor
371,278.271519,300,512,distributor
372,249.19236899999996,300,512,distributor
373,362.616917,400,512,distributor
374,281.713098,300,512,distributor
375,247.802936,300,512,distributor
376,249.13210899999999,300,512,distributor
377,289.975167,300,512,distributor
378,240.46298199999998,300,512,distributor
379,296.9855789999999,300,512,distributor
380,269.45031,300,512,distributor
381,299.458146,300,512,distributor
382,281.4804229999999,300,512,distributor
383,244.504,300,512,distributor
384,261.164745,300,512,distributor
385,242.666858,300,512,distributor
386,279.292231,300,512,distributor
387,213.19083599999996,300,512,distributor
388,451.163056,500,512,distributor
389,257.705524,300,512,distributor
390,317.349425,400,512,distributor
391,315.296487,400,512,distributor
392,263.291041,300,512,distributor
393,361.992874,400,512,distributor
394,207.586771,300,512,distributor
395,214.989804,300,512,distributor
396,280.9939269999999,300,512,distributor
397,264.14294199999995,300,512,distributor
398,222.243115,300,512,distributor
399,227.605484,300,512,distributor
400,247.360189,300,512,distributor
