,data,client_write_data,op,memory,size
0,3631978,1323,set_data,1024,65536
1,428006,1139,set_data,1024,65536
2,458877,1185,set_data,1024,65536
3,451065,6509,set_data,1024,65536
4,453978,1372,set_data,1024,65536
5,481201,1330,set_data,1024,65536
6,388975,1322,set_data,1024,65536
7,462619,1377,set_data,1024,65536
8,429970,1337,set_data,1024,65536
9,447188,1122,set_data,1024,65536
10,424801,1315,set_data,1024,65536
11,502364,1173,set_data,1024,65536
12,452544,1083,set_data,1024,65536
13,397488,1287,set_data,1024,65536
14,393974,1114,set_data,1024,65536
15,400682,1140,set_data,1024,65536
16,464182,1055,set_data,1024,65536
17,444274,1075,set_data,1024,65536
18,527983,1065,set_data,1024,65536
19,442329,1139,set_data,1024,65536
20,451454,1033,set_data,1024,65536
21,488230,1365,set_data,1024,65536
22,414930,1175,set_data,1024,65536
23,490563,1069,set_data,1024,65536
24,427796,1165,set_data,1024,65536
25,426801,1208,set_data,1024,65536
26,461405,1049,set_data,1024,65536
27,462434,1041,set_data,1024,65536
28,438558,1060,set_data,1024,65536
29,458953,1339,set_data,1024,65536
30,429718,1239,set_data,1024,65536
31,482479,1070,set_data,1024,65536
32,411918,1076,set_data,1024,65536
33,456447,1215,set_data,1024,65536
34,402159,1035,set_data,1024,65536
35,493230,1040,set_data,1024,65536
36,414763,1138,set_data,1024,65536
37,457622,1021,set_data,1024,65536
38,403872,1257,set_data,1024,65536
39,426698,1240,set_data,1024,65536
40,468963,1175,set_data,1024,65536
41,510033,1320,set_data,1024,65536
42,431553,1184,set_data,1024,65536
43,524842,1678,set_data,1024,65536
44,676716,1018,set_data,1024,65536
45,439847,1046,set_data,1024,65536
46,428457,1188,set_data,1024,65536
47,535531,1701,set_data,1024,65536
48,370097,1269,set_data,1024,65536
49,429627,1093,set_data,1024,65536
50,429173,1046,set_data,1024,65536
51,671359,1069,set_data,1024,65536
52,384402,1114,set_data,1024,65536
53,472578,1052,set_data,1024,65536
54,415738,1063,set_data,1024,65536
55,507768,1407,set_data,1024,65536
56,594708,1311,set_data,1024,65536
57,465456,1226,set_data,1024,65536
58,479041,1241,set_data,1024,65536
59,491904,1313,set_data,1024,65536
60,486863,1319,set_data,1024,65536
61,413635,1265,set_data,1024,65536
62,391229,1257,set_data,1024,65536
63,393156,1157,set_data,1024,65536
64,437251,1088,set_data,1024,65536
65,411115,1207,set_data,1024,65536
66,458333,1352,set_data,1024,65536
67,433911,1131,set_data,1024,65536
68,422249,1433,set_data,1024,65536
69,463497,1313,set_data,1024,65536
70,410154,1371,set_data,1024,65536
71,394831,1348,set_data,1024,65536
72,446711,1149,set_data,1024,65536
73,481182,1078,set_data,1024,65536
74,443818,1294,set_data,1024,65536
75,513202,1061,set_data,1024,65536
76,413698,1246,set_data,1024,65536
77,713615,1237,set_data,1024,65536
78,511710,1701,set_data,1024,65536
79,483823,1197,set_data,1024,65536
80,415176,1018,set_data,1024,65536
81,439066,1102,set_data,1024,65536
82,407330,1024,set_data,1024,65536
83,399993,1252,set_data,1024,65536
84,433672,1258,set_data,1024,65536
85,450012,1179,set_data,1024,65536
86,452213,1066,set_data,1024,65536
87,392820,1054,set_data,1024,65536
88,433808,1076,set_data,1024,65536
89,389300,1091,set_data,1024,65536
90,425604,1052,set_data,1024,65536
91,479446,1277,set_data,1024,65536
92,451259,1214,set_data,1024,65536
93,418952,1146,set_data,1024,65536
94,503002,1339,set_data,1024,65536
95,450084,1208,set_data,1024,65536
96,401679,1326,set_data,1024,65536
97,642725,1294,set_data,1024,65536
98,422317,1256,set_data,1024,65536
99,399835,1205,set_data,1024,65536
100,419868,995,set_data,1024,65536
101,448416,1365,set_data,1024,65536
102,516180,1149,set_data,1024,65536
103,426341,1347,set_data,1024,65536
104,489241,1221,set_data,1024,65536
105,433318,1260,set_data,1024,65536
106,460882,1303,set_data,1024,65536
107,413969,6550,set_data,1024,65536
108,419537,3314,set_data,1024,65536
109,422590,1088,set_data,1024,65536
110,403678,1291,set_data,1024,65536
111,468709,1244,set_data,1024,65536
112,372192,1292,set_data,1024,65536
