,time,billed_time,memory,function
0,304.281459,400,512,writer
1,112.120955,200,512,writer
2,117.437168,200,512,writer
3,112.13875499999999,200,512,writer
4,123.06263799999999,200,512,writer
5,216.09021099999998,300,512,writer
6,207.50592400000002,300,512,writer
7,177.728931,200,512,writer
8,120.46859099999999,200,512,writer
9,117.59748999999998,200,512,writer
10,106.122579,200,512,writer
11,119.238673,200,512,writer
12,111.98142899999998,200,512,writer
13,99.83451699999999,100,512,writer
14,132.612752,200,512,writer
15,115.19601999999998,200,512,writer
16,107.61857099999999,200,512,writer
17,117.15659099999999,200,512,writer
18,123.19383499999999,200,512,writer
19,115.15306,200,512,writer
20,101.568044,200,512,writer
21,100.967719,200,512,writer
22,111.47102699999999,200,512,writer
23,93.922876,100,512,writer
24,100.478695,200,512,writer
25,82.901942,100,512,writer
26,87.73241499999999,100,512,writer
27,153.65715799999998,200,512,writer
28,120.72730299999998,200,512,writer
29,87.96233499999998,100,512,writer
30,87.65392700000001,100,512,writer
31,75.346839,100,512,writer
32,111.333951,200,512,writer
33,109.218429,200,512,writer
34,117.741439,200,512,writer
35,123.50304899999999,200,512,writer
36,89.84391099999999,100,512,writer
37,94.881771,100,512,writer
38,46.837495999999994,100,512,writer
39,72.744067,100,512,writer
40,112.56095099999999,200,512,writer
41,96.57344900000001,100,512,writer
42,89.21237299999999,100,512,writer
43,78.83761799999998,100,512,writer
44,107.67591799999998,200,512,writer
45,87.40145300000002,100,512,writer
46,121.28360599999999,200,512,writer
47,47.28650599999999,100,512,writer
48,78.37067899999998,100,512,writer
49,84.454663,100,512,writer
50,80.539445,100,512,writer
51,174.14190399999995,200,512,writer
52,132.20410399999997,200,512,writer
53,75.16409,100,512,writer
54,70.70958399999999,100,512,writer
55,88.67118599999999,100,512,writer
56,99.50246899999999,100,512,writer
57,91.185992,100,512,writer
58,98.051458,100,512,writer
59,85.93458700000001,100,512,writer
60,71.862968,100,512,writer
61,74.933148,100,512,writer
62,158.394855,200,512,writer
63,66.965735,100,512,writer
64,73.01082199999999,100,512,writer
65,109.430334,200,512,writer
66,122.23168899999999,200,512,writer
67,104.41137999999998,200,512,writer
68,78.88684,100,512,writer
69,112.15253899999998,200,512,writer
70,95.603235,100,512,writer
71,96.73996199999999,100,512,writer
72,73.883477,100,512,writer
73,120.94256899999999,200,512,writer
74,103.257122,200,512,writer
75,285.47765799999996,300,512,writer
76,92.73315599999998,100,512,writer
77,78.740568,100,512,writer
78,82.400358,100,512,writer
79,79.617368,100,512,writer
80,64.548571,100,512,writer
81,88.59255799999998,100,512,writer
82,86.235721,100,512,writer
83,102.977707,200,512,writer
84,78.00145599999998,100,512,writer
85,126.447634,200,512,writer
86,66.363005,100,512,writer
87,60.296341000000005,100,512,writer
88,86.95845000000001,100,512,writer
89,123.79251300000001,200,512,writer
90,96.31974799999998,100,512,writer
91,106.45590999999999,200,512,writer
92,78.655711,100,512,writer
93,97.76996299999999,100,512,writer
94,151.892201,200,512,writer
95,94.11763599999999,100,512,writer
96,94.264369,100,512,writer
97,104.303871,200,512,writer
98,76.139032,100,512,writer
99,151.732856,200,512,writer
100,74.81570499999998,100,512,writer
101,99.12477299999999,100,512,writer
102,86.22254199999999,100,512,writer
103,92.932396,100,512,writer
104,65.991995,100,512,writer
105,92.453182,100,512,writer
106,81.832988,100,512,writer
107,139.97824800000004,200,512,writer
108,87.76401299999999,100,512,writer
109,95.771197,100,512,writer
110,104.008077,200,512,writer
111,74.873237,100,512,writer
112,76.473923,100,512,writer
113,87.103362,100,512,writer
114,71.19318,100,512,writer
115,102.46532499999999,200,512,writer
116,86.52754999999998,100,512,writer
117,58.839048999999996,100,512,writer
118,90.214293,100,512,writer
119,78.34570999999998,100,512,writer
120,96.33380099999998,100,512,writer
121,68.533208,100,512,writer
122,49.715877,100,512,writer
123,90.600011,100,512,writer
124,87.85696399999999,100,512,writer
125,122.937337,200,512,writer
126,64.73038100000001,100,512,writer
127,156.30292200000002,200,512,writer
128,80.233977,100,512,writer
129,68.68425499999998,100,512,writer
130,53.342287,100,512,writer
131,81.561089,100,512,writer
132,95.35981999999998,100,512,writer
133,80.772683,100,512,writer
134,72.90767300000002,100,512,writer
135,87.388988,100,512,writer
136,206.099805,300,512,writer
137,101.24751599999998,200,512,writer
138,94.21221200000001,100,512,writer
139,228.73996699999995,300,512,writer
140,102.267057,200,512,writer
141,195.132422,200,512,writer
142,85.127062,100,512,writer
143,93.98873400000001,100,512,writer
144,160.69144499999996,200,512,writer
145,77.86413999999998,100,512,writer
146,52.967563,100,512,writer
147,71.361497,100,512,writer
148,72.83855299999999,100,512,writer
149,48.672055,100,512,writer
150,128.161718,200,512,writer
