,data,op,size
0,15820,set_data,131072
1,9168,set_data,131072
2,8773,set_data,131072
3,32748,set_data,131072
4,7792,set_data,131072
5,10769,set_data,131072
6,7898,set_data,131072
7,46053,set_data,131072
8,8927,set_data,131072
9,8300,set_data,131072
10,8261,set_data,131072
11,39182,set_data,131072
12,8206,set_data,131072
13,7896,set_data,131072
14,8646,set_data,131072
15,43508,set_data,131072
16,8644,set_data,131072
17,8650,set_data,131072
18,8216,set_data,131072
19,12587,set_data,131072
20,8337,set_data,131072
21,24317,set_data,131072
22,9317,set_data,131072
23,41625,set_data,131072
24,8421,set_data,131072
25,9408,set_data,131072
26,9299,set_data,131072
27,9269,set_data,131072
28,9730,set_data,131072
29,7966,set_data,131072
30,7985,set_data,131072
31,39667,set_data,131072
32,8503,set_data,131072
33,7971,set_data,131072
34,9122,set_data,131072
35,43406,set_data,131072
36,8017,set_data,131072
37,7428,set_data,131072
38,7288,set_data,131072
39,11524,set_data,131072
40,7033,set_data,131072
41,7993,set_data,131072
42,7885,set_data,131072
43,46776,set_data,131072
44,7829,set_data,131072
45,7262,set_data,131072
46,7997,set_data,131072
47,42806,set_data,131072
48,9187,set_data,131072
49,10198,set_data,131072
50,7647,set_data,131072
51,40912,set_data,131072
52,7511,set_data,131072
53,7439,set_data,131072
54,7608,set_data,131072
55,39858,set_data,131072
56,7716,set_data,131072
57,8274,set_data,131072
58,8468,set_data,131072
59,36908,set_data,131072
60,8604,set_data,131072
61,29038,set_data,131072
62,11357,set_data,131072
63,8843,set_data,131072
64,8056,set_data,131072
65,8521,set_data,131072
66,14735,set_data,131072
67,35446,set_data,131072
68,9512,set_data,131072
69,10401,set_data,131072
70,7203,set_data,131072
71,41838,set_data,131072
72,8382,set_data,131072
73,12188,set_data,131072
74,8006,set_data,131072
75,37205,set_data,131072
76,8356,set_data,131072
77,7913,set_data,131072
78,7480,set_data,131072
79,18660,set_data,131072
80,12111,set_data,131072
81,9697,set_data,131072
82,8277,set_data,131072
83,16674,set_data,131072
84,7871,set_data,131072
85,8802,set_data,131072
86,12338,set_data,131072
87,31790,set_data,131072
88,7410,set_data,131072
89,7972,set_data,131072
90,8292,set_data,131072
91,40269,set_data,131072
92,8720,set_data,131072
93,11646,set_data,131072
94,10383,set_data,131072
95,10744,set_data,131072
96,7996,set_data,131072
97,7974,set_data,131072
98,8427,set_data,131072
99,39943,set_data,131072
100,8785,set_data,131072
101,7275,set_data,131072
102,8641,set_data,131072
103,43041,set_data,131072
104,9106,set_data,131072
105,11113,set_data,131072
106,11782,set_data,131072
107,45068,set_data,131072
108,8833,set_data,131072
109,9537,set_data,131072
110,7405,set_data,131072
111,34385,set_data,131072
112,7966,set_data,131072
113,8904,set_data,131072
114,7100,set_data,131072
115,40209,set_data,131072
116,7774,set_data,131072
117,7691,set_data,131072
118,11857,set_data,131072
119,38254,set_data,131072
120,7543,set_data,131072
121,20689,set_data,131072
122,7720,set_data,131072
123,40992,set_data,131072
124,7837,set_data,131072
125,7760,set_data,131072
126,7064,set_data,131072
127,38972,set_data,131072
128,8073,set_data,131072
129,7216,set_data,131072
130,7508,set_data,131072
131,42036,set_data,131072
132,7750,set_data,131072
133,7229,set_data,131072
134,8036,set_data,131072
135,40204,set_data,131072
136,8559,set_data,131072
137,11154,set_data,131072
138,7127,set_data,131072
139,33847,set_data,131072
140,7724,set_data,131072
141,7352,set_data,131072
142,6963,set_data,131072
143,37160,set_data,131072
144,7576,set_data,131072
145,8087,set_data,131072
146,7942,set_data,131072
147,31854,set_data,131072
148,9507,set_data,131072
149,7179,set_data,131072
