,data,op,storage,size
135,197652,write,dynamodb,4
136,196995,write,dynamodb,4
137,200110,write,dynamodb,4
138,210326,write,dynamodb,4
139,198522,write,dynamodb,4
140,213022,write,dynamodb,4
141,198570,write,dynamodb,4
142,198682,write,dynamodb,4
143,196616,write,dynamodb,4
144,201504,write,dynamodb,4
145,200642,write,dynamodb,4
146,197181,write,dynamodb,4
147,196344,write,dynamodb,4
148,199342,write,dynamodb,4
149,225986,write,dynamodb,4
150,199782,write,dynamodb,4
151,198175,write,dynamodb,4
152,200010,write,dynamodb,4
153,199896,write,dynamodb,4
154,197154,write,dynamodb,4
155,198728,write,dynamodb,4
156,200759,write,dynamodb,4
157,201047,write,dynamodb,4
158,195340,write,dynamodb,4
159,194961,write,dynamodb,4
160,199227,write,dynamodb,4
161,197106,write,dynamodb,4
162,197277,write,dynamodb,4
163,197591,write,dynamodb,4
164,195278,write,dynamodb,4
165,199392,write,dynamodb,4
166,201513,write,dynamodb,4
167,198876,write,dynamodb,4
168,197762,write,dynamodb,4
169,203009,write,dynamodb,4
170,195386,write,dynamodb,4
171,198633,write,dynamodb,4
172,202840,write,dynamodb,4
173,198290,write,dynamodb,4
174,200135,write,dynamodb,4
175,198570,write,dynamodb,4
176,197995,write,dynamodb,4
177,208169,write,dynamodb,4
178,199624,write,dynamodb,4
179,199644,write,dynamodb,4
180,203093,write,dynamodb,4
181,197506,write,dynamodb,4
182,198598,write,dynamodb,4
183,197737,write,dynamodb,4
184,198489,write,dynamodb,4
185,197672,write,dynamodb,4
186,204364,write,dynamodb,4
187,201859,write,dynamodb,4
188,201286,write,dynamodb,4
189,198381,write,dynamodb,4
190,197524,write,dynamodb,4
191,225913,write,dynamodb,4
192,202833,write,dynamodb,4
193,197909,write,dynamodb,4
194,198999,write,dynamodb,4
195,195521,write,dynamodb,4
196,203556,write,dynamodb,4
197,198409,write,dynamodb,4
198,485027,write,dynamodb,4
199,198832,write,dynamodb,4
200,201294,write,dynamodb,4
201,195966,write,dynamodb,4
202,198313,write,dynamodb,4
203,197483,write,dynamodb,4
204,199496,write,dynamodb,4
205,197224,write,dynamodb,4
206,198662,write,dynamodb,4
207,197245,write,dynamodb,4
208,197197,write,dynamodb,4
209,199631,write,dynamodb,4
210,197786,write,dynamodb,4
211,202164,write,dynamodb,4
212,196374,write,dynamodb,4
213,196599,write,dynamodb,4
214,195948,write,dynamodb,4
215,196127,write,dynamodb,4
216,196603,write,dynamodb,4
217,198155,write,dynamodb,4
218,198693,write,dynamodb,4
219,200718,write,dynamodb,4
220,197788,write,dynamodb,4
221,204921,write,dynamodb,4
222,195567,write,dynamodb,4
223,195082,write,dynamodb,4
224,202815,write,dynamodb,4
225,197269,write,dynamodb,4
226,200141,write,dynamodb,4
227,195842,write,dynamodb,4
228,223507,write,dynamodb,4
229,195605,write,dynamodb,4
230,197468,write,dynamodb,4
231,196885,write,dynamodb,4
232,199290,write,dynamodb,4
233,196191,write,dynamodb,4
234,196613,write,dynamodb,4
235,235577,write,dynamodb,4
236,197592,write,dynamodb,4
237,197915,write,dynamodb,4
238,200374,write,dynamodb,4
239,198018,write,dynamodb,4
240,197722,write,dynamodb,4
241,195356,write,dynamodb,4
242,198901,write,dynamodb,4
243,196514,write,dynamodb,4
244,195806,write,dynamodb,4
245,199646,write,dynamodb,4
246,201052,write,dynamodb,4
247,198431,write,dynamodb,4
248,198850,write,dynamodb,4
249,200300,write,dynamodb,4
250,202280,write,dynamodb,4
251,216758,write,dynamodb,4
252,196001,write,dynamodb,4
253,201051,write,dynamodb,4
254,198015,write,dynamodb,4
255,195243,write,dynamodb,4
256,197378,write,dynamodb,4
257,196178,write,dynamodb,4
258,196662,write,dynamodb,4
259,197686,write,dynamodb,4
260,195684,write,dynamodb,4
261,198541,write,dynamodb,4
262,195650,write,dynamodb,4
263,198188,write,dynamodb,4
264,199859,write,dynamodb,4
265,200438,write,dynamodb,4
266,199149,write,dynamodb,4
267,201506,write,dynamodb,4
268,199074,write,dynamodb,4
269,197944,write,dynamodb,4
270,196865,write,dynamodb,4
271,199812,write,dynamodb,4
272,197813,write,dynamodb,4
273,196767,write,dynamodb,4
274,196201,write,dynamodb,4
275,198604,write,dynamodb,4
276,200831,write,dynamodb,4
277,205899,write,dynamodb,4
278,228986,write,dynamodb,4
279,195237,write,dynamodb,4
280,198530,write,dynamodb,4
281,197502,write,dynamodb,4
282,196041,write,dynamodb,4
283,204857,write,dynamodb,4
284,196412,write,dynamodb,4
285,198061,write,dynamodb,4
286,200664,write,dynamodb,4
287,201414,write,dynamodb,4
288,197504,write,dynamodb,4
289,198530,write,dynamodb,4
290,200421,write,dynamodb,4
291,194793,write,dynamodb,4
292,213476,write,dynamodb,4
293,200540,write,dynamodb,4
294,198855,write,dynamodb,4
295,201101,write,dynamodb,4
296,204898,write,dynamodb,4
297,198796,write,dynamodb,4
298,485667,write,dynamodb,4
299,197796,write,dynamodb,4
300,196183,write,dynamodb,4
301,200832,write,dynamodb,4
302,201355,write,dynamodb,4
303,197510,write,dynamodb,4
304,198915,write,dynamodb,4
305,194701,write,dynamodb,4
306,198282,write,dynamodb,4
307,197881,write,dynamodb,4
308,196778,write,dynamodb,4
309,194998,write,dynamodb,4
310,198684,write,dynamodb,4
311,198927,write,dynamodb,4
312,195762,write,dynamodb,4
313,225630,write,dynamodb,4
314,198134,write,dynamodb,4
315,201407,write,dynamodb,4
316,196712,write,dynamodb,4
317,217349,write,dynamodb,4
318,200589,write,dynamodb,4
319,200345,write,dynamodb,4
320,197801,write,dynamodb,4
321,214569,write,dynamodb,4
322,200693,write,dynamodb,4
323,198062,write,dynamodb,4
324,197973,write,dynamodb,4
325,199867,write,dynamodb,4
326,200766,write,dynamodb,4
327,198481,write,dynamodb,4
328,198624,write,dynamodb,4
329,198514,write,dynamodb,4
330,195004,write,dynamodb,4
331,197655,write,dynamodb,4
332,198049,write,dynamodb,4
333,198981,write,dynamodb,4
334,195527,write,dynamodb,4
335,198104,write,dynamodb,4
336,210055,write,dynamodb,4
337,197891,write,dynamodb,4
338,199338,write,dynamodb,4
339,198207,write,dynamodb,4
340,199073,write,dynamodb,4
341,199503,write,dynamodb,4
342,196111,write,dynamodb,4
343,201217,write,dynamodb,4
344,197344,write,dynamodb,4
345,198865,write,dynamodb,4
346,201058,write,dynamodb,4
347,206946,write,dynamodb,4
348,203801,write,dynamodb,4
349,197471,write,dynamodb,4
350,201028,write,dynamodb,4
351,196706,write,dynamodb,4
352,200218,write,dynamodb,4
353,198333,write,dynamodb,4
354,200074,write,dynamodb,4
355,200685,write,dynamodb,4
356,252366,write,dynamodb,4
357,199355,write,dynamodb,4
358,202367,write,dynamodb,4
359,194890,write,dynamodb,4
360,198704,write,dynamodb,4
361,198938,write,dynamodb,4
362,196541,write,dynamodb,4
363,202896,write,dynamodb,4
364,197866,write,dynamodb,4
365,201790,write,dynamodb,4
366,217043,write,dynamodb,4
367,202970,write,dynamodb,4
368,199532,write,dynamodb,4
369,197640,write,dynamodb,4
370,199959,write,dynamodb,4
371,197934,write,dynamodb,4
372,197562,write,dynamodb,4
373,197488,write,dynamodb,4
374,199451,write,dynamodb,4
375,198582,write,dynamodb,4
376,197694,write,dynamodb,4
377,199555,write,dynamodb,4
378,202855,write,dynamodb,4
379,200263,write,dynamodb,4
380,198961,write,dynamodb,4
381,197576,write,dynamodb,4
382,199940,write,dynamodb,4
383,200314,write,dynamodb,4
384,198396,write,dynamodb,4
385,196750,write,dynamodb,4
386,203659,write,dynamodb,4
387,195381,write,dynamodb,4
388,196501,write,dynamodb,4
389,200145,write,dynamodb,4
390,204430,write,dynamodb,4
391,194309,write,dynamodb,4
392,198574,write,dynamodb,4
393,198465,write,dynamodb,4
394,199661,write,dynamodb,4
395,196834,write,dynamodb,4
396,247000,write,dynamodb,4
397,196792,write,dynamodb,4
398,488615,write,dynamodb,4
399,199558,write,dynamodb,4
400,195537,write,dynamodb,4
401,199443,write,dynamodb,4
402,196904,write,dynamodb,4
403,198193,write,dynamodb,4
404,203122,write,dynamodb,4
405,197956,write,dynamodb,4
406,197498,write,dynamodb,4
407,195396,write,dynamodb,4
408,197341,write,dynamodb,4
409,196838,write,dynamodb,4
410,198112,write,dynamodb,4
411,197159,write,dynamodb,4
412,196839,write,dynamodb,4
413,198101,write,dynamodb,4
414,198264,write,dynamodb,4
415,195936,write,dynamodb,4
416,198267,write,dynamodb,4
417,200270,write,dynamodb,4
418,200470,write,dynamodb,4
419,197860,write,dynamodb,4
420,196815,write,dynamodb,4
421,195874,write,dynamodb,4
422,197162,write,dynamodb,4
423,198430,write,dynamodb,4
424,197798,write,dynamodb,4
425,199351,write,dynamodb,4
426,206572,write,dynamodb,4
427,227800,write,dynamodb,4
428,218137,write,dynamodb,4
429,199996,write,dynamodb,4
430,197908,write,dynamodb,4
431,198430,write,dynamodb,4
432,198308,write,dynamodb,4
433,196805,write,dynamodb,4
434,197087,write,dynamodb,4
435,197936,write,dynamodb,4
436,200488,write,dynamodb,4
437,195960,write,dynamodb,4
438,197611,write,dynamodb,4
439,196182,write,dynamodb,4
440,199542,write,dynamodb,4
441,223159,write,dynamodb,4
442,196326,write,dynamodb,4
443,196287,write,dynamodb,4
444,198262,write,dynamodb,4
445,198228,write,dynamodb,4
446,197540,write,dynamodb,4
447,198911,write,dynamodb,4
448,197346,write,dynamodb,4
449,197085,write,dynamodb,4
450,198174,write,dynamodb,4
451,196528,write,dynamodb,4
452,195428,write,dynamodb,4
453,196268,write,dynamodb,4
454,200001,write,dynamodb,4
455,195254,write,dynamodb,4
456,197932,write,dynamodb,4
457,198957,write,dynamodb,4
458,198051,write,dynamodb,4
459,199761,write,dynamodb,4
460,198105,write,dynamodb,4
461,200963,write,dynamodb,4
462,198595,write,dynamodb,4
463,199721,write,dynamodb,4
464,199708,write,dynamodb,4
465,199569,write,dynamodb,4
466,196800,write,dynamodb,4
467,197682,write,dynamodb,4
468,198943,write,dynamodb,4
469,199571,write,dynamodb,4
470,199986,write,dynamodb,4
471,199390,write,dynamodb,4
472,198165,write,dynamodb,4
473,199225,write,dynamodb,4
474,201174,write,dynamodb,4
475,199169,write,dynamodb,4
476,201715,write,dynamodb,4
477,200420,write,dynamodb,4
478,200169,write,dynamodb,4
479,196371,write,dynamodb,4
480,210233,write,dynamodb,4
481,200601,write,dynamodb,4
482,198698,write,dynamodb,4
483,199038,write,dynamodb,4
484,198294,write,dynamodb,4
485,201069,write,dynamodb,4
486,201016,write,dynamodb,4
487,196074,write,dynamodb,4
488,197653,write,dynamodb,4
489,200130,write,dynamodb,4
490,197662,write,dynamodb,4
491,197027,write,dynamodb,4
492,201442,write,dynamodb,4
493,196351,write,dynamodb,4
494,196976,write,dynamodb,4
495,198633,write,dynamodb,4
496,198782,write,dynamodb,4
497,199237,write,dynamodb,4
498,493213,write,dynamodb,4
499,211701,write,dynamodb,4
500,199897,write,dynamodb,4
501,196920,write,dynamodb,4
502,200411,write,dynamodb,4
503,194635,write,dynamodb,4
504,198394,write,dynamodb,4
505,195729,write,dynamodb,4
506,196015,write,dynamodb,4
507,198575,write,dynamodb,4
508,196668,write,dynamodb,4
509,197979,write,dynamodb,4
510,198120,write,dynamodb,4
511,194493,write,dynamodb,4
512,196999,write,dynamodb,4
513,194360,write,dynamodb,4
514,200315,write,dynamodb,4
515,196888,write,dynamodb,4
516,196254,write,dynamodb,4
517,198682,write,dynamodb,4
518,196099,write,dynamodb,4
519,197068,write,dynamodb,4
520,196798,write,dynamodb,4
521,198228,write,dynamodb,4
522,201421,write,dynamodb,4
523,195853,write,dynamodb,4
524,200901,write,dynamodb,4
525,198499,write,dynamodb,4
526,197241,write,dynamodb,4
527,195308,write,dynamodb,4
528,195591,write,dynamodb,4
529,197528,write,dynamodb,4
530,197699,write,dynamodb,4
531,216650,write,dynamodb,4
532,198490,write,dynamodb,4
533,200157,write,dynamodb,4
534,193425,write,dynamodb,4
535,196784,write,dynamodb,4
536,195724,write,dynamodb,4
537,195343,write,dynamodb,4
538,202845,write,dynamodb,4
539,197513,write,dynamodb,4
540,198056,write,dynamodb,4
541,198935,write,dynamodb,4
542,196228,write,dynamodb,4
543,195985,write,dynamodb,4
544,196086,write,dynamodb,4
545,198157,write,dynamodb,4
546,198490,write,dynamodb,4
547,196929,write,dynamodb,4
548,197347,write,dynamodb,4
549,247864,write,dynamodb,4
550,205428,write,dynamodb,4
551,205146,write,dynamodb,4
552,196619,write,dynamodb,4
553,196814,write,dynamodb,4
554,194559,write,dynamodb,4
555,198514,write,dynamodb,4
556,200861,write,dynamodb,4
557,197341,write,dynamodb,4
558,195284,write,dynamodb,4
559,196376,write,dynamodb,4
560,196511,write,dynamodb,4
561,218694,write,dynamodb,4
562,196395,write,dynamodb,4
563,196619,write,dynamodb,4
564,200736,write,dynamodb,4
565,198774,write,dynamodb,4
566,203894,write,dynamodb,4
567,200063,write,dynamodb,4
568,198766,write,dynamodb,4
569,195935,write,dynamodb,4
570,198864,write,dynamodb,4
571,197110,write,dynamodb,4
572,196255,write,dynamodb,4
573,197264,write,dynamodb,4
574,197831,write,dynamodb,4
575,201190,write,dynamodb,4
576,200286,write,dynamodb,4
577,199049,write,dynamodb,4
578,196818,write,dynamodb,4
579,196865,write,dynamodb,4
580,196518,write,dynamodb,4
581,195126,write,dynamodb,4
582,194565,write,dynamodb,4
583,196500,write,dynamodb,4
584,198497,write,dynamodb,4
585,197382,write,dynamodb,4
586,194161,write,dynamodb,4
587,194346,write,dynamodb,4
588,200466,write,dynamodb,4
589,201171,write,dynamodb,4
590,202091,write,dynamodb,4
591,194668,write,dynamodb,4
592,195354,write,dynamodb,4
593,197136,write,dynamodb,4
594,196015,write,dynamodb,4
595,196593,write,dynamodb,4
596,197563,write,dynamodb,4
597,196371,write,dynamodb,4
598,483870,write,dynamodb,4
599,231481,write,dynamodb,4
600,198245,write,dynamodb,4
601,196113,write,dynamodb,4
602,195343,write,dynamodb,4
603,198368,write,dynamodb,4
604,196892,write,dynamodb,4
605,199922,write,dynamodb,4
606,198421,write,dynamodb,4
607,196137,write,dynamodb,4
608,198225,write,dynamodb,4
609,197836,write,dynamodb,4
610,197747,write,dynamodb,4
611,199572,write,dynamodb,4
612,195161,write,dynamodb,4
613,198130,write,dynamodb,4
614,197293,write,dynamodb,4
615,195969,write,dynamodb,4
616,195816,write,dynamodb,4
617,194486,write,dynamodb,4
618,198439,write,dynamodb,4
619,205960,write,dynamodb,4
620,205629,write,dynamodb,4
621,200879,write,dynamodb,4
622,199353,write,dynamodb,4
623,196683,write,dynamodb,4
624,204315,write,dynamodb,4
625,195510,write,dynamodb,4
626,198738,write,dynamodb,4
627,198267,write,dynamodb,4
628,199513,write,dynamodb,4
629,196972,write,dynamodb,4
630,197153,write,dynamodb,4
631,200341,write,dynamodb,4
632,194261,write,dynamodb,4
633,196524,write,dynamodb,4
634,196948,write,dynamodb,4
635,197386,write,dynamodb,4
636,198601,write,dynamodb,4
637,194682,write,dynamodb,4
638,212613,write,dynamodb,4
639,199633,write,dynamodb,4
640,198005,write,dynamodb,4
641,214720,write,dynamodb,4
642,197721,write,dynamodb,4
643,197984,write,dynamodb,4
644,205250,write,dynamodb,4
645,202061,write,dynamodb,4
646,197504,write,dynamodb,4
647,213385,write,dynamodb,4
648,198836,write,dynamodb,4
649,196793,write,dynamodb,4
650,197727,write,dynamodb,4
651,196277,write,dynamodb,4
652,201370,write,dynamodb,4
653,204306,write,dynamodb,4
654,200993,write,dynamodb,4
655,196593,write,dynamodb,4
656,196258,write,dynamodb,4
657,199632,write,dynamodb,4
658,201590,write,dynamodb,4
659,194427,write,dynamodb,4
660,198049,write,dynamodb,4
661,197230,write,dynamodb,4
662,214287,write,dynamodb,4
663,193384,write,dynamodb,4
664,229814,write,dynamodb,4
665,199900,write,dynamodb,4
666,197593,write,dynamodb,4
667,197995,write,dynamodb,4
668,194923,write,dynamodb,4
669,193502,write,dynamodb,4
670,198337,write,dynamodb,4
671,193412,write,dynamodb,4
672,196006,write,dynamodb,4
673,198331,write,dynamodb,4
674,200719,write,dynamodb,4
675,213156,write,dynamodb,4
676,236352,write,dynamodb,4
677,194140,write,dynamodb,4
678,197718,write,dynamodb,4
679,222541,write,dynamodb,4
680,198912,write,dynamodb,4
681,196808,write,dynamodb,4
682,200478,write,dynamodb,4
683,196017,write,dynamodb,4
684,204115,write,dynamodb,4
685,197654,write,dynamodb,4
686,197232,write,dynamodb,4
687,195575,write,dynamodb,4
688,195212,write,dynamodb,4
689,196108,write,dynamodb,4
690,197177,write,dynamodb,4
691,196015,write,dynamodb,4
692,242869,write,dynamodb,4
693,197744,write,dynamodb,4
694,200261,write,dynamodb,4
695,196995,write,dynamodb,4
696,198882,write,dynamodb,4
697,197045,write,dynamodb,4
698,484550,write,dynamodb,4
699,195124,write,dynamodb,4
700,196119,write,dynamodb,4
701,195754,write,dynamodb,4
702,200526,write,dynamodb,4
703,197607,write,dynamodb,4
704,198884,write,dynamodb,4
705,199061,write,dynamodb,4
706,197641,write,dynamodb,4
707,201312,write,dynamodb,4
708,196105,write,dynamodb,4
709,201569,write,dynamodb,4
710,198442,write,dynamodb,4
711,205511,write,dynamodb,4
712,202279,write,dynamodb,4
713,198222,write,dynamodb,4
714,212769,write,dynamodb,4
715,198810,write,dynamodb,4
716,260039,write,dynamodb,4
717,209485,write,dynamodb,4
718,262763,write,dynamodb,4
719,197312,write,dynamodb,4
720,208244,write,dynamodb,4
721,198972,write,dynamodb,4
722,201770,write,dynamodb,4
723,197629,write,dynamodb,4
724,197832,write,dynamodb,4
725,197039,write,dynamodb,4
726,197999,write,dynamodb,4
727,206282,write,dynamodb,4
728,198198,write,dynamodb,4
729,199524,write,dynamodb,4
730,202338,write,dynamodb,4
731,198253,write,dynamodb,4
732,198255,write,dynamodb,4
733,198181,write,dynamodb,4
734,198545,write,dynamodb,4
735,197878,write,dynamodb,4
736,199769,write,dynamodb,4
737,199301,write,dynamodb,4
738,197703,write,dynamodb,4
739,199446,write,dynamodb,4
740,197968,write,dynamodb,4
741,196632,write,dynamodb,4
742,195341,write,dynamodb,4
743,208446,write,dynamodb,4
744,200696,write,dynamodb,4
745,200670,write,dynamodb,4
746,199876,write,dynamodb,4
747,199999,write,dynamodb,4
748,199317,write,dynamodb,4
749,196319,write,dynamodb,4
750,196839,write,dynamodb,4
751,197296,write,dynamodb,4
752,202274,write,dynamodb,4
753,199405,write,dynamodb,4
754,198088,write,dynamodb,4
755,197096,write,dynamodb,4
756,195013,write,dynamodb,4
757,198321,write,dynamodb,4
758,199533,write,dynamodb,4
759,196281,write,dynamodb,4
760,244959,write,dynamodb,4
761,196874,write,dynamodb,4
762,198459,write,dynamodb,4
763,197430,write,dynamodb,4
764,198187,write,dynamodb,4
765,202485,write,dynamodb,4
766,197904,write,dynamodb,4
767,199537,write,dynamodb,4
768,197103,write,dynamodb,4
769,195616,write,dynamodb,4
770,197703,write,dynamodb,4
771,223557,write,dynamodb,4
772,205049,write,dynamodb,4
773,200212,write,dynamodb,4
774,198242,write,dynamodb,4
775,198980,write,dynamodb,4
776,226819,write,dynamodb,4
777,195431,write,dynamodb,4
778,198502,write,dynamodb,4
779,198319,write,dynamodb,4
780,199978,write,dynamodb,4
781,198851,write,dynamodb,4
782,214956,write,dynamodb,4
783,194261,write,dynamodb,4
784,197814,write,dynamodb,4
785,201850,write,dynamodb,4
786,198904,write,dynamodb,4
787,209110,write,dynamodb,4
788,270008,write,dynamodb,4
789,197207,write,dynamodb,4
790,196978,write,dynamodb,4
791,197984,write,dynamodb,4
792,196013,write,dynamodb,4
793,228347,write,dynamodb,4
794,199147,write,dynamodb,4
795,198799,write,dynamodb,4
796,198850,write,dynamodb,4
797,196550,write,dynamodb,4
798,482953,write,dynamodb,4
799,197551,write,dynamodb,4
800,198875,write,dynamodb,4
801,200302,write,dynamodb,4
802,197838,write,dynamodb,4
803,197713,write,dynamodb,4
804,196580,write,dynamodb,4
805,198055,write,dynamodb,4
806,202994,write,dynamodb,4
807,206349,write,dynamodb,4
808,193373,write,dynamodb,4
809,196013,write,dynamodb,4
810,198504,write,dynamodb,4
811,197447,write,dynamodb,4
812,198011,write,dynamodb,4
813,196058,write,dynamodb,4
814,195431,write,dynamodb,4
815,197498,write,dynamodb,4
816,207806,write,dynamodb,4
817,198476,write,dynamodb,4
818,197660,write,dynamodb,4
819,196320,write,dynamodb,4
820,199378,write,dynamodb,4
821,202301,write,dynamodb,4
822,198282,write,dynamodb,4
823,196584,write,dynamodb,4
824,203167,write,dynamodb,4
825,194307,write,dynamodb,4
826,197811,write,dynamodb,4
827,196528,write,dynamodb,4
828,198373,write,dynamodb,4
829,197733,write,dynamodb,4
830,200186,write,dynamodb,4
831,201480,write,dynamodb,4
832,196784,write,dynamodb,4
833,207288,write,dynamodb,4
834,199898,write,dynamodb,4
835,209393,write,dynamodb,4
836,211630,write,dynamodb,4
837,201919,write,dynamodb,4
838,196690,write,dynamodb,4
839,195027,write,dynamodb,4
840,199500,write,dynamodb,4
841,198863,write,dynamodb,4
842,198320,write,dynamodb,4
843,200881,write,dynamodb,4
844,196760,write,dynamodb,4
845,194280,write,dynamodb,4
846,201017,write,dynamodb,4
847,194010,write,dynamodb,4
848,194379,write,dynamodb,4
849,198104,write,dynamodb,4
850,197855,write,dynamodb,4
851,196471,write,dynamodb,4
852,196591,write,dynamodb,4
853,200371,write,dynamodb,4
854,197502,write,dynamodb,4
855,200011,write,dynamodb,4
856,197425,write,dynamodb,4
857,199348,write,dynamodb,4
858,240813,write,dynamodb,4
859,199173,write,dynamodb,4
860,193961,write,dynamodb,4
861,196997,write,dynamodb,4
862,197474,write,dynamodb,4
863,197512,write,dynamodb,4
864,197327,write,dynamodb,4
865,197827,write,dynamodb,4
866,200313,write,dynamodb,4
867,199632,write,dynamodb,4
868,196932,write,dynamodb,4
869,197855,write,dynamodb,4
870,197121,write,dynamodb,4
871,198369,write,dynamodb,4
872,198989,write,dynamodb,4
873,201391,write,dynamodb,4
874,195702,write,dynamodb,4
875,214272,write,dynamodb,4
876,198057,write,dynamodb,4
877,196127,write,dynamodb,4
878,195884,write,dynamodb,4
879,218642,write,dynamodb,4
880,199161,write,dynamodb,4
881,204460,write,dynamodb,4
882,195365,write,dynamodb,4
883,204568,write,dynamodb,4
884,201598,write,dynamodb,4
885,199545,write,dynamodb,4
886,198818,write,dynamodb,4
887,195621,write,dynamodb,4
888,197907,write,dynamodb,4
889,197617,write,dynamodb,4
890,196380,write,dynamodb,4
891,200041,write,dynamodb,4
892,198845,write,dynamodb,4
893,200954,write,dynamodb,4
894,197737,write,dynamodb,4
895,212521,write,dynamodb,4
896,199642,write,dynamodb,4
897,197118,write,dynamodb,4
898,479868,write,dynamodb,4
899,195204,write,dynamodb,4
900,196703,write,dynamodb,4
901,197951,write,dynamodb,4
902,197403,write,dynamodb,4
903,196702,write,dynamodb,4
904,201782,write,dynamodb,4
905,197750,write,dynamodb,4
906,196269,write,dynamodb,4
907,196388,write,dynamodb,4
908,198260,write,dynamodb,4
909,196207,write,dynamodb,4
910,223199,write,dynamodb,4
911,195291,write,dynamodb,4
912,197610,write,dynamodb,4
913,196678,write,dynamodb,4
914,193770,write,dynamodb,4
915,196211,write,dynamodb,4
916,198853,write,dynamodb,4
917,193995,write,dynamodb,4
918,196063,write,dynamodb,4
919,197615,write,dynamodb,4
920,199519,write,dynamodb,4
921,196395,write,dynamodb,4
922,195336,write,dynamodb,4
923,195555,write,dynamodb,4
924,209946,write,dynamodb,4
925,197297,write,dynamodb,4
926,198117,write,dynamodb,4
927,197182,write,dynamodb,4
928,196990,write,dynamodb,4
929,198036,write,dynamodb,4
930,197538,write,dynamodb,4
931,209789,write,dynamodb,4
