,data,client_write_data,op,memory,size
0,1684497.0,15554.0,set_data,2048,4
1,171397.0,15062.0,set_data,2048,4
2,125463.0,14549.0,set_data,2048,4
3,117751.0,12270.0,set_data,2048,4
4,124266.0,12253.0,set_data,2048,4
5,125454.0,10596.0,set_data,2048,4
6,163435.0,11192.0,set_data,2048,4
7,161211.0,13318.0,set_data,2048,4
8,189432.0,14060.0,set_data,2048,4
9,145430.0,13044.0,set_data,2048,4
10,173169.0,11147.0,set_data,2048,4
11,182740.0,13394.0,set_data,2048,4
12,134050.0,10582.0,set_data,2048,4
13,136601.0,12944.0,set_data,2048,4
14,125547.0,13654.0,set_data,2048,4
15,186064.0,11967.0,set_data,2048,4
16,101877.0,10276.0,set_data,2048,4
17,222432.0,11965.0,set_data,2048,4
18,178222.0,11488.0,set_data,2048,4
19,157269.0,9966.0,set_data,2048,4
20,182867.0,13768.0,set_data,2048,4
21,140153.0,10764.0,set_data,2048,4
22,126893.0,10985.0,set_data,2048,4
23,152851.0,10049.0,set_data,2048,4
24,127040.0,12402.0,set_data,2048,4
25,133847.0,13705.0,set_data,2048,4
26,243643.0,12687.0,set_data,2048,4
27,196667.0,13372.0,set_data,2048,4
28,146289.0,18798.0,set_data,2048,4
29,163768.0,10637.0,set_data,2048,4
30,112375.0,11456.0,set_data,2048,4
31,208975.0,10182.0,set_data,2048,4
32,116381.0,12818.0,set_data,2048,4
33,140966.0,11488.0,set_data,2048,4
34,137876.0,13551.0,set_data,2048,4
35,116668.0,10933.0,set_data,2048,4
36,176888.0,16246.0,set_data,2048,4
37,202153.0,14663.0,set_data,2048,4
38,191316.0,13008.0,set_data,2048,4
39,246391.0,10979.0,set_data,2048,4
40,139203.0,12573.0,set_data,2048,4
41,142384.0,17646.0,set_data,2048,4
42,120202.0,9566.0,set_data,2048,4
43,154218.0,12258.0,set_data,2048,4
44,260081.0,12558.0,set_data,2048,4
45,170942.0,11393.0,set_data,2048,4
46,190311.0,11571.0,set_data,2048,4
47,160666.0,12835.0,set_data,2048,4
48,119559.0,13856.0,set_data,2048,4
49,200244.0,13208.0,set_data,2048,4
50,139801.0,12708.0,set_data,2048,4
51,223457.0,11814.0,set_data,2048,4
52,123244.0,13068.0,set_data,2048,4
53,133108.0,13273.0,set_data,2048,4
54,137988.0,11236.0,set_data,2048,4
55,190502.0,54647.0,set_data,2048,4
56,117634.0,10345.0,set_data,2048,4
57,180973.0,11322.0,set_data,2048,4
58,169804.0,12753.0,set_data,2048,4
59,181419.0,11376.0,set_data,2048,4
60,146489.0,13074.0,set_data,2048,4
61,217946.0,14153.0,set_data,2048,4
62,136869.0,10736.0,set_data,2048,4
63,129816.0,14738.0,set_data,2048,4
64,179302.0,13223.0,set_data,2048,4
65,119389.0,11552.0,set_data,2048,4
66,146418.0,12436.0,set_data,2048,4
67,163392.0,13769.0,set_data,2048,4
68,189644.0,11918.0,set_data,2048,4
69,146749.0,10326.0,set_data,2048,4
70,201799.0,12862.0,set_data,2048,4
71,197359.0,10332.0,set_data,2048,4
72,145350.0,11038.0,set_data,2048,4
73,156026.0,12361.0,set_data,2048,4
74,122278.0,12207.0,set_data,2048,4
75,149572.0,13116.0,set_data,2048,4
76,164234.0,10958.0,set_data,2048,4
77,158354.0,12648.0,set_data,2048,4
78,169037.0,12745.0,set_data,2048,4
79,183610.0,38608.0,set_data,2048,4
80,156804.0,10433.0,set_data,2048,4
81,206432.0,13627.0,set_data,2048,4
82,140603.0,14771.0,set_data,2048,4
83,111245.0,9993.0,set_data,2048,4
84,140671.0,12247.0,set_data,2048,4
85,142668.0,13629.0,set_data,2048,4
86,227174.0,13312.0,set_data,2048,4
87,113378.0,12652.0,set_data,2048,4
88,203249.0,11487.0,set_data,2048,4
89,139343.0,13324.0,set_data,2048,4
90,173804.0,13270.0,set_data,2048,4
91,121497.0,11000.0,set_data,2048,4
92,203090.0,12259.0,set_data,2048,4
93,150911.0,12793.0,set_data,2048,4
94,129968.0,10626.0,set_data,2048,4
95,163610.0,12331.0,set_data,2048,4
96,133458.0,11820.0,set_data,2048,4
97,213033.0,14294.0,set_data,2048,4
98,160235.0,14028.0,set_data,2048,4
99,138686.0,12082.0,set_data,2048,4
100,203237.0,14853.0,set_data,2048,4
101,149279.0,10442.0,set_data,2048,4
102,118320.0,12070.0,set_data,2048,4
103,165758.0,32642.0,set_data,2048,4
104,269975.0,13616.0,set_data,2048,4
105,154968.0,11181.0,set_data,2048,4
106,180738.0,11360.0,set_data,2048,4
107,137249.0,13511.0,set_data,2048,4
108,115865.0,12409.0,set_data,2048,4
109,130382.0,12845.0,set_data,2048,4
110,185507.0,10822.0,set_data,2048,4
111,168771.0,11176.0,set_data,2048,4
112,129509.0,11748.0,set_data,2048,4
113,110352.0,14142.0,set_data,2048,4
114,146632.0,13280.0,set_data,2048,4
115,131372.0,12841.0,set_data,2048,4
116,126597.0,13254.0,set_data,2048,4
117,182117.0,12347.0,set_data,2048,4
118,142076.0,12645.0,set_data,2048,4
119,146545.0,11404.0,set_data,2048,4
120,176018.0,13301.0,set_data,2048,4
121,125140.0,14157.0,set_data,2048,4
122,149584.0,13396.0,set_data,2048,4
123,141471.0,13025.0,set_data,2048,4
124,189080.0,12630.0,set_data,2048,4
125,142358.0,10252.0,set_data,2048,4
126,121030.0,11521.0,set_data,2048,4
127,158870.0,12629.0,set_data,2048,4
128,135317.0,12281.0,set_data,2048,4
129,146215.0,10967.0,set_data,2048,4
130,106752.0,11296.0,set_data,2048,4
131,143306.0,10763.0,set_data,2048,4
132,121125.0,10813.0,set_data,2048,4
133,168376.0,13080.0,set_data,2048,4
134,140377.0,10081.0,set_data,2048,4
135,184087.0,14065.0,set_data,2048,4
136,151473.0,14078.0,set_data,2048,4
137,124077.0,13062.0,set_data,2048,4
138,169109.0,9409.0,set_data,2048,4
139,215735.0,11518.0,set_data,2048,4
140,157390.0,13129.0,set_data,2048,4
141,196238.0,12943.0,set_data,2048,4
142,182084.0,11995.0,set_data,2048,4
143,195738.0,13285.0,set_data,2048,4
144,195189.0,12275.0,set_data,2048,4
145,115417.0,13760.0,set_data,2048,4
146,149169.0,11222.0,set_data,2048,4
147,136061.0,10675.0,set_data,2048,4
148,177104.0,13298.0,set_data,2048,4
149,166514.0,13771.0,set_data,2048,4
150,122198.0,9562.0,set_data,2048,4
151,148992.0,9388.0,set_data,2048,4
152,112547.0,14306.0,set_data,2048,4
153,220096.0,9528.0,set_data,2048,4
154,171252.0,14044.0,set_data,2048,4
155,176635.0,11866.0,set_data,2048,4
156,132986.0,12191.0,set_data,2048,4
157,217844.0,11569.0,set_data,2048,4
158,180059.0,13484.0,set_data,2048,4
159,187264.0,40139.0,set_data,2048,4
160,192192.0,12677.0,set_data,2048,4
161,251683.0,14591.0,set_data,2048,4
162,117047.0,11482.0,set_data,2048,4
163,160501.0,9952.0,set_data,2048,4
164,209491.0,14241.0,set_data,2048,4
165,210040.0,11330.0,set_data,2048,4
166,140094.0,13631.0,set_data,2048,4
167,141984.0,12426.0,set_data,2048,4
168,156605.0,13258.0,set_data,2048,4
169,199024.0,12723.0,set_data,2048,4
170,183897.0,12641.0,set_data,2048,4
171,140839.0,11043.0,set_data,2048,4
172,152196.0,12518.0,set_data,2048,4
173,124279.0,11283.0,set_data,2048,4
174,157624.0,13157.0,set_data,2048,4
175,147815.0,10362.0,set_data,2048,4
176,200089.0,10966.0,set_data,2048,4
177,158928.0,11070.0,set_data,2048,4
178,176040.0,21948.0,set_data,2048,4
179,225188.0,13448.0,set_data,2048,4
180,147402.0,14238.0,set_data,2048,4
181,181906.0,13743.0,set_data,2048,4
182,156970.0,10385.0,set_data,2048,4
183,161978.0,12448.0,set_data,2048,4
184,204487.0,11155.0,set_data,2048,4
185,185739.0,12517.0,set_data,2048,4
186,199684.0,11563.0,set_data,2048,4
187,134190.0,14919.0,set_data,2048,4
188,250601.0,12785.0,set_data,2048,4
189,154005.0,12392.0,set_data,2048,4
190,132438.0,12303.0,set_data,2048,4
191,186387.0,12502.0,set_data,2048,4
192,197982.0,44067.0,set_data,2048,4
193,160480.0,10521.0,set_data,2048,4
194,201724.0,11971.0,set_data,2048,4
195,201823.0,16452.0,set_data,2048,4
196,202266.0,13259.0,set_data,2048,4
197,199229.0,11268.0,set_data,2048,4
198,139214.0,12613.0,set_data,2048,4
199,152952.0,12899.0,set_data,2048,4
200,0.0,,client_write_capacity,2048,4
201,1701456932.938135,,EXPERIMENT_BEGIN,2048,4
202,1701456986.911776,,EXPERIMENT_END,2048,4
