,request,time,billed_time,memory,used_memory,read,write,function
0,155b5821-80a1-5f38-9362-05c5dc2e00e4,33.58,34,2048,88,155b5821-80a1-5f38-9362-05c5dc2e00e4,1.0,writer
1,103a4e5e-3b94-553e-a58e-13ba671b44b8,55.26,56,2048,88,103a4e5e-3b94-553e-a58e-13ba671b44b8,2.0,writer
2,05afb8d2-a961-5999-a7a8-e536f5efaf5e,55.04,56,2048,88,05afb8d2-a961-5999-a7a8-e536f5efaf5e,2.0,writer
3,c90b0d2c-69f8-5d5a-b55e-50c83576714b,56.31,57,2048,88,c90b0d2c-69f8-5d5a-b55e-50c83576714b,2.0,writer
4,22f959cd-3c03-53f1-a8fd-0429608de0b6,57.68,58,2048,88,22f959cd-3c03-53f1-a8fd-0429608de0b6,2.0,writer
5,7231cdf4-e623-5c41-a6e9-9010baae5bcf,54.88,55,2048,88,7231cdf4-e623-5c41-a6e9-9010baae5bcf,2.0,writer
6,74d3126c-b202-54bb-8579-4f88ee8f89f5,56.52,57,2048,88,74d3126c-b202-54bb-8579-4f88ee8f89f5,2.0,writer
7,71f68c49-57fa-5419-8540-d1ad0b7724e4,55.25,56,2048,88,71f68c49-57fa-5419-8540-d1ad0b7724e4,2.0,writer
8,d4fee720-8e08-5b34-932d-bac4d285abf3,56.82,57,2048,88,d4fee720-8e08-5b34-932d-bac4d285abf3,2.0,writer
9,71cc0fb9-32a4-52e9-b42f-525d6e280628,56.50,57,2048,88,71cc0fb9-32a4-52e9-b42f-525d6e280628,2.0,writer
10,d39627e9-401c-5fc1-8f9a-7a0d1c90d97b,53.70,54,2048,88,d39627e9-401c-5fc1-8f9a-7a0d1c90d97b,2.0,writer
11,be006095-38ba-53fd-9a78-3d716436aa82,55.36,56,2048,88,be006095-38ba-53fd-9a78-3d716436aa82,2.0,writer
12,e387f80b-5fc0-55f9-b8b2-a5ef034b1a80,56.91,57,2048,88,e387f80b-5fc0-55f9-b8b2-a5ef034b1a80,2.0,writer
13,08cbd484-ac20-56aa-8ad8-8960f0abb3d6,56.46,57,2048,88,08cbd484-ac20-56aa-8ad8-8960f0abb3d6,2.0,writer
14,c4f89da0-2a36-587d-b798-c04476bdd239,56.41,57,2048,88,c4f89da0-2a36-587d-b798-c04476bdd239,2.0,writer
15,2a97cd1b-3717-57c1-9610-90ff6b9d081d,58.79,59,2048,88,2a97cd1b-3717-57c1-9610-90ff6b9d081d,2.0,writer
16,13ac57c9-c44f-5f0e-88d2-0a2d98c56e88,55.60,56,2048,88,13ac57c9-c44f-5f0e-88d2-0a2d98c56e88,2.0,writer
17,da391b0d-d43f-5f6d-8178-46e988b5d9aa,56.13,57,2048,88,da391b0d-d43f-5f6d-8178-46e988b5d9aa,2.0,writer
18,ec145c3a-e4c7-56c1-b491-01deb84e8ad0,57.34,58,2048,88,ec145c3a-e4c7-56c1-b491-01deb84e8ad0,2.0,writer
19,fbba95ad-580f-5fef-a35c-c8490486cca8,55.38,56,2048,88,fbba95ad-580f-5fef-a35c-c8490486cca8,2.0,writer
20,cca87589-f0d6-556e-bc7c-286dac5f12e0,54.77,55,2048,88,cca87589-f0d6-556e-bc7c-286dac5f12e0,2.0,writer
21,88ebc29f-c7ad-5964-a0a5-9f7b9b24c42a,55.55,56,2048,88,88ebc29f-c7ad-5964-a0a5-9f7b9b24c42a,2.0,writer
22,067d929e-9261-5aaf-b33a-cf7acee92a52,54.06,55,2048,88,067d929e-9261-5aaf-b33a-cf7acee92a52,2.0,writer
23,968afbba-4dfd-5116-b188-a65e117571d1,55.95,56,2048,88,968afbba-4dfd-5116-b188-a65e117571d1,2.0,writer
24,8d1aadd2-e7dc-5a2f-9d02-f036bb549eee,53.16,54,2048,88,8d1aadd2-e7dc-5a2f-9d02-f036bb549eee,2.0,writer
25,9a892ab3-a9a9-5180-a861-7757f52e573a,55.35,56,2048,88,9a892ab3-a9a9-5180-a861-7757f52e573a,2.0,writer
26,778751ad-833e-5292-877f-0c49dfb94bed,54.46,55,2048,88,778751ad-833e-5292-877f-0c49dfb94bed,2.0,writer
27,c6d42501-daf2-592f-a6ad-78e586755656,56.23,57,2048,88,c6d42501-daf2-592f-a6ad-78e586755656,2.0,writer
28,357399a5-b68a-578b-90e4-c441ea0d72f7,53.78,54,2048,88,357399a5-b68a-578b-90e4-c441ea0d72f7,2.0,writer
29,5578e902-8d7c-51c9-a269-b4e6d1fa8b8d,57.59,58,2048,88,5578e902-8d7c-51c9-a269-b4e6d1fa8b8d,2.0,writer
30,b07bd463-6b6e-5f5e-9324-898737e8c082,79.93,80,2048,88,b07bd463-6b6e-5f5e-9324-898737e8c082,2.0,writer
31,2d31ed5e-4de7-51cc-a869-b0ba1161004a,55.81,56,2048,88,2d31ed5e-4de7-51cc-a869-b0ba1161004a,2.0,writer
32,48723d48-bacf-5acc-8414-60ace6494c0b,55.23,56,2048,88,48723d48-bacf-5acc-8414-60ace6494c0b,2.0,writer
33,4e08aea1-e92a-5bb9-935f-f345b5afc7a8,54.31,55,2048,88,4e08aea1-e92a-5bb9-935f-f345b5afc7a8,2.0,writer
34,c2933af8-9fa4-5ac7-97b5-671cc3211980,69.96,70,2048,88,c2933af8-9fa4-5ac7-97b5-671cc3211980,2.0,writer
35,057b2494-89f3-5dcb-b42a-7970d5763a45,58.90,59,2048,88,057b2494-89f3-5dcb-b42a-7970d5763a45,2.0,writer
