,data,size,queue,memory,type,is_cold
0,0.00030922889709472656,0,sqs,512,rtt,
1,0.0002570152282714844,0,sqs,512,rtt,
2,0.0002651214599609375,0,sqs,512,rtt,
3,0.0004284381866455078,0,sqs,512,rtt,
4,0.000286102294921875,0,sqs,512,rtt,
5,0.0002663135528564453,0,sqs,512,rtt,
6,0.0002837181091308594,0,sqs,512,rtt,
7,0.0003185272216796875,0,sqs,512,rtt,
8,0.0002865791320800781,0,sqs,512,rtt,
9,0.00031757354736328125,0,sqs,512,rtt,
10,0.00043845176696777344,0,sqs,512,rtt,
11,0.0002989768981933594,0,sqs,512,rtt,
12,0.0002722740173339844,0,sqs,512,rtt,
13,0.0002980232238769531,0,sqs,512,rtt,
14,0.0003299713134765625,0,sqs,512,rtt,
15,0.0002887248992919922,0,sqs,512,rtt,
16,0.0008616447448730469,0,sqs,512,rtt,
17,0.00036334991455078125,0,sqs,512,rtt,
18,0.0003120899200439453,0,sqs,512,rtt,
19,0.0002636909484863281,0,sqs,512,rtt,
20,0.0002613067626953125,0,sqs,512,rtt,
21,0.00025653839111328125,0,sqs,512,rtt,
22,0.0003230571746826172,0,sqs,512,rtt,
23,0.0003483295440673828,0,sqs,512,rtt,
24,0.0002963542938232422,0,sqs,512,rtt,
25,0.0002675056457519531,0,sqs,512,rtt,
26,0.0003383159637451172,0,sqs,512,rtt,
27,0.00023794174194335938,0,sqs,512,rtt,
28,0.00026607513427734375,0,sqs,512,rtt,
29,0.0002865791320800781,0,sqs,512,rtt,
30,0.00026226043701171875,0,sqs,512,rtt,
31,0.0002522468566894531,0,sqs,512,rtt,
32,0.0002446174621582031,0,sqs,512,rtt,
33,0.0002498626708984375,0,sqs,512,rtt,
34,0.00024580955505371094,0,sqs,512,rtt,
35,0.00028967857360839844,0,sqs,512,rtt,
36,0.0002493858337402344,0,sqs,512,rtt,
37,0.0002474784851074219,0,sqs,512,rtt,
38,0.00025725364685058594,0,sqs,512,rtt,
39,0.0002760887145996094,0,sqs,512,rtt,
40,0.00027298927307128906,0,sqs,512,rtt,
41,0.0002734661102294922,0,sqs,512,rtt,
42,0.0003635883331298828,0,sqs,512,rtt,
43,0.0003333091735839844,0,sqs,512,rtt,
44,0.0002684593200683594,0,sqs,512,rtt,
45,0.00023889541625976562,0,sqs,512,rtt,
46,0.00034737586975097656,0,sqs,512,rtt,
47,0.00030350685119628906,0,sqs,512,rtt,
48,0.0002949237823486328,0,sqs,512,rtt,
49,0.0002562999725341797,0,sqs,512,rtt,
50,0.00040149688720703125,0,sqs,512,rtt,
51,0.00051116943359375,0,sqs,512,rtt,
52,0.0003859996795654297,0,sqs,512,rtt,
53,0.0005919933319091797,0,sqs,512,rtt,
54,0.00042891502380371094,0,sqs,512,rtt,
55,0.0002987384796142578,0,sqs,512,rtt,
56,0.00026917457580566406,0,sqs,512,rtt,
57,0.0002884864807128906,0,sqs,512,rtt,
58,0.0003590583801269531,0,sqs,512,rtt,
59,0.0002582073211669922,0,sqs,512,rtt,
60,0.00027680397033691406,0,sqs,512,rtt,
61,0.0002789497375488281,0,sqs,512,rtt,
62,0.00027108192443847656,0,sqs,512,rtt,
63,0.00028014183044433594,0,sqs,512,rtt,
64,0.000244140625,0,sqs,512,rtt,
65,0.000316619873046875,0,sqs,512,rtt,
66,0.0002655982971191406,0,sqs,512,rtt,
67,0.0002532005310058594,0,sqs,512,rtt,
68,0.00032830238342285156,0,sqs,512,rtt,
69,0.0002593994140625,0,sqs,512,rtt,
70,0.00024700164794921875,0,sqs,512,rtt,
71,0.00024008750915527344,0,sqs,512,rtt,
72,0.00026988983154296875,0,sqs,512,rtt,
73,0.0002655982971191406,0,sqs,512,rtt,
74,0.00025844573974609375,0,sqs,512,rtt,
75,0.0002491474151611328,0,sqs,512,rtt,
76,0.0002465248107910156,0,sqs,512,rtt,
77,0.00032973289489746094,0,sqs,512,rtt,
78,0.00034046173095703125,0,sqs,512,rtt,
79,0.0003170967102050781,0,sqs,512,rtt,
80,0.00025725364685058594,0,sqs,512,rtt,
81,0.0002601146697998047,0,sqs,512,rtt,
82,0.0002448558807373047,0,sqs,512,rtt,
83,0.0002512931823730469,0,sqs,512,rtt,
84,0.0002951622009277344,0,sqs,512,rtt,
85,0.0002608299255371094,0,sqs,512,rtt,
86,0.0002701282501220703,0,sqs,512,rtt,
87,0.0002620220184326172,0,sqs,512,rtt,
88,0.0003466606140136719,0,sqs,512,rtt,
