,data,size,queue,memory,type,is_cold
0,0.0006861686706542969,0,sqs,128,rtt,
1,0.0004253387451171875,0,sqs,128,rtt,
2,0.0005269050598144531,0,sqs,128,rtt,
3,0.00041413307189941406,0,sqs,128,rtt,
4,0.00048732757568359375,0,sqs,128,rtt,
5,0.00048422813415527344,0,sqs,128,rtt,
6,0.0004937648773193359,0,sqs,128,rtt,
7,0.0004565715789794922,0,sqs,128,rtt,
8,0.0004730224609375,0,sqs,128,rtt,
9,0.00042819976806640625,0,sqs,128,rtt,
10,0.00041866302490234375,0,sqs,128,rtt,
11,0.0004119873046875,0,sqs,128,rtt,
12,0.0004172325134277344,0,sqs,128,rtt,
13,0.00042748451232910156,0,sqs,128,rtt,
14,0.0004298686981201172,0,sqs,128,rtt,
15,0.0004010200500488281,0,sqs,128,rtt,
16,0.0004069805145263672,0,sqs,128,rtt,
17,0.0004150867462158203,0,sqs,128,rtt,
18,0.0005826950073242188,0,sqs,128,rtt,
19,0.00048065185546875,0,sqs,128,rtt,
20,0.0005056858062744141,0,sqs,128,rtt,
21,0.000431060791015625,0,sqs,128,rtt,
22,0.0004169940948486328,0,sqs,128,rtt,
23,0.0045659542083740234,0,sqs,128,rtt,
24,0.0004761219024658203,0,sqs,128,rtt,
25,0.0004248619079589844,0,sqs,128,rtt,
26,0.0004055500030517578,0,sqs,128,rtt,
27,0.0004210472106933594,0,sqs,128,rtt,
28,0.00043964385986328125,0,sqs,128,rtt,
29,0.00043010711669921875,0,sqs,128,rtt,
30,0.00040268898010253906,0,sqs,128,rtt,
31,0.0004062652587890625,0,sqs,128,rtt,
32,0.00044274330139160156,0,sqs,128,rtt,
33,0.00042319297790527344,0,sqs,128,rtt,
34,0.0004856586456298828,0,sqs,128,rtt,
35,0.0004191398620605469,0,sqs,128,rtt,
36,0.0004940032958984375,0,sqs,128,rtt,
37,0.00040149688720703125,0,sqs,128,rtt,
38,0.00040221214294433594,0,sqs,128,rtt,
39,0.0004379749298095703,0,sqs,128,rtt,
40,0.0004012584686279297,0,sqs,128,rtt,
41,0.00043272972106933594,0,sqs,128,rtt,
42,0.00042366981506347656,0,sqs,128,rtt,
43,0.0004932880401611328,0,sqs,128,rtt,
44,0.00042819976806640625,0,sqs,128,rtt,
