,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644188701.181803,1644188701.193233,lock,64,120,4,6,600
1,1644188701.1932378,1644188701.2034287,lock,64,120,4,6,600
2,1644188701.203432,1644188701.2130578,lock,64,120,4,6,600
3,1644188701.2130613,1644188701.222975,lock,64,120,4,6,600
4,1644188701.2229784,1644188701.2325704,lock,64,120,4,6,600
5,1644188701.232574,1644188701.2429984,lock,64,120,4,6,600
6,1644188701.2430024,1644188701.2532072,lock,64,120,4,6,600
7,1644188701.2532105,1644188701.2630112,lock,64,120,4,6,600
8,1644188701.2630146,1644188701.2727156,lock,64,120,4,6,600
9,1644188701.2727191,1644188701.282242,lock,64,120,4,6,600
10,1644188701.2822456,1644188701.2920725,lock,64,120,4,6,600
11,1644188701.2920759,1644188701.3025627,lock,64,120,4,6,600
12,1644188701.302566,1644188701.3161514,lock,64,120,4,6,600
13,1644188701.3161547,1644188701.332435,lock,64,120,4,6,600
14,1644188701.3324382,1644188701.3440351,lock,64,120,4,6,600
15,1644188701.3440387,1644188701.3545172,lock,64,120,4,6,600
16,1644188701.3545206,1644188701.3691127,lock,64,120,4,6,600
17,1644188701.3691163,1644188701.3790424,lock,64,120,4,6,600
18,1644188701.379046,1644188701.3890595,lock,64,120,4,6,600
19,1644188701.389063,1644188701.3983147,lock,64,120,4,6,600
20,1644188701.398318,1644188701.4097219,lock,64,120,4,6,600
21,1644188701.4097252,1644188701.4199977,lock,64,120,4,6,600
22,1644188701.4200013,1644188701.4301302,lock,64,120,4,6,600
23,1644188701.4301336,1644188701.4428337,lock,64,120,4,6,600
24,1644188701.442838,1644188701.4543571,lock,64,120,4,6,600
25,1644188701.4543617,1644188701.4670408,lock,64,120,4,6,600
26,1644188701.4670444,1644188701.4879003,lock,64,120,4,6,600
27,1644188701.4879038,1644188701.5016448,lock,64,120,4,6,600
28,1644188701.5016487,1644188701.5188205,lock,64,120,4,6,600
29,1644188701.5188243,1644188701.536382,lock,64,120,4,6,600
30,1644188701.5363855,1644188701.5514815,lock,64,120,4,6,600
31,1644188701.5514855,1644188701.5668418,lock,64,120,4,6,600
32,1644188701.5668452,1644188701.5805092,lock,64,120,4,6,600
33,1644188701.5805128,1644188701.5923169,lock,64,120,4,6,600
34,1644188701.5923204,1644188701.6049528,lock,64,120,4,6,600
35,1644188701.6049562,1644188701.6264231,lock,64,120,4,6,600
36,1644188701.6264267,1644188701.6497414,lock,64,120,4,6,600
37,1644188701.6497447,1644188701.6674504,lock,64,120,4,6,600
38,1644188701.667454,1644188701.697329,lock,64,120,4,6,600
39,1644188701.6973326,1644188701.7118635,lock,64,120,4,6,600
40,1644188701.7118669,1644188701.7282507,lock,64,120,4,6,600
41,1644188701.7282543,1644188701.766967,lock,64,120,4,6,600
42,1644188701.7669709,1644188701.7813272,lock,64,120,4,6,600
43,1644188701.781331,1644188701.8005867,lock,64,120,4,6,600
44,1644188701.8005903,1644188701.8156755,lock,64,120,4,6,600
45,1644188701.8156788,1644188701.830403,lock,64,120,4,6,600
46,1644188701.8304067,1644188701.8420959,lock,64,120,4,6,600
47,1644188701.8420997,1644188701.8628743,lock,64,120,4,6,600
48,1644188701.8628776,1644188701.8790362,lock,64,120,4,6,600
49,1644188701.8790395,1644188701.9043558,lock,64,120,4,6,600
50,1644188701.9043596,1644188701.9350815,lock,64,120,4,6,600
51,1644188701.935085,1644188701.9506705,lock,64,120,4,6,600
52,1644188701.9506752,1644188701.9665403,lock,64,120,4,6,600
53,1644188701.9665437,1644188701.979822,lock,64,120,4,6,600
54,1644188701.979826,1644188701.9920318,lock,64,120,4,6,600
55,1644188701.9920352,1644188702.0025678,lock,64,120,4,6,600
56,1644188702.002571,1644188702.0143163,lock,64,120,4,6,600
57,1644188702.01432,1644188702.0353537,lock,64,120,4,6,600
58,1644188702.035357,1644188702.0472825,lock,64,120,4,6,600
59,1644188702.0472863,1644188702.0596786,lock,64,120,4,6,600
60,1644188702.0596821,1644188702.0736687,lock,64,120,4,6,600
61,1644188702.0736718,1644188702.0907233,lock,64,120,4,6,600
62,1644188702.0907266,1644188702.103226,lock,64,120,4,6,600
63,1644188702.1032295,1644188702.1165304,lock,64,120,4,6,600
64,1644188702.116534,1644188702.1285799,lock,64,120,4,6,600
65,1644188702.1285832,1644188702.140169,lock,64,120,4,6,600
66,1644188702.1401725,1644188702.1544948,lock,64,120,4,6,600
67,1644188702.154498,1644188702.1655626,lock,64,120,4,6,600
68,1644188702.165566,1644188702.1757064,lock,64,120,4,6,600
69,1644188702.175711,1644188702.188534,lock,64,120,4,6,600
70,1644188702.1885378,1644188702.2104204,lock,64,120,4,6,600
71,1644188702.2104237,1644188702.2249002,lock,64,120,4,6,600
72,1644188702.2249036,1644188702.234782,lock,64,120,4,6,600
73,1644188702.2347865,1644188702.244574,lock,64,120,4,6,600
74,1644188702.2445772,1644188702.2532513,lock,64,120,4,6,600
75,1644188702.253255,1644188702.2630756,lock,64,120,4,6,600
76,1644188702.263079,1644188702.276038,lock,64,120,4,6,600
77,1644188702.2760413,1644188702.2906942,lock,64,120,4,6,600
78,1644188702.2906983,1644188702.3249633,lock,64,120,4,6,600
79,1644188702.3249667,1644188702.339172,lock,64,120,4,6,600
80,1644188702.3391752,1644188702.3498344,lock,64,120,4,6,600
81,1644188702.3498387,1644188702.361111,lock,64,120,4,6,600
82,1644188702.3611147,1644188702.3702288,lock,64,120,4,6,600
83,1644188702.370233,1644188702.3794227,lock,64,120,4,6,600
84,1644188702.3794267,1644188702.3887038,lock,64,120,4,6,600
85,1644188702.3887072,1644188702.397851,lock,64,120,4,6,600
86,1644188702.3978546,1644188702.4079292,lock,64,120,4,6,600
87,1644188702.4079328,1644188702.4179637,lock,64,120,4,6,600
