,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644186483.7029588,1644186483.7115452,dynamodb,64,120,2,9,600
1,1644186483.711549,1644186483.7176836,dynamodb,64,120,2,9,600
2,1644186483.7197511,1644186483.7260003,dynamodb,64,120,2,9,600
3,1644186483.7280896,1644186483.73435,dynamodb,64,120,2,9,600
4,1644186483.7364626,1644186483.7433274,dynamodb,64,120,2,9,600
5,1644186483.7447572,1644186483.7512696,dynamodb,64,120,2,9,600
6,1644186483.7531083,1644186483.7596574,dynamodb,64,120,2,9,600
7,1644186483.761417,1644186483.7671804,dynamodb,64,120,2,9,600
8,1644186483.769748,1644186483.777089,dynamodb,64,120,2,9,600
9,1644186483.7780905,1644186483.7847254,dynamodb,64,120,2,9,600
10,1644186483.7864158,1644186483.7937648,dynamodb,64,120,2,9,600
11,1644186483.7947571,1644186483.8015282,dynamodb,64,120,2,9,600
12,1644186483.803091,1644186483.809487,dynamodb,64,120,2,9,600
13,1644186483.8114235,1644186483.818269,dynamodb,64,120,2,9,600
14,1644186483.819758,1644186483.8263378,dynamodb,64,120,2,9,600
15,1644186483.8280907,1644186483.8340762,dynamodb,64,120,2,9,600
16,1644186483.8364244,1644186483.8430052,dynamodb,64,120,2,9,600
17,1644186483.8447437,1644186483.8512664,dynamodb,64,120,2,9,600
18,1644186483.8530786,1644186483.8594818,dynamodb,64,120,2,9,600
19,1644186483.8614142,1644186483.8680518,dynamodb,64,120,2,9,600
20,1644186483.8697488,1644186483.876401,dynamodb,64,120,2,9,600
21,1644186483.8780782,1644186483.8851368,dynamodb,64,120,2,9,600
22,1644186483.8864098,1644186483.893327,dynamodb,64,120,2,9,600
23,1644186483.8947637,1644186483.9011738,dynamodb,64,120,2,9,600
24,1644186483.9030921,1644186483.9102263,dynamodb,64,120,2,9,600
25,1644186483.9114103,1644186483.9183958,dynamodb,64,120,2,9,600
26,1644186483.919745,1644186483.9270287,dynamodb,64,120,2,9,600
27,1644186483.928083,1644186483.934975,dynamodb,64,120,2,9,600
28,1644186483.9364238,1644186483.945751,dynamodb,64,120,2,9,600
29,1644186483.9457555,1644186483.9516838,dynamodb,64,120,2,9,600
30,1644186483.9530919,1644186483.9592373,dynamodb,64,120,2,9,600
31,1644186483.9614165,1644186483.968422,dynamodb,64,120,2,9,600
32,1644186483.9697502,1644186483.9767268,dynamodb,64,120,2,9,600
33,1644186483.9780917,1644186483.9849427,dynamodb,64,120,2,9,600
34,1644186483.9864156,1644186483.993778,dynamodb,64,120,2,9,600
35,1644186483.994754,1644186484.0017936,dynamodb,64,120,2,9,600
36,1644186484.0030873,1644186484.00964,dynamodb,64,120,2,9,600
37,1644186484.0114534,1644186484.017927,dynamodb,64,120,2,9,600
38,1644186484.0197558,1644186484.0258331,dynamodb,64,120,2,9,600
39,1644186484.0280814,1644186484.0359313,dynamodb,64,120,2,9,600
40,1644186484.0364137,1644186484.0431604,dynamodb,64,120,2,9,600
41,1644186484.0447512,1644186484.051538,dynamodb,64,120,2,9,600
42,1644186484.0530844,1644186484.0597408,dynamodb,64,120,2,9,600
43,1644186484.0614157,1644186484.0755043,dynamodb,64,120,2,9,600
44,1644186484.0755079,1644186484.081597,dynamodb,64,120,2,9,600
45,1644186484.0816004,1644186484.0894299,dynamodb,64,120,2,9,600
46,1644186484.0894341,1644186484.095684,dynamodb,64,120,2,9,600
47,1644186484.0956879,1644186484.1017904,dynamodb,64,120,2,9,600
48,1644186484.1030798,1644186484.1125388,dynamodb,64,120,2,9,600
49,1644186484.1125424,1644186484.1184056,dynamodb,64,120,2,9,600
50,1644186484.1197548,1644186484.1258447,dynamodb,64,120,2,9,600
51,1644186484.1280766,1644186484.1339874,dynamodb,64,120,2,9,600
52,1644186484.136417,1644186484.1426196,dynamodb,64,120,2,9,600
53,1644186484.1447568,1644186484.1508512,dynamodb,64,120,2,9,600
54,1644186484.1530893,1644186484.1595633,dynamodb,64,120,2,9,600
55,1644186484.1614223,1644186484.168322,dynamodb,64,120,2,9,600
56,1644186484.169757,1644186484.1765945,dynamodb,64,120,2,9,600
57,1644186484.1780922,1644186484.1862826,dynamodb,64,120,2,9,600
58,1644186484.1864762,1644186484.1937637,dynamodb,64,120,2,9,600
59,1644186484.194756,1644186484.2015922,dynamodb,64,120,2,9,600
60,1644186484.2031112,1644186484.2092273,dynamodb,64,120,2,9,600
61,1644186484.2114122,1644186484.2178476,dynamodb,64,120,2,9,600
62,1644186484.2197545,1644186484.2261353,dynamodb,64,120,2,9,600
63,1644186484.2280884,1644186484.2346945,dynamodb,64,120,2,9,600
64,1644186484.2364233,1644186484.243106,dynamodb,64,120,2,9,600
65,1644186484.244756,1644186484.251542,dynamodb,64,120,2,9,600
66,1644186484.2530904,1644186484.259677,dynamodb,64,120,2,9,600
67,1644186484.2614594,1644186484.2676826,dynamodb,64,120,2,9,600
68,1644186484.269757,1644186484.276573,dynamodb,64,120,2,9,600
69,1644186484.27809,1644186484.2847397,dynamodb,64,120,2,9,600
70,1644186484.286423,1644186484.2929242,dynamodb,64,120,2,9,600
71,1644186484.2947545,1644186484.3028328,dynamodb,64,120,2,9,600
72,1644186484.3030796,1644186484.309311,dynamodb,64,120,2,9,600
73,1644186484.3114164,1644186484.3181107,dynamodb,64,120,2,9,600
74,1644186484.3197458,1644186484.326432,dynamodb,64,120,2,9,600
75,1644186484.328077,1644186484.3345463,dynamodb,64,120,2,9,600
76,1644186484.3364205,1644186484.3427076,dynamodb,64,120,2,9,600
77,1644186484.3447928,1644186484.3516543,dynamodb,64,120,2,9,600
78,1644186484.3530908,1644186484.3596885,dynamodb,64,120,2,9,600
79,1644186484.3614223,1644186484.370506,dynamodb,64,120,2,9,600
80,1644186484.37051,1644186484.3766685,dynamodb,64,120,2,9,600
81,1644186484.3780885,1644186484.3847315,dynamodb,64,120,2,9,600
82,1644186484.3864236,1644186484.3932602,dynamodb,64,120,2,9,600
83,1644186484.3947568,1644186484.4008698,dynamodb,64,120,2,9,600
84,1644186484.4030914,1644186484.4096224,dynamodb,64,120,2,9,600
85,1644186484.4114099,1644186484.4175742,dynamodb,64,120,2,9,600
