,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644186404.4328516,1644186404.4423385,dynamodb,64,120,0,8,600
1,1644186404.442343,1644186404.4495037,dynamodb,64,120,0,8,600
2,1644186404.4496908,1644186404.4572487,dynamodb,64,120,0,8,600
3,1644186404.4579828,1644186404.4650712,dynamodb,64,120,0,8,600
4,1644186404.4663153,1644186404.4735892,dynamodb,64,120,0,8,600
5,1644186404.4746718,1644186404.4861436,dynamodb,64,120,0,8,600
6,1644186404.4861476,1644186404.4926257,dynamodb,64,120,0,8,600
7,1644186404.4926293,1644186404.4996953,dynamodb,64,120,0,8,600
8,1644186404.4996994,1644186404.5067947,dynamodb,64,120,0,8,600
9,1644186404.5079827,1644186404.5153854,dynamodb,64,120,0,8,600
10,1644186404.5163145,1644186404.5245178,dynamodb,64,120,0,8,600
11,1644186404.5245218,1644186404.5318942,dynamodb,64,120,0,8,600
12,1644186404.532983,1644186404.540577,dynamodb,64,120,0,8,600
13,1644186404.5413165,1644186404.5491216,dynamodb,64,120,0,8,600
14,1644186404.5496495,1644186404.5574992,dynamodb,64,120,0,8,600
15,1644186404.5579817,1644186404.5658147,dynamodb,64,120,0,8,600
16,1644186404.566315,1644186404.5734677,dynamodb,64,120,0,8,600
17,1644186404.574736,1644186404.5825653,dynamodb,64,120,0,8,600
18,1644186404.5829813,1644186404.5899847,dynamodb,64,120,0,8,600
19,1644186404.591346,1644186404.5984232,dynamodb,64,120,0,8,600
20,1644186404.5996504,1644186404.6080687,dynamodb,64,120,0,8,600
21,1644186404.6080728,1644186404.615226,dynamodb,64,120,0,8,600
22,1644186404.6163151,1644186404.623642,dynamodb,64,120,0,8,600
23,1644186404.6246483,1644186404.6320987,dynamodb,64,120,0,8,600
24,1644186404.632982,1644186404.6400132,dynamodb,64,120,0,8,600
25,1644186404.6413145,1644186404.650466,dynamodb,64,120,0,8,600
26,1644186404.6504698,1644186404.656756,dynamodb,64,120,0,8,600
27,1644186404.6579819,1644186404.665139,dynamodb,64,120,0,8,600
28,1644186404.6663516,1644186404.673506,dynamodb,64,120,0,8,600
29,1644186404.6746736,1644186404.6822045,dynamodb,64,120,0,8,600
30,1644186404.6829717,1644186404.6896732,dynamodb,64,120,0,8,600
31,1644186404.691315,1644186404.6988032,dynamodb,64,120,0,8,600
32,1644186404.6996493,1644186404.706874,dynamodb,64,120,0,8,600
33,1644186404.707983,1644186404.715512,dynamodb,64,120,0,8,600
34,1644186404.7163157,1644186404.7237453,dynamodb,64,120,0,8,600
35,1644186404.7246482,1644186404.7319224,dynamodb,64,120,0,8,600
36,1644186404.7329812,1644186404.7402146,dynamodb,64,120,0,8,600
37,1644186404.741316,1644186404.7484903,dynamodb,64,120,0,8,600
38,1644186404.7496488,1644186404.7577095,dynamodb,64,120,0,8,600
39,1644186404.7579823,1644186404.7650645,dynamodb,64,120,0,8,600
40,1644186404.7663155,1644186404.7762349,dynamodb,64,120,0,8,600
41,1644186404.776238,1644186404.7849529,dynamodb,64,120,0,8,600
42,1644186404.7849565,1644186404.7959924,dynamodb,64,120,0,8,600
43,1644186404.795996,1644186404.803394,dynamodb,64,120,0,8,600
44,1644186404.8033981,1644186404.8109498,dynamodb,64,120,0,8,600
45,1644186404.810954,1644186404.8176987,dynamodb,64,120,0,8,600
46,1644186404.817702,1644186404.8242178,dynamodb,64,120,0,8,600
47,1644186404.8246486,1644186404.8345542,dynamodb,64,120,0,8,600
48,1644186404.8345575,1644186404.8410375,dynamodb,64,120,0,8,600
49,1644186404.8413153,1644186404.8487668,dynamodb,64,120,0,8,600
50,1644186404.849649,1644186404.8571072,dynamodb,64,120,0,8,600
51,1644186404.8579829,1644186404.8656514,dynamodb,64,120,0,8,600
52,1644186404.8663168,1644186404.8757496,dynamodb,64,120,0,8,600
53,1644186404.875753,1644186404.8822255,dynamodb,64,120,0,8,600
54,1644186404.8829813,1644186404.8902657,dynamodb,64,120,0,8,600
55,1644186404.891314,1644186404.8990617,dynamodb,64,120,0,8,600
56,1644186404.899648,1644186404.906932,dynamodb,64,120,0,8,600
57,1644186404.907981,1644186404.9150047,dynamodb,64,120,0,8,600
58,1644186404.9163067,1644186404.9231198,dynamodb,64,120,0,8,600
59,1644186404.9246392,1644186404.9363935,dynamodb,64,120,0,8,600
60,1644186404.9363968,1644186404.9430048,dynamodb,64,120,0,8,600
61,1644186404.9430082,1644186404.949822,dynamodb,64,120,0,8,600
62,1644186404.9498262,1644186404.9572904,dynamodb,64,120,0,8,600
63,1644186404.9579766,1644186404.9644852,dynamodb,64,120,0,8,600
64,1644186404.9663086,1644186404.9739904,dynamodb,64,120,0,8,600
65,1644186404.9746747,1644186404.9847329,dynamodb,64,120,0,8,600
66,1644186404.9847362,1644186404.992581,dynamodb,64,120,0,8,600
67,1644186404.992585,1644186404.9992409,dynamodb,64,120,0,8,600
68,1644186404.9996417,1644186405.0063,dynamodb,64,120,0,8,600
69,1644186405.0079763,1644186405.0147877,dynamodb,64,120,0,8,600
70,1644186405.0163088,1644186405.0235295,dynamodb,64,120,0,8,600
71,1644186405.0246706,1644186405.031729,dynamodb,64,120,0,8,600
72,1644186405.0329757,1644186405.0396845,dynamodb,64,120,0,8,600
73,1644186405.0413187,1644186405.0484223,dynamodb,64,120,0,8,600
74,1644186405.0496638,1644186405.0559297,dynamodb,64,120,0,8,600
75,1644186405.0579846,1644186405.0646627,dynamodb,64,120,0,8,600
76,1644186405.0663102,1644186405.073359,dynamodb,64,120,0,8,600
77,1644186405.0746617,1644186405.0808456,dynamodb,64,120,0,8,600
78,1644186405.0830028,1644186405.090898,dynamodb,64,120,0,8,600
79,1644186405.0913174,1644186405.100198,dynamodb,64,120,0,8,600
80,1644186405.1002014,1644186405.1071143,dynamodb,64,120,0,8,600
81,1644186405.107984,1644186405.1153126,dynamodb,64,120,0,8,600
82,1644186405.116316,1644186405.1236017,dynamodb,64,120,0,8,600
83,1644186405.1246488,1644186405.131813,dynamodb,64,120,0,8,600
84,1644186405.132983,1644186405.1401684,dynamodb,64,120,0,8,600
85,1644186405.1413162,1644186405.1484864,dynamodb,64,120,0,8,600
86,1644186405.1496506,1644186405.156492,dynamodb,64,120,0,8,600
87,1644186405.1579828,1644186405.1649017,dynamodb,64,120,0,8,600
88,1644186405.166317,1644186405.1735978,dynamodb,64,120,0,8,600
89,1644186405.1746762,1644186405.181672,dynamodb,64,120,0,8,600
90,1644186405.1829824,1644186405.1903136,dynamodb,64,120,0,8,600
91,1644186405.1913147,1644186405.198009,dynamodb,64,120,0,8,600
92,1644186405.1996493,1644186405.2070193,dynamodb,64,120,0,8,600
93,1644186405.2079825,1644186405.2154155,dynamodb,64,120,0,8,600
94,1644186405.2163165,1644186405.223066,dynamodb,64,120,0,8,600
95,1644186405.2246497,1644186405.231878,dynamodb,64,120,0,8,600
96,1644186405.232983,1644186405.2405014,dynamodb,64,120,0,8,600
97,1644186405.2413163,1644186405.2484376,dynamodb,64,120,0,8,600
98,1644186405.2496867,1644186405.2569253,dynamodb,64,120,0,8,600
99,1644186405.2579832,1644186405.2648263,dynamodb,64,120,0,8,600
100,1644186405.266316,1644186405.2749205,dynamodb,64,120,0,8,600
101,1644186405.2749243,1644186405.281826,dynamodb,64,120,0,8,600
102,1644186405.2829823,1644186405.2902586,dynamodb,64,120,0,8,600
103,1644186405.2913156,1644186405.2980785,dynamodb,64,120,0,8,600
104,1644186405.2996497,1644186405.3069947,dynamodb,64,120,0,8,600
105,1644186405.3079827,1644186405.3149223,dynamodb,64,120,0,8,600
106,1644186405.3163543,1644186405.324055,dynamodb,64,120,0,8,600
107,1644186405.3246496,1644186405.3316724,dynamodb,64,120,0,8,600
108,1644186405.3329875,1644186405.3401916,dynamodb,64,120,0,8,600
109,1644186405.3413174,1644186405.348122,dynamodb,64,120,0,8,600
110,1644186405.3496497,1644186405.356645,dynamodb,64,120,0,8,600
111,1644186405.35802,1644186405.3652637,dynamodb,64,120,0,8,600
112,1644186405.3663166,1644186405.3734639,dynamodb,64,120,0,8,600
