,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644188878.1872344,1644188878.2059364,lock,64,120,5,8,600
1,1644188878.20594,1644188878.216416,lock,64,120,5,8,600
2,1644188878.2164197,1644188878.227298,lock,64,120,5,8,600
3,1644188878.227302,1644188878.2384565,lock,64,120,5,8,600
4,1644188878.2384598,1644188878.2502425,lock,64,120,5,8,600
5,1644188878.250246,1644188878.2607434,lock,64,120,5,8,600
6,1644188878.2607467,1644188878.273618,lock,64,120,5,8,600
7,1644188878.2736213,1644188878.2890263,lock,64,120,5,8,600
8,1644188878.2890296,1644188878.3115811,lock,64,120,5,8,600
9,1644188878.3115845,1644188878.323485,lock,64,120,5,8,600
10,1644188878.3234882,1644188878.336366,lock,64,120,5,8,600
11,1644188878.3363695,1644188878.351801,lock,64,120,5,8,600
12,1644188878.3518043,1644188878.3624065,lock,64,120,5,8,600
13,1644188878.3624098,1644188878.3731952,lock,64,120,5,8,600
14,1644188878.3731987,1644188878.3841777,lock,64,120,5,8,600
15,1644188878.3841813,1644188878.3942652,lock,64,120,5,8,600
16,1644188878.3942685,1644188878.4064507,lock,64,120,5,8,600
17,1644188878.4064543,1644188878.417592,lock,64,120,5,8,600
18,1644188878.4175954,1644188878.4298134,lock,64,120,5,8,600
19,1644188878.4298167,1644188878.4406316,lock,64,120,5,8,600
20,1644188878.440635,1644188878.4534528,lock,64,120,5,8,600
21,1644188878.4534562,1644188878.464593,lock,64,120,5,8,600
22,1644188878.4645963,1644188878.4772058,lock,64,120,5,8,600
23,1644188878.4772093,1644188878.4887986,lock,64,120,5,8,600
24,1644188878.488802,1644188878.5066426,lock,64,120,5,8,600
25,1644188878.506646,1644188878.5186298,lock,64,120,5,8,600
26,1644188878.5186334,1644188878.530397,lock,64,120,5,8,600
27,1644188878.5304005,1644188878.5427513,lock,64,120,5,8,600
28,1644188878.5427547,1644188878.5533295,lock,64,120,5,8,600
29,1644188878.5533328,1644188878.5647874,lock,64,120,5,8,600
30,1644188878.5647907,1644188878.5758195,lock,64,120,5,8,600
31,1644188878.5758228,1644188878.592021,lock,64,120,5,8,600
32,1644188878.5920246,1644188878.6045535,lock,64,120,5,8,600
33,1644188878.6045568,1644188878.616628,lock,64,120,5,8,600
34,1644188878.616631,1644188878.6335876,lock,64,120,5,8,600
35,1644188878.6335907,1644188878.644406,lock,64,120,5,8,600
36,1644188878.6444094,1644188878.6557477,lock,64,120,5,8,600
37,1644188878.655751,1644188878.6667736,lock,64,120,5,8,600
38,1644188878.666777,1644188878.6789267,lock,64,120,5,8,600
39,1644188878.6789308,1644188878.6894636,lock,64,120,5,8,600
40,1644188878.689467,1644188878.7021284,lock,64,120,5,8,600
41,1644188878.702132,1644188878.7128122,lock,64,120,5,8,600
42,1644188878.7128158,1644188878.7232475,lock,64,120,5,8,600
43,1644188878.7232506,1644188878.732929,lock,64,120,5,8,600
44,1644188878.7329328,1644188878.744849,lock,64,120,5,8,600
45,1644188878.7448523,1644188878.7547002,lock,64,120,5,8,600
46,1644188878.7547035,1644188878.7661958,lock,64,120,5,8,600
47,1644188878.7661994,1644188878.7761183,lock,64,120,5,8,600
48,1644188878.7761219,1644188878.78817,lock,64,120,5,8,600
49,1644188878.7881744,1644188878.7993798,lock,64,120,5,8,600
50,1644188878.7993834,1644188878.8098094,lock,64,120,5,8,600
51,1644188878.809813,1644188878.8200655,lock,64,120,5,8,600
52,1644188878.820069,1644188878.8308377,lock,64,120,5,8,600
53,1644188878.830841,1644188878.841773,lock,64,120,5,8,600
54,1644188878.8417766,1644188878.8530722,lock,64,120,5,8,600
55,1644188878.8530755,1644188878.863485,lock,64,120,5,8,600
56,1644188878.8634887,1644188878.873915,lock,64,120,5,8,600
57,1644188878.8739183,1644188878.8845763,lock,64,120,5,8,600
58,1644188878.8845797,1644188878.9005563,lock,64,120,5,8,600
59,1644188878.9005601,1644188878.9115417,lock,64,120,5,8,600
60,1644188878.9115453,1644188878.9225016,lock,64,120,5,8,600
61,1644188878.9225056,1644188878.93337,lock,64,120,5,8,600
62,1644188878.9333742,1644188878.9473844,lock,64,120,5,8,600
63,1644188878.947388,1644188878.9575126,lock,64,120,5,8,600
64,1644188878.9575171,1644188878.969471,lock,64,120,5,8,600
65,1644188878.9694743,1644188878.9803686,lock,64,120,5,8,600
66,1644188878.9803724,1644188878.9912934,lock,64,120,5,8,600
67,1644188878.991297,1644188879.0034535,lock,64,120,5,8,600
68,1644188879.0034578,1644188879.0150318,lock,64,120,5,8,600
69,1644188879.0150354,1644188879.026367,lock,64,120,5,8,600
70,1644188879.0263705,1644188879.037696,lock,64,120,5,8,600
71,1644188879.037699,1644188879.0477407,lock,64,120,5,8,600
72,1644188879.047744,1644188879.0593667,lock,64,120,5,8,600
73,1644188879.059371,1644188879.0730665,lock,64,120,5,8,600
74,1644188879.0730698,1644188879.085743,lock,64,120,5,8,600
75,1644188879.0857472,1644188879.100567,lock,64,120,5,8,600
76,1644188879.1005704,1644188879.1166408,lock,64,120,5,8,600
77,1644188879.1166444,1644188879.127807,lock,64,120,5,8,600
78,1644188879.127811,1644188879.1407652,lock,64,120,5,8,600
79,1644188879.1407688,1644188879.153009,lock,64,120,5,8,600
80,1644188879.1530125,1644188879.168284,lock,64,120,5,8,600
81,1644188879.1682875,1644188879.1821148,lock,64,120,5,8,600
82,1644188879.1821184,1644188879.2012534,lock,64,120,5,8,600
83,1644188879.2012575,1644188879.2117279,lock,64,120,5,8,600
84,1644188879.2117312,1644188879.2490962,lock,64,120,5,8,600
85,1644188879.2490995,1644188879.2658827,lock,64,120,5,8,600
86,1644188879.265886,1644188879.2772682,lock,64,120,5,8,600
87,1644188879.2772715,1644188879.2881854,lock,64,120,5,8,600
88,1644188879.2881887,1644188879.3019984,lock,64,120,5,8,600
89,1644188879.3020034,1644188879.313344,lock,64,120,5,8,600
90,1644188879.313348,1644188879.3245387,lock,64,120,5,8,600
91,1644188879.324542,1644188879.3353825,lock,64,120,5,8,600
92,1644188879.3353858,1644188879.3482387,lock,64,120,5,8,600
93,1644188879.3482418,1644188879.3598313,lock,64,120,5,8,600
94,1644188879.3598347,1644188879.3712964,lock,64,120,5,8,600
95,1644188879.3712997,1644188879.3821967,lock,64,120,5,8,600
96,1644188879.3822,1644188879.3993914,lock,64,120,5,8,600
97,1644188879.399395,1644188879.4135349,lock,64,120,5,8,600
98,1644188879.4135382,1644188879.4252644,lock,64,120,5,8,600
99,1644188879.4252677,1644188879.4373,lock,64,120,5,8,600
100,1644188879.4373035,1644188879.4524581,lock,64,120,5,8,600
101,1644188879.4524617,1644188879.470826,lock,64,120,5,8,600
102,1644188879.4708292,1644188879.5035033,lock,64,120,5,8,600
103,1644188879.5035067,1644188879.5157268,lock,64,120,5,8,600
104,1644188879.5157301,1644188879.5305984,lock,64,120,5,8,600
105,1644188879.5306017,1644188879.543059,lock,64,120,5,8,600
106,1644188879.5430627,1644188879.5536304,lock,64,120,5,8,600
107,1644188879.553635,1644188879.5641844,lock,64,120,5,8,600
108,1644188879.5641878,1644188879.5760937,lock,64,120,5,8,600
109,1644188879.576097,1644188879.6079597,lock,64,120,5,8,600
110,1644188879.6079633,1644188879.620919,lock,64,120,5,8,600
111,1644188879.6209238,1644188879.6389713,lock,64,120,5,8,600
112,1644188879.6389751,1644188879.6512911,lock,64,120,5,8,600
113,1644188879.6512952,1644188879.6632833,lock,64,120,5,8,600
114,1644188879.6632867,1644188879.6744392,lock,64,120,5,8,600
115,1644188879.6744435,1644188879.6885648,lock,64,120,5,8,600
116,1644188879.688568,1644188879.705874,lock,64,120,5,8,600
117,1644188879.7058783,1644188879.7212358,lock,64,120,5,8,600
118,1644188879.721239,1644188879.7330406,lock,64,120,5,8,600
119,1644188879.733044,1644188879.747207,lock,64,120,5,8,600
120,1644188879.7472105,1644188879.763328,lock,64,120,5,8,600
121,1644188879.7633314,1644188879.7757046,lock,64,120,5,8,600
122,1644188879.7757082,1644188879.789119,lock,64,120,5,8,600
123,1644188879.7891223,1644188879.8029156,lock,64,120,5,8,600
124,1644188879.802919,1644188879.8164244,lock,64,120,5,8,600
125,1644188879.8164287,1644188879.8307688,lock,64,120,5,8,600
126,1644188879.8307722,1644188879.841313,lock,64,120,5,8,600
127,1644188879.841317,1644188879.8511767,lock,64,120,5,8,600
128,1644188879.85118,1644188879.8681176,lock,64,120,5,8,600
129,1644188879.8681211,1644188879.878857,lock,64,120,5,8,600
130,1644188879.8788614,1644188879.8912272,lock,64,120,5,8,600
131,1644188879.8912318,1644188879.902271,lock,64,120,5,8,600
132,1644188879.9022744,1644188879.913916,lock,64,120,5,8,600
133,1644188879.9139194,1644188879.9320571,lock,64,120,5,8,600
134,1644188879.9320607,1644188879.9432542,lock,64,120,5,8,600
135,1644188879.9432576,1644188879.9544063,lock,64,120,5,8,600
136,1644188879.9544094,1644188879.9647083,lock,64,120,5,8,600
137,1644188879.964712,1644188879.9777389,lock,64,120,5,8,600
138,1644188879.9777422,1644188879.991794,lock,64,120,5,8,600
139,1644188879.9917974,1644188880.0025835,lock,64,120,5,8,600
140,1644188880.0025868,1644188880.0148168,lock,64,120,5,8,600
141,1644188880.0148203,1644188880.025466,lock,64,120,5,8,600
142,1644188880.0254693,1644188880.0361614,lock,64,120,5,8,600
143,1644188880.036166,1644188880.0546856,lock,64,120,5,8,600
144,1644188880.054689,1644188880.0693514,lock,64,120,5,8,600
145,1644188880.0693548,1644188880.0830467,lock,64,120,5,8,600
146,1644188880.0830512,1644188880.1056411,lock,64,120,5,8,600
147,1644188880.1056445,1644188880.1204154,lock,64,120,5,8,600
148,1644188880.1204188,1644188880.1324303,lock,64,120,5,8,600
149,1644188880.1324346,1644188880.143134,lock,64,120,5,8,600
150,1644188880.143138,1644188880.157189,lock,64,120,5,8,600
151,1644188880.1571927,1644188880.1739564,lock,64,120,5,8,600
152,1644188880.17396,1644188880.1870983,lock,64,120,5,8,600
153,1644188880.1871018,1644188880.200113,lock,64,120,5,8,600
154,1644188880.2001166,1644188880.211293,lock,64,120,5,8,600
155,1644188880.2112963,1644188880.2228553,lock,64,120,5,8,600
156,1644188880.2228596,1644188880.235585,lock,64,120,5,8,600
157,1644188880.2355897,1644188880.247595,lock,64,120,5,8,600
158,1644188880.2475994,1644188880.260986,lock,64,120,5,8,600
159,1644188880.2609904,1644188880.2730925,lock,64,120,5,8,600
160,1644188880.2730958,1644188880.2833416,lock,64,120,5,8,600
161,1644188880.283345,1644188880.294683,lock,64,120,5,8,600
162,1644188880.2946863,1644188880.3052838,lock,64,120,5,8,600
163,1644188880.3052871,1644188880.3166158,lock,64,120,5,8,600
164,1644188880.3166196,1644188880.3280556,lock,64,120,5,8,600
165,1644188880.328059,1644188880.3419125,lock,64,120,5,8,600
166,1644188880.3419158,1644188880.359328,lock,64,120,5,8,600
167,1644188880.3593316,1644188880.3709323,lock,64,120,5,8,600
168,1644188880.3709366,1644188880.3838468,lock,64,120,5,8,600
169,1644188880.38385,1644188880.3946903,lock,64,120,5,8,600
170,1644188880.3946936,1644188880.4052284,lock,64,120,5,8,600
171,1644188880.4052317,1644188880.4194095,lock,64,120,5,8,600
172,1644188880.4194124,1644188880.4313772,lock,64,120,5,8,600
173,1644188880.4313805,1644188880.4436793,lock,64,120,5,8,600
174,1644188880.4436836,1644188880.45445,lock,64,120,5,8,600
175,1644188880.4544535,1644188880.4659717,lock,64,120,5,8,600
176,1644188880.465975,1644188880.477204,lock,64,120,5,8,600
177,1644188880.4772084,1644188880.488934,lock,64,120,5,8,600
178,1644188880.4889376,1644188880.501117,lock,64,120,5,8,600
179,1644188880.5011206,1644188880.5115232,lock,64,120,5,8,600
180,1644188880.5115266,1644188880.5219193,lock,64,120,5,8,600
181,1644188880.5219228,1644188880.532868,lock,64,120,5,8,600
182,1644188880.5328715,1644188880.5434954,lock,64,120,5,8,600
183,1644188880.5434988,1644188880.553328,lock,64,120,5,8,600
184,1644188880.5533314,1644188880.5691643,lock,64,120,5,8,600
185,1644188880.569168,1644188880.582604,lock,64,120,5,8,600
186,1644188880.582608,1644188880.594278,lock,64,120,5,8,600
187,1644188880.5942814,1644188880.6707554,lock,64,120,5,8,600
188,1644188880.670759,1644188880.682019,lock,64,120,5,8,600
189,1644188880.6820226,1644188880.6962347,lock,64,120,5,8,600
190,1644188880.6962383,1644188880.7108405,lock,64,120,5,8,600
191,1644188880.7108438,1644188880.7243268,lock,64,120,5,8,600
192,1644188880.724331,1644188880.7395573,lock,64,120,5,8,600
193,1644188880.7395606,1644188880.750576,lock,64,120,5,8,600
194,1644188880.7505803,1644188880.7608025,lock,64,120,5,8,600
195,1644188880.7608058,1644188880.77107,lock,64,120,5,8,600
196,1644188880.7710736,1644188880.7863748,lock,64,120,5,8,600
197,1644188880.7863784,1644188880.798794,lock,64,120,5,8,600
198,1644188880.7987976,1644188880.8094842,lock,64,120,5,8,600
199,1644188880.8094876,1644188880.8219233,lock,64,120,5,8,600
200,1644188880.8219266,1644188880.8419948,lock,64,120,5,8,600
