,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644188418.7880793,1644188418.8008788,lock,64,120,0,3,600
1,1644188418.800882,1644188418.8122816,lock,64,120,0,3,600
2,1644188418.8122852,1644188418.8235915,lock,64,120,0,3,600
3,1644188418.8235948,1644188418.8347735,lock,64,120,0,3,600
4,1644188418.834777,1644188418.8459523,lock,64,120,0,3,600
5,1644188418.8459556,1644188418.8576105,lock,64,120,0,3,600
6,1644188418.8576138,1644188418.8686664,lock,64,120,0,3,600
7,1644188418.8686697,1644188418.8810585,lock,64,120,0,3,600
8,1644188418.8810618,1644188418.8935437,lock,64,120,0,3,600
9,1644188418.8935473,1644188418.9047382,lock,64,120,0,3,600
10,1644188418.9047415,1644188418.9168024,lock,64,120,0,3,600
11,1644188418.9168057,1644188418.9286547,lock,64,120,0,3,600
12,1644188418.928658,1644188418.9426935,lock,64,120,0,3,600
13,1644188418.942697,1644188418.9542518,lock,64,120,0,3,600
14,1644188418.9542553,1644188418.9658775,lock,64,120,0,3,600
15,1644188418.9658813,1644188418.9773192,lock,64,120,0,3,600
16,1644188418.9773228,1644188418.9894881,lock,64,120,0,3,600
17,1644188418.9894915,1644188419.0005522,lock,64,120,0,3,600
18,1644188419.0005555,1644188419.012401,lock,64,120,0,3,600
19,1644188419.0124044,1644188419.0235941,lock,64,120,0,3,600
20,1644188419.0235975,1644188419.0350041,lock,64,120,0,3,600
21,1644188419.0350075,1644188419.046166,lock,64,120,0,3,600
22,1644188419.0461693,1644188419.0579176,lock,64,120,0,3,600
23,1644188419.057921,1644188419.0709345,lock,64,120,0,3,600
24,1644188419.0709379,1644188419.0824695,lock,64,120,0,3,600
25,1644188419.0824728,1644188419.1498306,lock,64,120,0,3,600
26,1644188419.149835,1644188419.1632571,lock,64,120,0,3,600
27,1644188419.1632607,1644188419.176444,lock,64,120,0,3,600
28,1644188419.1764476,1644188419.1900012,lock,64,120,0,3,600
29,1644188419.1900046,1644188419.2011013,lock,64,120,0,3,600
30,1644188419.2011046,1644188419.2129283,lock,64,120,0,3,600
31,1644188419.2129316,1644188419.223963,lock,64,120,0,3,600
32,1644188419.2239664,1644188419.2349796,lock,64,120,0,3,600
33,1644188419.234983,1644188419.2466536,lock,64,120,0,3,600
34,1644188419.2466571,1644188419.2578022,lock,64,120,0,3,600
35,1644188419.2578058,1644188419.269668,lock,64,120,0,3,600
36,1644188419.2696722,1644188419.281254,lock,64,120,0,3,600
37,1644188419.2812576,1644188419.2926617,lock,64,120,0,3,600
38,1644188419.2926652,1644188419.304042,lock,64,120,0,3,600
39,1644188419.3040452,1644188419.3154266,lock,64,120,0,3,600
40,1644188419.3154297,1644188419.3264763,lock,64,120,0,3,600
41,1644188419.3265007,1644188419.3374927,lock,64,120,0,3,600
42,1644188419.337496,1644188419.348612,lock,64,120,0,3,600
43,1644188419.3486154,1644188419.360246,lock,64,120,0,3,600
44,1644188419.3602495,1644188419.371573,lock,64,120,0,3,600
45,1644188419.3715763,1644188419.383075,lock,64,120,0,3,600
46,1644188419.3830783,1644188419.3943276,lock,64,120,0,3,600
47,1644188419.3943312,1644188419.4056234,lock,64,120,0,3,600
48,1644188419.4056268,1644188419.4362974,lock,64,120,0,3,600
49,1644188419.436301,1644188419.4512641,lock,64,120,0,3,600
50,1644188419.4512675,1644188419.4627392,lock,64,120,0,3,600
51,1644188419.4627426,1644188419.473841,lock,64,120,0,3,600
52,1644188419.4738443,1644188419.4856105,lock,64,120,0,3,600
53,1644188419.4856138,1644188419.499559,lock,64,120,0,3,600
54,1644188419.4995623,1644188419.5109692,lock,64,120,0,3,600
55,1644188419.5109725,1644188419.5227625,lock,64,120,0,3,600
