,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644188642.459776,1644188642.4732938,lock,64,120,1,5,600
1,1644188642.4732974,1644188642.4834998,lock,64,120,1,5,600
2,1644188642.483503,1644188642.4989974,lock,64,120,1,5,600
3,1644188642.499001,1644188642.5095258,lock,64,120,1,5,600
4,1644188642.509529,1644188642.5198867,lock,64,120,1,5,600
5,1644188642.5198905,1644188642.5302684,lock,64,120,1,5,600
6,1644188642.5302718,1644188642.543652,lock,64,120,1,5,600
7,1644188642.5436552,1644188642.5537777,lock,64,120,1,5,600
8,1644188642.553781,1644188642.5692797,lock,64,120,1,5,600
9,1644188642.569283,1644188642.579828,lock,64,120,1,5,600
10,1644188642.5798311,1644188642.5903199,lock,64,120,1,5,600
11,1644188642.5903232,1644188642.6012552,lock,64,120,1,5,600
12,1644188642.6012588,1644188642.6148434,lock,64,120,1,5,600
13,1644188642.6148467,1644188642.628968,lock,64,120,1,5,600
14,1644188642.6289716,1644188642.639784,lock,64,120,1,5,600
15,1644188642.6397877,1644188642.65569,lock,64,120,1,5,600
16,1644188642.6556933,1644188642.6711075,lock,64,120,1,5,600
17,1644188642.6711109,1644188642.6809456,lock,64,120,1,5,600
18,1644188642.680949,1644188642.6953633,lock,64,120,1,5,600
19,1644188642.6953666,1644188642.7073479,lock,64,120,1,5,600
20,1644188642.7073512,1644188642.7270203,lock,64,120,1,5,600
21,1644188642.7270236,1644188642.7395525,lock,64,120,1,5,600
22,1644188642.7395558,1644188642.751198,lock,64,120,1,5,600
23,1644188642.7512014,1644188642.7617168,lock,64,120,1,5,600
24,1644188642.7617202,1644188642.7724397,lock,64,120,1,5,600
25,1644188642.772443,1644188642.7877812,lock,64,120,1,5,600
26,1644188642.7877843,1644188642.8040113,lock,64,120,1,5,600
27,1644188642.804015,1644188642.8188627,lock,64,120,1,5,600
28,1644188642.818866,1644188642.828925,lock,64,120,1,5,600
29,1644188642.8289282,1644188642.8393452,lock,64,120,1,5,600
30,1644188642.8393486,1644188642.8542302,lock,64,120,1,5,600
