,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644188970.4327967,1644188970.4455671,lock,64,120,6,9,600
1,1644188970.4455707,1644188970.456627,lock,64,120,6,9,600
2,1644188970.4566302,1644188970.467022,lock,64,120,6,9,600
3,1644188970.467026,1644188970.4778576,lock,64,120,6,9,600
4,1644188970.4778607,1644188970.4883747,lock,64,120,6,9,600
5,1644188970.4883783,1644188970.4985797,lock,64,120,6,9,600
6,1644188970.4985828,1644188970.5102766,lock,64,120,6,9,600
7,1644188970.51028,1644188970.5209692,lock,64,120,6,9,600
8,1644188970.5209725,1644188970.5311148,lock,64,120,6,9,600
9,1644188970.5311184,1644188970.5416472,lock,64,120,6,9,600
10,1644188970.5416505,1644188970.5529037,lock,64,120,6,9,600
11,1644188970.5529077,1644188970.5649102,lock,64,120,6,9,600
12,1644188970.5649135,1644188970.5750868,lock,64,120,6,9,600
13,1644188970.575091,1644188970.58677,lock,64,120,6,9,600
14,1644188970.5867734,1644188970.597919,lock,64,120,6,9,600
15,1644188970.5979223,1644188970.6099432,lock,64,120,6,9,600
16,1644188970.6099474,1644188970.620918,lock,64,120,6,9,600
17,1644188970.6209214,1644188970.631288,lock,64,120,6,9,600
18,1644188970.6312914,1644188970.6420197,lock,64,120,6,9,600
19,1644188970.6420228,1644188970.6521797,lock,64,120,6,9,600
20,1644188970.6521828,1644188970.6626081,lock,64,120,6,9,600
21,1644188970.6626122,1644188970.672998,lock,64,120,6,9,600
22,1644188970.6730013,1644188970.6870248,lock,64,120,6,9,600
23,1644188970.6870282,1644188970.6971726,lock,64,120,6,9,600
24,1644188970.697176,1644188970.7072203,lock,64,120,6,9,600
25,1644188970.707224,1644188970.71851,lock,64,120,6,9,600
26,1644188970.7185135,1644188970.7301733,lock,64,120,6,9,600
27,1644188970.730178,1644188970.741898,lock,64,120,6,9,600
28,1644188970.7419014,1644188970.7526097,lock,64,120,6,9,600
29,1644188970.7526133,1644188970.76359,lock,64,120,6,9,600
30,1644188970.763594,1644188970.7743454,lock,64,120,6,9,600
31,1644188970.7743487,1644188970.7873836,lock,64,120,6,9,600
32,1644188970.7873871,1644188970.7985237,lock,64,120,6,9,600
33,1644188970.7985268,1644188970.8140368,lock,64,120,6,9,600
34,1644188970.81404,1644188970.824803,lock,64,120,6,9,600
35,1644188970.8248065,1644188970.8350282,lock,64,120,6,9,600
36,1644188970.8350317,1644188970.845348,lock,64,120,6,9,600
37,1644188970.8453512,1644188970.855638,lock,64,120,6,9,600
38,1644188970.8556414,1644188970.8667557,lock,64,120,6,9,600
39,1644188970.866759,1644188970.8777032,lock,64,120,6,9,600
40,1644188970.877707,1644188970.8905296,lock,64,120,6,9,600
41,1644188970.890533,1644188970.9008684,lock,64,120,6,9,600
42,1644188970.900872,1644188970.9123259,lock,64,120,6,9,600
43,1644188970.9123304,1644188970.923144,lock,64,120,6,9,600
44,1644188970.9231474,1644188970.934052,lock,64,120,6,9,600
45,1644188970.9340565,1644188970.9450579,lock,64,120,6,9,600
46,1644188970.9450612,1644188970.9552736,lock,64,120,6,9,600
47,1644188970.9552777,1644188970.9666853,lock,64,120,6,9,600
48,1644188970.9666884,1644188970.9788835,lock,64,120,6,9,600
49,1644188970.978887,1644188970.99027,lock,64,120,6,9,600
50,1644188970.9902732,1644188971.0008652,lock,64,120,6,9,600
51,1644188971.0008698,1644188971.012866,lock,64,120,6,9,600
52,1644188971.0128696,1644188971.0234044,lock,64,120,6,9,600
53,1644188971.0234075,1644188971.0348432,lock,64,120,6,9,600
54,1644188971.0348465,1644188971.0453074,lock,64,120,6,9,600
55,1644188971.0453117,1644188971.0574927,lock,64,120,6,9,600
56,1644188971.0574958,1644188971.069109,lock,64,120,6,9,600
57,1644188971.0691123,1644188971.0805407,lock,64,120,6,9,600
58,1644188971.0805442,1644188971.0918026,lock,64,120,6,9,600
59,1644188971.0918067,1644188971.1032164,lock,64,120,6,9,600
60,1644188971.10322,1644188971.1142323,lock,64,120,6,9,600
61,1644188971.1142356,1644188971.126909,lock,64,120,6,9,600
62,1644188971.1269124,1644188971.1371167,lock,64,120,6,9,600
63,1644188971.13712,1644188971.1483686,lock,64,120,6,9,600
64,1644188971.148372,1644188971.1586711,lock,64,120,6,9,600
65,1644188971.1586747,1644188971.1693292,lock,64,120,6,9,600
66,1644188971.1693325,1644188971.1796892,lock,64,120,6,9,600
67,1644188971.1796927,1644188971.190866,lock,64,120,6,9,600
68,1644188971.1908693,1644188971.2028718,lock,64,120,6,9,600
69,1644188971.2028751,1644188971.2133598,lock,64,120,6,9,600
70,1644188971.2133632,1644188971.2238665,lock,64,120,6,9,600
71,1644188971.2238708,1644188971.234656,lock,64,120,6,9,600
72,1644188971.2346604,1644188971.2455125,lock,64,120,6,9,600
73,1644188971.2455168,1644188971.2559638,lock,64,120,6,9,600
74,1644188971.2559671,1644188971.2665226,lock,64,120,6,9,600
75,1644188971.2665267,1644188971.2769659,lock,64,120,6,9,600
76,1644188971.27697,1644188971.2878375,lock,64,120,6,9,600
77,1644188971.2878418,1644188971.2995229,lock,64,120,6,9,600
78,1644188971.2995262,1644188971.309916,lock,64,120,6,9,600
79,1644188971.30992,1644188971.3211975,lock,64,120,6,9,600
80,1644188971.3212025,1644188971.3326447,lock,64,120,6,9,600
81,1644188971.3326476,1644188971.3432956,lock,64,120,6,9,600
82,1644188971.3432992,1644188971.353353,lock,64,120,6,9,600
83,1644188971.3533564,1644188971.3636665,lock,64,120,6,9,600
84,1644188971.3636699,1644188971.374108,lock,64,120,6,9,600
85,1644188971.3741114,1644188971.384622,lock,64,120,6,9,600
86,1644188971.3846262,1644188971.3953426,lock,64,120,6,9,600
87,1644188971.395346,1644188971.4056673,lock,64,120,6,9,600
88,1644188971.4056706,1644188971.4163651,lock,64,120,6,9,600
89,1644188971.4163692,1644188971.4272466,lock,64,120,6,9,600
90,1644188971.4272509,1644188971.4404762,lock,64,120,6,9,600
91,1644188971.4404795,1644188971.452051,lock,64,120,6,9,600
92,1644188971.4520543,1644188971.46385,lock,64,120,6,9,600
93,1644188971.4638534,1644188971.4745016,lock,64,120,6,9,600
