,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644186441.3685756,1644186441.377178,dynamodb,64,120,2,8,600
1,1644186441.3771813,1644186441.3838327,dynamodb,64,120,2,8,600
2,1644186441.3853657,1644186441.3924904,dynamodb,64,120,2,8,600
3,1644186441.393701,1644186441.4002826,dynamodb,64,120,2,8,600
4,1644186441.40203,1644186441.4081216,dynamodb,64,120,2,8,600
5,1644186441.4103632,1644186441.416542,dynamodb,64,120,2,8,600
6,1644186441.4187424,1644186441.426411,dynamodb,64,120,2,8,600
7,1644186441.427033,1644186441.4333887,dynamodb,64,120,2,8,600
8,1644186441.4353898,1644186441.4420228,dynamodb,64,120,2,8,600
9,1644186441.4436977,1644186441.450604,dynamodb,64,120,2,8,600
10,1644186441.4520307,1644186441.45835,dynamodb,64,120,2,8,600
11,1644186441.4603734,1644186441.4673698,dynamodb,64,120,2,8,600
12,1644186441.4687,1644186441.4753232,dynamodb,64,120,2,8,600
13,1644186441.4770315,1644186441.4847608,dynamodb,64,120,2,8,600
14,1644186441.4853745,1644186441.491928,dynamodb,64,120,2,8,600
15,1644186441.4936981,1644186441.4997265,dynamodb,64,120,2,8,600
16,1644186441.5020328,1644186441.5089347,dynamodb,64,120,2,8,600
17,1644186441.5103645,1644186441.517658,dynamodb,64,120,2,8,600
18,1644186441.518694,1644186441.52554,dynamodb,64,120,2,8,600
19,1644186441.5270689,1644186441.534369,dynamodb,64,120,2,8,600
20,1644186441.535367,1644186441.5425246,dynamodb,64,120,2,8,600
21,1644186441.543698,1644186441.5497894,dynamodb,64,120,2,8,600
22,1644186441.5520298,1644186441.5591416,dynamodb,64,120,2,8,600
23,1644186441.5603642,1644186441.5676458,dynamodb,64,120,2,8,600
24,1644186441.5686982,1644186441.5756023,dynamodb,64,120,2,8,600
25,1644186441.5770297,1644186441.583366,dynamodb,64,120,2,8,600
26,1644186441.585374,1644186441.5933053,dynamodb,64,120,2,8,600
27,1644186441.5936952,1644186441.5998714,dynamodb,64,120,2,8,600
28,1644186441.6020308,1644186441.6091402,dynamodb,64,120,2,8,600
29,1644186441.6103642,1644186441.617533,dynamodb,64,120,2,8,600
30,1644186441.6186955,1644186441.6250536,dynamodb,64,120,2,8,600
31,1644186441.6270397,1644186441.6346822,dynamodb,64,120,2,8,600
32,1644186441.6353621,1644186441.6424513,dynamodb,64,120,2,8,600
33,1644186441.6436982,1644186441.6505902,dynamodb,64,120,2,8,600
34,1644186441.65208,1644186441.6588907,dynamodb,64,120,2,8,600
35,1644186441.6603732,1644186441.6675677,dynamodb,64,120,2,8,600
36,1644186441.6686976,1644186441.6758919,dynamodb,64,120,2,8,600
37,1644186441.6770577,1644186441.6842482,dynamodb,64,120,2,8,600
38,1644186441.6853642,1644186441.6922445,dynamodb,64,120,2,8,600
39,1644186441.6937282,1644186441.7006445,dynamodb,64,120,2,8,600
40,1644186441.7020314,1644186441.7089965,dynamodb,64,120,2,8,600
41,1644186441.710364,1644186441.7174723,dynamodb,64,120,2,8,600
42,1644186441.718695,1644186441.7261636,dynamodb,64,120,2,8,600
43,1644186441.7270262,1644186441.7338276,dynamodb,64,120,2,8,600
44,1644186441.7353616,1644186441.7427762,dynamodb,64,120,2,8,600
45,1644186441.743697,1644186441.7510343,dynamodb,64,120,2,8,600
46,1644186441.7520304,1644186441.7625415,dynamodb,64,120,2,8,600
47,1644186441.762545,1644186441.7697952,dynamodb,64,120,2,8,600
48,1644186441.7697985,1644186441.77619,dynamodb,64,120,2,8,600
49,1644186441.7770338,1644186441.7842543,dynamodb,64,120,2,8,600
50,1644186441.7853656,1644186441.7924833,dynamodb,64,120,2,8,600
51,1644186441.7936976,1644186441.800638,dynamodb,64,120,2,8,600
52,1644186441.8020322,1644186441.8089795,dynamodb,64,120,2,8,600
53,1644186441.8103645,1644186441.8176854,dynamodb,64,120,2,8,600
54,1644186441.8186953,1644186441.825953,dynamodb,64,120,2,8,600
55,1644186441.8270347,1644186441.8336954,dynamodb,64,120,2,8,600
56,1644186441.8353672,1644186441.8429403,dynamodb,64,120,2,8,600
57,1644186441.8436968,1644186441.8506718,dynamodb,64,120,2,8,600
58,1644186441.8520312,1644186441.8589377,dynamodb,64,120,2,8,600
59,1644186441.8603659,1644186441.8673458,dynamodb,64,120,2,8,600
60,1644186441.8686976,1644186441.8759036,dynamodb,64,120,2,8,600
61,1644186441.877032,1644186441.8843331,dynamodb,64,120,2,8,600
62,1644186441.885363,1644186441.893326,dynamodb,64,120,2,8,600
63,1644186441.8936996,1644186441.9013007,dynamodb,64,120,2,8,600
64,1644186441.90203,1644186441.909494,dynamodb,64,120,2,8,600
65,1644186441.9103656,1644186441.9175563,dynamodb,64,120,2,8,600
66,1644186441.9186945,1644186441.925614,dynamodb,64,120,2,8,600
67,1644186441.9270284,1644186441.9335067,dynamodb,64,120,2,8,600
68,1644186441.9353623,1644186441.9425533,dynamodb,64,120,2,8,600
