,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644189001.8486714,1644189001.863159,lock,64,90,8,9,450
1,1644189001.8631635,1644189001.8767278,lock,64,90,8,9,450
2,1644189001.8767312,1644189001.891365,lock,64,90,8,9,450
3,1644189001.8913684,1644189001.9151385,lock,64,90,8,9,450
4,1644189001.9151418,1644189001.930042,lock,64,90,8,9,450
5,1644189001.9300454,1644189001.9453218,lock,64,90,8,9,450
6,1644189001.9453251,1644189001.9611,lock,64,90,8,9,450
7,1644189001.9611037,1644189001.9806662,lock,64,90,8,9,450
8,1644189001.9806697,1644189001.9962788,lock,64,90,8,9,450
9,1644189001.9962823,1644189002.0189404,lock,64,90,8,9,450
10,1644189002.0189438,1644189002.031154,lock,64,90,8,9,450
11,1644189002.0311573,1644189002.0430357,lock,64,90,8,9,450
12,1644189002.043039,1644189002.0551078,lock,64,90,8,9,450
13,1644189002.0551114,1644189002.0664332,lock,64,90,8,9,450
14,1644189002.0664363,1644189002.0793595,lock,64,90,8,9,450
15,1644189002.0793626,1644189002.0926733,lock,64,90,8,9,450
16,1644189002.0926769,1644189002.104323,lock,64,90,8,9,450
17,1644189002.1043265,1644189002.1158032,lock,64,90,8,9,450
18,1644189002.1158066,1644189002.1275375,lock,64,90,8,9,450
19,1644189002.1275418,1644189002.138933,lock,64,90,8,9,450
20,1644189002.1389372,1644189002.1502128,lock,64,90,8,9,450
21,1644189002.1502159,1644189002.1615477,lock,64,90,8,9,450
22,1644189002.1615508,1644189002.1722467,lock,64,90,8,9,450
23,1644189002.17225,1644189002.18342,lock,64,90,8,9,450
24,1644189002.1834233,1644189002.194266,lock,64,90,8,9,450
25,1644189002.1942697,1644189002.205657,lock,64,90,8,9,450
26,1644189002.2056618,1644189002.2184703,lock,64,90,8,9,450
27,1644189002.2184744,1644189002.2357085,lock,64,90,8,9,450
28,1644189002.2357116,1644189002.2489192,lock,64,90,8,9,450
29,1644189002.2489226,1644189002.263648,lock,64,90,8,9,450
30,1644189002.2636526,1644189002.276498,lock,64,90,8,9,450
31,1644189002.2765014,1644189002.2885826,lock,64,90,8,9,450
32,1644189002.288586,1644189002.3008924,lock,64,90,8,9,450
33,1644189002.3008955,1644189002.319368,lock,64,90,8,9,450
34,1644189002.3193712,1644189002.3337643,lock,64,90,8,9,450
35,1644189002.3337674,1644189002.3468056,lock,64,90,8,9,450
36,1644189002.3468091,1644189002.3576627,lock,64,90,8,9,450
37,1644189002.3576658,1644189002.369998,lock,64,90,8,9,450
38,1644189002.370001,1644189002.3830948,lock,64,90,8,9,450
39,1644189002.383099,1644189002.3967211,lock,64,90,8,9,450
40,1644189002.3967252,1644189002.4086838,lock,64,90,8,9,450
41,1644189002.4086878,1644189002.4227057,lock,64,90,8,9,450
42,1644189002.4227087,1644189002.4430273,lock,64,90,8,9,450
43,1644189002.4430318,1644189002.4551494,lock,64,90,8,9,450
44,1644189002.4551528,1644189002.467106,lock,64,90,8,9,450
45,1644189002.4671094,1644189002.4910982,lock,64,90,8,9,450
