,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644186158.1405149,1644186158.151645,dynamodb,64,120,0,4,600
1,1644186158.1516492,1644186158.1639555,dynamodb,64,120,0,4,600
2,1644186158.1639588,1644186158.1723347,dynamodb,64,120,0,4,600
3,1644186158.172338,1644186158.1802413,dynamodb,64,120,0,4,600
4,1644186158.1802447,1644186158.188248,dynamodb,64,120,0,4,600
5,1644186158.188251,1644186158.1963239,dynamodb,64,120,0,4,600
6,1644186158.196327,1644186158.204768,dynamodb,64,120,0,4,600
7,1644186158.2047713,1644186158.2130988,dynamodb,64,120,0,4,600
8,1644186158.213102,1644186158.2215106,dynamodb,64,120,0,4,600
9,1644186158.221514,1644186158.2306838,dynamodb,64,120,0,4,600
10,1644186158.2306879,1644186158.2394736,dynamodb,64,120,0,4,600
11,1644186158.2394767,1644186158.2482786,dynamodb,64,120,0,4,600
12,1644186158.248282,1644186158.2565875,dynamodb,64,120,0,4,600
13,1644186158.2565908,1644186158.2646801,dynamodb,64,120,0,4,600
14,1644186158.2646832,1644186158.2728055,dynamodb,64,120,0,4,600
15,1644186158.272809,1644186158.2810502,dynamodb,64,120,0,4,600
16,1644186158.281053,1644186158.289287,dynamodb,64,120,0,4,600
17,1644186158.2892907,1644186158.2976146,dynamodb,64,120,0,4,600
18,1644186158.2976177,1644186158.305585,dynamodb,64,120,0,4,600
19,1644186158.3055882,1644186158.3138323,dynamodb,64,120,0,4,600
20,1644186158.3138356,1644186158.3218172,dynamodb,64,120,0,4,600
21,1644186158.3218203,1644186158.33124,dynamodb,64,120,0,4,600
22,1644186158.3312433,1644186158.3395786,dynamodb,64,120,0,4,600
23,1644186158.339582,1644186158.3485558,dynamodb,64,120,0,4,600
24,1644186158.3485599,1644186158.3573992,dynamodb,64,120,0,4,600
25,1644186158.3574042,1644186158.366601,dynamodb,64,120,0,4,600
26,1644186158.3666053,1644186158.3750608,dynamodb,64,120,0,4,600
27,1644186158.3750648,1644186158.3833115,dynamodb,64,120,0,4,600
28,1644186158.3833148,1644186158.391459,dynamodb,64,120,0,4,600
29,1644186158.391462,1644186158.39982,dynamodb,64,120,0,4,600
30,1644186158.3998234,1644186158.4083617,dynamodb,64,120,0,4,600
31,1644186158.4083648,1644186158.4165535,dynamodb,64,120,0,4,600
32,1644186158.4165568,1644186158.42488,dynamodb,64,120,0,4,600
33,1644186158.4248834,1644186158.433127,dynamodb,64,120,0,4,600
34,1644186158.4331303,1644186158.4411755,dynamodb,64,120,0,4,600
35,1644186158.44118,1644186158.449817,dynamodb,64,120,0,4,600
36,1644186158.4498205,1644186158.4580848,dynamodb,64,120,0,4,600
37,1644186158.458089,1644186158.4665544,dynamodb,64,120,0,4,600
38,1644186158.466558,1644186158.4755812,dynamodb,64,120,0,4,600
39,1644186158.4755845,1644186158.4839842,dynamodb,64,120,0,4,600
