,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644188672.7551594,1644188672.768353,lock,64,120,2,6,600
1,1644188672.7683566,1644188672.7819247,lock,64,120,2,6,600
2,1644188672.7819278,1644188672.7946208,lock,64,120,2,6,600
3,1644188672.794624,1644188672.806751,lock,64,120,2,6,600
4,1644188672.8067546,1644188672.8189638,lock,64,120,2,6,600
5,1644188672.818967,1644188672.831464,lock,64,120,2,6,600
6,1644188672.8314672,1644188672.8439417,lock,64,120,2,6,600
7,1644188672.843945,1644188672.8561358,lock,64,120,2,6,600
8,1644188672.8561392,1644188672.8681047,lock,64,120,2,6,600
9,1644188672.868108,1644188672.8805244,lock,64,120,2,6,600
10,1644188672.8805277,1644188672.8933,lock,64,120,2,6,600
11,1644188672.8933034,1644188672.90546,lock,64,120,2,6,600
12,1644188672.9054632,1644188672.9174843,lock,64,120,2,6,600
13,1644188672.9174876,1644188672.930038,lock,64,120,2,6,600
14,1644188672.9300413,1644188672.9424124,lock,64,120,2,6,600
15,1644188672.9424155,1644188672.9547389,lock,64,120,2,6,600
16,1644188672.9547424,1644188672.9664974,lock,64,120,2,6,600
17,1644188672.9665008,1644188672.978729,lock,64,120,2,6,600
18,1644188672.978732,1644188672.9916813,lock,64,120,2,6,600
19,1644188672.9916847,1644188673.0034409,lock,64,120,2,6,600
20,1644188673.0034442,1644188673.015079,lock,64,120,2,6,600
21,1644188673.0150821,1644188673.0264103,lock,64,120,2,6,600
22,1644188673.0264137,1644188673.0381076,lock,64,120,2,6,600
23,1644188673.0381107,1644188673.0497305,lock,64,120,2,6,600
24,1644188673.0497339,1644188673.0619507,lock,64,120,2,6,600
25,1644188673.061954,1644188673.0742302,lock,64,120,2,6,600
26,1644188673.0742338,1644188673.0888002,lock,64,120,2,6,600
27,1644188673.0888038,1644188673.100404,lock,64,120,2,6,600
28,1644188673.1004074,1644188673.1147518,lock,64,120,2,6,600
29,1644188673.1147554,1644188673.1267838,lock,64,120,2,6,600
30,1644188673.1267872,1644188673.1386757,lock,64,120,2,6,600
31,1644188673.1386793,1644188673.1505883,lock,64,120,2,6,600
32,1644188673.1505914,1644188673.1622586,lock,64,120,2,6,600
33,1644188673.162262,1644188673.173798,lock,64,120,2,6,600
34,1644188673.1738017,1644188673.1857288,lock,64,120,2,6,600
35,1644188673.185732,1644188673.1974158,lock,64,120,2,6,600
36,1644188673.1974194,1644188673.2095437,lock,64,120,2,6,600
37,1644188673.2095473,1644188673.2216127,lock,64,120,2,6,600
38,1644188673.221616,1644188673.2341926,lock,64,120,2,6,600
39,1644188673.234196,1644188673.2472942,lock,64,120,2,6,600
40,1644188673.2472975,1644188673.2605672,lock,64,120,2,6,600
41,1644188673.2605705,1644188673.2728224,lock,64,120,2,6,600
42,1644188673.2728257,1644188673.2853742,lock,64,120,2,6,600
43,1644188673.2853775,1644188673.297501,lock,64,120,2,6,600
44,1644188673.2975044,1644188673.3099182,lock,64,120,2,6,600
45,1644188673.3099215,1644188673.3217797,lock,64,120,2,6,600
46,1644188673.3217833,1644188673.3338828,lock,64,120,2,6,600
47,1644188673.3338866,1644188673.345814,lock,64,120,2,6,600
48,1644188673.3458173,1644188673.3572927,lock,64,120,2,6,600
49,1644188673.357296,1644188673.3696218,lock,64,120,2,6,600
50,1644188673.369625,1644188673.3811336,lock,64,120,2,6,600
51,1644188673.3811371,1644188673.3933647,lock,64,120,2,6,600
52,1644188673.393368,1644188673.4062395,lock,64,120,2,6,600
53,1644188673.4062428,1644188673.4183764,lock,64,120,2,6,600
54,1644188673.41838,1644188673.430802,lock,64,120,2,6,600
55,1644188673.4308054,1644188673.4435604,lock,64,120,2,6,600
56,1644188673.4435637,1644188673.4549205,lock,64,120,2,6,600
57,1644188673.4549239,1644188673.4677517,lock,64,120,2,6,600
58,1644188673.467755,1644188673.4798863,lock,64,120,2,6,600
59,1644188673.47989,1644188673.4925537,lock,64,120,2,6,600
60,1644188673.4925573,1644188673.5060685,lock,64,120,2,6,600
61,1644188673.5060718,1644188673.5184712,lock,64,120,2,6,600
62,1644188673.5184746,1644188673.5309286,lock,64,120,2,6,600
63,1644188673.5309322,1644188673.5438318,lock,64,120,2,6,600
64,1644188673.5438352,1644188673.5554867,lock,64,120,2,6,600
65,1644188673.55549,1644188673.5685751,lock,64,120,2,6,600
66,1644188673.5685785,1644188673.580657,lock,64,120,2,6,600
67,1644188673.5806603,1644188673.5925646,lock,64,120,2,6,600
68,1644188673.592568,1644188673.6044638,lock,64,120,2,6,600
69,1644188673.6044674,1644188673.6165648,lock,64,120,2,6,600
70,1644188673.616568,1644188673.6285484,lock,64,120,2,6,600
71,1644188673.6285517,1644188673.6404707,lock,64,120,2,6,600
72,1644188673.640474,1644188673.65279,lock,64,120,2,6,600
73,1644188673.6527946,1644188673.6650321,lock,64,120,2,6,600
74,1644188673.6650355,1644188673.6775734,lock,64,120,2,6,600
75,1644188673.6775768,1644188673.6897175,lock,64,120,2,6,600
76,1644188673.689721,1644188673.7016082,lock,64,120,2,6,600
77,1644188673.7016115,1644188673.7195494,lock,64,120,2,6,600
78,1644188673.7195528,1644188673.7313313,lock,64,120,2,6,600
79,1644188673.731335,1644188673.7433841,lock,64,120,2,6,600
80,1644188673.7433875,1644188673.755706,lock,64,120,2,6,600
81,1644188673.7557094,1644188673.7676442,lock,64,120,2,6,600
82,1644188673.7676475,1644188673.7794611,lock,64,120,2,6,600
83,1644188673.7794645,1644188673.7924774,lock,64,120,2,6,600
84,1644188673.7924807,1644188673.8044252,lock,64,120,2,6,600
85,1644188673.8044286,1644188673.8166113,lock,64,120,2,6,600
86,1644188673.8166146,1644188673.8288531,lock,64,120,2,6,600
87,1644188673.8288565,1644188673.8412025,lock,64,120,2,6,600
88,1644188673.8412058,1644188673.8531253,lock,64,120,2,6,600
89,1644188673.8531291,1644188673.8650255,lock,64,120,2,6,600
90,1644188673.865029,1644188673.87706,lock,64,120,2,6,600
91,1644188673.8770633,1644188673.8887959,lock,64,120,2,6,600
92,1644188673.8887992,1644188673.9006824,lock,64,120,2,6,600
93,1644188673.9006858,1644188673.9124308,lock,64,120,2,6,600
94,1644188673.9124343,1644188673.9248683,lock,64,120,2,6,600
95,1644188673.9248717,1644188673.9373136,lock,64,120,2,6,600
96,1644188673.9373171,1644188673.949233,lock,64,120,2,6,600
97,1644188673.9492364,1644188673.961404,lock,64,120,2,6,600
98,1644188673.9614072,1644188673.974134,lock,64,120,2,6,600
99,1644188673.9741373,1644188673.9860215,lock,64,120,2,6,600
100,1644188673.9860249,1644188673.9980972,lock,64,120,2,6,600
101,1644188673.9981005,1644188674.0104113,lock,64,120,2,6,600
102,1644188674.0104148,1644188674.0224483,lock,64,120,2,6,600
103,1644188674.0224519,1644188674.034234,lock,64,120,2,6,600
104,1644188674.0342376,1644188674.0461786,lock,64,120,2,6,600
105,1644188674.046182,1644188674.0582857,lock,64,120,2,6,600
106,1644188674.058289,1644188674.070171,lock,64,120,2,6,600
107,1644188674.070175,1644188674.0818985,lock,64,120,2,6,600
108,1644188674.0819018,1644188674.0939274,lock,64,120,2,6,600
109,1644188674.093931,1644188674.1085794,lock,64,120,2,6,600
110,1644188674.1085827,1644188674.1203947,lock,64,120,2,6,600
111,1644188674.120398,1644188674.1322672,lock,64,120,2,6,600
112,1644188674.1322706,1644188674.1438282,lock,64,120,2,6,600
113,1644188674.1438315,1644188674.1562655,lock,64,120,2,6,600
114,1644188674.1562688,1644188674.167847,lock,64,120,2,6,600
115,1644188674.1678503,1644188674.1794345,lock,64,120,2,6,600
116,1644188674.1794379,1644188674.191336,lock,64,120,2,6,600
117,1644188674.1913393,1644188674.202933,lock,64,120,2,6,600
118,1644188674.2029366,1644188674.214455,lock,64,120,2,6,600
119,1644188674.2144582,1644188674.226423,lock,64,120,2,6,600
120,1644188674.2264264,1644188674.2383013,lock,64,120,2,6,600
121,1644188674.2383046,1644188674.2500415,lock,64,120,2,6,600
122,1644188674.2500448,1644188674.261656,lock,64,120,2,6,600
123,1644188674.2616594,1644188674.274852,lock,64,120,2,6,600
124,1644188674.2748556,1644188674.2863898,lock,64,120,2,6,600
125,1644188674.2863932,1644188674.298222,lock,64,120,2,6,600
126,1644188674.2982254,1644188674.3097172,lock,64,120,2,6,600
127,1644188674.3097212,1644188674.3214884,lock,64,120,2,6,600
128,1644188674.3214917,1644188674.3333924,lock,64,120,2,6,600
129,1644188674.3333957,1644188674.3454,lock,64,120,2,6,600
130,1644188674.3454034,1644188674.3576028,lock,64,120,2,6,600
131,1644188674.3576064,1644188674.3696978,lock,64,120,2,6,600
132,1644188674.3697011,1644188674.381603,lock,64,120,2,6,600
133,1644188674.3816063,1644188674.3932998,lock,64,120,2,6,600
134,1644188674.3933034,1644188674.405084,lock,64,120,2,6,600
135,1644188674.4050872,1644188674.4190316,lock,64,120,2,6,600
136,1644188674.419035,1644188674.4316702,lock,64,120,2,6,600
137,1644188674.4316735,1644188674.4441254,lock,64,120,2,6,600
138,1644188674.4441288,1644188674.4570656,lock,64,120,2,6,600
139,1644188674.4570687,1644188674.4687047,lock,64,120,2,6,600
140,1644188674.468708,1644188674.4803321,lock,64,120,2,6,600
141,1644188674.4803357,1644188674.492671,lock,64,120,2,6,600
142,1644188674.4926744,1644188674.5047345,lock,64,120,2,6,600
143,1644188674.5047379,1644188674.5168157,lock,64,120,2,6,600
144,1644188674.516819,1644188674.52874,lock,64,120,2,6,600
145,1644188674.5287433,1644188674.5410817,lock,64,120,2,6,600
146,1644188674.541085,1644188674.5529947,lock,64,120,2,6,600
147,1644188674.552998,1644188674.5656586,lock,64,120,2,6,600
148,1644188674.5656617,1644188674.578534,lock,64,120,2,6,600
149,1644188674.5785384,1644188674.5916135,lock,64,120,2,6,600
150,1644188674.591617,1644188674.6038542,lock,64,120,2,6,600
151,1644188674.6038578,1644188674.6154928,lock,64,120,2,6,600
152,1644188674.6154964,1644188674.6270628,lock,64,120,2,6,600
153,1644188674.6270661,1644188674.6389322,lock,64,120,2,6,600
154,1644188674.6389356,1644188674.6508455,lock,64,120,2,6,600
155,1644188674.6508489,1644188674.6626263,lock,64,120,2,6,600
156,1644188674.6626296,1644188674.6748238,lock,64,120,2,6,600
157,1644188674.674827,1644188674.6869326,lock,64,120,2,6,600
158,1644188674.686936,1644188674.6986115,lock,64,120,2,6,600
159,1644188674.6986148,1644188674.710992,lock,64,120,2,6,600
160,1644188674.7109954,1644188674.7228377,lock,64,120,2,6,600
161,1644188674.722841,1644188674.7345562,lock,64,120,2,6,600
162,1644188674.7345598,1644188674.7460377,lock,64,120,2,6,600
163,1644188674.746041,1644188674.7576954,lock,64,120,2,6,600
164,1644188674.7576988,1644188674.7695274,lock,64,120,2,6,600
165,1644188674.7695308,1644188674.7811432,lock,64,120,2,6,600
166,1644188674.7811468,1644188674.793966,lock,64,120,2,6,600
167,1644188674.7939692,1644188674.8063302,lock,64,120,2,6,600
168,1644188674.8063338,1644188674.8178735,lock,64,120,2,6,600
169,1644188674.8178768,1644188674.8301435,lock,64,120,2,6,600
170,1644188674.8301466,1644188674.8422062,lock,64,120,2,6,600
171,1644188674.8422096,1644188674.8543706,lock,64,120,2,6,600
172,1644188674.854374,1644188674.8660452,lock,64,120,2,6,600
173,1644188674.8660488,1644188674.8775,lock,64,120,2,6,600
174,1644188674.8775046,1644188674.8892925,lock,64,120,2,6,600
175,1644188674.8892958,1644188674.9010174,lock,64,120,2,6,600
176,1644188674.9010205,1644188674.9132833,lock,64,120,2,6,600
177,1644188674.913287,1644188674.9251828,lock,64,120,2,6,600
178,1644188674.9251864,1644188674.9373708,lock,64,120,2,6,600
179,1644188674.937374,1644188674.9490948,lock,64,120,2,6,600
180,1644188674.9490979,1644188674.9609723,lock,64,120,2,6,600
181,1644188674.960976,1644188674.973074,lock,64,120,2,6,600
182,1644188674.9730773,1644188674.9850998,lock,64,120,2,6,600
183,1644188674.9851031,1644188674.9970164,lock,64,120,2,6,600
184,1644188674.9970195,1644188675.0090048,lock,64,120,2,6,600
185,1644188675.0090082,1644188675.02056,lock,64,120,2,6,600
186,1644188675.0205634,1644188675.0327575,lock,64,120,2,6,600
187,1644188675.0327609,1644188675.044342,lock,64,120,2,6,600
188,1644188675.0443456,1644188675.0563612,lock,64,120,2,6,600
189,1644188675.0563645,1644188675.068457,lock,64,120,2,6,600
190,1644188675.0684602,1644188675.0805392,lock,64,120,2,6,600
191,1644188675.0805426,1644188675.0921059,lock,64,120,2,6,600
192,1644188675.0921092,1644188675.1038551,lock,64,120,2,6,600
193,1644188675.1038587,1644188675.1171966,lock,64,120,2,6,600
194,1644188675.1172,1644188675.1288776,lock,64,120,2,6,600
195,1644188675.128881,1644188675.14089,lock,64,120,2,6,600
196,1644188675.1408935,1644188675.153096,lock,64,120,2,6,600
197,1644188675.1530993,1644188675.1650782,lock,64,120,2,6,600
198,1644188675.1650815,1644188675.178612,lock,64,120,2,6,600
199,1644188675.1786156,1644188675.1906307,lock,64,120,2,6,600
200,1644188675.1906343,1644188675.202696,lock,64,120,2,6,600
201,1644188675.2026994,1644188675.2148552,lock,64,120,2,6,600
202,1644188675.2148592,1644188675.228508,lock,64,120,2,6,600
203,1644188675.2285113,1644188675.2400393,lock,64,120,2,6,600
204,1644188675.2400427,1644188675.251933,lock,64,120,2,6,600
205,1644188675.2519362,1644188675.2636633,lock,64,120,2,6,600
206,1644188675.2636666,1644188675.2756062,lock,64,120,2,6,600
207,1644188675.27561,1644188675.287491,lock,64,120,2,6,600
208,1644188675.287495,1644188675.2993996,lock,64,120,2,6,600
209,1644188675.299403,1644188675.3112228,lock,64,120,2,6,600
210,1644188675.3112264,1644188675.3237138,lock,64,120,2,6,600
211,1644188675.3237174,1644188675.3356652,lock,64,120,2,6,600
212,1644188675.335669,1644188675.347664,lock,64,120,2,6,600
213,1644188675.3476675,1644188675.3594043,lock,64,120,2,6,600
214,1644188675.3594077,1644188675.3725715,lock,64,120,2,6,600
215,1644188675.3725746,1644188675.3850195,lock,64,120,2,6,600
216,1644188675.3850229,1644188675.3972602,lock,64,120,2,6,600
217,1644188675.3972635,1644188675.4104338,lock,64,120,2,6,600
218,1644188675.4104373,1644188675.4241908,lock,64,120,2,6,600
219,1644188675.4241943,1644188675.4437327,lock,64,120,2,6,600
220,1644188675.443736,1644188675.4582584,lock,64,120,2,6,600
221,1644188675.458262,1644188675.4706118,lock,64,120,2,6,600
222,1644188675.4706151,1644188675.482683,lock,64,120,2,6,600
223,1644188675.4826865,1644188675.4949484,lock,64,120,2,6,600
224,1644188675.4949517,1644188675.5087497,lock,64,120,2,6,600
225,1644188675.508753,1644188675.5205011,lock,64,120,2,6,600
226,1644188675.5205045,1644188675.5324776,lock,64,120,2,6,600
227,1644188675.5324812,1644188675.544872,lock,64,120,2,6,600
228,1644188675.5448751,1644188675.5570867,lock,64,120,2,6,600
229,1644188675.55709,1644188675.5689244,lock,64,120,2,6,600
230,1644188675.5689278,1644188675.5806613,lock,64,120,2,6,600
231,1644188675.5806646,1644188675.5928702,lock,64,120,2,6,600
232,1644188675.5928738,1644188675.6060805,lock,64,120,2,6,600
233,1644188675.6060839,1644188675.6178975,lock,64,120,2,6,600
234,1644188675.6179016,1644188675.6296585,lock,64,120,2,6,600
235,1644188675.629662,1644188675.6428423,lock,64,120,2,6,600
236,1644188675.6428456,1644188675.658191,lock,64,120,2,6,600
237,1644188675.658194,1644188675.6707923,lock,64,120,2,6,600
238,1644188675.6707954,1644188675.6850731,lock,64,120,2,6,600
