,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644189042.2890992,1644189042.3004842,lock,64,120,3,10,600
1,1644189042.3004875,1644189042.310545,lock,64,120,3,10,600
2,1644189042.3105483,1644189042.3204975,lock,64,120,3,10,600
3,1644189042.3205004,1644189042.330824,lock,64,120,3,10,600
4,1644189042.3308272,1644189042.3413033,lock,64,120,3,10,600
5,1644189042.3413067,1644189042.3515418,lock,64,120,3,10,600
6,1644189042.3515458,1644189042.3621154,lock,64,120,3,10,600
7,1644189042.3621194,1644189042.3729517,lock,64,120,3,10,600
8,1644189042.3729558,1644189042.3836782,lock,64,120,3,10,600
9,1644189042.3836825,1644189042.3942904,lock,64,120,3,10,600
10,1644189042.394294,1644189042.405102,lock,64,120,3,10,600
11,1644189042.4051065,1644189042.4167693,lock,64,120,3,10,600
12,1644189042.4167736,1644189042.428082,lock,64,120,3,10,600
13,1644189042.4280856,1644189042.438341,lock,64,120,3,10,600
14,1644189042.4383442,1644189042.4488533,lock,64,120,3,10,600
15,1644189042.4488568,1644189042.4590113,lock,64,120,3,10,600
16,1644189042.4590147,1644189042.4688358,lock,64,120,3,10,600
17,1644189042.4688394,1644189042.4785998,lock,64,120,3,10,600
18,1644189042.4786031,1644189042.4884398,lock,64,120,3,10,600
19,1644189042.4884434,1644189042.4985225,lock,64,120,3,10,600
20,1644189042.4985256,1644189042.5085063,lock,64,120,3,10,600
21,1644189042.5085096,1644189042.5194929,lock,64,120,3,10,600
22,1644189042.5194962,1644189042.5293305,lock,64,120,3,10,600
23,1644189042.5293338,1644189042.5399446,lock,64,120,3,10,600
24,1644189042.539948,1644189042.5513697,lock,64,120,3,10,600
25,1644189042.551373,1644189042.5616078,lock,64,120,3,10,600
26,1644189042.5616112,1644189042.5717065,lock,64,120,3,10,600
27,1644189042.5717099,1644189042.5820856,lock,64,120,3,10,600
28,1644189042.582089,1644189042.5931003,lock,64,120,3,10,600
29,1644189042.593104,1644189042.6030219,lock,64,120,3,10,600
30,1644189042.6030252,1644189042.613487,lock,64,120,3,10,600
31,1644189042.6134913,1644189042.6237833,lock,64,120,3,10,600
32,1644189042.6237867,1644189042.6338427,lock,64,120,3,10,600
33,1644189042.633846,1644189042.6460867,lock,64,120,3,10,600
34,1644189042.64609,1644189042.6569383,lock,64,120,3,10,600
35,1644189042.6569417,1644189042.6671865,lock,64,120,3,10,600
36,1644189042.66719,1644189042.6798809,lock,64,120,3,10,600
37,1644189042.6798842,1644189042.6900816,lock,64,120,3,10,600
38,1644189042.690085,1644189042.7000513,lock,64,120,3,10,600
39,1644189042.700055,1644189042.7104104,lock,64,120,3,10,600
40,1644189042.7104132,1644189042.7202404,lock,64,120,3,10,600
41,1644189042.7202437,1644189042.730345,lock,64,120,3,10,600
42,1644189042.7303486,1644189042.7404537,lock,64,120,3,10,600
43,1644189042.7404573,1644189042.7508287,lock,64,120,3,10,600
44,1644189042.750833,1644189042.7615523,lock,64,120,3,10,600
45,1644189042.7615564,1644189042.7724097,lock,64,120,3,10,600
46,1644189042.7724137,1644189042.7834177,lock,64,120,3,10,600
47,1644189042.7834213,1644189042.7938313,lock,64,120,3,10,600
48,1644189042.7938347,1644189042.8040586,lock,64,120,3,10,600
49,1644189042.804062,1644189042.814065,lock,64,120,3,10,600
50,1644189042.8140683,1644189042.8239992,lock,64,120,3,10,600
51,1644189042.824003,1644189042.8337708,lock,64,120,3,10,600
52,1644189042.8337739,1644189042.8435607,lock,64,120,3,10,600
53,1644189042.8435645,1644189042.8536868,lock,64,120,3,10,600
54,1644189042.8536901,1644189042.8636708,lock,64,120,3,10,600
55,1644189042.8636744,1644189042.874063,lock,64,120,3,10,600
56,1644189042.8740673,1644189042.8853812,lock,64,120,3,10,600
57,1644189042.8853853,1644189042.8966675,lock,64,120,3,10,600
58,1644189042.8966718,1644189042.9078944,lock,64,120,3,10,600
59,1644189042.9078996,1644189042.918933,lock,64,120,3,10,600
60,1644189042.9189367,1644189042.9330823,lock,64,120,3,10,600
61,1644189042.9330857,1644189042.944274,lock,64,120,3,10,600
62,1644189042.9442773,1644189042.9550748,lock,64,120,3,10,600
63,1644189042.9550781,1644189042.9671576,lock,64,120,3,10,600
64,1644189042.967162,1644189042.977975,lock,64,120,3,10,600
65,1644189042.9779792,1644189042.9884698,lock,64,120,3,10,600
66,1644189042.9884734,1644189042.9983964,lock,64,120,3,10,600
67,1644189042.9983997,1644189043.008929,lock,64,120,3,10,600
68,1644189043.0089328,1644189043.0194316,lock,64,120,3,10,600
69,1644189043.0194361,1644189043.0296807,lock,64,120,3,10,600
70,1644189043.029684,1644189043.0398974,lock,64,120,3,10,600
71,1644189043.039901,1644189043.0501852,lock,64,120,3,10,600
72,1644189043.0501893,1644189043.060834,lock,64,120,3,10,600
73,1644189043.0608397,1644189043.071141,lock,64,120,3,10,600
74,1644189043.0711455,1644189043.0816562,lock,64,120,3,10,600
75,1644189043.0816605,1644189043.0924556,lock,64,120,3,10,600
76,1644189043.0924604,1644189043.102908,lock,64,120,3,10,600
77,1644189043.1029112,1644189043.113101,lock,64,120,3,10,600
78,1644189043.1131043,1644189043.12324,lock,64,120,3,10,600
79,1644189043.1232443,1644189043.1346955,lock,64,120,3,10,600
80,1644189043.1346989,1644189043.14472,lock,64,120,3,10,600
81,1644189043.1447234,1644189043.1547291,lock,64,120,3,10,600
82,1644189043.1547337,1644189043.165364,lock,64,120,3,10,600
83,1644189043.1653683,1644189043.1759164,lock,64,120,3,10,600
84,1644189043.1759198,1644189043.1857772,lock,64,120,3,10,600
85,1644189043.1857805,1644189043.1960144,lock,64,120,3,10,600
86,1644189043.1960177,1644189043.2057672,lock,64,120,3,10,600
87,1644189043.2057705,1644189043.2155747,lock,64,120,3,10,600
88,1644189043.215578,1644189043.2257812,lock,64,120,3,10,600
89,1644189043.225785,1644189043.2361152,lock,64,120,3,10,600
90,1644189043.2361195,1644189043.2464087,lock,64,120,3,10,600
91,1644189043.2464125,1644189043.2573414,lock,64,120,3,10,600
92,1644189043.2573447,1644189043.267183,lock,64,120,3,10,600
93,1644189043.2671864,1644189043.276998,lock,64,120,3,10,600
94,1644189043.2770016,1644189043.2874746,lock,64,120,3,10,600
95,1644189043.2874796,1644189043.2985194,lock,64,120,3,10,600
96,1644189043.298524,1644189043.3091342,lock,64,120,3,10,600
97,1644189043.3091376,1644189043.3193598,lock,64,120,3,10,600
98,1644189043.319363,1644189043.3299105,lock,64,120,3,10,600
99,1644189043.329915,1644189043.3406813,lock,64,120,3,10,600
100,1644189043.3406847,1644189043.3504121,lock,64,120,3,10,600
101,1644189043.3504155,1644189043.3607795,lock,64,120,3,10,600
102,1644189043.3607829,1644189043.371396,lock,64,120,3,10,600
103,1644189043.3714,1644189043.381886,lock,64,120,3,10,600
104,1644189043.3818893,1644189043.3945873,lock,64,120,3,10,600
105,1644189043.3945918,1644189043.4059913,lock,64,120,3,10,600
