,begin,end,benchmatk,size,rps,worker,workers,repetitions
0,1644186356.0818276,1644186356.0924401,dynamodb,64,80,6,7,400
1,1644186356.094457,1644186356.1029563,dynamodb,64,80,6,7,400
2,1644186356.1069508,1644186356.1166034,dynamodb,64,80,6,7,400
3,1644186356.1194606,1644186356.1299582,dynamodb,64,80,6,7,400
4,1644186356.1319509,1644186356.1438408,dynamodb,64,80,6,7,400
5,1644186356.1444602,1644186356.1524775,dynamodb,64,80,6,7,400
6,1644186356.1569529,1644186356.1659265,dynamodb,64,80,6,7,400
7,1644186356.1694615,1644186356.1779304,dynamodb,64,80,6,7,400
8,1644186356.1819594,1644186356.192296,dynamodb,64,80,6,7,400
9,1644186356.194464,1644186356.2022305,dynamodb,64,80,6,7,400
10,1644186356.2069485,1644186356.2157862,dynamodb,64,80,6,7,400
11,1644186356.2194624,1644186356.227336,dynamodb,64,80,6,7,400
12,1644186356.2319522,1644186356.2404659,dynamodb,64,80,6,7,400
13,1644186356.2444608,1644186356.2524664,dynamodb,64,80,6,7,400
14,1644186356.2569518,1644186356.265509,dynamodb,64,80,6,7,400
15,1644186356.2694604,1644186356.277757,dynamodb,64,80,6,7,400
16,1644186356.2819903,1644186356.2907887,dynamodb,64,80,6,7,400
17,1644186356.294467,1644186356.302543,dynamodb,64,80,6,7,400
18,1644186356.306948,1644186356.3162267,dynamodb,64,80,6,7,400
19,1644186356.3194606,1644186356.328149,dynamodb,64,80,6,7,400
20,1644186356.3319528,1644186356.340988,dynamodb,64,80,6,7,400
21,1644186356.344461,1644186356.3534727,dynamodb,64,80,6,7,400
22,1644186356.3569517,1644186356.366149,dynamodb,64,80,6,7,400
23,1644186356.3694615,1644186356.3777785,dynamodb,64,80,6,7,400
24,1644186356.3819528,1644186356.3920076,dynamodb,64,80,6,7,400
25,1644186356.3944633,1644186356.4025214,dynamodb,64,80,6,7,400
26,1644186356.4069512,1644186356.4158502,dynamodb,64,80,6,7,400
27,1644186356.4194615,1644186356.4272811,dynamodb,64,80,6,7,400
28,1644186356.4319527,1644186356.4417372,dynamodb,64,80,6,7,400
29,1644186356.4444604,1644186356.4527621,dynamodb,64,80,6,7,400
30,1644186356.456953,1644186356.4658873,dynamodb,64,80,6,7,400
31,1644186356.4694614,1644186356.4777238,dynamodb,64,80,6,7,400
32,1644186356.4819522,1644186356.490932,dynamodb,64,80,6,7,400
33,1644186356.4944649,1644186356.5025864,dynamodb,64,80,6,7,400
34,1644186356.5069485,1644186356.5168517,dynamodb,64,80,6,7,400
35,1644186356.5194602,1644186356.5283525,dynamodb,64,80,6,7,400
36,1644186356.531951,1644186356.5407093,dynamodb,64,80,6,7,400
37,1644186356.5444613,1644186356.552975,dynamodb,64,80,6,7,400
38,1644186356.5569518,1644186356.5659406,dynamodb,64,80,6,7,400
39,1644186356.5694604,1644186356.5785544,dynamodb,64,80,6,7,400
40,1644186356.5819526,1644186356.5907207,dynamodb,64,80,6,7,400
41,1644186356.5944746,1644186356.6032414,dynamodb,64,80,6,7,400
42,1644186356.6069477,1644186356.6197686,dynamodb,64,80,6,7,400
43,1644186356.619772,1644186356.6327732,dynamodb,64,80,6,7,400
44,1644186356.6327765,1644186356.6418228,dynamodb,64,80,6,7,400
45,1644186356.6444473,1644186356.6535776,dynamodb,64,80,6,7,400
46,1644186356.656952,1644186356.6662354,dynamodb,64,80,6,7,400
47,1644186356.669461,1644186356.6775827,dynamodb,64,80,6,7,400
48,1644186356.6819522,1644186356.69096,dynamodb,64,80,6,7,400
49,1644186356.6944644,1644186356.7026622,dynamodb,64,80,6,7,400
50,1644186356.706948,1644186356.7158823,dynamodb,64,80,6,7,400
51,1644186356.719462,1644186356.727403,dynamodb,64,80,6,7,400
52,1644186356.7319467,1644186356.7403955,dynamodb,64,80,6,7,400
53,1644186356.7444613,1644186356.7524133,dynamodb,64,80,6,7,400
54,1644186356.7569606,1644186356.7666519,dynamodb,64,80,6,7,400
55,1644186356.7694612,1644186356.7785904,dynamodb,64,80,6,7,400
56,1644186356.7819514,1644186356.7903838,dynamodb,64,80,6,7,400
57,1644186356.7944677,1644186356.802413,dynamodb,64,80,6,7,400
58,1644186356.80696,1644186356.8160207,dynamodb,64,80,6,7,400
59,1644186356.819461,1644186356.828026,dynamodb,64,80,6,7,400
60,1644186356.8319526,1644186356.8408957,dynamodb,64,80,6,7,400
61,1644186356.844462,1644186356.8530648,dynamodb,64,80,6,7,400
62,1644186356.856952,1644186356.864961,dynamodb,64,80,6,7,400
63,1644186356.8694522,1644186356.8779912,dynamodb,64,80,6,7,400
64,1644186356.8819532,1644186356.8903577,dynamodb,64,80,6,7,400
65,1644186356.894454,1644186356.902539,dynamodb,64,80,6,7,400
66,1644186356.906947,1644186356.9171789,dynamodb,64,80,6,7,400
67,1644186356.9194605,1644186356.927665,dynamodb,64,80,6,7,400
68,1644186356.931947,1644186356.9398072,dynamodb,64,80,6,7,400
69,1644186356.9444594,1644186356.9532275,dynamodb,64,80,6,7,400
70,1644186356.9569895,1644186356.9658113,dynamodb,64,80,6,7,400
71,1644186356.9694612,1644186356.9784248,dynamodb,64,80,6,7,400
72,1644186356.9819522,1644186356.9921346,dynamodb,64,80,6,7,400
73,1644186356.994462,1644186357.00283,dynamodb,64,80,6,7,400
74,1644186357.0069475,1644186357.0185966,dynamodb,64,80,6,7,400
75,1644186357.0194623,1644186357.0275815,dynamodb,64,80,6,7,400
76,1644186357.0319526,1644186357.0408914,dynamodb,64,80,6,7,400
77,1644186357.0444608,1644186357.0528932,dynamodb,64,80,6,7,400
78,1644186357.0569522,1644186357.0666044,dynamodb,64,80,6,7,400
79,1644186357.069452,1644186357.0776918,dynamodb,64,80,6,7,400
80,1644186357.081961,1644186357.0910895,dynamodb,64,80,6,7,400
81,1644186357.0944686,1644186357.1028788,dynamodb,64,80,6,7,400
82,1644186357.106958,1644186357.1174648,dynamodb,64,80,6,7,400
83,1644186357.1194534,1644186357.129732,dynamodb,64,80,6,7,400
84,1644186357.1319613,1644186357.141241,dynamodb,64,80,6,7,400
85,1644186357.1444535,1644186357.1531436,dynamodb,64,80,6,7,400
86,1644186357.1569593,1644186357.1656282,dynamodb,64,80,6,7,400
87,1644186357.169454,1644186357.1781797,dynamodb,64,80,6,7,400
88,1644186357.1819592,1644186357.1907115,dynamodb,64,80,6,7,400
89,1644186357.1944597,1644186357.202261,dynamodb,64,80,6,7,400
90,1644186357.2069447,1644186357.2153208,dynamodb,64,80,6,7,400
91,1644186357.2194457,1644186357.2271426,dynamodb,64,80,6,7,400
92,1644186357.2319453,1644186357.2398953,dynamodb,64,80,6,7,400
93,1644186357.2444444,1644186357.2528281,dynamodb,64,80,6,7,400
94,1644186357.2569454,1644186357.264884,dynamodb,64,80,6,7,400
95,1644186357.2694538,1644186357.2769814,dynamodb,64,80,6,7,400
96,1644186357.281954,1644186357.289841,dynamodb,64,80,6,7,400
97,1644186357.294452,1644186357.3029215,dynamodb,64,80,6,7,400
98,1644186357.3069456,1644186357.316368,dynamodb,64,80,6,7,400
99,1644186357.3194516,1644186357.3271677,dynamodb,64,80,6,7,400
100,1644186357.3319461,1644186357.3408084,dynamodb,64,80,6,7,400
101,1644186357.344461,1644186357.353347,dynamodb,64,80,6,7,400
102,1644186357.356951,1644186357.3667653,dynamodb,64,80,6,7,400
103,1644186357.3694513,1644186357.3803885,dynamodb,64,80,6,7,400
104,1644186357.3819525,1644186357.3908546,dynamodb,64,80,6,7,400
