,data,size,queue,memory,type,is_cold
0,0.0005769729614257812,0,dynamo,512,rtt,
1,0.0005598068237304688,0,dynamo,512,rtt,
2,0.0006089210510253906,0,dynamo,512,rtt,
3,0.0005538463592529297,0,dynamo,512,rtt,
4,0.0005135536193847656,0,dynamo,512,rtt,
5,0.0005731582641601562,0,dynamo,512,rtt,
6,0.00055694580078125,0,dynamo,512,rtt,
7,0.0005447864532470703,0,dynamo,512,rtt,
8,0.0005838871002197266,0,dynamo,512,rtt,
9,0.0005526542663574219,0,dynamo,512,rtt,
10,0.0006268024444580078,0,dynamo,512,rtt,
11,0.0005776882171630859,0,dynamo,512,rtt,
12,0.0006017684936523438,0,dynamo,512,rtt,
13,0.0010199546813964844,0,dynamo,512,rtt,
14,0.00058746337890625,0,dynamo,512,rtt,
15,0.0006399154663085938,0,dynamo,512,rtt,
16,0.0005419254302978516,0,dynamo,512,rtt,
17,0.0005173683166503906,0,dynamo,512,rtt,
18,0.0006151199340820312,0,dynamo,512,rtt,
19,0.0005402565002441406,0,dynamo,512,rtt,
20,0.0005133152008056641,0,dynamo,512,rtt,
21,0.0005018711090087891,0,dynamo,512,rtt,
22,0.000514984130859375,0,dynamo,512,rtt,
23,0.0005698204040527344,0,dynamo,512,rtt,
24,0.0005409717559814453,0,dynamo,512,rtt,
25,0.0005156993865966797,0,dynamo,512,rtt,
26,0.0005214214324951172,0,dynamo,512,rtt,
27,0.0005261898040771484,0,dynamo,512,rtt,
28,0.0005106925964355469,0,dynamo,512,rtt,
29,0.0005319118499755859,0,dynamo,512,rtt,
30,0.000522613525390625,0,dynamo,512,rtt,
31,0.0005869865417480469,0,dynamo,512,rtt,
32,0.0005743503570556641,0,dynamo,512,rtt,
33,0.0005767345428466797,0,dynamo,512,rtt,
34,0.000705718994140625,0,dynamo,512,rtt,
35,0.002282857894897461,0,dynamo,512,rtt,
36,0.0006539821624755859,0,dynamo,512,rtt,
37,0.0006136894226074219,0,dynamo,512,rtt,
38,0.0005710124969482422,0,dynamo,512,rtt,
39,0.0005488395690917969,0,dynamo,512,rtt,
40,0.0006687641143798828,0,dynamo,512,rtt,
41,0.0009517669677734375,0,dynamo,512,rtt,
42,0.0005717277526855469,0,dynamo,512,rtt,
43,0.0005638599395751953,0,dynamo,512,rtt,
44,0.0006656646728515625,0,dynamo,512,rtt,
45,0.0005903244018554688,0,dynamo,512,rtt,
46,0.0005643367767333984,0,dynamo,512,rtt,
47,0.0005314350128173828,0,dynamo,512,rtt,
48,0.0005533695220947266,0,dynamo,512,rtt,
49,0.0005214214324951172,0,dynamo,512,rtt,
50,0.0005865097045898438,0,dynamo,512,rtt,
51,0.0005354881286621094,0,dynamo,512,rtt,
52,0.0005605220794677734,0,dynamo,512,rtt,
53,0.0005652904510498047,0,dynamo,512,rtt,
54,0.0005376338958740234,0,dynamo,512,rtt,
55,0.0005376338958740234,0,dynamo,512,rtt,
56,0.0006470680236816406,0,dynamo,512,rtt,
57,0.0005311965942382812,0,dynamo,512,rtt,
58,0.0008723735809326172,0,dynamo,512,rtt,
59,0.00064849853515625,0,dynamo,512,rtt,
60,0.0007276535034179688,0,dynamo,512,rtt,
61,0.0006859302520751953,0,dynamo,512,rtt,
62,0.0006275177001953125,0,dynamo,512,rtt,
63,0.0006873607635498047,0,dynamo,512,rtt,
64,0.0005548000335693359,0,dynamo,512,rtt,
65,0.0005452632904052734,0,dynamo,512,rtt,
66,0.0006337165832519531,0,dynamo,512,rtt,
67,0.0006670951843261719,0,dynamo,512,rtt,
68,0.0005865097045898438,0,dynamo,512,rtt,
69,0.0005359649658203125,0,dynamo,512,rtt,
70,0.0006184577941894531,0,dynamo,512,rtt,
71,0.0006728172302246094,0,dynamo,512,rtt,
72,0.0005736351013183594,0,dynamo,512,rtt,
73,0.0006122589111328125,0,dynamo,512,rtt,
74,0.0005710124969482422,0,dynamo,512,rtt,
75,0.0006742477416992188,0,dynamo,512,rtt,
76,0.0005719661712646484,0,dynamo,512,rtt,
