,data,client_write_data,op,memory,size
126,692620.0,11194.0,set_data,2048,1024
127,794311.0,16573.0,set_data,2048,1024
128,998854.0,7820.0,set_data,2048,1024
129,1432098.0,5973.0,set_data,2048,1024
130,782473.0,7823.0,set_data,2048,1024
131,746492.0,8159.0,set_data,2048,1024
132,749994.0,5822.0,set_data,2048,1024
133,774386.0,6935.0,set_data,2048,1024
134,760826.0,6391.0,set_data,2048,1024
135,773345.0,7209.0,set_data,2048,1024
136,723517.0,5934.0,set_data,2048,1024
137,737495.0,5805.0,set_data,2048,1024
138,797897.0,7467.0,set_data,2048,1024
139,700249.0,14040.0,set_data,2048,1024
140,140.0,,client_write_capacity,2048,1024
141,1631731085.39503,,EXPERIMENT_BEGIN,2048,1024
142,1631731212.917966,,EXPERIMENT_END,2048,1024
