,data,client_write_data,op,memory,size
0,119221.0,16812.0,set_data,512,4
1,101056.0,13103.0,set_data,512,4
2,98059.0,11469.0,set_data,512,4
3,101424.0,15527.0,set_data,512,4
4,112634.0,12586.0,set_data,512,4
5,97856.0,11270.0,set_data,512,4
6,96511.0,13423.0,set_data,512,4
7,86582.0,11432.0,set_data,512,4
8,94593.0,15676.0,set_data,512,4
9,92181.0,13162.0,set_data,512,4
10,90791.0,15911.0,set_data,512,4
11,100149.0,8744.0,set_data,512,4
12,104633.0,13016.0,set_data,512,4
13,88033.0,9160.0,set_data,512,4
14,95934.0,14886.0,set_data,512,4
15,100114.0,10320.0,set_data,512,4
16,99871.0,12275.0,set_data,512,4
17,91523.0,10586.0,set_data,512,4
18,88824.0,11922.0,set_data,512,4
19,101676.0,10459.0,set_data,512,4
20,87553.0,11483.0,set_data,512,4
21,86693.0,13760.0,set_data,512,4
22,207432.0,12716.0,set_data,512,4
23,92457.0,11876.0,set_data,512,4
24,114116.0,13191.0,set_data,512,4
25,85855.0,12137.0,set_data,512,4
26,86794.0,12698.0,set_data,512,4
27,87997.0,10879.0,set_data,512,4
28,85179.0,10860.0,set_data,512,4
29,113733.0,10780.0,set_data,512,4
30,89916.0,9763.0,set_data,512,4
31,100473.0,9243.0,set_data,512,4
32,98182.0,14004.0,set_data,512,4
33,91957.0,12725.0,set_data,512,4
34,90959.0,12001.0,set_data,512,4
35,101620.0,10927.0,set_data,512,4
36,89250.0,13725.0,set_data,512,4
37,87192.0,12790.0,set_data,512,4
38,88329.0,11639.0,set_data,512,4
39,91863.0,10486.0,set_data,512,4
40,100026.0,11704.0,set_data,512,4
41,99771.0,13035.0,set_data,512,4
42,85064.0,12077.0,set_data,512,4
43,83149.0,12986.0,set_data,512,4
44,97125.0,11209.0,set_data,512,4
45,94629.0,11646.0,set_data,512,4
46,96602.0,13260.0,set_data,512,4
47,91916.0,11957.0,set_data,512,4
48,89950.0,12834.0,set_data,512,4
49,88896.0,11412.0,set_data,512,4
50,96703.0,9591.0,set_data,512,4
51,84060.0,13443.0,set_data,512,4
52,91562.0,14236.0,set_data,512,4
53,100198.0,9641.0,set_data,512,4
54,100068.0,14395.0,set_data,512,4
55,87430.0,11882.0,set_data,512,4
56,92295.0,11893.0,set_data,512,4
57,81722.0,11575.0,set_data,512,4
58,86601.0,13012.0,set_data,512,4
59,91770.0,12721.0,set_data,512,4
60,98110.0,12641.0,set_data,512,4
61,102198.0,11489.0,set_data,512,4
62,99545.0,11120.0,set_data,512,4
63,87924.0,10862.0,set_data,512,4
64,112047.0,35269.0,set_data,512,4
65,96288.0,11342.0,set_data,512,4
66,92637.0,12600.0,set_data,512,4
67,94623.0,11910.0,set_data,512,4
68,96912.0,11950.0,set_data,512,4
69,92797.0,11889.0,set_data,512,4
70,95725.0,12289.0,set_data,512,4
71,95061.0,11183.0,set_data,512,4
72,84039.0,10880.0,set_data,512,4
73,95495.0,10042.0,set_data,512,4
74,103128.0,12262.0,set_data,512,4
75,109410.0,14287.0,set_data,512,4
76,83209.0,12318.0,set_data,512,4
77,103849.0,12372.0,set_data,512,4
78,145585.0,11116.0,set_data,512,4
79,156087.0,47691.0,set_data,512,4
80,94281.0,13575.0,set_data,512,4
81,100573.0,12204.0,set_data,512,4
82,85312.0,11470.0,set_data,512,4
83,96275.0,14799.0,set_data,512,4
84,102524.0,10190.0,set_data,512,4
85,99196.0,17296.0,set_data,512,4
86,96499.0,15926.0,set_data,512,4
