Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "30350"}'
b'{"is_cold": false, "events": 5, "idx": "30351"}'
b'{"is_cold": false, "events": -1, "idx": "30352"}'
b'{"is_cold": false, "events": -1, "idx": "30353"}'
b'{"is_cold": false, "events": -1, "idx": "30354"}'
b'{"is_cold": false, "events": -1, "idx": "30355"}'
b'{"is_cold": false, "events": 8, "idx": "30356"}'
b'{"is_cold": false, "events": -1, "idx": "30357"}'
b'{"is_cold": false, "events": -1, "idx": "30358"}'
b'{"is_cold": false, "events": -1, "idx": "30359"}'
b'{"is_cold": false, "events": -1, "idx": "30360"}'
b'{"is_cold": false, "events": -1, "idx": "30361"}'
b'{"is_cold": false, "events": -1, "idx": "30362"}'
b'{"is_cold": false, "events": -1, "idx": "30363"}'
b'{"is_cold": false, "events": 5, "idx": "30364"}'
b'{"is_cold": false, "events": -1, "idx": "30365"}'
b'{"is_cold": false, "events": -1, "idx": "30366"}'
b'{"is_cold": false, "events": -1, "idx": "30367"}'
b'{"is_cold": false, "events": -1, "idx": "30368"}'
b'{"is_cold": false, "events": 4, "idx": "30369"}'
b'{"is_cold": false, "events": -1, "idx": "30370"}'
b'{"is_cold": false, "events": -1, "idx": "30371"}'
b'{"is_cold": false, "events": -1, "idx": "30372"}'
b'{"is_cold": false, "events": 3, "idx": "30373"}'
b'{"is_cold": false, "events": -1, "idx": "30374"}'
b'{"is_cold": false, "events": -1, "idx": "30375"}'
b'{"is_cold": false, "events": 4, "idx": "30376"}'
b'{"is_cold": false, "events": -1, "idx": "30377"}'
b'{"is_cold": false, "events": -1, "idx": "30378"}'
b'{"is_cold": false, "events": -1, "idx": "30379"}'
b'{"is_cold": false, "events": 3, "idx": "30380"}'
b'{"is_cold": false, "events": -1, "idx": "30381"}'
b'{"is_cold": false, "events": -1, "idx": "30382"}'
b'{"is_cold": false, "events": 3, "idx": "30383"}'
b'{"is_cold": false, "events": -1, "idx": "30384"}'
b'{"is_cold": false, "events": -1, "idx": "30385"}'
b'{"is_cold": false, "events": 4, "idx": "30386"}'
b'{"is_cold": false, "events": -1, "idx": "30387"}'
b'{"is_cold": false, "events": -1, "idx": "30388"}'
b'{"is_cold": false, "events": -1, "idx": "30389"}'
b'{"is_cold": false, "events": 4, "idx": "30390"}'
b'{"is_cold": false, "events": -1, "idx": "30391"}'
b'{"is_cold": false, "events": -1, "idx": "30392"}'
b'{"is_cold": false, "events": -1, "idx": "30393"}'
b'{"is_cold": false, "events": 1, "idx": "30394"}'
b'{"is_cold": false, "events": 1, "idx": "30395"}'
b'{"is_cold": false, "events": 1, "idx": "30396"}'
b'{"is_cold": false, "events": 7, "idx": "30397"}'
b'{"is_cold": false, "events": -1, "idx": "30398"}'
b'{"is_cold": false, "events": -1, "idx": "30399"}'
b'{"is_cold": false, "events": -1, "idx": "30400"}'
b'{"is_cold": false, "events": -1, "idx": "30401"}'
b'{"is_cold": false, "events": -1, "idx": "30402"}'
b'{"is_cold": false, "events": -1, "idx": "30403"}'
b'{"is_cold": false, "events": 4, "idx": "30404"}'
b'{"is_cold": false, "events": -1, "idx": "30405"}'
b'{"is_cold": false, "events": -1, "idx": "30406"}'
b'{"is_cold": false, "events": -1, "idx": "30407"}'
b'{"is_cold": false, "events": 3, "idx": "30408"}'
b'{"is_cold": false, "events": -1, "idx": "30409"}'
b'{"is_cold": false, "events": -1, "idx": "30410"}'
b'{"is_cold": false, "events": 4, "idx": "30411"}'
b'{"is_cold": false, "events": -1, "idx": "30412"}'
b'{"is_cold": false, "events": -1, "idx": "30413"}'
b'{"is_cold": false, "events": -1, "idx": "30414"}'
b'{"is_cold": false, "events": 4, "idx": "30415"}'
b'{"is_cold": false, "events": -1, "idx": "30416"}'
b'{"is_cold": false, "events": -1, "idx": "30417"}'
b'{"is_cold": false, "events": -1, "idx": "30418"}'
b'{"is_cold": false, "events": 3, "idx": "30419"}'
b'{"is_cold": false, "events": -1, "idx": "30420"}'
b'{"is_cold": false, "events": -1, "idx": "30421"}'
b'{"is_cold": false, "events": 3, "idx": "30422"}'
b'{"is_cold": false, "events": -1, "idx": "30423"}'
b'{"is_cold": false, "events": -1, "idx": "30424"}'
b'{"is_cold": false, "events": 3, "idx": "30425"}'
b'{"is_cold": false, "events": -1, "idx": "30426"}'
b'{"is_cold": false, "events": -1, "idx": "30427"}'
b'{"is_cold": false, "events": 2, "idx": "30428"}'
b'{"is_cold": false, "events": -1, "idx": "30429"}'
b'{"is_cold": false, "events": 3, "idx": "30430"}'
b'{"is_cold": false, "events": -1, "idx": "30431"}'
b'{"is_cold": false, "events": -1, "idx": "30432"}'
b'{"is_cold": false, "events": 4, "idx": "30433"}'
b'{"is_cold": false, "events": -1, "idx": "30434"}'
