Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "26900"}'
b'{"is_cold": false, "events": 3, "idx": "26901"}'
b'{"is_cold": false, "events": -1, "idx": "26902"}'
b'{"is_cold": false, "events": -1, "idx": "26903"}'
b'{"is_cold": false, "events": 5, "idx": "26904"}'
b'{"is_cold": false, "events": -1, "idx": "26905"}'
b'{"is_cold": false, "events": -1, "idx": "26906"}'
b'{"is_cold": false, "events": -1, "idx": "26907"}'
b'{"is_cold": false, "events": -1, "idx": "26908"}'
b'{"is_cold": false, "events": 3, "idx": "26909"}'
b'{"is_cold": false, "events": -1, "idx": "26910"}'
b'{"is_cold": false, "events": -1, "idx": "26911"}'
b'{"is_cold": false, "events": 4, "idx": "26912"}'
b'{"is_cold": false, "events": -1, "idx": "26913"}'
b'{"is_cold": false, "events": -1, "idx": "26914"}'
b'{"is_cold": false, "events": -1, "idx": "26915"}'
b'{"is_cold": false, "events": 1, "idx": "26916"}'
b'{"is_cold": false, "events": 3, "idx": "26917"}'
b'{"is_cold": false, "events": -1, "idx": "26918"}'
b'{"is_cold": false, "events": -1, "idx": "26919"}'
b'{"is_cold": false, "events": 5, "idx": "26920"}'
b'{"is_cold": false, "events": -1, "idx": "26921"}'
b'{"is_cold": false, "events": -1, "idx": "26922"}'
b'{"is_cold": false, "events": -1, "idx": "26923"}'
b'{"is_cold": false, "events": -1, "idx": "26924"}'
b'{"is_cold": false, "events": 10, "idx": "26925"}'
b'{"is_cold": false, "events": -1, "idx": "26926"}'
b'{"is_cold": false, "events": -1, "idx": "26927"}'
b'{"is_cold": false, "events": -1, "idx": "26928"}'
b'{"is_cold": false, "events": -1, "idx": "26929"}'
b'{"is_cold": false, "events": -1, "idx": "26930"}'
b'{"is_cold": false, "events": -1, "idx": "26931"}'
b'{"is_cold": false, "events": -1, "idx": "26932"}'
b'{"is_cold": false, "events": -1, "idx": "26933"}'
b'{"is_cold": false, "events": -1, "idx": "26934"}'
b'{"is_cold": false, "events": 6, "idx": "26935"}'
b'{"is_cold": false, "events": -1, "idx": "26936"}'
b'{"is_cold": false, "events": -1, "idx": "26937"}'
b'{"is_cold": false, "events": -1, "idx": "26938"}'
b'{"is_cold": false, "events": -1, "idx": "26939"}'
b'{"is_cold": false, "events": -1, "idx": "26940"}'
b'{"is_cold": false, "events": 6, "idx": "26941"}'
b'{"is_cold": false, "events": -1, "idx": "26942"}'
b'{"is_cold": false, "events": -1, "idx": "26943"}'
b'{"is_cold": false, "events": -1, "idx": "26944"}'
b'{"is_cold": false, "events": -1, "idx": "26945"}'
b'{"is_cold": false, "events": -1, "idx": "26946"}'
b'{"is_cold": false, "events": 5, "idx": "26947"}'
b'{"is_cold": false, "events": -1, "idx": "26948"}'
b'{"is_cold": false, "events": -1, "idx": "26949"}'
b'{"is_cold": false, "events": -1, "idx": "26950"}'
b'{"is_cold": false, "events": -1, "idx": "26951"}'
b'{"is_cold": false, "events": 4, "idx": "26952"}'
b'{"is_cold": false, "events": -1, "idx": "26953"}'
b'{"is_cold": false, "events": -1, "idx": "26954"}'
b'{"is_cold": false, "events": -1, "idx": "26955"}'
b'{"is_cold": false, "events": 2, "idx": "26956"}'
b'{"is_cold": false, "events": -1, "idx": "26957"}'
b'{"is_cold": false, "events": 3, "idx": "26958"}'
b'{"is_cold": false, "events": -1, "idx": "26959"}'
b'{"is_cold": false, "events": -1, "idx": "26960"}'
b'{"is_cold": false, "events": 4, "idx": "26961"}'
b'{"is_cold": false, "events": -1, "idx": "26962"}'
b'{"is_cold": false, "events": -1, "idx": "26963"}'
b'{"is_cold": false, "events": -1, "idx": "26964"}'
b'{"is_cold": false, "events": 4, "idx": "26965"}'
b'{"is_cold": false, "events": -1, "idx": "26966"}'
b'{"is_cold": false, "events": -1, "idx": "26967"}'
b'{"is_cold": false, "events": -1, "idx": "26968"}'
b'{"is_cold": false, "events": 5, "idx": "26969"}'
b'{"is_cold": false, "events": -1, "idx": "26970"}'
b'{"is_cold": false, "events": -1, "idx": "26971"}'
b'{"is_cold": false, "events": -1, "idx": "26972"}'
b'{"is_cold": false, "events": -1, "idx": "26973"}'
b'{"is_cold": false, "events": 3, "idx": "26974"}'
b'{"is_cold": false, "events": -1, "idx": "26975"}'
b'{"is_cold": false, "events": -1, "idx": "26976"}'
b'{"is_cold": false, "events": 2, "idx": "26977"}'
b'{"is_cold": false, "events": -1, "idx": "26978"}'
b'{"is_cold": false, "events": 4, "idx": "26979"}'
b'{"is_cold": false, "events": -1, "idx": "26980"}'
b'{"is_cold": false, "events": -1, "idx": "26981"}'
b'{"is_cold": false, "events": -1, "idx": "26982"}'
b'{"is_cold": false, "events": 2, "idx": "26983"}'
b'{"is_cold": false, "events": -1, "idx": "26984"}'
b'{"is_cold": false, "events": 3, "idx": "26985"}'
b'{"is_cold": false, "events": -1, "idx": "26986"}'
b'{"is_cold": false, "events": -1, "idx": "26987"}'
b'{"is_cold": false, "events": 3, "idx": "26988"}'
b'{"is_cold": false, "events": -1, "idx": "26989"}'
b'{"is_cold": false, "events": -1, "idx": "26990"}'
b'{"is_cold": false, "events": 3, "idx": "26991"}'
b'{"is_cold": false, "events": -1, "idx": "26992"}'
b'{"is_cold": false, "events": -1, "idx": "26993"}'
b'{"is_cold": false, "events": 4, "idx": "26994"}'
b'{"is_cold": false, "events": -1, "idx": "26995"}'
b'{"is_cold": false, "events": -1, "idx": "26996"}'
b'{"is_cold": false, "events": -1, "idx": "26997"}'
b'{"is_cold": false, "events": 2, "idx": "26998"}'
b'{"is_cold": false, "events": -1, "idx": "26999"}'
b'{"is_cold": false, "events": 4, "idx": "27000"}'
b'{"is_cold": false, "events": -1, "idx": "27001"}'
b'{"is_cold": false, "events": -1, "idx": "27002"}'
b'{"is_cold": false, "events": -1, "idx": "27003"}'
b'{"is_cold": false, "events": 6, "idx": "27004"}'
b'{"is_cold": false, "events": -1, "idx": "27005"}'
b'{"is_cold": false, "events": -1, "idx": "27006"}'
b'{"is_cold": false, "events": -1, "idx": "27007"}'
b'{"is_cold": false, "events": -1, "idx": "27008"}'
b'{"is_cold": false, "events": -1, "idx": "27009"}'
b'{"is_cold": false, "events": 8, "idx": "27010"}'
b'{"is_cold": false, "events": -1, "idx": "27011"}'
b'{"is_cold": false, "events": -1, "idx": "27012"}'
b'{"is_cold": false, "events": -1, "idx": "27013"}'
b'{"is_cold": false, "events": -1, "idx": "27014"}'
b'{"is_cold": false, "events": -1, "idx": "27015"}'
b'{"is_cold": false, "events": -1, "idx": "27016"}'
b'{"is_cold": false, "events": -1, "idx": "27017"}'
b'{"is_cold": false, "events": 4, "idx": "27018"}'
b'{"is_cold": false, "events": -1, "idx": "27019"}'
b'{"is_cold": false, "events": -1, "idx": "27020"}'
b'{"is_cold": false, "events": -1, "idx": "27021"}'
b'{"is_cold": false, "events": 4, "idx": "27022"}'
b'{"is_cold": false, "events": -1, "idx": "27023"}'
b'{"is_cold": false, "events": -1, "idx": "27024"}'
b'{"is_cold": false, "events": -1, "idx": "27025"}'
b'{"is_cold": false, "events": 2, "idx": "27026"}'
b'{"is_cold": false, "events": -1, "idx": "27027"}'
b'{"is_cold": false, "events": 3, "idx": "27028"}'
b'{"is_cold": false, "events": -1, "idx": "27029"}'
b'{"is_cold": false, "events": -1, "idx": "27030"}'
b'{"is_cold": false, "events": 5, "idx": "27031"}'
b'{"is_cold": false, "events": -1, "idx": "27032"}'
b'{"is_cold": false, "events": -1, "idx": "27033"}'
b'{"is_cold": false, "events": -1, "idx": "27034"}'
b'{"is_cold": false, "events": -1, "idx": "27035"}'
b'{"is_cold": false, "events": 3, "idx": "27036"}'
b'{"is_cold": false, "events": -1, "idx": "27037"}'
b'{"is_cold": false, "events": -1, "idx": "27038"}'
b'{"is_cold": false, "events": 2, "idx": "27039"}'
b'{"is_cold": false, "events": -1, "idx": "27040"}'
b'{"is_cold": false, "events": 3, "idx": "27041"}'
b'{"is_cold": false, "events": -1, "idx": "27042"}'
b'{"is_cold": false, "events": -1, "idx": "27043"}'
b'{"is_cold": false, "events": 3, "idx": "27044"}'
b'{"is_cold": false, "events": -1, "idx": "27045"}'
b'{"is_cold": false, "events": -1, "idx": "27046"}'
b'{"is_cold": false, "events": 4, "idx": "27047"}'
b'{"is_cold": false, "events": -1, "idx": "27048"}'
b'{"is_cold": false, "events": -1, "idx": "27049"}'
b'{"is_cold": false, "events": -1, "idx": "27050"}'
b'{"is_cold": false, "events": 6, "idx": "27051"}'
b'{"is_cold": false, "events": -1, "idx": "27052"}'
b'{"is_cold": false, "events": -1, "idx": "27053"}'
b'{"is_cold": false, "events": -1, "idx": "27054"}'
b'{"is_cold": false, "events": -1, "idx": "27055"}'
b'{"is_cold": false, "events": -1, "idx": "27056"}'
b'{"is_cold": false, "events": 2, "idx": "27057"}'
b'{"is_cold": false, "events": -1, "idx": "27058"}'
b'{"is_cold": false, "events": 3, "idx": "27059"}'
b'{"is_cold": false, "events": -1, "idx": "27060"}'
b'{"is_cold": false, "events": -1, "idx": "27061"}'
b'{"is_cold": false, "events": 4, "idx": "27062"}'
b'{"is_cold": false, "events": -1, "idx": "27063"}'
b'{"is_cold": false, "events": -1, "idx": "27064"}'
b'{"is_cold": false, "events": -1, "idx": "27065"}'
b'{"is_cold": false, "events": 3, "idx": "27066"}'
b'{"is_cold": false, "events": -1, "idx": "27067"}'
b'{"is_cold": false, "events": -1, "idx": "27068"}'
b'{"is_cold": false, "events": 1, "idx": "27069"}'
b'{"is_cold": false, "events": 7, "idx": "27070"}'
b'{"is_cold": false, "events": -1, "idx": "27071"}'
b'{"is_cold": false, "events": -1, "idx": "27072"}'
b'{"is_cold": false, "events": -1, "idx": "27073"}'
b'{"is_cold": false, "events": -1, "idx": "27074"}'
b'{"is_cold": false, "events": -1, "idx": "27075"}'
b'{"is_cold": false, "events": -1, "idx": "27076"}'
b'{"is_cold": false, "events": 4, "idx": "27077"}'
b'{"is_cold": false, "events": -1, "idx": "27078"}'
b'{"is_cold": false, "events": -1, "idx": "27079"}'
b'{"is_cold": false, "events": -1, "idx": "27080"}'
b'{"is_cold": false, "events": 3, "idx": "27081"}'
b'{"is_cold": false, "events": -1, "idx": "27082"}'
b'{"is_cold": false, "events": -1, "idx": "27083"}'
b'{"is_cold": false, "events": 3, "idx": "27084"}'
b'{"is_cold": false, "events": -1, "idx": "27085"}'
b'{"is_cold": false, "events": -1, "idx": "27086"}'
b'{"is_cold": false, "events": 2, "idx": "27087"}'
