Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "4400"}'
b'{"is_cold": false, "events": 2, "idx": "4401"}'
b'{"is_cold": false, "events": -1, "idx": "4402"}'
b'{"is_cold": false, "events": 3, "idx": "4403"}'
b'{"is_cold": false, "events": -1, "idx": "4404"}'
b'{"is_cold": false, "events": -1, "idx": "4405"}'
b'{"is_cold": false, "events": 2, "idx": "4406"}'
b'{"is_cold": false, "events": -1, "idx": "4407"}'
b'{"is_cold": false, "events": 4, "idx": "4408"}'
b'{"is_cold": false, "events": -1, "idx": "4409"}'
b'{"is_cold": false, "events": -1, "idx": "4410"}'
b'{"is_cold": false, "events": -1, "idx": "4411"}'
b'{"is_cold": false, "events": 4, "idx": "4412"}'
b'{"is_cold": false, "events": -1, "idx": "4413"}'
b'{"is_cold": false, "events": -1, "idx": "4414"}'
b'{"is_cold": false, "events": -1, "idx": "4415"}'
b'{"is_cold": false, "events": 3, "idx": "4416"}'
b'{"is_cold": false, "events": -1, "idx": "4417"}'
b'{"is_cold": false, "events": -1, "idx": "4418"}'
b'{"is_cold": false, "events": 3, "idx": "4419"}'
b'{"is_cold": false, "events": -1, "idx": "4420"}'
b'{"is_cold": false, "events": -1, "idx": "4421"}'
b'{"is_cold": false, "events": 3, "idx": "4422"}'
b'{"is_cold": false, "events": -1, "idx": "4423"}'
b'{"is_cold": false, "events": -1, "idx": "4424"}'
b'{"is_cold": false, "events": 3, "idx": "4425"}'
b'{"is_cold": false, "events": -1, "idx": "4426"}'
b'{"is_cold": false, "events": -1, "idx": "4427"}'
b'{"is_cold": false, "events": 3, "idx": "4428"}'
b'{"is_cold": false, "events": -1, "idx": "4429"}'
b'{"is_cold": false, "events": -1, "idx": "4430"}'
b'{"is_cold": false, "events": 9, "idx": "4431"}'
b'{"is_cold": false, "events": -1, "idx": "4432"}'
b'{"is_cold": false, "events": -1, "idx": "4433"}'
b'{"is_cold": false, "events": -1, "idx": "4434"}'
b'{"is_cold": false, "events": -1, "idx": "4435"}'
b'{"is_cold": false, "events": -1, "idx": "4436"}'
b'{"is_cold": false, "events": -1, "idx": "4437"}'
b'{"is_cold": false, "events": -1, "idx": "4438"}'
b'{"is_cold": false, "events": -1, "idx": "4439"}'
b'{"is_cold": false, "events": 6, "idx": "4440"}'
b'{"is_cold": false, "events": -1, "idx": "4441"}'
b'{"is_cold": false, "events": -1, "idx": "4442"}'
b'{"is_cold": false, "events": -1, "idx": "4443"}'
b'{"is_cold": false, "events": -1, "idx": "4444"}'
b'{"is_cold": false, "events": -1, "idx": "4445"}'
b'{"is_cold": false, "events": 4, "idx": "4446"}'
b'{"is_cold": false, "events": -1, "idx": "4447"}'
