Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "23650"}'
b'{"is_cold": false, "events": 2, "idx": "23651"}'
b'{"is_cold": false, "events": -1, "idx": "23652"}'
b'{"is_cold": false, "events": 3, "idx": "23653"}'
b'{"is_cold": false, "events": -1, "idx": "23654"}'
b'{"is_cold": false, "events": -1, "idx": "23655"}'
b'{"is_cold": false, "events": 4, "idx": "23656"}'
b'{"is_cold": false, "events": -1, "idx": "23657"}'
b'{"is_cold": false, "events": -1, "idx": "23658"}'
b'{"is_cold": false, "events": -1, "idx": "23659"}'
b'{"is_cold": false, "events": 4, "idx": "23660"}'
b'{"is_cold": false, "events": -1, "idx": "23661"}'
b'{"is_cold": false, "events": -1, "idx": "23662"}'
b'{"is_cold": false, "events": -1, "idx": "23663"}'
b'{"is_cold": false, "events": 3, "idx": "23664"}'
b'{"is_cold": false, "events": -1, "idx": "23665"}'
b'{"is_cold": false, "events": -1, "idx": "23666"}'
b'{"is_cold": false, "events": 1, "idx": "23667"}'
b'{"is_cold": false, "events": 4, "idx": "23668"}'
b'{"is_cold": false, "events": -1, "idx": "23669"}'
b'{"is_cold": false, "events": -1, "idx": "23670"}'
b'{"is_cold": false, "events": -1, "idx": "23671"}'
b'{"is_cold": false, "events": 5, "idx": "23672"}'
b'{"is_cold": false, "events": -1, "idx": "23673"}'
b'{"is_cold": false, "events": -1, "idx": "23674"}'
b'{"is_cold": false, "events": -1, "idx": "23675"}'
b'{"is_cold": false, "events": -1, "idx": "23676"}'
b'{"is_cold": false, "events": 5, "idx": "23677"}'
b'{"is_cold": false, "events": -1, "idx": "23678"}'
b'{"is_cold": false, "events": -1, "idx": "23679"}'
b'{"is_cold": false, "events": -1, "idx": "23680"}'
b'{"is_cold": false, "events": -1, "idx": "23681"}'
b'{"is_cold": false, "events": 6, "idx": "23682"}'
b'{"is_cold": false, "events": -1, "idx": "23683"}'
b'{"is_cold": false, "events": -1, "idx": "23684"}'
b'{"is_cold": false, "events": -1, "idx": "23685"}'
b'{"is_cold": false, "events": -1, "idx": "23686"}'
b'{"is_cold": false, "events": -1, "idx": "23687"}'
b'{"is_cold": false, "events": 6, "idx": "23688"}'
b'{"is_cold": false, "events": -1, "idx": "23689"}'
b'{"is_cold": false, "events": -1, "idx": "23690"}'
b'{"is_cold": false, "events": -1, "idx": "23691"}'
b'{"is_cold": false, "events": -1, "idx": "23692"}'
b'{"is_cold": false, "events": -1, "idx": "23693"}'
b'{"is_cold": false, "events": 4, "idx": "23694"}'
b'{"is_cold": false, "events": -1, "idx": "23695"}'
b'{"is_cold": false, "events": -1, "idx": "23696"}'
b'{"is_cold": false, "events": -1, "idx": "23697"}'
b'{"is_cold": false, "events": 5, "idx": "23698"}'
b'{"is_cold": false, "events": -1, "idx": "23699"}'
b'{"is_cold": false, "events": -1, "idx": "23700"}'
b'{"is_cold": false, "events": -1, "idx": "23701"}'
