Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "2600"}'
b'{"is_cold": false, "events": 1, "idx": "2601"}'
b'{"is_cold": false, "events": 3, "idx": "2602"}'
b'{"is_cold": false, "events": -1, "idx": "2603"}'
b'{"is_cold": false, "events": -1, "idx": "2604"}'
b'{"is_cold": false, "events": 3, "idx": "2605"}'
b'{"is_cold": false, "events": -1, "idx": "2606"}'
b'{"is_cold": false, "events": -1, "idx": "2607"}'
b'{"is_cold": false, "events": 3, "idx": "2608"}'
b'{"is_cold": false, "events": -1, "idx": "2609"}'
b'{"is_cold": false, "events": -1, "idx": "2610"}'
b'{"is_cold": false, "events": 2, "idx": "2611"}'
b'{"is_cold": false, "events": -1, "idx": "2612"}'
b'{"is_cold": false, "events": 3, "idx": "2613"}'
b'{"is_cold": false, "events": -1, "idx": "2614"}'
b'{"is_cold": false, "events": -1, "idx": "2615"}'
b'{"is_cold": false, "events": 3, "idx": "2616"}'
b'{"is_cold": false, "events": -1, "idx": "2617"}'
b'{"is_cold": false, "events": -1, "idx": "2618"}'
b'{"is_cold": false, "events": 3, "idx": "2619"}'
b'{"is_cold": false, "events": -1, "idx": "2620"}'
b'{"is_cold": false, "events": -1, "idx": "2621"}'
b'{"is_cold": false, "events": 2, "idx": "2622"}'
b'{"is_cold": false, "events": -1, "idx": "2623"}'
b'{"is_cold": false, "events": 1, "idx": "2624"}'
b'{"is_cold": false, "events": 2, "idx": "2625"}'
b'{"is_cold": false, "events": -1, "idx": "2626"}'
b'{"is_cold": false, "events": 2, "idx": "2627"}'
b'{"is_cold": false, "events": -1, "idx": "2628"}'
b'{"is_cold": false, "events": 2, "idx": "2629"}'
b'{"is_cold": false, "events": -1, "idx": "2630"}'
b'{"is_cold": false, "events": 2, "idx": "2631"}'
b'{"is_cold": false, "events": -1, "idx": "2632"}'
b'{"is_cold": false, "events": 2, "idx": "2633"}'
b'{"is_cold": false, "events": -1, "idx": "2634"}'
b'{"is_cold": false, "events": 2, "idx": "2635"}'
b'{"is_cold": false, "events": -1, "idx": "2636"}'
b'{"is_cold": false, "events": 2, "idx": "2637"}'
b'{"is_cold": false, "events": -1, "idx": "2638"}'
b'{"is_cold": false, "events": 5, "idx": "2639"}'
b'{"is_cold": false, "events": -1, "idx": "2640"}'
b'{"is_cold": false, "events": -1, "idx": "2641"}'
b'{"is_cold": false, "events": -1, "idx": "2642"}'
b'{"is_cold": false, "events": -1, "idx": "2643"}'
b'{"is_cold": false, "events": 3, "idx": "2644"}'
b'{"is_cold": false, "events": -1, "idx": "2645"}'
b'{"is_cold": false, "events": -1, "idx": "2646"}'
b'{"is_cold": false, "events": 3, "idx": "2647"}'
b'{"is_cold": false, "events": -1, "idx": "2648"}'
b'{"is_cold": false, "events": -1, "idx": "2649"}'
b'{"is_cold": false, "events": 1, "idx": "2650"}'
b'{"is_cold": false, "events": 3, "idx": "2651"}'
b'{"is_cold": false, "events": -1, "idx": "2652"}'
b'{"is_cold": false, "events": -1, "idx": "2653"}'
b'{"is_cold": false, "events": 1, "idx": "2654"}'
b'{"is_cold": false, "events": 3, "idx": "2655"}'
b'{"is_cold": false, "events": -1, "idx": "2656"}'
b'{"is_cold": false, "events": -1, "idx": "2657"}'
b'{"is_cold": false, "events": 3, "idx": "2658"}'
b'{"is_cold": false, "events": -1, "idx": "2659"}'
b'{"is_cold": false, "events": -1, "idx": "2660"}'
b'{"is_cold": false, "events": 2, "idx": "2661"}'
b'{"is_cold": false, "events": -1, "idx": "2662"}'
b'{"is_cold": false, "events": 4, "idx": "2663"}'
b'{"is_cold": false, "events": -1, "idx": "2664"}'
b'{"is_cold": false, "events": -1, "idx": "2665"}'
b'{"is_cold": false, "events": -1, "idx": "2666"}'
b'{"is_cold": false, "events": 2, "idx": "2667"}'
b'{"is_cold": false, "events": -1, "idx": "2668"}'
b'{"is_cold": false, "events": 2, "idx": "2669"}'
b'{"is_cold": false, "events": -1, "idx": "2670"}'
b'{"is_cold": false, "events": 1, "idx": "2671"}'
b'{"is_cold": false, "events": 1, "idx": "2672"}'
b'{"is_cold": false, "events": 3, "idx": "2673"}'
b'{"is_cold": false, "events": -1, "idx": "2674"}'
b'{"is_cold": false, "events": -1, "idx": "2675"}'
b'{"is_cold": false, "events": 2, "idx": "2676"}'
b'{"is_cold": false, "events": -1, "idx": "2677"}'
b'{"is_cold": false, "events": 6, "idx": "2678"}'
b'{"is_cold": false, "events": -1, "idx": "2679"}'
b'{"is_cold": false, "events": -1, "idx": "2680"}'
b'{"is_cold": false, "events": -1, "idx": "2681"}'
b'{"is_cold": false, "events": -1, "idx": "2682"}'
b'{"is_cold": false, "events": -1, "idx": "2683"}'
b'{"is_cold": false, "events": 2, "idx": "2684"}'
b'{"is_cold": false, "events": -1, "idx": "2685"}'
b'{"is_cold": false, "events": 2, "idx": "2686"}'
b'{"is_cold": false, "events": -1, "idx": "2687"}'
b'{"is_cold": false, "events": 2, "idx": "2688"}'
b'{"is_cold": false, "events": -1, "idx": "2689"}'
b'{"is_cold": false, "events": 2, "idx": "2690"}'
b'{"is_cold": false, "events": -1, "idx": "2691"}'
b'{"is_cold": false, "events": 2, "idx": "2692"}'
b'{"is_cold": false, "events": -1, "idx": "2693"}'
b'{"is_cold": false, "events": 1, "idx": "2694"}'
b'{"is_cold": false, "events": 3, "idx": "2695"}'
b'{"is_cold": false, "events": -1, "idx": "2696"}'
b'{"is_cold": false, "events": -1, "idx": "2697"}'
b'{"is_cold": false, "events": 2, "idx": "2698"}'
b'{"is_cold": false, "events": -1, "idx": "2699"}'
b'{"is_cold": false, "events": 3, "idx": "2700"}'
b'{"is_cold": false, "events": -1, "idx": "2701"}'
b'{"is_cold": false, "events": -1, "idx": "2702"}'
b'{"is_cold": false, "events": 3, "idx": "2703"}'
b'{"is_cold": false, "events": -1, "idx": "2704"}'
b'{"is_cold": false, "events": -1, "idx": "2705"}'
b'{"is_cold": false, "events": 2, "idx": "2706"}'
b'{"is_cold": false, "events": -1, "idx": "2707"}'
b'{"is_cold": false, "events": 2, "idx": "2708"}'
b'{"is_cold": false, "events": -1, "idx": "2709"}'
b'{"is_cold": false, "events": 2, "idx": "2710"}'
b'{"is_cold": false, "events": -1, "idx": "2711"}'
b'{"is_cold": false, "events": 2, "idx": "2712"}'
b'{"is_cold": false, "events": -1, "idx": "2713"}'
b'{"is_cold": false, "events": 2, "idx": "2714"}'
b'{"is_cold": false, "events": -1, "idx": "2715"}'
b'{"is_cold": false, "events": 2, "idx": "2716"}'
b'{"is_cold": false, "events": -1, "idx": "2717"}'
b'{"is_cold": false, "events": 3, "idx": "2718"}'
b'{"is_cold": false, "events": -1, "idx": "2719"}'
b'{"is_cold": false, "events": -1, "idx": "2720"}'
b'{"is_cold": false, "events": 2, "idx": "2721"}'
b'{"is_cold": false, "events": -1, "idx": "2722"}'
b'{"is_cold": false, "events": 4, "idx": "2723"}'
b'{"is_cold": false, "events": -1, "idx": "2724"}'
b'{"is_cold": false, "events": -1, "idx": "2725"}'
b'{"is_cold": false, "events": -1, "idx": "2726"}'
b'{"is_cold": false, "events": 2, "idx": "2727"}'
b'{"is_cold": false, "events": -1, "idx": "2728"}'
b'{"is_cold": false, "events": 2, "idx": "2729"}'
b'{"is_cold": false, "events": -1, "idx": "2730"}'
b'{"is_cold": false, "events": 2, "idx": "2731"}'
b'{"is_cold": false, "events": -1, "idx": "2732"}'
b'{"is_cold": false, "events": 3, "idx": "2733"}'
b'{"is_cold": false, "events": -1, "idx": "2734"}'
b'{"is_cold": false, "events": -1, "idx": "2735"}'
b'{"is_cold": false, "events": 2, "idx": "2736"}'
b'{"is_cold": false, "events": -1, "idx": "2737"}'
b'{"is_cold": false, "events": 3, "idx": "2738"}'
