,time,idx,queue,memory,size,type
0,1643402067.0047734,0,sqs_fifo,128,64,send
1,1643402067.1270921,1,sqs_fifo,128,64,send
2,1643402067.2061155,2,sqs_fifo,128,64,send
3,1643402067.3048522,3,sqs_fifo,128,64,send
4,1643402067.402612,4,sqs_fifo,128,64,send
5,1643402067.5033078,5,sqs_fifo,128,64,send
6,1643402067.6025288,6,sqs_fifo,128,64,send
7,1643402067.7034962,7,sqs_fifo,128,64,send
8,1643402067.8032205,8,sqs_fifo,128,64,send
9,1643402067.9070952,9,sqs_fifo,128,64,send
10,1643402068.0060153,10,sqs_fifo,128,64,send
11,1643402068.1041865,11,sqs_fifo,128,64,send
12,1643402068.2020729,12,sqs_fifo,128,64,send
13,1643402068.3033574,13,sqs_fifo,128,64,send
14,1643402068.4059145,14,sqs_fifo,128,64,send
15,1643402068.50482,15,sqs_fifo,128,64,send
16,1643402068.6034832,16,sqs_fifo,128,64,send
17,1643402068.7154005,17,sqs_fifo,128,64,send
18,1643402068.8028097,18,sqs_fifo,128,64,send
19,1643402068.9040952,19,sqs_fifo,128,64,send
20,1643402069.0047042,20,sqs_fifo,128,64,send
21,1643402069.1084027,21,sqs_fifo,128,64,send
22,1643402069.2031944,22,sqs_fifo,128,64,send
23,1643402069.3022187,23,sqs_fifo,128,64,send
24,1643402069.4099367,24,sqs_fifo,128,64,send
25,1643402069.5024707,25,sqs_fifo,128,64,send
26,1643402069.6001627,26,sqs_fifo,128,64,send
27,1643402069.7033696,27,sqs_fifo,128,64,send
28,1643402069.8062172,28,sqs_fifo,128,64,send
29,1643402069.9041722,29,sqs_fifo,128,64,send
30,1643402070.0106432,30,sqs_fifo,128,64,send
31,1643402070.1043591,31,sqs_fifo,128,64,send
32,1643402070.2034495,32,sqs_fifo,128,64,send
33,1643402070.3036268,33,sqs_fifo,128,64,send
34,1643402070.403608,34,sqs_fifo,128,64,send
35,1643402070.502355,35,sqs_fifo,128,64,send
36,1643402070.634865,36,sqs_fifo,128,64,send
37,1643402070.702763,37,sqs_fifo,128,64,send
38,1643402070.8026433,38,sqs_fifo,128,64,send
39,1643402070.903657,39,sqs_fifo,128,64,send
40,1643402071.002704,40,sqs_fifo,128,64,send
41,1643402071.1057055,41,sqs_fifo,128,64,send
42,1643402071.2027168,42,sqs_fifo,128,64,send
43,1643402071.3050425,43,sqs_fifo,128,64,send
44,1643402071.4032557,44,sqs_fifo,128,64,send
45,1643402071.5042377,45,sqs_fifo,128,64,send
46,1643402071.6076891,46,sqs_fifo,128,64,send
47,1643402071.7055,47,sqs_fifo,128,64,send
48,1643402071.802096,48,sqs_fifo,128,64,send
49,1643402071.907418,49,sqs_fifo,128,64,send
50,1643402072.0013132,50,sqs_fifo,128,64,send
51,1643402072.1022487,51,sqs_fifo,128,64,send
52,1643402072.20363,52,sqs_fifo,128,64,send
53,1643402072.3016078,53,sqs_fifo,128,64,send
54,1643402072.40176,54,sqs_fifo,128,64,send
55,1643402072.5107274,55,sqs_fifo,128,64,send
56,1643402072.6044765,56,sqs_fifo,128,64,send
57,1643402072.7035844,57,sqs_fifo,128,64,send
58,1643402072.8031418,58,sqs_fifo,128,64,send
59,1643402072.9057288,59,sqs_fifo,128,64,send
60,1643402073.0029187,60,sqs_fifo,128,64,send
61,1643402073.1031857,61,sqs_fifo,128,64,send
62,1643402073.2037303,62,sqs_fifo,128,64,send
63,1643402073.3036036,63,sqs_fifo,128,64,send
64,1643402073.4028883,64,sqs_fifo,128,64,send
65,1643402073.5063012,65,sqs_fifo,128,64,send
66,1643402073.6007426,66,sqs_fifo,128,64,send
67,1643402073.7057178,67,sqs_fifo,128,64,send
68,1643402073.8249054,68,sqs_fifo,128,64,send
69,1643402073.9056613,69,sqs_fifo,128,64,send
70,1643402074.0021946,70,sqs_fifo,128,64,send
71,1643402074.1088223,71,sqs_fifo,128,64,send
72,1643402074.2030215,72,sqs_fifo,128,64,send
73,1643402074.303196,73,sqs_fifo,128,64,send
74,1643402074.4029999,74,sqs_fifo,128,64,send
75,1643402074.5042615,75,sqs_fifo,128,64,send
76,1643402074.609857,76,sqs_fifo,128,64,send
77,1643402074.7044206,77,sqs_fifo,128,64,send
78,1643402074.8031094,78,sqs_fifo,128,64,send
79,1643402074.9337661,79,sqs_fifo,128,64,send
80,1643402075.004233,80,sqs_fifo,128,64,send
81,1643402075.1105993,81,sqs_fifo,128,64,send
82,1643402075.2371051,82,sqs_fifo,128,64,send
83,1643402075.3069503,83,sqs_fifo,128,64,send
84,1643402075.4052815,84,sqs_fifo,128,64,send
85,1643402075.575465,85,sqs_fifo,128,64,send
86,1643402075.6152408,86,sqs_fifo,128,64,send
87,1643402075.7038991,87,sqs_fifo,128,64,send
88,1643402075.804126,88,sqs_fifo,128,64,send
89,1643402075.9050133,89,sqs_fifo,128,64,send
90,1643402076.0045834,90,sqs_fifo,128,64,send
91,1643402076.1027088,91,sqs_fifo,128,64,send
92,1643402076.2041883,92,sqs_fifo,128,64,send
93,1643402076.306647,93,sqs_fifo,128,64,send
94,1643402076.40412,94,sqs_fifo,128,64,send
95,1643402076.5053704,95,sqs_fifo,128,64,send
96,1643402076.6027005,96,sqs_fifo,128,64,send
97,1643402076.7043438,97,sqs_fifo,128,64,send
98,1643402076.8054082,98,sqs_fifo,128,64,send
99,1643402076.9051225,99,sqs_fifo,128,64,send
100,1643402066.9918408,-1,sqs_fifo,128,64,send
101,1643402076.9919682,-2,sqs_fifo,128,64,send
