Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "9350"}'
b'{"is_cold": false, "events": 1, "idx": "9351"}'
b'{"is_cold": false, "events": 3, "idx": "9352"}'
b'{"is_cold": false, "events": -1, "idx": "9353"}'
b'{"is_cold": false, "events": -1, "idx": "9354"}'
b'{"is_cold": false, "events": 3, "idx": "9355"}'
b'{"is_cold": false, "events": -1, "idx": "9356"}'
b'{"is_cold": false, "events": -1, "idx": "9357"}'
b'{"is_cold": false, "events": 4, "idx": "9358"}'
b'{"is_cold": false, "events": -1, "idx": "9359"}'
b'{"is_cold": false, "events": -1, "idx": "9360"}'
b'{"is_cold": false, "events": -1, "idx": "9361"}'
b'{"is_cold": false, "events": 4, "idx": "9362"}'
b'{"is_cold": false, "events": -1, "idx": "9363"}'
b'{"is_cold": false, "events": -1, "idx": "9364"}'
b'{"is_cold": false, "events": -1, "idx": "9365"}'
b'{"is_cold": false, "events": 3, "idx": "9366"}'
b'{"is_cold": false, "events": -1, "idx": "9367"}'
b'{"is_cold": false, "events": -1, "idx": "9368"}'
b'{"is_cold": false, "events": 4, "idx": "9369"}'
b'{"is_cold": false, "events": -1, "idx": "9370"}'
b'{"is_cold": false, "events": -1, "idx": "9371"}'
b'{"is_cold": false, "events": -1, "idx": "9372"}'
b'{"is_cold": false, "events": 8, "idx": "9373"}'
b'{"is_cold": false, "events": -1, "idx": "9374"}'
b'{"is_cold": false, "events": -1, "idx": "9375"}'
b'{"is_cold": false, "events": -1, "idx": "9376"}'
b'{"is_cold": false, "events": -1, "idx": "9377"}'
b'{"is_cold": false, "events": -1, "idx": "9378"}'
b'{"is_cold": false, "events": -1, "idx": "9379"}'
b'{"is_cold": false, "events": -1, "idx": "9380"}'
b'{"is_cold": false, "events": 1, "idx": "9381"}'
b'{"is_cold": false, "events": 3, "idx": "9382"}'
b'{"is_cold": false, "events": -1, "idx": "9383"}'
b'{"is_cold": false, "events": -1, "idx": "9384"}'
b'{"is_cold": false, "events": 3, "idx": "9385"}'
b'{"is_cold": false, "events": -1, "idx": "9386"}'
b'{"is_cold": false, "events": -1, "idx": "9387"}'
b'{"is_cold": false, "events": 5, "idx": "9388"}'
b'{"is_cold": false, "events": -1, "idx": "9389"}'
