Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "5100"}'
b'{"is_cold": false, "events": 2, "idx": "5101"}'
b'{"is_cold": false, "events": -1, "idx": "5102"}'
b'{"is_cold": false, "events": 6, "idx": "5103"}'
b'{"is_cold": false, "events": -1, "idx": "5104"}'
b'{"is_cold": false, "events": -1, "idx": "5105"}'
b'{"is_cold": false, "events": -1, "idx": "5106"}'
b'{"is_cold": false, "events": -1, "idx": "5107"}'
b'{"is_cold": false, "events": -1, "idx": "5108"}'
b'{"is_cold": false, "events": 5, "idx": "5109"}'
b'{"is_cold": false, "events": -1, "idx": "5110"}'
b'{"is_cold": false, "events": -1, "idx": "5111"}'
b'{"is_cold": false, "events": -1, "idx": "5113"}'
b'{"is_cold": false, "events": -1, "idx": "5112"}'
b'{"is_cold": false, "events": 4, "idx": "5114"}'
b'{"is_cold": false, "events": -1, "idx": "5115"}'
b'{"is_cold": false, "events": -1, "idx": "5117"}'
b'{"is_cold": false, "events": -1, "idx": "5116"}'
b'{"is_cold": false, "events": 2, "idx": "5118"}'
b'{"is_cold": false, "events": -1, "idx": "5119"}'
b'{"is_cold": false, "events": 2, "idx": "5120"}'
b'{"is_cold": false, "events": -1, "idx": "5121"}'
b'{"is_cold": false, "events": 1, "idx": "5122"}'
b'{"is_cold": false, "events": 3, "idx": "5123"}'
b'{"is_cold": false, "events": -1, "idx": "5124"}'
b'{"is_cold": false, "events": -1, "idx": "5125"}'
b'{"is_cold": false, "events": 3, "idx": "5126"}'
b'{"is_cold": false, "events": -1, "idx": "5127"}'
b'{"is_cold": false, "events": -1, "idx": "5128"}'
b'{"is_cold": false, "events": 3, "idx": "5129"}'
b'{"is_cold": false, "events": -1, "idx": "5130"}'
b'{"is_cold": false, "events": -1, "idx": "5131"}'
b'{"is_cold": false, "events": 6, "idx": "5132"}'
b'{"is_cold": false, "events": -1, "idx": "5133"}'
b'{"is_cold": false, "events": -1, "idx": "5134"}'
b'{"is_cold": false, "events": -1, "idx": "5135"}'
b'{"is_cold": false, "events": -1, "idx": "5136"}'
b'{"is_cold": false, "events": -1, "idx": "5137"}'
b'{"is_cold": false, "events": 5, "idx": "5138"}'
b'{"is_cold": false, "events": -1, "idx": "5139"}'
b'{"is_cold": false, "events": -1, "idx": "5140"}'
b'{"is_cold": false, "events": -1, "idx": "5141"}'
b'{"is_cold": false, "events": -1, "idx": "5142"}'
b'{"is_cold": false, "events": 4, "idx": "5143"}'
b'{"is_cold": false, "events": -1, "idx": "5144"}'
b'{"is_cold": false, "events": -1, "idx": "5145"}'
b'{"is_cold": false, "events": -1, "idx": "5146"}'
b'{"is_cold": false, "events": 4, "idx": "5147"}'
b'{"is_cold": false, "events": -1, "idx": "5148"}'
b'{"is_cold": false, "events": -1, "idx": "5149"}'
b'{"is_cold": false, "events": -1, "idx": "5150"}'
b'{"is_cold": false, "events": 2, "idx": "5151"}'
b'{"is_cold": false, "events": -1, "idx": "5152"}'
b'{"is_cold": false, "events": 3, "idx": "5153"}'
b'{"is_cold": false, "events": -1, "idx": "5154"}'
b'{"is_cold": false, "events": -1, "idx": "5155"}'
b'{"is_cold": false, "events": 3, "idx": "5156"}'
b'{"is_cold": false, "events": -1, "idx": "5157"}'
b'{"is_cold": false, "events": -1, "idx": "5158"}'
b'{"is_cold": false, "events": 3, "idx": "5159"}'
b'{"is_cold": false, "events": -1, "idx": "5160"}'
b'{"is_cold": false, "events": -1, "idx": "5161"}'
b'{"is_cold": false, "events": 3, "idx": "5162"}'
b'{"is_cold": false, "events": -1, "idx": "5163"}'
b'{"is_cold": false, "events": -1, "idx": "5164"}'
b'{"is_cold": false, "events": 2, "idx": "5165"}'
b'{"is_cold": false, "events": -1, "idx": "5166"}'
b'{"is_cold": false, "events": 3, "idx": "5167"}'
b'{"is_cold": false, "events": -1, "idx": "5168"}'
b'{"is_cold": false, "events": -1, "idx": "5169"}'
b'{"is_cold": false, "events": 3, "idx": "5170"}'
b'{"is_cold": false, "events": -1, "idx": "5171"}'
b'{"is_cold": false, "events": -1, "idx": "5172"}'
b'{"is_cold": false, "events": 3, "idx": "5173"}'
b'{"is_cold": false, "events": -1, "idx": "5174"}'
b'{"is_cold": false, "events": -1, "idx": "5175"}'
b'{"is_cold": false, "events": 3, "idx": "5176"}'
b'{"is_cold": false, "events": -1, "idx": "5177"}'
b'{"is_cold": false, "events": -1, "idx": "5178"}'
b'{"is_cold": false, "events": 2, "idx": "5179"}'
b'{"is_cold": false, "events": -1, "idx": "5180"}'
b'{"is_cold": false, "events": 2, "idx": "5181"}'
b'{"is_cold": false, "events": -1, "idx": "5182"}'
b'{"is_cold": false, "events": 4, "idx": "5183"}'
b'{"is_cold": false, "events": -1, "idx": "5184"}'
b'{"is_cold": false, "events": -1, "idx": "5185"}'
b'{"is_cold": false, "events": -1, "idx": "5186"}'
b'{"is_cold": false, "events": 2, "idx": "5187"}'
b'{"is_cold": false, "events": -1, "idx": "5188"}'
b'{"is_cold": false, "events": 2, "idx": "5189"}'
b'{"is_cold": false, "events": -1, "idx": "5190"}'
b'{"is_cold": false, "events": 1, "idx": "5191"}'
b'{"is_cold": false, "events": 3, "idx": "5192"}'
b'{"is_cold": false, "events": -1, "idx": "5193"}'
b'{"is_cold": false, "events": -1, "idx": "5194"}'
b'{"is_cold": false, "events": 10, "idx": "5195"}'
b'{"is_cold": false, "events": -1, "idx": "5196"}'
b'{"is_cold": false, "events": -1, "idx": "5197"}'
b'{"is_cold": false, "events": -1, "idx": "5198"}'
b'{"is_cold": false, "events": -1, "idx": "5199"}'
b'{"is_cold": false, "events": -1, "idx": "5200"}'
b'{"is_cold": false, "events": -1, "idx": "5202"}'
b'{"is_cold": false, "events": -1, "idx": "5201"}'
b'{"is_cold": false, "events": -1, "idx": "5203"}'
b'{"is_cold": false, "events": -1, "idx": "5204"}'
b'{"is_cold": false, "events": 8, "idx": "5205"}'
b'{"is_cold": false, "events": -1, "idx": "5206"}'
b'{"is_cold": false, "events": -1, "idx": "5207"}'
b'{"is_cold": false, "events": -1, "idx": "5208"}'
b'{"is_cold": false, "events": -1, "idx": "5209"}'
b'{"is_cold": false, "events": -1, "idx": "5210"}'
b'{"is_cold": false, "events": -1, "idx": "5211"}'
b'{"is_cold": false, "events": -1, "idx": "5212"}'
b'{"is_cold": false, "events": 1, "idx": "5213"}'
b'{"is_cold": false, "events": 1, "idx": "5214"}'
b'{"is_cold": false, "events": 3, "idx": "5215"}'
b'{"is_cold": false, "events": -1, "idx": "5216"}'
b'{"is_cold": false, "events": -1, "idx": "5217"}'
b'{"is_cold": false, "events": 1, "idx": "5218"}'
b'{"is_cold": false, "events": 4, "idx": "5219"}'
b'{"is_cold": false, "events": -1, "idx": "5220"}'
b'{"is_cold": false, "events": -1, "idx": "5221"}'
b'{"is_cold": false, "events": -1, "idx": "5222"}'
b'{"is_cold": false, "events": 4, "idx": "5223"}'
b'{"is_cold": false, "events": -1, "idx": "5224"}'
b'{"is_cold": false, "events": -1, "idx": "5225"}'
b'{"is_cold": false, "events": -1, "idx": "5226"}'
b'{"is_cold": false, "events": 5, "idx": "5227"}'
b'{"is_cold": false, "events": -1, "idx": "5228"}'
b'{"is_cold": false, "events": -1, "idx": "5229"}'
b'{"is_cold": false, "events": -1, "idx": "5230"}'
b'{"is_cold": false, "events": -1, "idx": "5231"}'
b'{"is_cold": false, "events": 3, "idx": "5232"}'
b'{"is_cold": false, "events": -1, "idx": "5233"}'
b'{"is_cold": false, "events": -1, "idx": "5234"}'
b'{"is_cold": false, "events": 7, "idx": "5235"}'
b'{"is_cold": false, "events": -1, "idx": "5236"}'
b'{"is_cold": false, "events": -1, "idx": "5237"}'
b'{"is_cold": false, "events": -1, "idx": "5238"}'
b'{"is_cold": false, "events": -1, "idx": "5239"}'
b'{"is_cold": false, "events": -1, "idx": "5240"}'
b'{"is_cold": false, "events": -1, "idx": "5241"}'
b'{"is_cold": false, "events": 2, "idx": "5242"}'
b'{"is_cold": false, "events": -1, "idx": "5243"}'
b'{"is_cold": false, "events": 3, "idx": "5244"}'
