Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "12650"}'
b'{"is_cold": false, "events": 1, "idx": "12651"}'
b'{"is_cold": false, "events": 2, "idx": "12652"}'
b'{"is_cold": false, "events": -1, "idx": "12653"}'
b'{"is_cold": false, "events": 1, "idx": "12654"}'
b'{"is_cold": false, "events": 4, "idx": "12655"}'
b'{"is_cold": false, "events": -1, "idx": "12656"}'
b'{"is_cold": false, "events": -1, "idx": "12657"}'
b'{"is_cold": false, "events": -1, "idx": "12658"}'
b'{"is_cold": false, "events": 4, "idx": "12659"}'
b'{"is_cold": false, "events": -1, "idx": "12660"}'
b'{"is_cold": false, "events": -1, "idx": "12661"}'
b'{"is_cold": false, "events": -1, "idx": "12662"}'
b'{"is_cold": false, "events": 5, "idx": "12663"}'
b'{"is_cold": false, "events": -1, "idx": "12664"}'
b'{"is_cold": false, "events": -1, "idx": "12665"}'
b'{"is_cold": false, "events": -1, "idx": "12666"}'
b'{"is_cold": false, "events": -1, "idx": "12667"}'
b'{"is_cold": false, "events": 4, "idx": "12668"}'
b'{"is_cold": false, "events": -1, "idx": "12669"}'
b'{"is_cold": false, "events": -1, "idx": "12670"}'
b'{"is_cold": false, "events": -1, "idx": "12671"}'
b'{"is_cold": false, "events": 5, "idx": "12672"}'
b'{"is_cold": false, "events": -1, "idx": "12673"}'
b'{"is_cold": false, "events": -1, "idx": "12674"}'
b'{"is_cold": false, "events": -1, "idx": "12675"}'
b'{"is_cold": false, "events": -1, "idx": "12676"}'
b'{"is_cold": false, "events": 5, "idx": "12677"}'
b'{"is_cold": false, "events": -1, "idx": "12678"}'
b'{"is_cold": false, "events": -1, "idx": "12679"}'
b'{"is_cold": false, "events": -1, "idx": "12680"}'
b'{"is_cold": false, "events": -1, "idx": "12681"}'
b'{"is_cold": false, "events": 5, "idx": "12682"}'
b'{"is_cold": false, "events": -1, "idx": "12683"}'
b'{"is_cold": false, "events": -1, "idx": "12684"}'
b'{"is_cold": false, "events": -1, "idx": "12685"}'
b'{"is_cold": false, "events": -1, "idx": "12686"}'
b'{"is_cold": false, "events": 5, "idx": "12687"}'
b'{"is_cold": false, "events": -1, "idx": "12688"}'
b'{"is_cold": false, "events": -1, "idx": "12689"}'
b'{"is_cold": false, "events": -1, "idx": "12690"}'
b'{"is_cold": false, "events": -1, "idx": "12691"}'
b'{"is_cold": false, "events": 5, "idx": "12692"}'
b'{"is_cold": false, "events": -1, "idx": "12693"}'
b'{"is_cold": false, "events": -1, "idx": "12694"}'
b'{"is_cold": false, "events": -1, "idx": "12695"}'
b'{"is_cold": false, "events": -1, "idx": "12696"}'
b'{"is_cold": false, "events": 5, "idx": "12697"}'
b'{"is_cold": false, "events": -1, "idx": "12698"}'
b'{"is_cold": false, "events": -1, "idx": "12699"}'
b'{"is_cold": false, "events": -1, "idx": "12700"}'
b'{"is_cold": false, "events": -1, "idx": "12701"}'
b'{"is_cold": false, "events": 4, "idx": "12702"}'
b'{"is_cold": false, "events": -1, "idx": "12703"}'
b'{"is_cold": false, "events": -1, "idx": "12704"}'
b'{"is_cold": false, "events": -1, "idx": "12705"}'
b'{"is_cold": false, "events": 3, "idx": "12706"}'
b'{"is_cold": false, "events": -1, "idx": "12707"}'
b'{"is_cold": false, "events": -1, "idx": "12708"}'
b'{"is_cold": false, "events": 2, "idx": "12709"}'
b'{"is_cold": false, "events": -1, "idx": "12710"}'
b'{"is_cold": false, "events": 4, "idx": "12711"}'
b'{"is_cold": false, "events": -1, "idx": "12712"}'
b'{"is_cold": false, "events": -1, "idx": "12713"}'
b'{"is_cold": false, "events": -1, "idx": "12714"}'
b'{"is_cold": false, "events": 4, "idx": "12715"}'
b'{"is_cold": false, "events": -1, "idx": "12716"}'
b'{"is_cold": false, "events": -1, "idx": "12717"}'
b'{"is_cold": false, "events": -1, "idx": "12718"}'
b'{"is_cold": false, "events": 3, "idx": "12719"}'
b'{"is_cold": false, "events": -1, "idx": "12720"}'
b'{"is_cold": false, "events": -1, "idx": "12721"}'
b'{"is_cold": false, "events": 7, "idx": "12722"}'
b'{"is_cold": false, "events": -1, "idx": "12723"}'
b'{"is_cold": false, "events": -1, "idx": "12724"}'
b'{"is_cold": false, "events": -1, "idx": "12725"}'
b'{"is_cold": false, "events": -1, "idx": "12726"}'
b'{"is_cold": false, "events": -1, "idx": "12727"}'
b'{"is_cold": false, "events": -1, "idx": "12728"}'
b'{"is_cold": false, "events": 4, "idx": "12729"}'
b'{"is_cold": false, "events": -1, "idx": "12730"}'
b'{"is_cold": false, "events": -1, "idx": "12731"}'
b'{"is_cold": false, "events": -1, "idx": "12732"}'
b'{"is_cold": false, "events": 10, "idx": "12733"}'
b'{"is_cold": false, "events": -1, "idx": "12734"}'
b'{"is_cold": false, "events": -1, "idx": "12735"}'
b'{"is_cold": false, "events": -1, "idx": "12736"}'
b'{"is_cold": false, "events": -1, "idx": "12737"}'
b'{"is_cold": false, "events": -1, "idx": "12738"}'
b'{"is_cold": false, "events": -1, "idx": "12739"}'
b'{"is_cold": false, "events": -1, "idx": "12740"}'
b'{"is_cold": false, "events": -1, "idx": "12741"}'
b'{"is_cold": false, "events": -1, "idx": "12742"}'
b'{"is_cold": false, "events": 10, "idx": "12743"}'
b'{"is_cold": false, "events": -1, "idx": "12744"}'
