Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "6650"}'
b'{"is_cold": false, "events": 3, "idx": "6651"}'
b'{"is_cold": false, "events": -1, "idx": "6652"}'
b'{"is_cold": false, "events": -1, "idx": "6653"}'
b'{"is_cold": false, "events": 4, "idx": "6654"}'
b'{"is_cold": false, "events": -1, "idx": "6655"}'
b'{"is_cold": false, "events": -1, "idx": "6656"}'
b'{"is_cold": false, "events": -1, "idx": "6657"}'
b'{"is_cold": false, "events": 5, "idx": "6658"}'
b'{"is_cold": false, "events": -1, "idx": "6660"}'
b'{"is_cold": false, "events": -1, "idx": "6659"}'
b'{"is_cold": false, "events": -1, "idx": "6661"}'
b'{"is_cold": false, "events": -1, "idx": "6662"}'
b'{"is_cold": false, "events": 3, "idx": "6663"}'
b'{"is_cold": false, "events": -1, "idx": "6664"}'
b'{"is_cold": false, "events": -1, "idx": "6665"}'
b'{"is_cold": false, "events": 4, "idx": "6666"}'
b'{"is_cold": false, "events": -1, "idx": "6667"}'
b'{"is_cold": false, "events": -1, "idx": "6668"}'
b'{"is_cold": false, "events": -1, "idx": "6669"}'
b'{"is_cold": false, "events": 6, "idx": "6670"}'
b'{"is_cold": false, "events": -1, "idx": "6671"}'
b'{"is_cold": false, "events": -1, "idx": "6672"}'
b'{"is_cold": false, "events": -1, "idx": "6673"}'
b'{"is_cold": false, "events": -1, "idx": "6674"}'
b'{"is_cold": false, "events": -1, "idx": "6675"}'
b'{"is_cold": false, "events": 5, "idx": "6676"}'
b'{"is_cold": false, "events": -1, "idx": "6677"}'
b'{"is_cold": false, "events": -1, "idx": "6678"}'
b'{"is_cold": false, "events": -1, "idx": "6679"}'
b'{"is_cold": false, "events": -1, "idx": "6680"}'
b'{"is_cold": false, "events": 4, "idx": "6681"}'
b'{"is_cold": false, "events": -1, "idx": "6682"}'
b'{"is_cold": false, "events": -1, "idx": "6683"}'
b'{"is_cold": false, "events": -1, "idx": "6684"}'
b'{"is_cold": false, "events": 10, "idx": "6685"}'
b'{"is_cold": false, "events": -1, "idx": "6686"}'
b'{"is_cold": false, "events": -1, "idx": "6687"}'
b'{"is_cold": false, "events": -1, "idx": "6688"}'
b'{"is_cold": false, "events": -1, "idx": "6690"}'
b'{"is_cold": false, "events": -1, "idx": "6689"}'
b'{"is_cold": false, "events": -1, "idx": "6691"}'
b'{"is_cold": false, "events": -1, "idx": "6692"}'
b'{"is_cold": false, "events": -1, "idx": "6693"}'
b'{"is_cold": false, "events": -1, "idx": "6694"}'
b'{"is_cold": false, "events": 10, "idx": "6695"}'
b'{"is_cold": false, "events": -1, "idx": "6696"}'
b'{"is_cold": false, "events": -1, "idx": "6697"}'
b'{"is_cold": false, "events": -1, "idx": "6698"}'
