Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "350"}'
b'{"is_cold": false, "events": 1, "idx": "351"}'
b'{"is_cold": false, "events": 1, "idx": "352"}'
b'{"is_cold": false, "events": 1, "idx": "353"}'
b'{"is_cold": false, "events": 1, "idx": "354"}'
b'{"is_cold": false, "events": 1, "idx": "355"}'
b'{"is_cold": false, "events": 1, "idx": "356"}'
b'{"is_cold": false, "events": 1, "idx": "357"}'
b'{"is_cold": false, "events": 1, "idx": "358"}'
b'{"is_cold": false, "events": 1, "idx": "359"}'
b'{"is_cold": false, "events": 1, "idx": "360"}'
b'{"is_cold": false, "events": 1, "idx": "361"}'
b'{"is_cold": false, "events": 1, "idx": "362"}'
b'{"is_cold": false, "events": 1, "idx": "363"}'
b'{"is_cold": false, "events": 1, "idx": "364"}'
b'{"is_cold": false, "events": 1, "idx": "365"}'
b'{"is_cold": false, "events": 1, "idx": "366"}'
b'{"is_cold": false, "events": 1, "idx": "367"}'
b'{"is_cold": false, "events": 1, "idx": "368"}'
b'{"is_cold": false, "events": 1, "idx": "369"}'
b'{"is_cold": false, "events": 1, "idx": "370"}'
b'{"is_cold": false, "events": 1, "idx": "371"}'
b'{"is_cold": false, "events": 1, "idx": "372"}'
b'{"is_cold": false, "events": 1, "idx": "373"}'
b'{"is_cold": false, "events": 1, "idx": "374"}'
b'{"is_cold": false, "events": 3, "idx": "375"}'
b'{"is_cold": false, "events": -1, "idx": "376"}'
b'{"is_cold": false, "events": -1, "idx": "377"}'
b'{"is_cold": false, "events": 1, "idx": "378"}'
b'{"is_cold": false, "events": 1, "idx": "379"}'
b'{"is_cold": false, "events": 1, "idx": "380"}'
b'{"is_cold": false, "events": 1, "idx": "381"}'
b'{"is_cold": false, "events": 1, "idx": "382"}'
b'{"is_cold": false, "events": 1, "idx": "383"}'
b'{"is_cold": false, "events": 1, "idx": "384"}'
b'{"is_cold": false, "events": 1, "idx": "385"}'
b'{"is_cold": false, "events": 1, "idx": "386"}'
b'{"is_cold": false, "events": 2, "idx": "387"}'
b'{"is_cold": false, "events": -1, "idx": "388"}'
b'{"is_cold": false, "events": 1, "idx": "389"}'
b'{"is_cold": false, "events": 1, "idx": "390"}'
b'{"is_cold": false, "events": 2, "idx": "391"}'
b'{"is_cold": false, "events": -1, "idx": "392"}'
b'{"is_cold": false, "events": 1, "idx": "393"}'
b'{"is_cold": false, "events": 1, "idx": "394"}'
b'{"is_cold": false, "events": 1, "idx": "395"}'
b'{"is_cold": false, "events": 1, "idx": "396"}'
b'{"is_cold": false, "events": 1, "idx": "397"}'
b'{"is_cold": false, "events": 1, "idx": "398"}'
b'{"is_cold": false, "events": 1, "idx": "399"}'
b'{"is_cold": false, "events": 1, "idx": "400"}'
b'{"is_cold": false, "events": 1, "idx": "401"}'
b'{"is_cold": false, "events": 1, "idx": "402"}'
b'{"is_cold": false, "events": 1, "idx": "403"}'
b'{"is_cold": false, "events": 1, "idx": "404"}'
b'{"is_cold": false, "events": 1, "idx": "405"}'
b'{"is_cold": false, "events": 1, "idx": "406"}'
b'{"is_cold": false, "events": 1, "idx": "407"}'
b'{"is_cold": false, "events": 1, "idx": "408"}'
b'{"is_cold": false, "events": 1, "idx": "409"}'
b'{"is_cold": false, "events": 1, "idx": "410"}'
b'{"is_cold": false, "events": 1, "idx": "411"}'
b'{"is_cold": false, "events": 1, "idx": "412"}'
b'{"is_cold": false, "events": 1, "idx": "413"}'
b'{"is_cold": false, "events": 1, "idx": "414"}'
b'{"is_cold": false, "events": 1, "idx": "415"}'
b'{"is_cold": false, "events": 1, "idx": "416"}'
b'{"is_cold": false, "events": 1, "idx": "417"}'
b'{"is_cold": false, "events": 1, "idx": "418"}'
b'{"is_cold": false, "events": 1, "idx": "419"}'
b'{"is_cold": false, "events": 1, "idx": "420"}'
b'{"is_cold": false, "events": 1, "idx": "421"}'
b'{"is_cold": false, "events": 1, "idx": "422"}'
b'{"is_cold": false, "events": 1, "idx": "423"}'
b'{"is_cold": false, "events": 1, "idx": "424"}'
b'{"is_cold": false, "events": 1, "idx": "425"}'
b'{"is_cold": false, "events": 1, "idx": "426"}'
b'{"is_cold": false, "events": 1, "idx": "427"}'
b'{"is_cold": false, "events": 1, "idx": "428"}'
b'{"is_cold": false, "events": 1, "idx": "429"}'
b'{"is_cold": false, "events": 1, "idx": "430"}'
