Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "17750"}'
b'{"is_cold": false, "events": 3, "idx": "17751"}'
b'{"is_cold": false, "events": -1, "idx": "17752"}'
b'{"is_cold": false, "events": -1, "idx": "17753"}'
b'{"is_cold": false, "events": 2, "idx": "17754"}'
b'{"is_cold": false, "events": -1, "idx": "17755"}'
b'{"is_cold": false, "events": 3, "idx": "17756"}'
b'{"is_cold": false, "events": -1, "idx": "17757"}'
b'{"is_cold": false, "events": -1, "idx": "17758"}'
b'{"is_cold": false, "events": 4, "idx": "17759"}'
b'{"is_cold": false, "events": -1, "idx": "17760"}'
b'{"is_cold": false, "events": -1, "idx": "17761"}'
b'{"is_cold": false, "events": -1, "idx": "17762"}'
b'{"is_cold": false, "events": 3, "idx": "17763"}'
b'{"is_cold": false, "events": -1, "idx": "17764"}'
b'{"is_cold": false, "events": -1, "idx": "17765"}'
b'{"is_cold": false, "events": 4, "idx": "17766"}'
b'{"is_cold": false, "events": -1, "idx": "17767"}'
b'{"is_cold": false, "events": -1, "idx": "17768"}'
b'{"is_cold": false, "events": -1, "idx": "17769"}'
b'{"is_cold": false, "events": 10, "idx": "17770"}'
b'{"is_cold": false, "events": -1, "idx": "17771"}'
b'{"is_cold": false, "events": -1, "idx": "17772"}'
b'{"is_cold": false, "events": -1, "idx": "17773"}'
b'{"is_cold": false, "events": -1, "idx": "17774"}'
b'{"is_cold": false, "events": -1, "idx": "17775"}'
b'{"is_cold": false, "events": -1, "idx": "17776"}'
b'{"is_cold": false, "events": -1, "idx": "17778"}'
b'{"is_cold": false, "events": -1, "idx": "17777"}'
b'{"is_cold": false, "events": -1, "idx": "17779"}'
b'{"is_cold": false, "events": 9, "idx": "17780"}'
b'{"is_cold": false, "events": -1, "idx": "17781"}'
b'{"is_cold": false, "events": -1, "idx": "17782"}'
b'{"is_cold": false, "events": -1, "idx": "17783"}'
b'{"is_cold": false, "events": -1, "idx": "17784"}'
b'{"is_cold": false, "events": -1, "idx": "17785"}'
b'{"is_cold": false, "events": -1, "idx": "17786"}'
b'{"is_cold": false, "events": -1, "idx": "17787"}'
b'{"is_cold": false, "events": -1, "idx": "17788"}'
b'{"is_cold": false, "events": 5, "idx": "17789"}'
b'{"is_cold": false, "events": -1, "idx": "17790"}'
b'{"is_cold": false, "events": -1, "idx": "17791"}'
b'{"is_cold": false, "events": -1, "idx": "17792"}'
b'{"is_cold": false, "events": -1, "idx": "17793"}'
b'{"is_cold": false, "events": 4, "idx": "17794"}'
b'{"is_cold": false, "events": -1, "idx": "17795"}'
b'{"is_cold": false, "events": -1, "idx": "17796"}'
b'{"is_cold": false, "events": -1, "idx": "17797"}'
b'{"is_cold": false, "events": 4, "idx": "17798"}'
b'{"is_cold": false, "events": -1, "idx": "17799"}'
b'{"is_cold": false, "events": -1, "idx": "17800"}'
