Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "3150"}'
b'{"is_cold": false, "events": 2, "idx": "3151"}'
b'{"is_cold": false, "events": -1, "idx": "3152"}'
b'{"is_cold": false, "events": 2, "idx": "3153"}'
b'{"is_cold": false, "events": -1, "idx": "3154"}'
b'{"is_cold": false, "events": 2, "idx": "3155"}'
b'{"is_cold": false, "events": -1, "idx": "3156"}'
b'{"is_cold": false, "events": 2, "idx": "3157"}'
b'{"is_cold": false, "events": -1, "idx": "3158"}'
b'{"is_cold": false, "events": 2, "idx": "3159"}'
b'{"is_cold": false, "events": -1, "idx": "3160"}'
b'{"is_cold": false, "events": 2, "idx": "3161"}'
b'{"is_cold": false, "events": -1, "idx": "3162"}'
b'{"is_cold": false, "events": 2, "idx": "3163"}'
b'{"is_cold": false, "events": -1, "idx": "3164"}'
b'{"is_cold": false, "events": 2, "idx": "3165"}'
b'{"is_cold": false, "events": -1, "idx": "3166"}'
b'{"is_cold": false, "events": 2, "idx": "3167"}'
b'{"is_cold": false, "events": -1, "idx": "3168"}'
b'{"is_cold": false, "events": 3, "idx": "3169"}'
b'{"is_cold": false, "events": -1, "idx": "3170"}'
b'{"is_cold": false, "events": -1, "idx": "3171"}'
b'{"is_cold": false, "events": 2, "idx": "3172"}'
b'{"is_cold": false, "events": -1, "idx": "3173"}'
b'{"is_cold": false, "events": 2, "idx": "3174"}'
b'{"is_cold": false, "events": -1, "idx": "3175"}'
b'{"is_cold": false, "events": 2, "idx": "3176"}'
b'{"is_cold": false, "events": -1, "idx": "3177"}'
b'{"is_cold": false, "events": -1, "idx": "3179"}'
b'{"is_cold": false, "events": 3, "idx": "3178"}'
b'{"is_cold": false, "events": -1, "idx": "3180"}'
b'{"is_cold": false, "events": 1, "idx": "3181"}'
b'{"is_cold": false, "events": 4, "idx": "3182"}'
b'{"is_cold": false, "events": -1, "idx": "3183"}'
b'{"is_cold": false, "events": -1, "idx": "3184"}'
b'{"is_cold": false, "events": -1, "idx": "3185"}'
b'{"is_cold": false, "events": 3, "idx": "3186"}'
b'{"is_cold": false, "events": -1, "idx": "3187"}'
b'{"is_cold": false, "events": -1, "idx": "3188"}'
b'{"is_cold": false, "events": 4, "idx": "3189"}'
b'{"is_cold": false, "events": -1, "idx": "3190"}'
b'{"is_cold": false, "events": -1, "idx": "3191"}'
b'{"is_cold": false, "events": -1, "idx": "3192"}'
