Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "900"}'
b'{"is_cold": false, "events": 1, "idx": "901"}'
b'{"is_cold": false, "events": 1, "idx": "902"}'
b'{"is_cold": false, "events": 1, "idx": "903"}'
b'{"is_cold": false, "events": 1, "idx": "904"}'
b'{"is_cold": false, "events": 1, "idx": "905"}'
b'{"is_cold": false, "events": 2, "idx": "906"}'
b'{"is_cold": false, "events": -1, "idx": "907"}'
b'{"is_cold": false, "events": 1, "idx": "908"}'
b'{"is_cold": false, "events": 1, "idx": "909"}'
b'{"is_cold": false, "events": 1, "idx": "910"}'
b'{"is_cold": false, "events": 1, "idx": "911"}'
b'{"is_cold": false, "events": 1, "idx": "912"}'
b'{"is_cold": false, "events": 2, "idx": "913"}'
b'{"is_cold": false, "events": -1, "idx": "914"}'
b'{"is_cold": false, "events": 1, "idx": "915"}'
b'{"is_cold": false, "events": 1, "idx": "916"}'
b'{"is_cold": false, "events": 1, "idx": "917"}'
b'{"is_cold": false, "events": 1, "idx": "918"}'
b'{"is_cold": false, "events": 2, "idx": "919"}'
b'{"is_cold": false, "events": -1, "idx": "920"}'
b'{"is_cold": false, "events": 1, "idx": "921"}'
b'{"is_cold": false, "events": 2, "idx": "922"}'
b'{"is_cold": false, "events": -1, "idx": "923"}'
b'{"is_cold": false, "events": 1, "idx": "924"}'
b'{"is_cold": false, "events": 1, "idx": "925"}'
b'{"is_cold": false, "events": 2, "idx": "926"}'
b'{"is_cold": false, "events": -1, "idx": "927"}'
b'{"is_cold": false, "events": 1, "idx": "928"}'
b'{"is_cold": false, "events": 1, "idx": "929"}'
b'{"is_cold": false, "events": 2, "idx": "930"}'
b'{"is_cold": false, "events": -1, "idx": "931"}'
b'{"is_cold": false, "events": 1, "idx": "932"}'
b'{"is_cold": false, "events": 1, "idx": "933"}'
b'{"is_cold": false, "events": 1, "idx": "934"}'
b'{"is_cold": false, "events": 1, "idx": "935"}'
b'{"is_cold": false, "events": 1, "idx": "936"}'
b'{"is_cold": false, "events": 1, "idx": "937"}'
b'{"is_cold": false, "events": 1, "idx": "938"}'
b'{"is_cold": false, "events": -1, "idx": "940"}'
b'{"is_cold": false, "events": 2, "idx": "939"}'
b'{"is_cold": false, "events": 5, "idx": "941"}'
b'{"is_cold": false, "events": -1, "idx": "942"}'
b'{"is_cold": false, "events": -1, "idx": "943"}'
b'{"is_cold": false, "events": -1, "idx": "944"}'
b'{"is_cold": false, "events": -1, "idx": "945"}'
b'{"is_cold": false, "events": 1, "idx": "946"}'
b'{"is_cold": false, "events": 2, "idx": "947"}'
b'{"is_cold": false, "events": -1, "idx": "948"}'
b'{"is_cold": false, "events": 1, "idx": "949"}'
b'{"is_cold": false, "events": 1, "idx": "950"}'
b'{"is_cold": false, "events": 5, "idx": "951"}'
b'{"is_cold": false, "events": -1, "idx": "952"}'
b'{"is_cold": false, "events": -1, "idx": "953"}'
b'{"is_cold": false, "events": -1, "idx": "954"}'
b'{"is_cold": false, "events": -1, "idx": "955"}'
b'{"is_cold": false, "events": 1, "idx": "956"}'
b'{"is_cold": false, "events": 1, "idx": "957"}'
b'{"is_cold": false, "events": 1, "idx": "958"}'
b'{"is_cold": false, "events": 3, "idx": "959"}'
b'{"is_cold": false, "events": -1, "idx": "960"}'
b'{"is_cold": false, "events": -1, "idx": "961"}'
b'{"is_cold": false, "events": 1, "idx": "962"}'
b'{"is_cold": false, "events": 2, "idx": "963"}'
b'{"is_cold": false, "events": -1, "idx": "964"}'
b'{"is_cold": false, "events": 1, "idx": "965"}'
b'{"is_cold": false, "events": 1, "idx": "966"}'
b'{"is_cold": false, "events": 1, "idx": "967"}'
b'{"is_cold": false, "events": 1, "idx": "968"}'
b'{"is_cold": false, "events": 2, "idx": "969"}'
b'{"is_cold": false, "events": -1, "idx": "970"}'
b'{"is_cold": false, "events": 1, "idx": "971"}'
b'{"is_cold": false, "events": 1, "idx": "972"}'
b'{"is_cold": false, "events": 1, "idx": "973"}'
b'{"is_cold": false, "events": 2, "idx": "974"}'
b'{"is_cold": false, "events": -1, "idx": "975"}'
b'{"is_cold": false, "events": 1, "idx": "976"}'
b'{"is_cold": false, "events": 1, "idx": "977"}'
b'{"is_cold": false, "events": 1, "idx": "978"}'
b'{"is_cold": false, "events": 1, "idx": "979"}'
b'{"is_cold": false, "events": 2, "idx": "980"}'
b'{"is_cold": false, "events": -1, "idx": "981"}'
b'{"is_cold": false, "events": 3, "idx": "982"}'
b'{"is_cold": false, "events": -1, "idx": "983"}'
b'{"is_cold": false, "events": -1, "idx": "984"}'
b'{"is_cold": false, "events": 1, "idx": "985"}'
b'{"is_cold": false, "events": 1, "idx": "986"}'
b'{"is_cold": false, "events": 2, "idx": "987"}'
b'{"is_cold": false, "events": -1, "idx": "988"}'
b'{"is_cold": false, "events": 1, "idx": "989"}'
b'{"is_cold": false, "events": 2, "idx": "990"}'
b'{"is_cold": false, "events": -1, "idx": "991"}'
b'{"is_cold": false, "events": 1, "idx": "992"}'
b'{"is_cold": false, "events": 1, "idx": "993"}'
b'{"is_cold": false, "events": 1, "idx": "994"}'
b'{"is_cold": false, "events": 1, "idx": "995"}'
b'{"is_cold": false, "events": 1, "idx": "996"}'
b'{"is_cold": false, "events": 2, "idx": "997"}'
b'{"is_cold": false, "events": -1, "idx": "998"}'
b'{"is_cold": false, "events": 3, "idx": "999"}'
b'{"is_cold": false, "events": -1, "idx": "1000"}'
b'{"is_cold": false, "events": -1, "idx": "1001"}'
b'{"is_cold": false, "events": 1, "idx": "1002"}'
b'{"is_cold": false, "events": 2, "idx": "1003"}'
b'{"is_cold": false, "events": -1, "idx": "1004"}'
b'{"is_cold": false, "events": 1, "idx": "1005"}'
b'{"is_cold": false, "events": 1, "idx": "1006"}'
b'{"is_cold": false, "events": 2, "idx": "1007"}'
b'{"is_cold": false, "events": -1, "idx": "1008"}'
b'{"is_cold": false, "events": 3, "idx": "1009"}'
b'{"is_cold": false, "events": -1, "idx": "1010"}'
b'{"is_cold": false, "events": -1, "idx": "1011"}'
