Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "1650"}'
b'{"is_cold": false, "events": 3, "idx": "1651"}'
b'{"is_cold": false, "events": -1, "idx": "1652"}'
b'{"is_cold": false, "events": -1, "idx": "1653"}'
b'{"is_cold": false, "events": 2, "idx": "1654"}'
b'{"is_cold": false, "events": -1, "idx": "1655"}'
b'{"is_cold": false, "events": 2, "idx": "1656"}'
b'{"is_cold": false, "events": -1, "idx": "1657"}'
b'{"is_cold": false, "events": 2, "idx": "1658"}'
b'{"is_cold": false, "events": -1, "idx": "1659"}'
b'{"is_cold": false, "events": 1, "idx": "1660"}'
b'{"is_cold": false, "events": 2, "idx": "1661"}'
b'{"is_cold": false, "events": -1, "idx": "1662"}'
b'{"is_cold": false, "events": 3, "idx": "1663"}'
b'{"is_cold": false, "events": -1, "idx": "1664"}'
b'{"is_cold": false, "events": -1, "idx": "1665"}'
b'{"is_cold": false, "events": 2, "idx": "1666"}'
b'{"is_cold": false, "events": -1, "idx": "1667"}'
b'{"is_cold": false, "events": 1, "idx": "1668"}'
b'{"is_cold": false, "events": 2, "idx": "1669"}'
b'{"is_cold": false, "events": -1, "idx": "1670"}'
b'{"is_cold": false, "events": 2, "idx": "1671"}'
b'{"is_cold": false, "events": -1, "idx": "1672"}'
b'{"is_cold": false, "events": 2, "idx": "1673"}'
b'{"is_cold": false, "events": -1, "idx": "1674"}'
b'{"is_cold": false, "events": 2, "idx": "1675"}'
b'{"is_cold": false, "events": -1, "idx": "1676"}'
b'{"is_cold": false, "events": 1, "idx": "1677"}'
b'{"is_cold": false, "events": 2, "idx": "1678"}'
b'{"is_cold": false, "events": -1, "idx": "1679"}'
b'{"is_cold": false, "events": 1, "idx": "1680"}'
b'{"is_cold": false, "events": 2, "idx": "1681"}'
b'{"is_cold": false, "events": -1, "idx": "1682"}'
b'{"is_cold": false, "events": 2, "idx": "1683"}'
b'{"is_cold": false, "events": -1, "idx": "1684"}'
b'{"is_cold": false, "events": 1, "idx": "1685"}'
b'{"is_cold": false, "events": 5, "idx": "1686"}'
b'{"is_cold": false, "events": -1, "idx": "1687"}'
b'{"is_cold": false, "events": -1, "idx": "1688"}'
b'{"is_cold": false, "events": -1, "idx": "1689"}'
b'{"is_cold": false, "events": -1, "idx": "1690"}'
b'{"is_cold": false, "events": 3, "idx": "1691"}'
b'{"is_cold": false, "events": -1, "idx": "1692"}'
b'{"is_cold": false, "events": -1, "idx": "1693"}'
b'{"is_cold": false, "events": 2, "idx": "1694"}'
b'{"is_cold": false, "events": -1, "idx": "1695"}'
b'{"is_cold": false, "events": 1, "idx": "1696"}'
b'{"is_cold": false, "events": 2, "idx": "1697"}'
b'{"is_cold": false, "events": -1, "idx": "1698"}'
b'{"is_cold": false, "events": 1, "idx": "1699"}'
b'{"is_cold": false, "events": 2, "idx": "1700"}'
b'{"is_cold": false, "events": -1, "idx": "1701"}'
b'{"is_cold": false, "events": 2, "idx": "1702"}'
b'{"is_cold": false, "events": -1, "idx": "1703"}'
b'{"is_cold": false, "events": 1, "idx": "1704"}'
b'{"is_cold": false, "events": 2, "idx": "1705"}'
b'{"is_cold": false, "events": -1, "idx": "1706"}'
b'{"is_cold": false, "events": 1, "idx": "1707"}'
b'{"is_cold": false, "events": 2, "idx": "1708"}'
b'{"is_cold": false, "events": -1, "idx": "1709"}'
b'{"is_cold": false, "events": 1, "idx": "1710"}'
b'{"is_cold": false, "events": 2, "idx": "1711"}'
b'{"is_cold": false, "events": -1, "idx": "1712"}'
b'{"is_cold": false, "events": 2, "idx": "1713"}'
b'{"is_cold": false, "events": -1, "idx": "1714"}'
b'{"is_cold": false, "events": 1, "idx": "1715"}'
b'{"is_cold": false, "events": 2, "idx": "1716"}'
b'{"is_cold": false, "events": -1, "idx": "1717"}'
b'{"is_cold": false, "events": 1, "idx": "1718"}'
b'{"is_cold": false, "events": 1, "idx": "1719"}'
b'{"is_cold": false, "events": 2, "idx": "1720"}'
b'{"is_cold": false, "events": -1, "idx": "1721"}'
b'{"is_cold": false, "events": 2, "idx": "1722"}'
b'{"is_cold": false, "events": -1, "idx": "1723"}'
b'{"is_cold": false, "events": 1, "idx": "1724"}'
b'{"is_cold": false, "events": 2, "idx": "1725"}'
b'{"is_cold": false, "events": -1, "idx": "1726"}'
b'{"is_cold": false, "events": 1, "idx": "1727"}'
b'{"is_cold": false, "events": 1, "idx": "1728"}'
b'{"is_cold": false, "events": 3, "idx": "1729"}'
b'{"is_cold": false, "events": -1, "idx": "1730"}'
b'{"is_cold": false, "events": -1, "idx": "1731"}'
b'{"is_cold": false, "events": 1, "idx": "1732"}'
b'{"is_cold": false, "events": 1, "idx": "1733"}'
b'{"is_cold": false, "events": 4, "idx": "1734"}'
b'{"is_cold": false, "events": -1, "idx": "1735"}'
b'{"is_cold": false, "events": -1, "idx": "1736"}'
b'{"is_cold": false, "events": -1, "idx": "1737"}'
b'{"is_cold": false, "events": 2, "idx": "1738"}'
b'{"is_cold": false, "events": -1, "idx": "1739"}'
b'{"is_cold": false, "events": 1, "idx": "1740"}'
b'{"is_cold": false, "events": 2, "idx": "1741"}'
b'{"is_cold": false, "events": -1, "idx": "1742"}'
b'{"is_cold": false, "events": 1, "idx": "1743"}'
b'{"is_cold": false, "events": 2, "idx": "1744"}'
b'{"is_cold": false, "events": -1, "idx": "1745"}'
b'{"is_cold": false, "events": 1, "idx": "1746"}'
b'{"is_cold": false, "events": 3, "idx": "1747"}'
b'{"is_cold": false, "events": -1, "idx": "1748"}'
b'{"is_cold": false, "events": -1, "idx": "1749"}'
b'{"is_cold": false, "events": 1, "idx": "1750"}'
b'{"is_cold": false, "events": 2, "idx": "1751"}'
b'{"is_cold": false, "events": -1, "idx": "1752"}'
b'{"is_cold": false, "events": 2, "idx": "1753"}'
b'{"is_cold": false, "events": -1, "idx": "1754"}'
b'{"is_cold": false, "events": 1, "idx": "1755"}'
b'{"is_cold": false, "events": 2, "idx": "1756"}'
b'{"is_cold": false, "events": -1, "idx": "1757"}'
b'{"is_cold": false, "events": 1, "idx": "1758"}'
b'{"is_cold": false, "events": 2, "idx": "1759"}'
b'{"is_cold": false, "events": -1, "idx": "1760"}'
b'{"is_cold": false, "events": 2, "idx": "1761"}'
b'{"is_cold": false, "events": -1, "idx": "1762"}'
b'{"is_cold": false, "events": 1, "idx": "1763"}'
b'{"is_cold": false, "events": 2, "idx": "1764"}'
b'{"is_cold": false, "events": -1, "idx": "1765"}'
b'{"is_cold": false, "events": 1, "idx": "1766"}'
b'{"is_cold": false, "events": 2, "idx": "1767"}'
b'{"is_cold": false, "events": -1, "idx": "1768"}'
b'{"is_cold": false, "events": 2, "idx": "1769"}'
b'{"is_cold": false, "events": -1, "idx": "1770"}'
b'{"is_cold": false, "events": 2, "idx": "1771"}'
b'{"is_cold": false, "events": -1, "idx": "1772"}'
b'{"is_cold": false, "events": 3, "idx": "1773"}'
b'{"is_cold": false, "events": -1, "idx": "1774"}'
b'{"is_cold": false, "events": -1, "idx": "1775"}'
b'{"is_cold": false, "events": 3, "idx": "1776"}'
b'{"is_cold": false, "events": -1, "idx": "1777"}'
b'{"is_cold": false, "events": -1, "idx": "1778"}'
b'{"is_cold": false, "events": 1, "idx": "1779"}'
b'{"is_cold": false, "events": 2, "idx": "1780"}'
b'{"is_cold": false, "events": -1, "idx": "1781"}'
b'{"is_cold": false, "events": 2, "idx": "1782"}'
b'{"is_cold": false, "events": -1, "idx": "1783"}'
b'{"is_cold": false, "events": 1, "idx": "1784"}'
b'{"is_cold": false, "events": 1, "idx": "1785"}'
b'{"is_cold": false, "events": 3, "idx": "1786"}'
b'{"is_cold": false, "events": -1, "idx": "1787"}'
b'{"is_cold": false, "events": -1, "idx": "1788"}'
b'{"is_cold": false, "events": 1, "idx": "1789"}'
b'{"is_cold": false, "events": 2, "idx": "1790"}'
b'{"is_cold": false, "events": -1, "idx": "1791"}'
b'{"is_cold": false, "events": 2, "idx": "1792"}'
b'{"is_cold": false, "events": -1, "idx": "1793"}'
b'{"is_cold": false, "events": 1, "idx": "1794"}'
b'{"is_cold": false, "events": 2, "idx": "1795"}'
b'{"is_cold": false, "events": -1, "idx": "1796"}'
b'{"is_cold": false, "events": 1, "idx": "1797"}'
b'{"is_cold": false, "events": 2, "idx": "1798"}'
b'{"is_cold": false, "events": -1, "idx": "1799"}'
b'{"is_cold": false, "events": 1, "idx": "1800"}'
b'{"is_cold": false, "events": 2, "idx": "1801"}'
b'{"is_cold": false, "events": -1, "idx": "1802"}'
b'{"is_cold": false, "events": 2, "idx": "1803"}'
b'{"is_cold": false, "events": -1, "idx": "1804"}'
b'{"is_cold": false, "events": 4, "idx": "1805"}'
b'{"is_cold": false, "events": -1, "idx": "1806"}'
b'{"is_cold": false, "events": -1, "idx": "1807"}'
b'{"is_cold": false, "events": -1, "idx": "1808"}'
b'{"is_cold": false, "events": 3, "idx": "1809"}'
b'{"is_cold": false, "events": -1, "idx": "1810"}'
b'{"is_cold": false, "events": -1, "idx": "1811"}'
b'{"is_cold": false, "events": 1, "idx": "1812"}'
b'{"is_cold": false, "events": 1, "idx": "1813"}'
b'{"is_cold": false, "events": 3, "idx": "1814"}'
b'{"is_cold": false, "events": -1, "idx": "1815"}'
b'{"is_cold": false, "events": -1, "idx": "1816"}'
b'{"is_cold": false, "events": 3, "idx": "1817"}'
b'{"is_cold": false, "events": -1, "idx": "1818"}'
b'{"is_cold": false, "events": -1, "idx": "1819"}'
b'{"is_cold": false, "events": 2, "idx": "1820"}'
b'{"is_cold": false, "events": -1, "idx": "1821"}'
b'{"is_cold": false, "events": 1, "idx": "1822"}'
b'{"is_cold": false, "events": 2, "idx": "1823"}'
b'{"is_cold": false, "events": -1, "idx": "1824"}'
b'{"is_cold": false, "events": 1, "idx": "1825"}'
b'{"is_cold": false, "events": 1, "idx": "1826"}'
b'{"is_cold": false, "events": 3, "idx": "1827"}'
b'{"is_cold": false, "events": -1, "idx": "1828"}'
b'{"is_cold": false, "events": -1, "idx": "1829"}'
b'{"is_cold": false, "events": 2, "idx": "1830"}'
b'{"is_cold": false, "events": -1, "idx": "1831"}'
b'{"is_cold": false, "events": 1, "idx": "1832"}'
b'{"is_cold": false, "events": 1, "idx": "1833"}'
b'{"is_cold": false, "events": 2, "idx": "1834"}'
b'{"is_cold": false, "events": -1, "idx": "1835"}'
b'{"is_cold": false, "events": 2, "idx": "1836"}'
b'{"is_cold": false, "events": -1, "idx": "1837"}'
b'{"is_cold": false, "events": 1, "idx": "1838"}'
b'{"is_cold": false, "events": 2, "idx": "1839"}'
b'{"is_cold": false, "events": -1, "idx": "1840"}'
b'{"is_cold": false, "events": 1, "idx": "1841"}'
b'{"is_cold": false, "events": 6, "idx": "1842"}'
b'{"is_cold": false, "events": -1, "idx": "1843"}'
b'{"is_cold": false, "events": -1, "idx": "1844"}'
b'{"is_cold": false, "events": -1, "idx": "1845"}'
b'{"is_cold": false, "events": -1, "idx": "1846"}'
b'{"is_cold": false, "events": -1, "idx": "1847"}'
b'{"is_cold": false, "events": 2, "idx": "1848"}'
b'{"is_cold": false, "events": -1, "idx": "1849"}'
b'{"is_cold": false, "events": 2, "idx": "1850"}'
b'{"is_cold": false, "events": -1, "idx": "1851"}'
b'{"is_cold": false, "events": 1, "idx": "1852"}'
b'{"is_cold": false, "events": 2, "idx": "1853"}'
b'{"is_cold": false, "events": -1, "idx": "1854"}'
b'{"is_cold": false, "events": 1, "idx": "1855"}'
b'{"is_cold": false, "events": 2, "idx": "1856"}'
b'{"is_cold": false, "events": -1, "idx": "1857"}'
b'{"is_cold": false, "events": 1, "idx": "1858"}'
b'{"is_cold": false, "events": 1, "idx": "1859"}'
b'{"is_cold": false, "events": 4, "idx": "1860"}'
b'{"is_cold": false, "events": -1, "idx": "1861"}'
b'{"is_cold": false, "events": -1, "idx": "1862"}'
b'{"is_cold": false, "events": -1, "idx": "1863"}'
b'{"is_cold": false, "events": 4, "idx": "1864"}'
b'{"is_cold": false, "events": -1, "idx": "1865"}'
b'{"is_cold": false, "events": -1, "idx": "1866"}'
b'{"is_cold": false, "events": -1, "idx": "1867"}'
b'{"is_cold": false, "events": 2, "idx": "1868"}'
b'{"is_cold": false, "events": -1, "idx": "1869"}'
b'{"is_cold": false, "events": 2, "idx": "1870"}'
b'{"is_cold": false, "events": -1, "idx": "1871"}'
b'{"is_cold": false, "events": 1, "idx": "1872"}'
b'{"is_cold": false, "events": 2, "idx": "1873"}'
b'{"is_cold": false, "events": -1, "idx": "1874"}'
b'{"is_cold": false, "events": 1, "idx": "1875"}'
b'{"is_cold": false, "events": 1, "idx": "1876"}'
b'{"is_cold": false, "events": 2, "idx": "1877"}'
b'{"is_cold": false, "events": -1, "idx": "1878"}'
b'{"is_cold": false, "events": 1, "idx": "1879"}'
b'{"is_cold": false, "events": 2, "idx": "1880"}'
b'{"is_cold": false, "events": -1, "idx": "1881"}'
b'{"is_cold": false, "events": 1, "idx": "1882"}'
b'{"is_cold": false, "events": 4, "idx": "1883"}'
b'{"is_cold": false, "events": -1, "idx": "1884"}'
b'{"is_cold": false, "events": -1, "idx": "1885"}'
b'{"is_cold": false, "events": -1, "idx": "1886"}'
b'{"is_cold": false, "events": 2, "idx": "1887"}'
b'{"is_cold": false, "events": -1, "idx": "1888"}'
b'{"is_cold": false, "events": 3, "idx": "1889"}'
b'{"is_cold": false, "events": -1, "idx": "1890"}'
b'{"is_cold": false, "events": -1, "idx": "1891"}'
b'{"is_cold": false, "events": 3, "idx": "1892"}'
b'{"is_cold": false, "events": -1, "idx": "1893"}'
b'{"is_cold": false, "events": -1, "idx": "1894"}'
b'{"is_cold": false, "events": 4, "idx": "1895"}'
b'{"is_cold": false, "events": -1, "idx": "1896"}'
b'{"is_cold": false, "events": -1, "idx": "1897"}'
b'{"is_cold": false, "events": -1, "idx": "1898"}'
b'{"is_cold": false, "events": 5, "idx": "1899"}'
b'{"is_cold": false, "events": -1, "idx": "1900"}'
b'{"is_cold": false, "events": -1, "idx": "1901"}'
b'{"is_cold": false, "events": -1, "idx": "1902"}'
b'{"is_cold": false, "events": -1, "idx": "1903"}'
b'{"is_cold": false, "events": 1, "idx": "1904"}'
b'{"is_cold": false, "events": 2, "idx": "1905"}'
b'{"is_cold": false, "events": -1, "idx": "1906"}'
b'{"is_cold": false, "events": 1, "idx": "1907"}'
b'{"is_cold": false, "events": 2, "idx": "1908"}'
b'{"is_cold": false, "events": -1, "idx": "1909"}'
b'{"is_cold": false, "events": 1, "idx": "1910"}'
b'{"is_cold": false, "events": 2, "idx": "1911"}'
b'{"is_cold": false, "events": -1, "idx": "1912"}'
b'{"is_cold": false, "events": 2, "idx": "1913"}'
b'{"is_cold": false, "events": -1, "idx": "1914"}'
b'{"is_cold": false, "events": 1, "idx": "1915"}'
b'{"is_cold": false, "events": 1, "idx": "1916"}'
b'{"is_cold": false, "events": 2, "idx": "1917"}'
b'{"is_cold": false, "events": -1, "idx": "1918"}'
b'{"is_cold": false, "events": 2, "idx": "1919"}'
b'{"is_cold": false, "events": -1, "idx": "1920"}'
b'{"is_cold": false, "events": 1, "idx": "1921"}'
b'{"is_cold": false, "events": -1, "idx": "1923"}'
b'{"is_cold": false, "events": 2, "idx": "1922"}'
b'{"is_cold": false, "events": 2, "idx": "1924"}'
b'{"is_cold": false, "events": -1, "idx": "1925"}'
b'{"is_cold": false, "events": 1, "idx": "1926"}'
b'{"is_cold": false, "events": 2, "idx": "1927"}'
b'{"is_cold": false, "events": -1, "idx": "1928"}'
b'{"is_cold": false, "events": 1, "idx": "1929"}'
b'{"is_cold": false, "events": 3, "idx": "1930"}'
b'{"is_cold": false, "events": -1, "idx": "1931"}'
b'{"is_cold": false, "events": -1, "idx": "1932"}'
b'{"is_cold": false, "events": 2, "idx": "1933"}'
b'{"is_cold": false, "events": -1, "idx": "1934"}'
b'{"is_cold": false, "events": 1, "idx": "1935"}'
b'{"is_cold": false, "events": 2, "idx": "1936"}'
b'{"is_cold": false, "events": -1, "idx": "1937"}'
b'{"is_cold": false, "events": 1, "idx": "1938"}'
b'{"is_cold": false, "events": 1, "idx": "1939"}'
b'{"is_cold": false, "events": 2, "idx": "1940"}'
b'{"is_cold": false, "events": -1, "idx": "1941"}'
b'{"is_cold": false, "events": 3, "idx": "1942"}'
b'{"is_cold": false, "events": -1, "idx": "1943"}'
b'{"is_cold": false, "events": -1, "idx": "1944"}'
b'{"is_cold": false, "events": 2, "idx": "1945"}'
b'{"is_cold": false, "events": -1, "idx": "1946"}'
