Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "28600"}'
b'{"is_cold": false, "events": 3, "idx": "28601"}'
b'{"is_cold": false, "events": -1, "idx": "28602"}'
b'{"is_cold": false, "events": -1, "idx": "28603"}'
b'{"is_cold": false, "events": 1, "idx": "28604"}'
b'{"is_cold": false, "events": 2, "idx": "28605"}'
b'{"is_cold": false, "events": -1, "idx": "28606"}'
b'{"is_cold": false, "events": 3, "idx": "28607"}'
b'{"is_cold": false, "events": -1, "idx": "28608"}'
b'{"is_cold": false, "events": -1, "idx": "28609"}'
b'{"is_cold": false, "events": 3, "idx": "28610"}'
b'{"is_cold": false, "events": -1, "idx": "28611"}'
b'{"is_cold": false, "events": -1, "idx": "28612"}'
b'{"is_cold": false, "events": 3, "idx": "28613"}'
b'{"is_cold": false, "events": -1, "idx": "28614"}'
b'{"is_cold": false, "events": -1, "idx": "28615"}'
b'{"is_cold": false, "events": 4, "idx": "28616"}'
b'{"is_cold": false, "events": -1, "idx": "28617"}'
b'{"is_cold": false, "events": -1, "idx": "28618"}'
b'{"is_cold": false, "events": -1, "idx": "28619"}'
b'{"is_cold": false, "events": 4, "idx": "28620"}'
b'{"is_cold": false, "events": -1, "idx": "28621"}'
b'{"is_cold": false, "events": -1, "idx": "28622"}'
b'{"is_cold": false, "events": -1, "idx": "28623"}'
b'{"is_cold": false, "events": 5, "idx": "28624"}'
b'{"is_cold": false, "events": -1, "idx": "28625"}'
b'{"is_cold": false, "events": -1, "idx": "28626"}'
b'{"is_cold": false, "events": -1, "idx": "28627"}'
b'{"is_cold": false, "events": -1, "idx": "28628"}'
b'{"is_cold": false, "events": 4, "idx": "28629"}'
b'{"is_cold": false, "events": -1, "idx": "28630"}'
b'{"is_cold": false, "events": -1, "idx": "28631"}'
b'{"is_cold": false, "events": -1, "idx": "28632"}'
b'{"is_cold": false, "events": 3, "idx": "28633"}'
b'{"is_cold": false, "events": -1, "idx": "28634"}'
b'{"is_cold": false, "events": -1, "idx": "28635"}'
b'{"is_cold": false, "events": 4, "idx": "28636"}'
b'{"is_cold": false, "events": -1, "idx": "28637"}'
b'{"is_cold": false, "events": -1, "idx": "28638"}'
b'{"is_cold": false, "events": -1, "idx": "28639"}'
b'{"is_cold": false, "events": 5, "idx": "28640"}'
b'{"is_cold": false, "events": -1, "idx": "28641"}'
b'{"is_cold": false, "events": -1, "idx": "28642"}'
b'{"is_cold": false, "events": -1, "idx": "28643"}'
b'{"is_cold": false, "events": -1, "idx": "28644"}'
b'{"is_cold": false, "events": 4, "idx": "28645"}'
b'{"is_cold": false, "events": -1, "idx": "28646"}'
b'{"is_cold": false, "events": -1, "idx": "28647"}'
b'{"is_cold": false, "events": -1, "idx": "28648"}'
b'{"is_cold": false, "events": 4, "idx": "28649"}'
b'{"is_cold": false, "events": -1, "idx": "28650"}'
b'{"is_cold": false, "events": -1, "idx": "28651"}'
b'{"is_cold": false, "events": -1, "idx": "28652"}'
b'{"is_cold": false, "events": 10, "idx": "28653"}'
b'{"is_cold": false, "events": -1, "idx": "28654"}'
b'{"is_cold": false, "events": -1, "idx": "28655"}'
b'{"is_cold": false, "events": -1, "idx": "28656"}'
b'{"is_cold": false, "events": -1, "idx": "28657"}'
b'{"is_cold": false, "events": -1, "idx": "28658"}'
b'{"is_cold": false, "events": -1, "idx": "28659"}'
b'{"is_cold": false, "events": -1, "idx": "28660"}'
