Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "150"}'
b'{"is_cold": false, "events": 1, "idx": "151"}'
b'{"is_cold": false, "events": 1, "idx": "152"}'
b'{"is_cold": false, "events": 1, "idx": "153"}'
b'{"is_cold": false, "events": 1, "idx": "154"}'
b'{"is_cold": false, "events": 1, "idx": "155"}'
b'{"is_cold": false, "events": 1, "idx": "156"}'
b'{"is_cold": false, "events": 1, "idx": "157"}'
b'{"is_cold": false, "events": 1, "idx": "158"}'
b'{"is_cold": false, "events": 1, "idx": "159"}'
b'{"is_cold": false, "events": 1, "idx": "160"}'
b'{"is_cold": false, "events": 1, "idx": "161"}'
b'{"is_cold": false, "events": 1, "idx": "162"}'
b'{"is_cold": false, "events": 1, "idx": "163"}'
b'{"is_cold": false, "events": 1, "idx": "164"}'
b'{"is_cold": false, "events": 1, "idx": "165"}'
b'{"is_cold": false, "events": 1, "idx": "166"}'
b'{"is_cold": false, "events": 1, "idx": "167"}'
b'{"is_cold": false, "events": 1, "idx": "168"}'
b'{"is_cold": false, "events": 1, "idx": "169"}'
b'{"is_cold": false, "events": 1, "idx": "170"}'
b'{"is_cold": false, "events": 1, "idx": "171"}'
b'{"is_cold": false, "events": 1, "idx": "172"}'
b'{"is_cold": false, "events": 1, "idx": "173"}'
b'{"is_cold": false, "events": 1, "idx": "174"}'
b'{"is_cold": false, "events": 1, "idx": "175"}'
b'{"is_cold": false, "events": 1, "idx": "176"}'
b'{"is_cold": false, "events": 1, "idx": "177"}'
b'{"is_cold": false, "events": 1, "idx": "178"}'
b'{"is_cold": false, "events": 1, "idx": "179"}'
b'{"is_cold": false, "events": 1, "idx": "180"}'
b'{"is_cold": false, "events": 1, "idx": "181"}'
b'{"is_cold": false, "events": 1, "idx": "182"}'
b'{"is_cold": false, "events": 1, "idx": "183"}'
b'{"is_cold": false, "events": 2, "idx": "184"}'
b'{"is_cold": false, "events": -1, "idx": "185"}'
b'{"is_cold": false, "events": 1, "idx": "186"}'
b'{"is_cold": false, "events": 1, "idx": "187"}'
b'{"is_cold": false, "events": 1, "idx": "188"}'
b'{"is_cold": false, "events": 1, "idx": "189"}'
b'{"is_cold": false, "events": 1, "idx": "190"}'
b'{"is_cold": false, "events": 1, "idx": "191"}'
b'{"is_cold": false, "events": 1, "idx": "192"}'
b'{"is_cold": false, "events": 1, "idx": "193"}'
b'{"is_cold": false, "events": 7, "idx": "194"}'
b'{"is_cold": false, "events": -1, "idx": "195"}'
b'{"is_cold": false, "events": -1, "idx": "196"}'
b'{"is_cold": false, "events": -1, "idx": "197"}'
b'{"is_cold": false, "events": -1, "idx": "198"}'
b'{"is_cold": false, "events": -1, "idx": "199"}'
b'{"is_cold": false, "events": -1, "idx": "200"}'
b'{"is_cold": false, "events": 1, "idx": "201"}'
b'{"is_cold": false, "events": 1, "idx": "202"}'
b'{"is_cold": false, "events": 1, "idx": "203"}'
b'{"is_cold": false, "events": 1, "idx": "204"}'
b'{"is_cold": false, "events": 1, "idx": "205"}'
b'{"is_cold": false, "events": 1, "idx": "206"}'
b'{"is_cold": false, "events": 1, "idx": "207"}'
b'{"is_cold": false, "events": 1, "idx": "208"}'
b'{"is_cold": false, "events": 1, "idx": "209"}'
b'{"is_cold": false, "events": 1, "idx": "210"}'
b'{"is_cold": false, "events": 1, "idx": "211"}'
b'{"is_cold": false, "events": 1, "idx": "212"}'
b'{"is_cold": false, "events": 1, "idx": "213"}'
b'{"is_cold": false, "events": 1, "idx": "214"}'
b'{"is_cold": false, "events": 1, "idx": "215"}'
b'{"is_cold": false, "events": 1, "idx": "216"}'
b'{"is_cold": false, "events": 1, "idx": "217"}'
b'{"is_cold": false, "events": 1, "idx": "218"}'
b'{"is_cold": false, "events": 1, "idx": "219"}'
b'{"is_cold": false, "events": 1, "idx": "220"}'
b'{"is_cold": false, "events": 1, "idx": "221"}'
b'{"is_cold": false, "events": 1, "idx": "222"}'
b'{"is_cold": false, "events": 1, "idx": "223"}'
b'{"is_cold": false, "events": 1, "idx": "224"}'
b'{"is_cold": false, "events": 1, "idx": "225"}'
b'{"is_cold": false, "events": 1, "idx": "226"}'
b'{"is_cold": false, "events": 1, "idx": "227"}'
b'{"is_cold": false, "events": 1, "idx": "228"}'
b'{"is_cold": false, "events": 1, "idx": "229"}'
b'{"is_cold": false, "events": 1, "idx": "230"}'
b'{"is_cold": false, "events": 1, "idx": "231"}'
b'{"is_cold": false, "events": 1, "idx": "232"}'
b'{"is_cold": false, "events": 1, "idx": "233"}'
b'{"is_cold": false, "events": 1, "idx": "234"}'
b'{"is_cold": false, "events": 1, "idx": "235"}'
b'{"is_cold": false, "events": 1, "idx": "236"}'
b'{"is_cold": false, "events": 1, "idx": "237"}'
b'{"is_cold": false, "events": 1, "idx": "238"}'
b'{"is_cold": false, "events": 1, "idx": "239"}'
b'{"is_cold": false, "events": 1, "idx": "240"}'
b'{"is_cold": false, "events": 1, "idx": "241"}'
b'{"is_cold": false, "events": 1, "idx": "242"}'
b'{"is_cold": false, "events": 1, "idx": "243"}'
b'{"is_cold": false, "events": 1, "idx": "244"}'
b'{"is_cold": false, "events": 1, "idx": "245"}'
b'{"is_cold": false, "events": 1, "idx": "246"}'
b'{"is_cold": false, "events": 1, "idx": "247"}'
b'{"is_cold": false, "events": 1, "idx": "248"}'
b'{"is_cold": false, "events": 1, "idx": "249"}'
b'{"is_cold": false, "events": 1, "idx": "250"}'
b'{"is_cold": false, "events": 1, "idx": "251"}'
b'{"is_cold": false, "events": 1, "idx": "252"}'
b'{"is_cold": false, "events": 1, "idx": "253"}'
b'{"is_cold": false, "events": 1, "idx": "254"}'
b'{"is_cold": false, "events": 1, "idx": "255"}'
b'{"is_cold": false, "events": 1, "idx": "256"}'
b'{"is_cold": false, "events": 1, "idx": "257"}'
b'{"is_cold": false, "events": 1, "idx": "258"}'
b'{"is_cold": false, "events": 1, "idx": "259"}'
b'{"is_cold": false, "events": 1, "idx": "260"}'
b'{"is_cold": false, "events": 1, "idx": "261"}'
b'{"is_cold": false, "events": 1, "idx": "262"}'
b'{"is_cold": false, "events": 1, "idx": "263"}'
b'{"is_cold": false, "events": 1, "idx": "264"}'
b'{"is_cold": false, "events": 1, "idx": "265"}'
b'{"is_cold": false, "events": 1, "idx": "266"}'
b'{"is_cold": false, "events": 1, "idx": "267"}'
b'{"is_cold": false, "events": 1, "idx": "268"}'
b'{"is_cold": false, "events": 1, "idx": "269"}'
b'{"is_cold": false, "events": 1, "idx": "270"}'
b'{"is_cold": false, "events": 1, "idx": "271"}'
b'{"is_cold": false, "events": 1, "idx": "272"}'
b'{"is_cold": false, "events": 1, "idx": "273"}'
b'{"is_cold": false, "events": 1, "idx": "274"}'
b'{"is_cold": false, "events": 1, "idx": "275"}'
b'{"is_cold": false, "events": 1, "idx": "276"}'
b'{"is_cold": false, "events": 1, "idx": "277"}'
b'{"is_cold": false, "events": 1, "idx": "278"}'
b'{"is_cold": false, "events": 2, "idx": "279"}'
b'{"is_cold": false, "events": -1, "idx": "280"}'
b'{"is_cold": false, "events": 1, "idx": "281"}'
b'{"is_cold": false, "events": 1, "idx": "282"}'
b'{"is_cold": false, "events": 1, "idx": "283"}'
b'{"is_cold": false, "events": 1, "idx": "284"}'
b'{"is_cold": false, "events": 1, "idx": "285"}'
b'{"is_cold": false, "events": 1, "idx": "286"}'
b'{"is_cold": false, "events": 1, "idx": "287"}'
b'{"is_cold": false, "events": 1, "idx": "288"}'
b'{"is_cold": false, "events": 1, "idx": "289"}'
b'{"is_cold": false, "events": 1, "idx": "290"}'
b'{"is_cold": false, "events": 1, "idx": "291"}'
b'{"is_cold": false, "events": 1, "idx": "292"}'
b'{"is_cold": false, "events": 1, "idx": "293"}'
b'{"is_cold": false, "events": 1, "idx": "294"}'
b'{"is_cold": false, "events": 1, "idx": "295"}'
b'{"is_cold": false, "events": 1, "idx": "296"}'
b'{"is_cold": false, "events": 1, "idx": "297"}'
b'{"is_cold": false, "events": 1, "idx": "298"}'
b'{"is_cold": false, "events": 1, "idx": "299"}'
