Addr: 3.235.155.167, Port: 60000
b'{"is_cold": false, "events": 1, "idx": "2100"}'
b'{"is_cold": false, "events": 1, "idx": "2101"}'
b'{"is_cold": false, "events": 2, "idx": "2102"}'
b'{"is_cold": false, "events": -1, "idx": "2103"}'
b'{"is_cold": false, "events": 2, "idx": "2104"}'
b'{"is_cold": false, "events": -1, "idx": "2105"}'
b'{"is_cold": false, "events": 1, "idx": "2106"}'
b'{"is_cold": false, "events": 2, "idx": "2107"}'
b'{"is_cold": false, "events": -1, "idx": "2108"}'
b'{"is_cold": false, "events": 2, "idx": "2109"}'
b'{"is_cold": false, "events": -1, "idx": "2110"}'
b'{"is_cold": false, "events": 1, "idx": "2111"}'
b'{"is_cold": false, "events": 2, "idx": "2112"}'
b'{"is_cold": false, "events": -1, "idx": "2113"}'
b'{"is_cold": false, "events": 2, "idx": "2114"}'
b'{"is_cold": false, "events": -1, "idx": "2115"}'
b'{"is_cold": false, "events": 2, "idx": "2116"}'
b'{"is_cold": false, "events": -1, "idx": "2117"}'
b'{"is_cold": false, "events": 2, "idx": "2118"}'
b'{"is_cold": false, "events": -1, "idx": "2119"}'
b'{"is_cold": false, "events": 3, "idx": "2120"}'
b'{"is_cold": false, "events": -1, "idx": "2121"}'
b'{"is_cold": false, "events": -1, "idx": "2122"}'
b'{"is_cold": false, "events": 1, "idx": "2123"}'
b'{"is_cold": false, "events": 2, "idx": "2124"}'
b'{"is_cold": false, "events": -1, "idx": "2125"}'
b'{"is_cold": false, "events": 2, "idx": "2126"}'
b'{"is_cold": false, "events": -1, "idx": "2127"}'
b'{"is_cold": false, "events": 2, "idx": "2128"}'
b'{"is_cold": false, "events": -1, "idx": "2129"}'
b'{"is_cold": false, "events": 2, "idx": "2130"}'
b'{"is_cold": false, "events": -1, "idx": "2131"}'
b'{"is_cold": false, "events": 1, "idx": "2132"}'
b'{"is_cold": false, "events": 2, "idx": "2133"}'
b'{"is_cold": false, "events": -1, "idx": "2134"}'
b'{"is_cold": false, "events": 2, "idx": "2135"}'
b'{"is_cold": false, "events": -1, "idx": "2136"}'
b'{"is_cold": false, "events": 2, "idx": "2137"}'
b'{"is_cold": false, "events": -1, "idx": "2138"}'
b'{"is_cold": false, "events": 2, "idx": "2139"}'
