,request,time,billed_time,memory,used_memory,read,write,function
0,08cf2b90-7489-5640-812b-71eac2090e84,49.04,50,512,76,08cf2b90-7489-5640-812b-71eac2090e84,5.0,writer
1,370c0db4-0807-564d-aa71-57cebe8715a2,51.00,52,512,76,370c0db4-0807-564d-aa71-57cebe8715a2,5.0,writer
2,8583cbab-f07e-5e3b-8e55-91d1460108dc,47.11,48,512,76,8583cbab-f07e-5e3b-8e55-91d1460108dc,1.0,writer
3,0b608b0d-ace3-5a8d-92e3-d1771a9c0c6e,33.27,34,512,76,0b608b0d-ace3-5a8d-92e3-d1771a9c0c6e,3.0,writer
4,75316125-0a51-56a6-beed-3b5fbc2ebf1f,35.81,36,512,76,75316125-0a51-56a6-beed-3b5fbc2ebf1f,3.0,writer
5,0af6d29e-85b5-53ee-863e-88e433cac6d9,34.86,35,512,76,0af6d29e-85b5-53ee-863e-88e433cac6d9,3.0,writer
6,7de23014-c15d-50b8-9f70-6a6e77223890,52.25,53,512,76,7de23014-c15d-50b8-9f70-6a6e77223890,3.0,writer
7,ec84470a-e6a3-5552-a33b-1d7050dcc6fe,35.30,36,512,76,ec84470a-e6a3-5552-a33b-1d7050dcc6fe,3.0,writer
8,9eca0dfa-af33-5941-b6a2-5780194d0e7d,31.96,32,512,76,9eca0dfa-af33-5941-b6a2-5780194d0e7d,3.0,writer
9,0afc9203-4d4c-5583-a23f-c879fb329d47,31.77,32,512,76,0afc9203-4d4c-5583-a23f-c879fb329d47,3.0,writer
10,8bec0b1e-df70-5e7f-916f-5164690e07c6,31.98,32,512,76,8bec0b1e-df70-5e7f-916f-5164690e07c6,3.0,writer
11,b11a469f-da46-5af8-a736-1ce56c3b0fcf,31.89,32,512,76,b11a469f-da46-5af8-a736-1ce56c3b0fcf,3.0,writer
12,fed13362-409c-5a0a-a956-6918f6e02329,31.69,32,512,76,fed13362-409c-5a0a-a956-6918f6e02329,3.0,writer
13,e040763e-7194-556d-bac7-2c44c7e8b6c1,34.55,35,512,76,e040763e-7194-556d-bac7-2c44c7e8b6c1,3.0,writer
14,c16595a2-b6c7-5bfa-9a60-cfd800bbacc6,34.10,35,512,76,c16595a2-b6c7-5bfa-9a60-cfd800bbacc6,3.0,writer
15,e78f7c6f-c0fa-54b5-bfff-26157686371a,35.29,36,512,76,e78f7c6f-c0fa-54b5-bfff-26157686371a,3.0,writer
16,ac1df76c-f28c-5906-b97b-ad1644f081c2,34.58,35,512,76,ac1df76c-f28c-5906-b97b-ad1644f081c2,3.0,writer
17,98a345b8-179b-588d-a0c9-1fc2a1e05e6a,36.04,37,512,76,98a345b8-179b-588d-a0c9-1fc2a1e05e6a,3.0,writer
18,103e11e5-1fac-5686-9792-4b9fa9d73065,37.56,38,512,76,103e11e5-1fac-5686-9792-4b9fa9d73065,3.0,writer
19,a44c15ca-4ddd-5d00-a269-4fb0fba674b9,30.43,31,512,76,a44c15ca-4ddd-5d00-a269-4fb0fba674b9,3.0,writer
20,8b4e2048-faf4-55d9-866c-7a324c8f70ee,63.81,64,512,76,8b4e2048-faf4-55d9-866c-7a324c8f70ee,3.0,writer
