,data,client_write_data,op,memory,size
0,2061633.0,24251.0,set_data,1024,65536
1,243395.0,27854.0,set_data,1024,65536
2,360992.0,22024.0,set_data,1024,65536
3,184615.0,29339.0,set_data,1024,65536
4,273760.0,32672.0,set_data,1024,65536
5,311663.0,32510.0,set_data,1024,65536
6,283482.0,33493.0,set_data,1024,65536
7,192541.0,28333.0,set_data,1024,65536
8,333718.0,39945.0,set_data,1024,65536
9,247419.0,21497.0,set_data,1024,65536
10,221298.0,23395.0,set_data,1024,65536
11,267200.0,63461.0,set_data,1024,65536
12,241773.0,25275.0,set_data,1024,65536
13,224175.0,26457.0,set_data,1024,65536
14,243301.0,31853.0,set_data,1024,65536
15,248888.0,30915.0,set_data,1024,65536
16,186122.0,28054.0,set_data,1024,65536
17,231578.0,24463.0,set_data,1024,65536
18,238399.0,26267.0,set_data,1024,65536
19,241061.0,25378.0,set_data,1024,65536
20,217933.0,22421.0,set_data,1024,65536
21,295512.0,29947.0,set_data,1024,65536
22,243379.0,20963.0,set_data,1024,65536
23,311621.0,37620.0,set_data,1024,65536
24,292664.0,25385.0,set_data,1024,65536
25,263444.0,31288.0,set_data,1024,65536
26,247777.0,32001.0,set_data,1024,65536
27,355419.0,25406.0,set_data,1024,65536
28,248656.0,29043.0,set_data,1024,65536
29,283306.0,49597.0,set_data,1024,65536
30,183395.0,30053.0,set_data,1024,65536
31,312207.0,28272.0,set_data,1024,65536
32,252301.0,28215.0,set_data,1024,65536
33,249616.0,24359.0,set_data,1024,65536
34,261930.0,30179.0,set_data,1024,65536
35,338945.0,24783.0,set_data,1024,65536
36,244200.0,29810.0,set_data,1024,65536
37,276390.0,51426.0,set_data,1024,65536
38,217755.0,36817.0,set_data,1024,65536
39,253469.0,42763.0,set_data,1024,65536
40,243873.0,46299.0,set_data,1024,65536
41,299124.0,57228.0,set_data,1024,65536
42,232857.0,45803.0,set_data,1024,65536
43,259626.0,40817.0,set_data,1024,65536
44,215773.0,33871.0,set_data,1024,65536
45,306481.0,21615.0,set_data,1024,65536
46,238942.0,21733.0,set_data,1024,65536
47,190324.0,22942.0,set_data,1024,65536
48,249392.0,42541.0,set_data,1024,65536
49,211293.0,37985.0,set_data,1024,65536
50,281965.0,43373.0,set_data,1024,65536
51,434748.0,29544.0,set_data,1024,65536
52,235651.0,34893.0,set_data,1024,65536
53,301374.0,27722.0,set_data,1024,65536
54,277883.0,25058.0,set_data,1024,65536
55,268487.0,27643.0,set_data,1024,65536
56,304393.0,21738.0,set_data,1024,65536
57,225318.0,28600.0,set_data,1024,65536
58,199164.0,27539.0,set_data,1024,65536
59,282397.0,34336.0,set_data,1024,65536
60,292500.0,29553.0,set_data,1024,65536
61,199025.0,25560.0,set_data,1024,65536
62,190895.0,24523.0,set_data,1024,65536
63,302189.0,29785.0,set_data,1024,65536
64,228100.0,26609.0,set_data,1024,65536
65,294629.0,39598.0,set_data,1024,65536
66,185695.0,25123.0,set_data,1024,65536
67,217319.0,24130.0,set_data,1024,65536
68,234294.0,23490.0,set_data,1024,65536
69,191650.0,26263.0,set_data,1024,65536
70,220124.0,25143.0,set_data,1024,65536
71,281754.0,26831.0,set_data,1024,65536
72,220706.0,23969.0,set_data,1024,65536
73,238398.0,25814.0,set_data,1024,65536
74,276750.0,28451.0,set_data,1024,65536
75,238555.0,29282.0,set_data,1024,65536
76,205977.0,30969.0,set_data,1024,65536
77,258952.0,53458.0,set_data,1024,65536
78,202061.0,27731.0,set_data,1024,65536
79,248157.0,24723.0,set_data,1024,65536
80,264740.0,21533.0,set_data,1024,65536
81,302772.0,37569.0,set_data,1024,65536
82,240734.0,33424.0,set_data,1024,65536
83,285432.0,36013.0,set_data,1024,65536
84,334789.0,37449.0,set_data,1024,65536
85,198816.0,25594.0,set_data,1024,65536
86,260678.0,24681.0,set_data,1024,65536
87,223192.0,33305.0,set_data,1024,65536
88,212013.0,31860.0,set_data,1024,65536
89,202538.0,25252.0,set_data,1024,65536
90,296620.0,24320.0,set_data,1024,65536
91,286043.0,59576.0,set_data,1024,65536
92,267007.0,28475.0,set_data,1024,65536
93,238079.0,26008.0,set_data,1024,65536
94,272143.0,31398.0,set_data,1024,65536
95,277739.0,31038.0,set_data,1024,65536
96,349593.0,28249.0,set_data,1024,65536
97,249136.0,49663.0,set_data,1024,65536
98,196428.0,37706.0,set_data,1024,65536
99,272998.0,49984.0,set_data,1024,65536
100,251013.0,22443.0,set_data,1024,65536
101,237380.0,25825.0,set_data,1024,65536
102,340484.0,36441.0,set_data,1024,65536
103,342264.0,27056.0,set_data,1024,65536
104,254880.0,21509.0,set_data,1024,65536
105,247146.0,29305.0,set_data,1024,65536
106,233702.0,30203.0,set_data,1024,65536
107,325395.0,26776.0,set_data,1024,65536
108,243677.0,23658.0,set_data,1024,65536
109,249948.0,29450.0,set_data,1024,65536
110,234622.0,25771.0,set_data,1024,65536
111,198750.0,25062.0,set_data,1024,65536
112,227951.0,37423.0,set_data,1024,65536
113,240434.0,25557.0,set_data,1024,65536
114,234809.0,24988.0,set_data,1024,65536
115,235371.0,25735.0,set_data,1024,65536
116,221847.0,23076.0,set_data,1024,65536
117,190222.0,23497.0,set_data,1024,65536
