,data,client_write_data,op,memory,size
0,1120185.0,6836.0,set_data,256,1024
1,742663.0,6646.0,set_data,256,1024
2,1461702.0,6558.0,set_data,256,1024
3,661354.0,9312.0,set_data,256,1024
4,755095.0,6709.0,set_data,256,1024
5,746055.0,7038.0,set_data,256,1024
6,774090.0,6768.0,set_data,256,1024
7,739883.0,6885.0,set_data,256,1024
8,740100.0,6932.0,set_data,256,1024
9,759911.0,6917.0,set_data,256,1024
10,742966.0,6834.0,set_data,256,1024
11,757565.0,6451.0,set_data,256,1024
12,781110.0,6924.0,set_data,256,1024
13,718350.0,7024.0,set_data,256,1024
14,743188.0,7013.0,set_data,256,1024
15,756959.0,6906.0,set_data,256,1024
16,759732.0,7068.0,set_data,256,1024
17,740892.0,7182.0,set_data,256,1024
18,798880.0,7174.0,set_data,256,1024
19,802562.0,6733.0,set_data,256,1024
20,659436.0,6652.0,set_data,256,1024
21,758191.0,6861.0,set_data,256,1024
22,742402.0,7147.0,set_data,256,1024
23,662836.0,6969.0,set_data,256,1024
24,754718.0,6645.0,set_data,256,1024
25,739870.0,6984.0,set_data,256,1024
26,747215.0,6757.0,set_data,256,1024
27,752170.0,6923.0,set_data,256,1024
28,745191.0,6865.0,set_data,256,1024
29,759199.0,6415.0,set_data,256,1024
30,756832.0,6726.0,set_data,256,1024
31,720930.0,7996.0,set_data,256,1024
32,1038644.0,7350.0,set_data,256,1024
33,739795.0,7109.0,set_data,256,1024
34,840078.0,6582.0,set_data,256,1024
35,760489.0,6766.0,set_data,256,1024
36,779749.0,7367.0,set_data,256,1024
37,706241.0,6882.0,set_data,256,1024
38,758294.0,7114.0,set_data,256,1024
39,496086.0,6749.0,set_data,256,1024
40,758025.0,6883.0,set_data,256,1024
41,780227.0,6965.0,set_data,256,1024
42,720726.0,6607.0,set_data,256,1024
43,786154.0,7051.0,set_data,256,1024
44,354459.0,6703.0,set_data,256,1024
45,719384.0,6616.0,set_data,256,1024
46,739947.0,6730.0,set_data,256,1024
47,800281.0,6782.0,set_data,256,1024
48,703821.0,6724.0,set_data,256,1024
49,755820.0,6376.0,set_data,256,1024
50,260252.0,7030.0,set_data,256,1024
51,740025.0,6600.0,set_data,256,1024
52,746355.0,6697.0,set_data,256,1024
53,753809.0,7491.0,set_data,256,1024
54,759625.0,7113.0,set_data,256,1024
55,761687.0,6775.0,set_data,256,1024
56,725491.0,7149.0,set_data,256,1024
57,755150.0,6795.0,set_data,256,1024
58,1279774.0,6876.0,set_data,256,1024
59,737036.0,7508.0,set_data,256,1024
60,741013.0,6342.0,set_data,256,1024
61,765016.0,6759.0,set_data,256,1024
62,1394739.0,7050.0,set_data,256,1024
63,599269.0,6448.0,set_data,256,1024
64,740648.0,7271.0,set_data,256,1024
65,760441.0,6860.0,set_data,256,1024
66,761150.0,7024.0,set_data,256,1024
67,778692.0,7191.0,set_data,256,1024
68,759936.0,6778.0,set_data,256,1024
69,219114.0,7411.0,set_data,256,1024
70,741040.0,7016.0,set_data,256,1024
71,259667.0,6662.0,set_data,256,1024
72,246342.0,6760.0,set_data,256,1024
73,774464.0,6540.0,set_data,256,1024
74,239187.0,6709.0,set_data,256,1024
75,242470.0,6924.0,set_data,256,1024
76,779833.0,6975.0,set_data,256,1024
77,724054.0,6896.0,set_data,256,1024
78,781266.0,6879.0,set_data,256,1024
79,731708.0,7074.0,set_data,256,1024
80,241269.0,6956.0,set_data,256,1024
81,259462.0,7061.0,set_data,256,1024
82,739878.0,7062.0,set_data,256,1024
83,761683.0,6809.0,set_data,256,1024
84,760109.0,6981.0,set_data,256,1024
85,799660.0,6772.0,set_data,256,1024
86,698399.0,6927.0,set_data,256,1024
87,300353.0,6545.0,set_data,256,1024
88,699826.0,6680.0,set_data,256,1024
89,759100.0,6949.0,set_data,256,1024
90,725539.0,7208.0,set_data,256,1024
91,755533.0,6627.0,set_data,256,1024
92,261950.0,6917.0,set_data,256,1024
93,758032.0,7699.0,set_data,256,1024
94,740190.0,7567.0,set_data,256,1024
95,744268.0,6961.0,set_data,256,1024
96,757942.0,6753.0,set_data,256,1024
97,857285.0,7018.0,set_data,256,1024
98,639890.0,7383.0,set_data,256,1024
99,779181.0,7354.0,set_data,256,1024
100,721822.0,6887.0,set_data,256,1024
101,779327.0,7129.0,set_data,256,1024
102,758944.0,9338.0,set_data,256,1024
103,725247.0,6820.0,set_data,256,1024
104,774758.0,8562.0,set_data,256,1024
105,789285.0,6797.0,set_data,256,1024
106,693860.0,6727.0,set_data,256,1024
107,740092.0,7310.0,set_data,256,1024
108,757670.0,7248.0,set_data,256,1024
109,746721.0,7072.0,set_data,256,1024
110,753165.0,6632.0,set_data,256,1024
111,780051.0,6979.0,set_data,256,1024
112,1000404.0,6703.0,set_data,256,1024
113,759373.0,6838.0,set_data,256,1024
114,739869.0,6717.0,set_data,256,1024
115,760238.0,6915.0,set_data,256,1024
116,740198.0,6805.0,set_data,256,1024
117,759682.0,6462.0,set_data,256,1024
118,749613.0,7153.0,set_data,256,1024
119,752735.0,9909.0,set_data,256,1024
120,740458.0,6750.0,set_data,256,1024
121,359089.0,6880.0,set_data,256,1024
122,744577.0,7300.0,set_data,256,1024
123,253663.0,6852.0,set_data,256,1024
124,245414.0,6625.0,set_data,256,1024
125,254269.0,6593.0,set_data,256,1024
126,259628.0,6754.0,set_data,256,1024
127,241165.0,6984.0,set_data,256,1024
128,759183.0,6688.0,set_data,256,1024
129,740111.0,6832.0,set_data,256,1024
130,779908.0,6864.0,set_data,256,1024
131,720162.0,6955.0,set_data,256,1024
132,743634.0,6447.0,set_data,256,1024
133,796985.0,6825.0,set_data,256,1024
134,706451.0,7059.0,set_data,256,1024
135,755375.0,6774.0,set_data,256,1024
136,760051.0,6949.0,set_data,256,1024
137,737351.0,6975.0,set_data,256,1024
138,760673.0,6798.0,set_data,256,1024
139,744708.0,7249.0,set_data,256,1024
140,140.0,,client_write_capacity,256,1024
141,1631717718.547675,,EXPERIMENT_BEGIN,256,1024
142,1631717837.682693,,EXPERIMENT_END,256,1024
