,data,client_write_data,op,memory,size
0,351112.0,6712.0,set_data,128,4
1,574480.0,7086.0,set_data,128,4
2,755877.0,7880.0,set_data,128,4
3,737344.0,6107.0,set_data,128,4
4,748641.0,8884.0,set_data,128,4
5,1219369.0,6539.0,set_data,128,4
6,983076.0,6621.0,set_data,128,4
7,745756.0,6375.0,set_data,128,4
8,755860.0,6127.0,set_data,128,4
9,748015.0,6129.0,set_data,128,4
10,750427.0,6466.0,set_data,128,4
11,747420.0,6635.0,set_data,128,4
12,746440.0,6354.0,set_data,128,4
13,755039.0,6588.0,set_data,128,4
14,749627.0,6559.0,set_data,128,4
15,1947148.0,6415.0,set_data,128,4
16,747486.0,6647.0,set_data,128,4
17,238551.0,6637.0,set_data,128,4
18,252738.0,6776.0,set_data,128,4
19,252533.0,8253.0,set_data,128,4
20,863164.0,6568.0,set_data,128,4
21,882620.0,6231.0,set_data,128,4
22,995308.0,8195.0,set_data,128,4
23,729320.0,6185.0,set_data,128,4
24,748961.0,6382.0,set_data,128,4
25,249755.0,7347.0,set_data,128,4
26,749375.0,6886.0,set_data,128,4
27,751170.0,6576.0,set_data,128,4
28,357277.0,7894.0,set_data,128,4
29,706980.0,6225.0,set_data,128,4
30,238775.0,6505.0,set_data,128,4
31,766783.0,6423.0,set_data,128,4
32,788325.0,6456.0,set_data,128,4
33,698302.0,7328.0,set_data,128,4
34,754529.0,9087.0,set_data,128,4
35,248152.0,6355.0,set_data,128,4
36,754156.0,7434.0,set_data,128,4
37,754441.0,43361.0,set_data,128,4
38,898941.0,7284.0,set_data,128,4
39,750138.0,6757.0,set_data,128,4
40,748986.0,7088.0,set_data,128,4
41,758257.0,7005.0,set_data,128,4
42,1388733.0,6350.0,set_data,128,4
43,709158.0,6545.0,set_data,128,4
44,740198.0,6592.0,set_data,128,4
45,744023.0,7175.0,set_data,128,4
46,742062.0,6845.0,set_data,128,4
47,751009.0,6649.0,set_data,128,4
48,826229.0,6710.0,set_data,128,4
49,252336.0,13165.0,set_data,128,4
50,263884.0,6748.0,set_data,128,4
51,752822.0,6653.0,set_data,128,4
52,741339.0,6953.0,set_data,128,4
53,680669.0,6385.0,set_data,128,4
54,650781.0,7293.0,set_data,128,4
55,728987.0,6593.0,set_data,128,4
56,738510.0,6878.0,set_data,128,4
57,751632.0,6280.0,set_data,128,4
58,1054032.0,6877.0,set_data,128,4
59,451253.0,6348.0,set_data,128,4
60,757396.0,6386.0,set_data,128,4
61,735749.0,7439.0,set_data,128,4
62,756841.0,6693.0,set_data,128,4
63,754783.0,6815.0,set_data,128,4
64,754941.0,6858.0,set_data,128,4
65,744651.0,6630.0,set_data,128,4
66,752648.0,6358.0,set_data,128,4
