,data,op,size
334,69554.0,write,408576
335,13946.0,write,408576
336,15143.0,write,408576
337,19708.0,write,408576
338,13812.0,write,408576
339,12671.0,write,408576
340,69941.0,write,408576
341,15430.0,write,408576
342,15054.0,write,408576
343,17869.0,write,408576
344,13007.0,write,408576
345,69841.0,write,408576
346,12757.0,write,408576
347,12006.0,write,408576
348,12045.0,write,408576
349,12328.0,write,408576
350,68952.0,write,408576
351,12318.0,write,408576
352,15237.0,write,408576
353,25622.0,write,408576
354,14686.0,write,408576
355,11423.0,write,408576
356,69707.0,write,408576
357,19165.0,write,408576
358,18946.0,write,408576
359,15148.0,write,408576
360,11966.0,write,408576
361,72457.0,write,408576
362,20238.0,write,408576
363,15074.0,write,408576
364,24080.0,write,408576
365,14864.0,write,408576
366,18100.0,write,408576
367,14512.0,write,408576
368,14504.0,write,408576
369,69813.0,write,408576
370,12361.0,write,408576
371,12440.0,write,408576
372,15939.0,write,408576
373,12080.0,write,408576
374,70396.0,write,408576
375,13071.0,write,408576
376,13709.0,write,408576
377,15130.0,write,408576
378,14605.0,write,408576
379,69716.0,write,408576
380,14910.0,write,408576
381,15790.0,write,408576
382,17271.0,write,408576
383,13334.0,write,408576
384,94717.0,write,408576
385,11950.0,write,408576
386,12216.0,write,408576
387,12061.0,write,408576
388,19147.0,write,408576
389,17597.0,write,408576
390,19347.0,write,408576
391,14861.0,write,408576
392,19895.0,write,408576
393,69858.0,write,408576
394,12028.0,write,408576
395,19153.0,write,408576
396,12019.0,write,408576
397,13040.0,write,408576
398,69437.0,write,408576
399,12446.0,write,408576
400,12417.0,write,408576
401,15565.0,write,408576
402,14073.0,write,408576
403,73006.0,write,408576
404,11922.0,write,408576
405,11911.0,write,408576
406,11924.0,write,408576
407,14236.0,write,408576
408,69794.0,write,408576
409,11639.0,write,408576
410,15500.0,write,408576
411,14849.0,write,408576
412,12083.0,write,408576
413,69818.0,write,408576
414,17376.0,write,408576
415,16242.0,write,408576
416,20102.0,write,408576
417,12693.0,write,408576
418,14067.0,write,408576
419,70259.0,write,408576
420,12235.0,write,408576
421,12281.0,write,408576
422,16089.0,write,408576
423,17041.0,write,408576
424,71037.0,write,408576
425,12430.0,write,408576
426,16942.0,write,408576
427,16007.0,write,408576
428,14098.0,write,408576
429,11276.0,write,408576
430,70672.0,write,408576
431,14583.0,write,408576
432,14206.0,write,408576
433,13894.0,write,408576
434,14658.0,write,408576
435,68751.0,write,408576
436,17579.0,write,408576
437,15324.0,write,408576
438,18899.0,write,408576
439,13580.0,write,408576
440,14255.0,write,408576
441,70018.0,write,408576
442,16402.0,write,408576
443,15966.0,write,408576
444,19073.0,write,408576
445,12220.0,write,408576
446,69113.0,write,408576
447,19385.0,write,408576
448,18906.0,write,408576
449,14691.0,write,408576
450,25084.0,write,408576
451,12625.0,write,408576
452,13818.0,write,408576
453,88973.0,write,408576
454,12359.0,write,408576
455,14045.0,write,408576
456,18235.0,write,408576
457,12085.0,write,408576
458,12210.0,write,408576
459,11624.0,write,408576
460,69048.0,write,408576
461,12249.0,write,408576
462,16505.0,write,408576
463,14808.0,write,408576
464,14839.0,write,408576
465,71270.0,write,408576
466,18498.0,write,408576
467,12593.0,write,408576
468,14789.0,write,408576
469,13584.0,write,408576
470,69234.0,write,408576
471,12681.0,write,408576
472,12492.0,write,408576
473,11462.0,write,408576
474,18918.0,write,408576
475,68883.0,write,408576
476,17247.0,write,408576
477,24837.0,write,408576
478,17990.0,write,408576
479,14681.0,write,408576
480,15394.0,write,408576
481,11667.0,write,408576
482,74583.0,write,408576
483,12326.0,write,408576
484,12620.0,write,408576
485,11299.0,write,408576
486,11482.0,write,408576
487,70804.0,write,408576
488,11884.0,write,408576
489,17042.0,write,408576
490,16220.0,write,408576
491,13112.0,write,408576
492,68800.0,write,408576
493,12289.0,write,408576
494,14249.0,write,408576
495,16473.0,write,408576
496,12866.0,write,408576
497,73545.0,write,408576
498,13579.0,write,408576
499,17125.0,write,408576
500,12745.0,write,408576
501,12501.0,write,408576
502,12528.0,write,408576
503,70816.0,write,408576
504,11679.0,write,408576
505,15101.0,write,408576
506,13839.0,write,408576
507,68913.0,write,408576
508,14956.0,write,408576
509,14614.0,write,408576
510,11909.0,write,408576
511,17303.0,write,408576
512,14025.0,write,408576
513,69130.0,write,408576
514,11624.0,write,408576
515,12770.0,write,408576
516,11375.0,write,408576
517,70285.0,write,408576
518,11428.0,write,408576
519,11610.0,write,408576
520,11615.0,write,408576
521,12931.0,write,408576
522,68514.0,write,408576
523,13771.0,write,408576
524,13098.0,write,408576
525,12378.0,write,408576
526,69089.0,write,408576
527,17338.0,write,408576
528,14553.0,write,408576
529,14246.0,write,408576
530,18779.0,write,408576
531,14340.0,write,408576
532,72519.0,write,408576
533,12049.0,write,408576
534,11925.0,write,408576
535,11214.0,write,408576
536,11909.0,write,408576
537,71170.0,write,408576
538,14393.0,write,408576
539,15066.0,write,408576
540,15287.0,write,408576
541,15041.0,write,408576
542,72767.0,write,408576
543,13460.0,write,408576
544,15883.0,write,408576
545,12694.0,write,408576
546,11623.0,write,408576
547,70036.0,write,408576
548,16792.0,write,408576
549,15505.0,write,408576
550,19672.0,write,408576
551,14198.0,write,408576
552,15390.0,write,408576
553,69229.0,write,408576
554,12741.0,write,408576
555,14592.0,write,408576
556,17560.0,write,408576
557,15089.0,write,408576
558,13946.0,write,408576
559,69019.0,write,408576
560,15615.0,write,408576
561,14787.0,write,408576
562,19004.0,write,408576
563,15595.0,write,408576
564,16330.0,write,408576
565,69793.0,write,408576
566,18993.0,write,408576
567,15000.0,write,408576
568,18078.0,write,408576
569,12506.0,write,408576
570,13195.0,write,408576
571,70392.0,write,408576
572,14158.0,write,408576
573,15389.0,write,408576
574,13977.0,write,408576
575,17826.0,write,408576
576,69800.0,write,408576
577,13346.0,write,408576
578,12735.0,write,408576
579,12250.0,write,408576
580,14328.0,write,408576
581,73229.0,write,408576
582,15373.0,write,408576
583,14200.0,write,408576
584,16717.0,write,408576
585,29912.0,write,408576
586,12697.0,write,408576
587,13731.0,write,408576
588,79229.0,write,408576
589,14564.0,write,408576
590,15377.0,write,408576
591,15008.0,write,408576
592,12392.0,write,408576
593,12511.0,write,408576
594,69726.0,write,408576
595,12115.0,write,408576
596,11704.0,write,408576
597,12977.0,write,408576
598,11475.0,write,408576
599,70988.0,write,408576
600,15538.0,write,408576
601,17639.0,write,408576
602,11773.0,write,408576
603,12065.0,write,408576
604,69037.0,write,408576
605,11860.0,write,408576
606,12060.0,write,408576
607,12993.0,write,408576
608,70592.0,write,408576
609,12238.0,write,408576
610,12394.0,write,408576
611,16526.0,write,408576
612,12701.0,write,408576
613,69274.0,write,408576
614,11806.0,write,408576
615,12355.0,write,408576
616,12021.0,write,408576
617,12489.0,write,408576
618,69492.0,write,408576
619,18078.0,write,408576
620,13822.0,write,408576
621,12616.0,write,408576
622,12984.0,write,408576
623,69894.0,write,408576
624,12677.0,write,408576
625,16876.0,write,408576
626,12638.0,write,408576
627,12296.0,write,408576
628,69999.0,write,408576
629,16239.0,write,408576
630,14291.0,write,408576
631,20006.0,write,408576
632,13733.0,write,408576
633,13404.0,write,408576
634,69161.0,write,408576
635,12691.0,write,408576
636,12080.0,write,408576
637,27758.0,write,408576
638,13235.0,write,408576
639,14648.0,write,408576
640,69544.0,write,408576
641,19322.0,write,408576
642,15725.0,write,408576
643,22510.0,write,408576
644,13487.0,write,408576
645,20159.0,write,408576
646,15609.0,write,408576
647,70001.0,write,408576
648,15067.0,write,408576
649,17872.0,write,408576
650,15606.0,write,408576
651,12214.0,write,408576
652,71202.0,write,408576
653,19833.0,write,408576
654,14084.0,write,408576
655,13077.0,write,408576
656,12140.0,write,408576
657,13313.0,write,408576
658,52975.0,write,408576
659,19115.0,write,408576
660,15845.0,write,408576
661,17839.0,write,408576
662,70528.0,write,408576
663,13599.0,write,408576
664,11503.0,write,408576
665,13569.0,write,408576
666,12133.0,write,408576
667,73267.0,write,408576
668,11887.0,write,408576
669,11964.0,write,408576
670,22952.0,write,408576
671,15951.0,write,408576
672,11163.0,write,408576
673,70230.0,write,408576
674,11714.0,write,408576
675,11336.0,write,408576
676,10897.0,write,408576
677,69236.0,write,408576
678,11170.0,write,408576
679,11744.0,write,408576
680,11919.0,write,408576
681,70266.0,write,408576
682,11418.0,write,408576
683,11773.0,write,408576
684,11504.0,write,408576
685,11293.0,write,408576
686,69618.0,write,408576
687,11466.0,write,408576
688,11178.0,write,408576
689,11420.0,write,408576
690,69049.0,write,408576
691,11799.0,write,408576
692,11305.0,write,408576
693,11626.0,write,408576
694,11301.0,write,408576
695,68990.0,write,408576
696,10989.0,write,408576
697,11746.0,write,408576
698,11364.0,write,408576
699,70000.0,write,408576
700,10924.0,write,408576
701,11039.0,write,408576
702,11386.0,write,408576
703,69135.0,write,408576
704,11371.0,write,408576
705,12198.0,write,408576
706,11044.0,write,408576
707,68807.0,write,408576
708,11214.0,write,408576
709,12505.0,write,408576
710,11179.0,write,408576
711,69107.0,write,408576
712,11159.0,write,408576
713,11296.0,write,408576
714,10982.0,write,408576
715,12362.0,write,408576
716,69215.0,write,408576
717,11506.0,write,408576
718,11410.0,write,408576
719,11747.0,write,408576
720,69865.0,write,408576
721,11960.0,write,408576
722,11530.0,write,408576
723,12453.0,write,408576
724,68984.0,write,408576
725,11518.0,write,408576
726,15715.0,write,408576
727,13896.0,write,408576
728,11292.0,write,408576
729,69642.0,write,408576
730,12041.0,write,408576
731,11869.0,write,408576
732,11366.0,write,408576
733,70032.0,write,408576
734,11694.0,write,408576
735,11540.0,write,408576
736,11171.0,write,408576
737,11802.0,write,408576
738,69270.0,write,408576
739,11739.0,write,408576
740,11568.0,write,408576
741,11476.0,write,408576
742,68873.0,write,408576
743,11919.0,write,408576
744,11399.0,write,408576
745,11797.0,write,408576
746,70268.0,write,408576
747,11565.0,write,408576
748,11213.0,write,408576
749,11468.0,write,408576
750,11982.0,write,408576
751,69816.0,write,408576
752,12451.0,write,408576
753,11411.0,write,408576
754,12061.0,write,408576
755,70033.0,write,408576
756,11358.0,write,408576
757,13323.0,write,408576
758,12723.0,write,408576
759,11382.0,write,408576
760,69344.0,write,408576
761,11514.0,write,408576
762,12096.0,write,408576
763,11978.0,write,408576
764,69059.0,write,408576
765,12007.0,write,408576
766,11462.0,write,408576
767,11869.0,write,408576
768,69296.0,write,408576
769,12215.0,write,408576
770,11231.0,write,408576
771,12032.0,write,408576
772,11959.0,write,408576
773,70082.0,write,408576
774,12424.0,write,408576
775,11618.0,write,408576
776,12044.0,write,408576
777,69718.0,write,408576
778,12938.0,write,408576
779,17338.0,write,408576
780,13530.0,write,408576
781,11716.0,write,408576
782,71556.0,write,408576
783,12026.0,write,408576
784,16154.0,write,408576
785,13690.0,write,408576
786,12882.0,write,408576
787,69320.0,write,408576
788,11333.0,write,408576
789,12763.0,write,408576
790,11689.0,write,408576
791,11762.0,write,408576
792,69237.0,write,408576
793,11465.0,write,408576
794,16244.0,write,408576
795,12602.0,write,408576
796,68745.0,write,408576
797,11404.0,write,408576
798,11561.0,write,408576
799,11946.0,write,408576
800,11285.0,write,408576
801,69160.0,write,408576
802,10947.0,write,408576
803,11238.0,write,408576
804,11106.0,write,408576
805,68710.0,write,408576
806,11227.0,write,408576
807,11270.0,write,408576
808,11681.0,write,408576
809,69269.0,write,408576
810,10976.0,write,408576
811,11915.0,write,408576
812,11201.0,write,408576
813,68898.0,write,408576
814,11152.0,write,408576
815,11389.0,write,408576
816,11215.0,write,408576
817,11325.0,write,408576
818,68941.0,write,408576
819,11681.0,write,408576
820,11128.0,write,408576
821,11438.0,write,408576
822,68425.0,write,408576
823,11493.0,write,408576
824,11005.0,write,408576
825,12205.0,write,408576
826,68851.0,write,408576
827,11360.0,write,408576
828,11171.0,write,408576
829,11032.0,write,408576
830,69134.0,write,408576
831,11610.0,write,408576
832,11602.0,write,408576
833,11316.0,write,408576
834,11457.0,write,408576
835,69096.0,write,408576
836,11127.0,write,408576
837,11948.0,write,408576
838,10829.0,write,408576
839,69188.0,write,408576
840,11934.0,write,408576
841,11564.0,write,408576
842,11263.0,write,408576
843,68689.0,write,408576
844,11441.0,write,408576
845,11614.0,write,408576
846,11489.0,write,408576
847,69486.0,write,408576
848,11674.0,write,408576
849,11327.0,write,408576
850,13738.0,write,408576
851,12609.0,write,408576
852,69845.0,write,408576
853,12137.0,write,408576
854,12066.0,write,408576
855,12044.0,write,408576
856,69484.0,write,408576
857,11798.0,write,408576
858,11874.0,write,408576
859,12541.0,write,408576
860,11445.0,write,408576
861,71145.0,write,408576
862,11266.0,write,408576
863,11872.0,write,408576
864,11657.0,write,408576
865,73104.0,write,408576
866,11501.0,write,408576
867,11596.0,write,408576
868,11518.0,write,408576
869,11576.0,write,408576
870,69573.0,write,408576
871,12137.0,write,408576
872,11318.0,write,408576
873,11671.0,write,408576
874,68752.0,write,408576
875,13379.0,write,408576
876,11943.0,write,408576
877,12613.0,write,408576
878,11522.0,write,408576
879,69294.0,write,408576
880,11209.0,write,408576
881,11377.0,write,408576
882,11831.0,write,408576
883,69225.0,write,408576
884,11294.0,write,408576
885,11823.0,write,408576
886,11476.0,write,408576
887,69470.0,write,408576
888,11432.0,write,408576
889,11584.0,write,408576
890,22899.0,write,408576
891,12097.0,write,408576
892,69664.0,write,408576
893,11284.0,write,408576
894,11589.0,write,408576
895,11334.0,write,408576
896,11599.0,write,408576
897,69851.0,write,408576
898,12540.0,write,408576
899,11045.0,write,408576
900,11527.0,write,408576
901,68601.0,write,408576
902,11568.0,write,408576
903,10902.0,write,408576
904,13402.0,write,408576
905,68699.0,write,408576
906,11615.0,write,408576
907,11178.0,write,408576
908,11513.0,write,408576
909,11206.0,write,408576
910,69760.0,write,408576
911,11231.0,write,408576
912,11088.0,write,408576
913,11054.0,write,408576
914,69573.0,write,408576
915,11328.0,write,408576
916,11391.0,write,408576
917,11238.0,write,408576
918,69333.0,write,408576
919,11303.0,write,408576
920,12334.0,write,408576
921,11216.0,write,408576
922,69297.0,write,408576
923,11360.0,write,408576
924,11938.0,write,408576
925,11153.0,write,408576
926,11903.0,write,408576
927,68506.0,write,408576
928,11792.0,write,408576
929,11462.0,write,408576
930,11484.0,write,408576
931,69549.0,write,408576
932,11057.0,write,408576
933,52376.0,write,408576
934,11636.0,write,408576
935,11675.0,write,408576
936,11296.0,write,408576
937,11782.0,write,408576
938,74598.0,write,408576
939,11857.0,write,408576
940,11763.0,write,408576
941,11650.0,write,408576
942,12194.0,write,408576
943,69150.0,write,408576
944,11152.0,write,408576
945,12188.0,write,408576
946,11203.0,write,408576
947,69894.0,write,408576
948,11328.0,write,408576
949,11214.0,write,408576
950,12423.0,write,408576
951,11417.0,write,408576
952,68510.0,write,408576
953,12162.0,write,408576
954,12099.0,write,408576
955,11406.0,write,408576
956,68642.0,write,408576
957,11328.0,write,408576
958,12399.0,write,408576
959,12948.0,write,408576
960,68672.0,write,408576
961,11096.0,write,408576
962,12266.0,write,408576
963,11387.0,write,408576
964,21256.0,write,408576
965,68675.0,write,408576
966,11052.0,write,408576
967,11238.0,write,408576
968,11386.0,write,408576
969,11229.0,write,408576
970,69172.0,write,408576
971,11555.0,write,408576
972,11176.0,write,408576
973,11717.0,write,408576
974,68377.0,write,408576
975,11552.0,write,408576
976,11298.0,write,408576
977,11341.0,write,408576
978,68645.0,write,408576
979,12492.0,write,408576
980,11526.0,write,408576
981,11301.0,write,408576
982,72016.0,write,408576
983,11368.0,write,408576
984,11329.0,write,408576
985,11567.0,write,408576
986,11358.0,write,408576
987,69753.0,write,408576
988,11035.0,write,408576
989,11762.0,write,408576
990,11062.0,write,408576
991,68788.0,write,408576
992,12094.0,write,408576
993,11440.0,write,408576
994,11319.0,write,408576
995,69047.0,write,408576
996,11129.0,write,408576
997,11606.0,write,408576
998,11501.0,write,408576
999,12037.0,write,408576
1000,75000.0,read_capacity,408576
