,data,op,size
300,5436.0,write,4
301,5306.0,write,4
302,5381.0,write,4
303,5277.0,write,4
304,5502.0,write,4
305,5273.0,write,4
306,5150.0,write,4
307,5235.0,write,4
308,5063.0,write,4
309,5813.0,write,4
310,5291.0,write,4
311,5273.0,write,4
312,5401.0,write,4
313,5281.0,write,4
314,5131.0,write,4
315,5065.0,write,4
316,5136.0,write,4
317,5120.0,write,4
318,5196.0,write,4
319,5378.0,write,4
320,5150.0,write,4
321,5154.0,write,4
322,6329.0,write,4
323,5422.0,write,4
324,5431.0,write,4
325,5431.0,write,4
326,5401.0,write,4
327,5496.0,write,4
328,5604.0,write,4
329,5179.0,write,4
330,5361.0,write,4
331,5647.0,write,4
332,5294.0,write,4
333,5171.0,write,4
334,4922.0,write,4
335,5432.0,write,4
336,5481.0,write,4
337,5553.0,write,4
338,5399.0,write,4
339,5156.0,write,4
340,5268.0,write,4
341,5187.0,write,4
342,5245.0,write,4
343,5327.0,write,4
344,5369.0,write,4
345,5397.0,write,4
346,5298.0,write,4
347,5477.0,write,4
348,7325.0,write,4
349,5615.0,write,4
350,5289.0,write,4
351,5205.0,write,4
352,5311.0,write,4
353,7196.0,write,4
354,5285.0,write,4
355,5574.0,write,4
356,8354.0,write,4
357,5413.0,write,4
358,5320.0,write,4
359,5500.0,write,4
360,6150.0,write,4
361,5462.0,write,4
362,5443.0,write,4
363,5546.0,write,4
364,5541.0,write,4
365,5533.0,write,4
366,5378.0,write,4
367,5329.0,write,4
368,5409.0,write,4
369,5506.0,write,4
370,5359.0,write,4
371,5424.0,write,4
372,5467.0,write,4
373,5108.0,write,4
374,5065.0,write,4
375,5225.0,write,4
376,5140.0,write,4
377,5375.0,write,4
378,5145.0,write,4
379,5246.0,write,4
380,5276.0,write,4
381,5356.0,write,4
382,5701.0,write,4
383,5614.0,write,4
384,5159.0,write,4
385,5452.0,write,4
386,5174.0,write,4
387,5364.0,write,4
388,5440.0,write,4
389,5351.0,write,4
390,5276.0,write,4
391,5466.0,write,4
392,5422.0,write,4
393,5218.0,write,4
394,5625.0,write,4
395,5262.0,write,4
396,6505.0,write,4
397,5518.0,write,4
398,5263.0,write,4
399,5228.0,write,4
400,5113.0,write,4
401,5269.0,write,4
402,5161.0,write,4
403,5325.0,write,4
404,5291.0,write,4
405,5325.0,write,4
406,5160.0,write,4
407,5433.0,write,4
408,5642.0,write,4
409,5522.0,write,4
410,5220.0,write,4
411,5477.0,write,4
412,5182.0,write,4
413,5313.0,write,4
414,5426.0,write,4
415,5406.0,write,4
416,5328.0,write,4
417,5182.0,write,4
418,5294.0,write,4
419,5444.0,write,4
420,5433.0,write,4
421,6172.0,write,4
422,5534.0,write,4
423,5589.0,write,4
424,5464.0,write,4
425,5261.0,write,4
426,5571.0,write,4
427,5101.0,write,4
428,5257.0,write,4
429,5348.0,write,4
430,5075.0,write,4
431,5207.0,write,4
432,5671.0,write,4
433,5734.0,write,4
434,5784.0,write,4
435,5325.0,write,4
436,5185.0,write,4
437,5253.0,write,4
438,5123.0,write,4
439,5135.0,write,4
440,5632.0,write,4
441,5841.0,write,4
442,5690.0,write,4
443,5454.0,write,4
444,6056.0,write,4
445,5337.0,write,4
446,6081.0,write,4
447,5613.0,write,4
448,8375.0,write,4
449,5139.0,write,4
450,5816.0,write,4
451,5414.0,write,4
452,6307.0,write,4
453,5226.0,write,4
454,9534.0,write,4
455,5447.0,write,4
456,5657.0,write,4
457,5192.0,write,4
458,5726.0,write,4
459,5411.0,write,4
460,5359.0,write,4
461,5892.0,write,4
462,6071.0,write,4
463,5377.0,write,4
464,5995.0,write,4
465,5349.0,write,4
466,5437.0,write,4
467,5593.0,write,4
468,5816.0,write,4
469,5238.0,write,4
470,6107.0,write,4
471,5572.0,write,4
472,5141.0,write,4
473,5243.0,write,4
474,5327.0,write,4
475,5195.0,write,4
476,5296.0,write,4
477,5577.0,write,4
478,5142.0,write,4
479,5236.0,write,4
480,5070.0,write,4
481,5076.0,write,4
482,5581.0,write,4
483,5208.0,write,4
484,5227.0,write,4
485,5314.0,write,4
486,5869.0,write,4
487,5441.0,write,4
488,5856.0,write,4
489,5754.0,write,4
490,5420.0,write,4
491,5751.0,write,4
492,5147.0,write,4
493,5178.0,write,4
494,5338.0,write,4
495,5836.0,write,4
496,5459.0,write,4
497,5287.0,write,4
498,5478.0,write,4
499,5325.0,write,4
500,5194.0,write,4
501,5527.0,write,4
502,5489.0,write,4
503,5625.0,write,4
504,5709.0,write,4
505,5234.0,write,4
506,5156.0,write,4
507,5366.0,write,4
508,5467.0,write,4
509,5171.0,write,4
510,5248.0,write,4
511,5627.0,write,4
512,5219.0,write,4
513,5321.0,write,4
514,5281.0,write,4
515,5281.0,write,4
516,5241.0,write,4
517,5124.0,write,4
518,5568.0,write,4
519,5569.0,write,4
520,5760.0,write,4
521,5499.0,write,4
522,5150.0,write,4
523,5480.0,write,4
524,5134.0,write,4
525,5351.0,write,4
526,5403.0,write,4
527,5267.0,write,4
528,5309.0,write,4
529,5201.0,write,4
530,5369.0,write,4
531,5196.0,write,4
532,5440.0,write,4
533,5256.0,write,4
534,5144.0,write,4
535,5409.0,write,4
536,5079.0,write,4
537,5373.0,write,4
538,7647.0,write,4
539,5553.0,write,4
540,5240.0,write,4
541,6203.0,write,4
542,5513.0,write,4
543,5200.0,write,4
544,5009.0,write,4
545,5340.0,write,4
546,5314.0,write,4
547,5216.0,write,4
548,5292.0,write,4
549,5128.0,write,4
550,5050.0,write,4
551,5807.0,write,4
552,5456.0,write,4
553,5026.0,write,4
554,5208.0,write,4
555,5233.0,write,4
556,5401.0,write,4
557,5189.0,write,4
558,5077.0,write,4
559,5246.0,write,4
560,5279.0,write,4
561,5036.0,write,4
562,5271.0,write,4
563,5174.0,write,4
564,5278.0,write,4
565,5087.0,write,4
566,4973.0,write,4
567,5182.0,write,4
568,5308.0,write,4
569,5250.0,write,4
570,5301.0,write,4
571,5087.0,write,4
572,5119.0,write,4
573,9956.0,write,4
574,16022.0,write,4
575,5255.0,write,4
576,5342.0,write,4
577,5390.0,write,4
578,5390.0,write,4
579,5235.0,write,4
580,7496.0,write,4
581,6301.0,write,4
582,5100.0,write,4
583,4905.0,write,4
584,4903.0,write,4
585,5112.0,write,4
586,4884.0,write,4
587,5031.0,write,4
588,5080.0,write,4
589,5128.0,write,4
590,5010.0,write,4
591,5287.0,write,4
592,9731.0,write,4
593,5246.0,write,4
594,4888.0,write,4
595,4952.0,write,4
596,4940.0,write,4
597,7076.0,write,4
598,4938.0,write,4
599,5211.0,write,4
600,4994.0,write,4
601,5598.0,write,4
602,5487.0,write,4
603,4995.0,write,4
604,5085.0,write,4
605,5438.0,write,4
606,5311.0,write,4
607,5123.0,write,4
608,5585.0,write,4
609,5499.0,write,4
610,5262.0,write,4
611,5151.0,write,4
612,5121.0,write,4
613,5302.0,write,4
614,4976.0,write,4
615,5246.0,write,4
616,5534.0,write,4
617,4864.0,write,4
618,5092.0,write,4
619,5090.0,write,4
620,5191.0,write,4
621,4957.0,write,4
622,4919.0,write,4
623,4976.0,write,4
624,5167.0,write,4
625,5256.0,write,4
626,5087.0,write,4
627,5169.0,write,4
628,4991.0,write,4
629,4915.0,write,4
630,5730.0,write,4
631,5009.0,write,4
632,5058.0,write,4
633,5283.0,write,4
634,5547.0,write,4
635,4950.0,write,4
636,5244.0,write,4
637,4987.0,write,4
638,5048.0,write,4
639,5125.0,write,4
640,4998.0,write,4
641,4807.0,write,4
642,5126.0,write,4
643,4824.0,write,4
644,6354.0,write,4
645,4933.0,write,4
646,5215.0,write,4
647,4900.0,write,4
648,4881.0,write,4
649,5009.0,write,4
650,4752.0,write,4
651,4768.0,write,4
652,4784.0,write,4
653,5253.0,write,4
654,4756.0,write,4
655,4776.0,write,4
656,4829.0,write,4
657,5182.0,write,4
658,4923.0,write,4
659,4901.0,write,4
660,4759.0,write,4
661,4779.0,write,4
662,5382.0,write,4
663,5084.0,write,4
664,4919.0,write,4
665,5214.0,write,4
666,4826.0,write,4
667,4830.0,write,4
668,5008.0,write,4
669,4970.0,write,4
670,4799.0,write,4
671,4854.0,write,4
672,4993.0,write,4
673,5000.0,write,4
674,5126.0,write,4
675,5086.0,write,4
676,5048.0,write,4
677,5031.0,write,4
678,5048.0,write,4
679,5146.0,write,4
680,5070.0,write,4
681,5309.0,write,4
682,4991.0,write,4
683,4936.0,write,4
684,4890.0,write,4
685,4873.0,write,4
686,4746.0,write,4
687,5018.0,write,4
688,4717.0,write,4
689,4976.0,write,4
690,4980.0,write,4
691,4843.0,write,4
692,4854.0,write,4
693,4920.0,write,4
694,5079.0,write,4
695,4884.0,write,4
696,5065.0,write,4
697,4886.0,write,4
698,5042.0,write,4
699,4871.0,write,4
700,4992.0,write,4
701,4866.0,write,4
702,4884.0,write,4
703,4807.0,write,4
704,5047.0,write,4
705,4863.0,write,4
706,4867.0,write,4
707,4774.0,write,4
708,4939.0,write,4
709,5262.0,write,4
710,4731.0,write,4
711,4801.0,write,4
712,4948.0,write,4
713,4952.0,write,4
714,4901.0,write,4
715,4967.0,write,4
716,4953.0,write,4
717,4959.0,write,4
718,4967.0,write,4
719,4923.0,write,4
720,4885.0,write,4
721,4965.0,write,4
722,4728.0,write,4
723,4842.0,write,4
724,5285.0,write,4
725,5181.0,write,4
726,5086.0,write,4
727,4936.0,write,4
728,4889.0,write,4
729,4951.0,write,4
730,4801.0,write,4
731,4954.0,write,4
732,4829.0,write,4
733,4887.0,write,4
734,4828.0,write,4
735,5014.0,write,4
736,4969.0,write,4
737,4922.0,write,4
738,5012.0,write,4
739,4962.0,write,4
740,5033.0,write,4
741,4954.0,write,4
742,4974.0,write,4
743,5002.0,write,4
744,5227.0,write,4
745,5006.0,write,4
746,4831.0,write,4
747,4907.0,write,4
748,4921.0,write,4
749,5057.0,write,4
750,5153.0,write,4
751,4998.0,write,4
752,5068.0,write,4
753,4941.0,write,4
754,4920.0,write,4
755,6864.0,write,4
756,4957.0,write,4
757,5727.0,write,4
758,4854.0,write,4
759,4656.0,write,4
760,4917.0,write,4
761,4735.0,write,4
762,4798.0,write,4
763,4949.0,write,4
764,4878.0,write,4
765,5324.0,write,4
766,5000.0,write,4
767,5722.0,write,4
768,4920.0,write,4
769,4798.0,write,4
770,4976.0,write,4
771,4979.0,write,4
772,5387.0,write,4
773,4845.0,write,4
774,4823.0,write,4
775,4897.0,write,4
776,6001.0,write,4
777,4895.0,write,4
778,4733.0,write,4
779,5542.0,write,4
780,5225.0,write,4
781,4905.0,write,4
782,4962.0,write,4
783,4913.0,write,4
784,5132.0,write,4
785,4964.0,write,4
786,4957.0,write,4
787,4957.0,write,4
788,4929.0,write,4
789,5034.0,write,4
790,4931.0,write,4
791,4855.0,write,4
792,5011.0,write,4
793,5032.0,write,4
794,5076.0,write,4
795,4977.0,write,4
796,5123.0,write,4
797,5142.0,write,4
798,4985.0,write,4
799,4945.0,write,4
800,4955.0,write,4
801,4947.0,write,4
802,4877.0,write,4
803,4957.0,write,4
804,4953.0,write,4
805,4844.0,write,4
806,4947.0,write,4
807,4987.0,write,4
808,4795.0,write,4
809,4862.0,write,4
810,5076.0,write,4
811,4938.0,write,4
812,4883.0,write,4
813,4766.0,write,4
814,4701.0,write,4
815,5200.0,write,4
816,4878.0,write,4
817,4846.0,write,4
818,4750.0,write,4
819,4907.0,write,4
820,4833.0,write,4
821,4942.0,write,4
822,4848.0,write,4
823,4717.0,write,4
824,4876.0,write,4
825,9047.0,write,4
826,5280.0,write,4
827,6052.0,write,4
828,5001.0,write,4
829,4930.0,write,4
830,5288.0,write,4
831,4884.0,write,4
832,4889.0,write,4
833,4802.0,write,4
834,5394.0,write,4
835,4962.0,write,4
836,4820.0,write,4
837,12185.0,write,4
838,6785.0,write,4
839,5576.0,write,4
840,5661.0,write,4
841,5433.0,write,4
842,5362.0,write,4
843,5694.0,write,4
844,5361.0,write,4
845,5370.0,write,4
846,6089.0,write,4
847,5345.0,write,4
848,5245.0,write,4
849,5645.0,write,4
850,5098.0,write,4
851,5206.0,write,4
852,5392.0,write,4
853,5092.0,write,4
854,5242.0,write,4
855,5033.0,write,4
856,5085.0,write,4
857,5505.0,write,4
858,5148.0,write,4
859,6523.0,write,4
860,7433.0,write,4
861,5110.0,write,4
862,7601.0,write,4
863,5272.0,write,4
864,5086.0,write,4
865,5096.0,write,4
866,5131.0,write,4
867,5105.0,write,4
868,5145.0,write,4
869,4997.0,write,4
870,5143.0,write,4
871,5308.0,write,4
872,5020.0,write,4
873,4918.0,write,4
874,5438.0,write,4
875,5839.0,write,4
876,5153.0,write,4
877,5168.0,write,4
878,5231.0,write,4
879,5061.0,write,4
880,5171.0,write,4
881,5120.0,write,4
882,5118.0,write,4
883,5264.0,write,4
884,5230.0,write,4
885,5178.0,write,4
886,5247.0,write,4
887,5462.0,write,4
888,5321.0,write,4
889,5192.0,write,4
890,5329.0,write,4
891,5247.0,write,4
892,7475.0,write,4
893,5349.0,write,4
894,4980.0,write,4
895,5077.0,write,4
896,4946.0,write,4
897,5181.0,write,4
898,7262.0,write,4
899,5051.0,write,4
900,5117.0,write,4
901,4900.0,write,4
902,7428.0,write,4
903,6945.0,write,4
904,5289.0,write,4
905,5264.0,write,4
906,5016.0,write,4
907,5194.0,write,4
908,5085.0,write,4
909,5069.0,write,4
910,4949.0,write,4
911,4981.0,write,4
912,4978.0,write,4
913,4948.0,write,4
914,5038.0,write,4
915,6587.0,write,4
916,13124.0,write,4
917,5420.0,write,4
918,5801.0,write,4
919,5300.0,write,4
920,5185.0,write,4
921,7520.0,write,4
922,5112.0,write,4
923,5352.0,write,4
924,5282.0,write,4
925,5326.0,write,4
926,5079.0,write,4
927,5495.0,write,4
928,5398.0,write,4
929,5436.0,write,4
930,5346.0,write,4
931,5182.0,write,4
932,5362.0,write,4
933,7442.0,write,4
934,5316.0,write,4
935,5299.0,write,4
936,5086.0,write,4
937,5555.0,write,4
938,5089.0,write,4
939,5085.0,write,4
940,5232.0,write,4
941,5277.0,write,4
942,5094.0,write,4
943,8350.0,write,4
944,5296.0,write,4
945,5280.0,write,4
946,5950.0,write,4
947,5271.0,write,4
948,5126.0,write,4
949,5029.0,write,4
950,5477.0,write,4
951,5290.0,write,4
952,7036.0,write,4
953,5599.0,write,4
954,4934.0,write,4
955,5157.0,write,4
956,5766.0,write,4
957,5189.0,write,4
958,5282.0,write,4
959,5117.0,write,4
960,5223.0,write,4
961,4975.0,write,4
962,4975.0,write,4
963,5213.0,write,4
964,5290.0,write,4
965,5126.0,write,4
966,8191.0,write,4
967,5144.0,write,4
968,5159.0,write,4
969,5168.0,write,4
970,5362.0,write,4
971,5206.0,write,4
972,4908.0,write,4
973,5369.0,write,4
974,5360.0,write,4
975,5242.0,write,4
976,5255.0,write,4
977,5317.0,write,4
978,5318.0,write,4
979,5183.0,write,4
980,5091.0,write,4
981,5010.0,write,4
982,5263.0,write,4
983,5220.0,write,4
984,5030.0,write,4
985,5039.0,write,4
986,5422.0,write,4
987,5201.0,write,4
988,5072.0,write,4
989,5192.0,write,4
990,6513.0,write,4
991,5174.0,write,4
992,5354.0,write,4
993,5431.0,write,4
994,5118.0,write,4
995,5134.0,write,4
996,4835.0,write,4
997,6833.0,write,4
998,5296.0,write,4
999,5424.0,write,4
1000,1000.0,read_capacity,4
1001,7162.0,write,8
1002,5343.0,write,8
1003,5603.0,write,8
1004,5346.0,write,8
1005,5289.0,write,8
1006,5536.0,write,8
1007,5879.0,write,8
1008,5167.0,write,8
1009,5044.0,write,8
1010,5071.0,write,8
1011,5011.0,write,8
1012,5391.0,write,8
1013,6892.0,write,8
1014,5025.0,write,8
1015,4952.0,write,8
1016,6278.0,write,8
1017,5321.0,write,8
1018,5617.0,write,8
1019,4920.0,write,8
1020,5214.0,write,8
1021,7194.0,write,8
1022,5247.0,write,8
1023,5448.0,write,8
1024,4954.0,write,8
1025,5926.0,write,8
1026,4923.0,write,8
1027,5286.0,write,8
1028,5763.0,write,8
1029,6460.0,write,8
1030,4995.0,write,8
1031,5208.0,write,8
1032,5019.0,write,8
1033,5080.0,write,8
1034,7390.0,write,8
1035,5492.0,write,8
1036,5535.0,write,8
1037,5340.0,write,8
1038,5101.0,write,8
1039,5085.0,write,8
1040,5481.0,write,8
1041,5307.0,write,8
1042,4961.0,write,8
1043,6015.0,write,8
1044,5744.0,write,8
1045,5034.0,write,8
1046,5054.0,write,8
1047,4860.0,write,8
1048,5025.0,write,8
1049,5427.0,write,8
1050,5126.0,write,8
1051,6213.0,write,8
1052,5153.0,write,8
1053,5259.0,write,8
1054,5024.0,write,8
1055,5028.0,write,8
1056,4970.0,write,8
1057,5041.0,write,8
1058,5687.0,write,8
1059,5369.0,write,8
1060,5008.0,write,8
1061,5066.0,write,8
1062,4809.0,write,8
1063,6469.0,write,8
1064,5022.0,write,8
1065,5194.0,write,8
1066,5051.0,write,8
1067,4818.0,write,8
1068,5011.0,write,8
1069,5738.0,write,8
1070,5110.0,write,8
1071,5266.0,write,8
1072,5196.0,write,8
1073,5038.0,write,8
1074,5128.0,write,8
1075,5087.0,write,8
1076,5146.0,write,8
1077,5347.0,write,8
1078,5124.0,write,8
1079,5347.0,write,8
1080,5253.0,write,8
1081,5234.0,write,8
1082,6270.0,write,8
1083,5108.0,write,8
1084,4926.0,write,8
1085,5405.0,write,8
1086,5331.0,write,8
1087,5357.0,write,8
1088,5351.0,write,8
1089,5494.0,write,8
1090,5217.0,write,8
1091,5265.0,write,8
1092,5137.0,write,8
1093,5103.0,write,8
1094,5079.0,write,8
1095,5257.0,write,8
1096,5538.0,write,8
1097,5201.0,write,8
1098,5541.0,write,8
1099,5221.0,write,8
1100,7236.0,write,8
1101,4968.0,write,8
1102,5077.0,write,8
1103,8303.0,write,8
1104,5524.0,write,8
1105,5887.0,write,8
1106,5057.0,write,8
1107,6580.0,write,8
1108,5399.0,write,8
1109,6554.0,write,8
1110,5154.0,write,8
1111,5256.0,write,8
1112,4942.0,write,8
1113,5012.0,write,8
1114,5027.0,write,8
1115,4954.0,write,8
1116,4992.0,write,8
1117,4758.0,write,8
1118,5995.0,write,8
1119,5540.0,write,8
1120,4908.0,write,8
1121,5150.0,write,8
1122,4961.0,write,8
1123,5291.0,write,8
1124,4905.0,write,8
1125,4988.0,write,8
1126,5266.0,write,8
1127,5198.0,write,8
1128,5854.0,write,8
1129,4840.0,write,8
1130,4922.0,write,8
1131,5137.0,write,8
1132,5115.0,write,8
1133,5108.0,write,8
1134,4781.0,write,8
1135,4760.0,write,8
1136,4964.0,write,8
1137,4910.0,write,8
1138,5559.0,write,8
1139,4609.0,write,8
1140,5114.0,write,8
1141,6451.0,write,8
1142,4765.0,write,8
1143,4847.0,write,8
1144,5683.0,write,8
1145,4696.0,write,8
1146,5004.0,write,8
1147,4921.0,write,8
1148,5028.0,write,8
1149,4970.0,write,8
1150,5158.0,write,8
1151,6857.0,write,8
1152,5164.0,write,8
1153,4845.0,write,8
1154,4688.0,write,8
1155,4837.0,write,8
1156,5040.0,write,8
1157,4729.0,write,8
1158,5164.0,write,8
1159,4835.0,write,8
1160,4811.0,write,8
1161,4750.0,write,8
1162,4717.0,write,8
1163,4658.0,write,8
1164,4682.0,write,8
1165,4854.0,write,8
1166,4991.0,write,8
1167,4843.0,write,8
1168,4674.0,write,8
1169,5039.0,write,8
1170,5117.0,write,8
1171,5149.0,write,8
1172,5870.0,write,8
1173,4826.0,write,8
1174,4981.0,write,8
1175,4798.0,write,8
1176,4681.0,write,8
1177,4890.0,write,8
1178,4991.0,write,8
1179,4816.0,write,8
1180,4802.0,write,8
1181,4867.0,write,8
1182,5002.0,write,8
1183,4875.0,write,8
1184,5003.0,write,8
1185,4946.0,write,8
1186,4788.0,write,8
1187,4806.0,write,8
1188,4756.0,write,8
1189,6084.0,write,8
1190,4850.0,write,8
1191,4766.0,write,8
1192,5838.0,write,8
1193,4838.0,write,8
1194,4627.0,write,8
1195,4770.0,write,8
1196,4763.0,write,8
1197,4883.0,write,8
1198,4693.0,write,8
1199,4901.0,write,8
1200,4926.0,write,8
1201,4764.0,write,8
1202,4802.0,write,8
1203,4829.0,write,8
1204,4893.0,write,8
1205,4939.0,write,8
1206,4927.0,write,8
1207,6296.0,write,8
1208,4684.0,write,8
1209,4786.0,write,8
1210,4906.0,write,8
1211,5101.0,write,8
1212,4793.0,write,8
1213,4641.0,write,8
1214,4691.0,write,8
1215,4765.0,write,8
1216,4575.0,write,8
1217,4819.0,write,8
1218,4657.0,write,8
1219,4799.0,write,8
1220,4502.0,write,8
1221,4695.0,write,8
1222,4597.0,write,8
1223,4639.0,write,8
1224,4951.0,write,8
1225,4795.0,write,8
1226,4814.0,write,8
1227,4941.0,write,8
1228,4728.0,write,8
1229,4814.0,write,8
1230,4681.0,write,8
1231,5041.0,write,8
1232,4822.0,write,8
1233,4742.0,write,8
1234,4818.0,write,8
1235,5048.0,write,8
1236,4995.0,write,8
1237,5312.0,write,8
1238,4938.0,write,8
1239,5066.0,write,8
1240,4656.0,write,8
1241,4898.0,write,8
1242,5176.0,write,8
1243,4994.0,write,8
1244,4803.0,write,8
1245,5041.0,write,8
1246,4638.0,write,8
1247,4688.0,write,8
