,data,client_write_data,op,memory,size
0,876730.0,25359.0,set_data,512,256000
1,662917.0,19008.0,set_data,512,256000
2,743110.0,25883.0,set_data,512,256000
3,824509.0,19025.0,set_data,512,256000
4,412505.0,22601.0,set_data,512,256000
5,518243.0,20830.0,set_data,512,256000
6,759097.0,17214.0,set_data,512,256000
7,742577.0,19149.0,set_data,512,256000
8,804001.0,19211.0,set_data,512,256000
9,772598.0,19301.0,set_data,512,256000
10,684188.0,19529.0,set_data,512,256000
11,476924.0,18536.0,set_data,512,256000
12,742561.0,18049.0,set_data,512,256000
13,537038.0,20535.0,set_data,512,256000
14,742940.0,16877.0,set_data,512,256000
15,500466.0,19625.0,set_data,512,256000
16,495892.0,20089.0,set_data,512,256000
17,759689.0,18960.0,set_data,512,256000
18,739729.0,50349.0,set_data,512,256000
19,763263.0,18975.0,set_data,512,256000
20,462625.0,20364.0,set_data,512,256000
21,770056.0,17820.0,set_data,512,256000
22,485597.0,19457.0,set_data,512,256000
23,518424.0,76541.0,set_data,512,256000
24,760022.0,18664.0,set_data,512,256000
25,506274.0,18225.0,set_data,512,256000
26,736427.0,72451.0,set_data,512,256000
27,519085.0,20547.0,set_data,512,256000
28,744841.0,22874.0,set_data,512,256000
29,478652.0,20704.0,set_data,512,256000
30,543448.0,18227.0,set_data,512,256000
31,708776.0,27676.0,set_data,512,256000
32,487253.0,19397.0,set_data,512,256000
33,760196.0,19040.0,set_data,512,256000
34,501028.0,19119.0,set_data,512,256000
35,803291.0,18734.0,set_data,512,256000
36,450248.0,19317.0,set_data,512,256000
37,740339.0,18992.0,set_data,512,256000
38,746478.0,19841.0,set_data,512,256000
39,822450.0,18773.0,set_data,512,256000
40,706681.0,17931.0,set_data,512,256000
41,749394.0,20633.0,set_data,512,256000
42,751131.0,19559.0,set_data,512,256000
43,499217.0,18907.0,set_data,512,256000
44,761883.0,19140.0,set_data,512,256000
45,550719.0,20932.0,set_data,512,256000
46,429932.0,18140.0,set_data,512,256000
47,741978.0,19696.0,set_data,512,256000
48,780464.0,68390.0,set_data,512,256000
49,858994.0,22378.0,set_data,512,256000
50,601026.0,20785.0,set_data,512,256000
51,800688.0,18884.0,set_data,512,256000
52,718404.0,19206.0,set_data,512,256000
53,761511.0,21994.0,set_data,512,256000
54,767672.0,20184.0,set_data,512,256000
55,724173.0,19077.0,set_data,512,256000
56,508002.0,19615.0,set_data,512,256000
57,499514.0,21041.0,set_data,512,256000
58,740152.0,19229.0,set_data,512,256000
59,493845.0,20997.0,set_data,512,256000
60,746447.0,19593.0,set_data,512,256000
61,519484.0,23537.0,set_data,512,256000
62,740532.0,18991.0,set_data,512,256000
