,data,client_write_data,op,memory,size
0,1688250.0,18561.0,set_data,2048,131072
1,254017.0,15481.0,set_data,2048,131072
2,255570.0,20795.0,set_data,2048,131072
3,792377.0,61197.0,set_data,2048,131072
4,453406.0,16527.0,set_data,2048,131072
5,273238.0,25755.0,set_data,2048,131072
6,479360.0,13489.0,set_data,2048,131072
7,251134.0,15443.0,set_data,2048,131072
8,255706.0,63027.0,set_data,2048,131072
9,497830.0,19738.0,set_data,2048,131072
10,288506.0,14309.0,set_data,2048,131072
11,366135.0,12863.0,set_data,2048,131072
12,624453.0,14432.0,set_data,2048,131072
13,236960.0,14381.0,set_data,2048,131072
14,249734.0,12181.0,set_data,2048,131072
15,257934.0,13377.0,set_data,2048,131072
16,247346.0,13053.0,set_data,2048,131072
17,317159.0,13468.0,set_data,2048,131072
18,438514.0,15920.0,set_data,2048,131072
19,250207.0,14271.0,set_data,2048,131072
20,786918.0,17356.0,set_data,2048,131072
21,712745.0,14062.0,set_data,2048,131072
22,242840.0,15284.0,set_data,2048,131072
23,539318.0,14157.0,set_data,2048,131072
24,229706.0,13848.0,set_data,2048,131072
25,478871.0,13892.0,set_data,2048,131072
26,508855.0,27936.0,set_data,2048,131072
27,248808.0,14797.0,set_data,2048,131072
28,580412.0,13029.0,set_data,2048,131072
29,680458.0,14722.0,set_data,2048,131072
30,234719.0,15697.0,set_data,2048,131072
31,247646.0,13198.0,set_data,2048,131072
32,252305.0,12930.0,set_data,2048,131072
33,247465.0,14824.0,set_data,2048,131072
34,497701.0,13715.0,set_data,2048,131072
35,251622.0,14868.0,set_data,2048,131072
36,255151.0,12900.0,set_data,2048,131072
37,247844.0,76358.0,set_data,2048,131072
38,249258.0,13979.0,set_data,2048,131072
39,260989.0,13925.0,set_data,2048,131072
40,496467.0,12750.0,set_data,2048,131072
41,515298.0,14146.0,set_data,2048,131072
42,240330.0,15028.0,set_data,2048,131072
43,490517.0,15214.0,set_data,2048,131072
44,253686.0,13778.0,set_data,2048,131072
45,250798.0,14865.0,set_data,2048,131072
46,251261.0,14981.0,set_data,2048,131072
47,244750.0,12438.0,set_data,2048,131072
48,500138.0,13119.0,set_data,2048,131072
49,246793.0,14266.0,set_data,2048,131072
50,513722.0,13622.0,set_data,2048,131072
51,241101.0,14334.0,set_data,2048,131072
52,497969.0,19139.0,set_data,2048,131072
53,253171.0,13943.0,set_data,2048,131072
54,497323.0,12135.0,set_data,2048,131072
55,246130.0,14877.0,set_data,2048,131072
56,257631.0,13938.0,set_data,2048,131072
57,242536.0,13025.0,set_data,2048,131072
58,509309.0,14043.0,set_data,2048,131072
59,505590.0,13690.0,set_data,2048,131072
60,250234.0,13458.0,set_data,2048,131072
61,481278.0,15739.0,set_data,2048,131072
62,515428.0,14025.0,set_data,2048,131072
63,265591.0,14706.0,set_data,2048,131072
64,479219.0,12983.0,set_data,2048,131072
65,236589.0,18738.0,set_data,2048,131072
66,264498.0,16970.0,set_data,2048,131072
67,248020.0,12210.0,set_data,2048,131072
68,511593.0,13882.0,set_data,2048,131072
69,247433.0,12916.0,set_data,2048,131072
70,487332.0,13406.0,set_data,2048,131072
71,515232.0,56333.0,set_data,2048,131072
72,737008.0,14975.0,set_data,2048,131072
73,253365.0,31702.0,set_data,2048,131072
74,262860.0,12361.0,set_data,2048,131072
75,487624.0,13237.0,set_data,2048,131072
76,495221.0,13274.0,set_data,2048,131072
77,245914.0,19595.0,set_data,2048,131072
78,256795.0,12395.0,set_data,2048,131072
79,530837.0,12889.0,set_data,2048,131072
80,214777.0,16042.0,set_data,2048,131072
81,539788.0,13294.0,set_data,2048,131072
82,475366.0,13842.0,set_data,2048,131072
83,491716.0,16194.0,set_data,2048,131072
84,245257.0,15125.0,set_data,2048,131072
85,503139.0,12962.0,set_data,2048,131072
86,240790.0,37159.0,set_data,2048,131072
87,511256.0,14292.0,set_data,2048,131072
88,246375.0,13991.0,set_data,2048,131072
89,562913.0,12595.0,set_data,2048,131072
90,446977.0,15265.0,set_data,2048,131072
91,249167.0,13088.0,set_data,2048,131072
92,506978.0,13641.0,set_data,2048,131072
93,239675.0,13719.0,set_data,2048,131072
94,490755.0,34834.0,set_data,2048,131072
95,256432.0,12671.0,set_data,2048,131072
96,531005.0,14093.0,set_data,2048,131072
97,224662.0,13554.0,set_data,2048,131072
98,486828.0,12849.0,set_data,2048,131072
99,262994.0,12765.0,set_data,2048,131072
100,484698.0,13013.0,set_data,2048,131072
101,273409.0,12290.0,set_data,2048,131072
102,495332.0,13420.0,set_data,2048,131072
103,505671.0,13344.0,set_data,2048,131072
104,240015.0,12570.0,set_data,2048,131072
105,494108.0,13135.0,set_data,2048,131072
106,501170.0,13860.0,set_data,2048,131072
107,490098.0,14246.0,set_data,2048,131072
108,269786.0,16451.0,set_data,2048,131072
109,234718.0,22100.0,set_data,2048,131072
110,250967.0,40453.0,set_data,2048,131072
111,506257.0,15380.0,set_data,2048,131072
112,281706.0,13720.0,set_data,2048,131072
113,726757.0,12924.0,set_data,2048,131072
114,491648.0,15025.0,set_data,2048,131072
115,248682.0,15612.0,set_data,2048,131072
116,265784.0,13448.0,set_data,2048,131072
117,488953.0,12095.0,set_data,2048,131072
118,250436.0,13003.0,set_data,2048,131072
119,250222.0,12391.0,set_data,2048,131072
120,264867.0,11730.0,set_data,2048,131072
121,517624.0,14363.0,set_data,2048,131072
122,566528.0,13839.0,set_data,2048,131072
123,651089.0,14991.0,set_data,2048,131072
