,request,time,billed_time,memory,used_memory,read,write,function
0,53e014b4-075f-57dd-8b90-4950606d9f95,33.51,34,2048,78,53e014b4-075f-57dd-8b90-4950606d9f95,1.0,writer
1,414fef80-653c-5b19-9216-b264020eb9b6,42.05,43,2048,78,414fef80-653c-5b19-9216-b264020eb9b6,2.0,writer
2,1adb3878-ebf3-5bbf-94ef-659c8cc11f1c,40.33,41,2048,78,1adb3878-ebf3-5bbf-94ef-659c8cc11f1c,2.0,writer
3,126f176d-a042-5813-83de-4a89c773c508,38.89,39,2048,78,126f176d-a042-5813-83de-4a89c773c508,2.0,writer
4,16181061-6570-5a7c-8da9-4d85024198fa,45.65,46,2048,78,16181061-6570-5a7c-8da9-4d85024198fa,2.0,writer
5,a3978800-8873-5798-ba52-d5e4ef42e5d6,40.72,41,2048,78,a3978800-8873-5798-ba52-d5e4ef42e5d6,2.0,writer
6,b88e5c35-cad0-529e-bdc5-01d1ade1e3fa,38.67,39,2048,78,b88e5c35-cad0-529e-bdc5-01d1ade1e3fa,2.0,writer
7,dc023baa-0da9-52d3-ba95-664e6a98133f,38.59,39,2048,78,dc023baa-0da9-52d3-ba95-664e6a98133f,2.0,writer
8,27df7fa1-1cad-581d-99a2-22457b9cd830,37.78,38,2048,78,27df7fa1-1cad-581d-99a2-22457b9cd830,2.0,writer
9,8c9e2af7-7f08-58eb-85b2-771318389fe0,36.59,37,2048,78,8c9e2af7-7f08-58eb-85b2-771318389fe0,2.0,writer
10,a532a0a2-cda4-5240-94fe-fd46aa946a08,38.44,39,2048,78,a532a0a2-cda4-5240-94fe-fd46aa946a08,2.0,writer
11,902fec46-a854-588e-b272-b1a2cf640a21,40.09,41,2048,78,902fec46-a854-588e-b272-b1a2cf640a21,2.0,writer
12,4190fcc5-f7b6-5217-a2d3-a121908676b4,41.52,42,2048,78,4190fcc5-f7b6-5217-a2d3-a121908676b4,2.0,writer
13,cf145904-1877-5a0f-8ec5-04e07f478714,42.06,43,2048,78,cf145904-1877-5a0f-8ec5-04e07f478714,2.0,writer
14,447b6ee9-c8c1-54a1-af7a-330daff14627,39.51,40,2048,78,447b6ee9-c8c1-54a1-af7a-330daff14627,2.0,writer
15,04a1dcb7-fb7b-5004-90c6-81539c4be24a,40.35,41,2048,78,04a1dcb7-fb7b-5004-90c6-81539c4be24a,2.0,writer
16,2363a4a3-9007-5bc3-a4e6-f947f7288aa7,39.72,40,2048,78,2363a4a3-9007-5bc3-a4e6-f947f7288aa7,2.0,writer
17,0006117c-3d86-5a47-9bd0-4c985aa9636f,44.47,45,2048,78,0006117c-3d86-5a47-9bd0-4c985aa9636f,2.0,writer
18,b6e895ac-547f-5dce-9ec9-c8483350bc22,38.65,39,2048,78,b6e895ac-547f-5dce-9ec9-c8483350bc22,2.0,writer
19,9275d6da-28ca-555d-b985-8b3e4fe50570,44.14,45,2048,78,9275d6da-28ca-555d-b985-8b3e4fe50570,2.0,writer
20,4666625e-078a-5ac9-bfe9-3fba60a59dc2,41.60,42,2048,78,4666625e-078a-5ac9-bfe9-3fba60a59dc2,2.0,writer
21,554cd250-0d98-57c7-9d2e-8fb46ab7df8f,43.87,44,2048,78,554cd250-0d98-57c7-9d2e-8fb46ab7df8f,2.0,writer
22,5aa1f97c-bbc7-5b60-b512-a498dce839cf,39.52,40,2048,78,5aa1f97c-bbc7-5b60-b512-a498dce839cf,2.0,writer
23,da4fda76-624d-56d8-83c6-87920563627b,40.74,41,2048,78,da4fda76-624d-56d8-83c6-87920563627b,2.0,writer
24,5ad7d0e4-176b-5462-adf4-8d0070454979,36.25,37,2048,78,5ad7d0e4-176b-5462-adf4-8d0070454979,2.0,writer
25,4351c95d-fc1f-561d-98ab-94b99b31849b,37.78,38,2048,78,4351c95d-fc1f-561d-98ab-94b99b31849b,2.0,writer
26,30700840-6e75-5c9f-bb29-55a4095bced1,38.61,39,2048,78,30700840-6e75-5c9f-bb29-55a4095bced1,2.0,writer
27,8f1dc7aa-86fe-58b9-b767-9a4ee1d039dd,38.61,39,2048,78,8f1dc7aa-86fe-58b9-b767-9a4ee1d039dd,2.0,writer
28,ba7bf9ce-83af-5bd0-b8e4-a42ae481e2f8,40.78,41,2048,78,ba7bf9ce-83af-5bd0-b8e4-a42ae481e2f8,2.0,writer
29,c4487a1c-919a-5f7d-8dac-27f8f6b46e91,40.10,41,2048,78,c4487a1c-919a-5f7d-8dac-27f8f6b46e91,2.0,writer
30,6609c753-473b-5bcb-9035-9ab720162be6,40.52,41,2048,78,6609c753-473b-5bcb-9035-9ab720162be6,2.0,writer
31,12e9947b-bd0d-5e79-9fc4-c99fda205972,36.13,37,2048,78,12e9947b-bd0d-5e79-9fc4-c99fda205972,2.0,writer
32,83602b2e-f21a-5bb1-abd5-76ca953763f9,36.77,37,2048,78,83602b2e-f21a-5bb1-abd5-76ca953763f9,2.0,writer
33,10e1bc9c-fdd7-55c2-9f85-e1789afa976d,41.00,41,2048,78,10e1bc9c-fdd7-55c2-9f85-e1789afa976d,2.0,writer
34,8081063e-7069-5f14-b113-5bda1744ebb7,38.56,39,2048,78,8081063e-7069-5f14-b113-5bda1744ebb7,2.0,writer
35,dd6a55d5-2b57-5755-a270-08314c7afa4e,39.95,40,2048,78,dd6a55d5-2b57-5755-a270-08314c7afa4e,2.0,writer
36,b7615d2d-db0d-5107-9997-00c9bc203381,39.58,40,2048,78,b7615d2d-db0d-5107-9997-00c9bc203381,2.0,writer
37,a645e5f0-2948-5b39-ac4e-b8144e658977,39.87,40,2048,78,a645e5f0-2948-5b39-ac4e-b8144e658977,2.0,writer
38,144fb21e-4c34-5df2-bae0-effa2b185c96,38.09,39,2048,78,144fb21e-4c34-5df2-bae0-effa2b185c96,2.0,writer
39,d8ba7b7f-3c0f-540b-9eb2-269b5b23ed23,72.11,73,2048,78,d8ba7b7f-3c0f-540b-9eb2-269b5b23ed23,2.0,writer
40,cba95525-b924-53cf-9272-08c1de08d223,39.76,40,2048,78,cba95525-b924-53cf-9272-08c1de08d223,2.0,writer
41,fd0d972f-c862-5e62-b70e-cacbaf4e7e4f,41.47,42,2048,78,fd0d972f-c862-5e62-b70e-cacbaf4e7e4f,2.0,writer
42,5ff502ec-2302-53dc-a73e-5f08442e44d7,43.18,44,2048,78,5ff502ec-2302-53dc-a73e-5f08442e44d7,2.0,writer
43,3d951580-a715-57fd-b04b-4864c039efb5,39.73,40,2048,78,3d951580-a715-57fd-b04b-4864c039efb5,2.0,writer
44,03057bd9-5cdf-5fca-a762-263d3bf3ad65,44.92,45,2048,78,03057bd9-5cdf-5fca-a762-263d3bf3ad65,2.0,writer
45,7adc86c8-3a5b-5362-bbb8-db2c5d700e79,41.52,42,2048,78,7adc86c8-3a5b-5362-bbb8-db2c5d700e79,2.0,writer
46,49dc8bf3-5bf7-55e6-a1f6-d6173cdc0760,41.93,42,2048,78,49dc8bf3-5bf7-55e6-a1f6-d6173cdc0760,2.0,writer
47,5b7c54b3-26c4-56a2-9d1d-095741efc4ec,42.49,43,2048,78,5b7c54b3-26c4-56a2-9d1d-095741efc4ec,2.0,writer
48,184668ef-9032-5f35-af3f-350bf7196ed9,40.74,41,2048,78,184668ef-9032-5f35-af3f-350bf7196ed9,2.0,writer
49,bdd2fc39-039e-5763-be68-a1dd64b5e74e,46.19,47,2048,78,bdd2fc39-039e-5763-be68-a1dd64b5e74e,2.0,writer
50,3fb09c12-b767-5d6f-b84c-c1f6d04cea64,43.17,44,2048,78,3fb09c12-b767-5d6f-b84c-c1f6d04cea64,2.0,writer
51,7f50e754-4951-56e5-ba06-bab02e7b044a,42.35,43,2048,78,7f50e754-4951-56e5-ba06-bab02e7b044a,2.0,writer
52,9a5d53a3-8ff9-5835-8e5f-0e47e8d30c96,42.63,43,2048,78,9a5d53a3-8ff9-5835-8e5f-0e47e8d30c96,2.0,writer
53,ca9dd68c-10a5-55dc-9b92-8b68778f58c7,39.23,40,2048,78,ca9dd68c-10a5-55dc-9b92-8b68778f58c7,2.0,writer
54,ecd9bc99-ad41-5eae-a5e7-e17dca6b8c28,43.01,44,2048,78,ecd9bc99-ad41-5eae-a5e7-e17dca6b8c28,2.0,writer
55,6787ce59-54b3-5241-919f-93bd3399100f,39.44,40,2048,78,6787ce59-54b3-5241-919f-93bd3399100f,2.0,writer
56,e77f4ae5-8e71-5c9d-b803-1701e95bcd71,44.12,45,2048,78,e77f4ae5-8e71-5c9d-b803-1701e95bcd71,2.0,writer
57,0fffeb5a-9b60-582d-b7d2-b6befc4a9800,42.15,43,2048,78,0fffeb5a-9b60-582d-b7d2-b6befc4a9800,2.0,writer
58,726c123e-6b4c-59a3-807e-4fda0c656ea8,41.88,42,2048,78,726c123e-6b4c-59a3-807e-4fda0c656ea8,2.0,writer
59,992f50c4-9477-50fe-bdec-0d20f35e08b6,44.72,45,2048,78,992f50c4-9477-50fe-bdec-0d20f35e08b6,2.0,writer
60,6b385be2-4b31-5e0f-a4c9-06062c18dca0,43.23,44,2048,78,6b385be2-4b31-5e0f-a4c9-06062c18dca0,2.0,writer
61,eb1eb662-d8cc-5164-97c4-eb86bfe5d5c7,52.68,53,2048,78,eb1eb662-d8cc-5164-97c4-eb86bfe5d5c7,2.0,writer
62,af185398-136c-5174-8d82-0e7c7445ac6f,43.20,44,2048,78,af185398-136c-5174-8d82-0e7c7445ac6f,2.0,writer
63,386c64f9-5e69-5269-83d2-391d394090ef,43.33,44,2048,78,386c64f9-5e69-5269-83d2-391d394090ef,2.0,writer
64,0816f7b9-7be1-5a62-a426-aa5d1cc8a82c,44.51,45,2048,78,0816f7b9-7be1-5a62-a426-aa5d1cc8a82c,2.0,writer
65,fbd390b7-73f0-5f00-8cab-cd5314d9ceec,41.79,42,2048,78,fbd390b7-73f0-5f00-8cab-cd5314d9ceec,2.0,writer
66,ff78b327-b522-5db7-8dd5-eec3d20a5d9a,39.37,40,2048,78,ff78b327-b522-5db7-8dd5-eec3d20a5d9a,2.0,writer
