,request,time,billed_time,memory,used_memory,read,write,function
0,ffc45eb3-8fa2-4c60-9582-e70db40ce619,49.96,50,512,76,ffc45eb3-8fa2-4c60-9582-e70db40ce619,1.0,writer
1,fd03d1e4-11d0-4ad9-9a37-6e7f9f4827a6,63.89,64,512,76,fd03d1e4-11d0-4ad9-9a37-6e7f9f4827a6,2.0,writer
2,97766afc-fdc2-43ae-8170-3c540254318d,67.58,68,512,76,97766afc-fdc2-43ae-8170-3c540254318d,2.0,writer
3,f2f2a623-174d-40d0-82cd-989f6271be6d,66.18,67,512,76,f2f2a623-174d-40d0-82cd-989f6271be6d,2.0,writer
4,20cdf48b-f42d-4e87-b1ef-1c153b8becc4,68.41,69,512,76,20cdf48b-f42d-4e87-b1ef-1c153b8becc4,2.0,writer
5,90c084cc-7850-4f35-b2e4-3b63e4db641a,61.96,62,512,76,90c084cc-7850-4f35-b2e4-3b63e4db641a,2.0,writer
6,09a94eeb-cf71-4cde-8001-3386b7eecb5d,64.28,65,512,76,09a94eeb-cf71-4cde-8001-3386b7eecb5d,2.0,writer
7,b70fc77f-23b5-41b7-a87c-500e0dccf8ef,64.06,65,512,76,b70fc77f-23b5-41b7-a87c-500e0dccf8ef,2.0,writer
8,09f2a950-db5c-4c1e-9514-d66183fa8907,74.54,75,512,76,09f2a950-db5c-4c1e-9514-d66183fa8907,2.0,writer
9,9bdc8543-de49-4591-b167-1200d1ea8409,57.13,58,512,76,9bdc8543-de49-4591-b167-1200d1ea8409,2.0,writer
10,2345c87f-7a82-47c5-abd8-bc3093d1aa92,60.50,61,512,76,2345c87f-7a82-47c5-abd8-bc3093d1aa92,2.0,writer
11,d491640f-e3a6-47f9-861d-e3ad28e6f87d,57.80,58,512,76,d491640f-e3a6-47f9-861d-e3ad28e6f87d,2.0,writer
12,c2fb1eac-6355-4492-b2db-1e9349cea26e,68.54,69,512,76,c2fb1eac-6355-4492-b2db-1e9349cea26e,2.0,writer
13,8ddcb7cf-0da3-409a-b0ba-b44b57388688,72.94,73,512,76,8ddcb7cf-0da3-409a-b0ba-b44b57388688,2.0,writer
14,ebf31558-6ad2-487a-b206-a1abae16c297,63.03,64,512,76,ebf31558-6ad2-487a-b206-a1abae16c297,2.0,writer
15,acc4ce18-da9b-4b32-a46e-8e8b7f5d07f1,68.28,69,512,76,acc4ce18-da9b-4b32-a46e-8e8b7f5d07f1,2.0,writer
16,28540492-0f67-4b20-884e-ebc6d9d2a13c,71.84,72,512,76,28540492-0f67-4b20-884e-ebc6d9d2a13c,2.0,writer
17,f3a5979b-cd13-4ced-9327-d0371b04ca3a,62.86,63,512,76,f3a5979b-cd13-4ced-9327-d0371b04ca3a,2.0,writer
18,2d335b23-1c23-444a-958e-0204522108aa,66.11,67,512,76,2d335b23-1c23-444a-958e-0204522108aa,2.0,writer
19,54f38910-ab28-4928-b0ce-78701a11815e,56.70,57,512,76,54f38910-ab28-4928-b0ce-78701a11815e,2.0,writer
20,2ae7f332-3998-4abd-9561-b192c9910855,53.63,54,512,76,2ae7f332-3998-4abd-9561-b192c9910855,2.0,writer
21,77bc60ae-2176-4174-80ab-ac714ee42bfa,73.91,74,512,76,77bc60ae-2176-4174-80ab-ac714ee42bfa,2.0,writer
22,cb76ad7d-e7ed-444b-9df2-421a6003bc54,66.51,67,512,76,cb76ad7d-e7ed-444b-9df2-421a6003bc54,2.0,writer
23,fc9375f9-317c-4f14-9dea-95b0c62b3a7c,63.63,64,512,76,fc9375f9-317c-4f14-9dea-95b0c62b3a7c,2.0,writer
24,e242044c-642f-46f7-9de9-72cde02daee1,67.36,68,512,76,e242044c-642f-46f7-9de9-72cde02daee1,2.0,writer
25,65e241f8-2335-4baf-8c96-548d1ffc7b92,72.69,73,512,76,65e241f8-2335-4baf-8c96-548d1ffc7b92,2.0,writer
26,781bcd87-47c5-4a96-9709-87cd307afb69,60.97,61,512,76,781bcd87-47c5-4a96-9709-87cd307afb69,2.0,writer
27,9285a6eb-c539-48d4-87ae-9cdedd8eb8f4,59.27,60,512,76,9285a6eb-c539-48d4-87ae-9cdedd8eb8f4,2.0,writer
28,35215440-b9f1-4a28-8009-5e553153c3d2,67.93,68,512,76,35215440-b9f1-4a28-8009-5e553153c3d2,2.0,writer
29,26e7c868-ef76-4a21-bd8d-cc26dc40442c,69.14,70,512,76,26e7c868-ef76-4a21-bd8d-cc26dc40442c,2.0,writer
30,4da38849-6f22-4171-9c20-4b374e4430d6,68.73,69,512,76,4da38849-6f22-4171-9c20-4b374e4430d6,2.0,writer
31,df8c5ce4-f27d-48f4-9a4a-67a7df749555,61.30,62,512,76,df8c5ce4-f27d-48f4-9a4a-67a7df749555,2.0,writer
32,cc1dccfe-0ddc-448b-b10d-fc519e125359,53.70,54,512,76,cc1dccfe-0ddc-448b-b10d-fc519e125359,2.0,writer
33,4aa10388-9880-410f-b91d-accc56cd783e,62.89,63,512,76,4aa10388-9880-410f-b91d-accc56cd783e,2.0,writer
34,1a78531b-2c0e-48a0-ad2a-78202f5f7768,64.21,65,512,76,1a78531b-2c0e-48a0-ad2a-78202f5f7768,2.0,writer
35,9f399d96-3ae8-470e-ac3b-c02ea2d6b361,63.55,64,512,76,9f399d96-3ae8-470e-ac3b-c02ea2d6b361,2.0,writer
36,da20c7f2-0014-4c4d-9cc9-863d568f5a3a,63.61,64,512,76,da20c7f2-0014-4c4d-9cc9-863d568f5a3a,2.0,writer
