,time,idx,queue,memory,size,type
0,1644172531.185981,,sqs_fifo,128,64,send
1,1644172531.2010913,,sqs_fifo,128,64,send
2,1644172531.213557,,sqs_fifo,128,64,send
3,1644172531.2253556,,sqs_fifo,128,64,send
4,1644172531.2397423,,sqs_fifo,128,64,send
5,1644172531.2521582,,sqs_fifo,128,64,send
6,1644172531.2639053,,sqs_fifo,128,64,send
7,1644172531.2765803,,sqs_fifo,128,64,send
8,1644172531.2906024,,sqs_fifo,128,64,send
9,1644172531.3022838,,sqs_fifo,128,64,send
10,1644172531.3212254,,sqs_fifo,128,64,send
11,1644172531.3342526,,sqs_fifo,128,64,send
12,1644172531.3451393,,sqs_fifo,128,64,send
13,1644172531.3568072,,sqs_fifo,128,64,send
14,1644172531.368271,,sqs_fifo,128,64,send
15,1644172531.3799233,,sqs_fifo,128,64,send
16,1644172531.3905241,,sqs_fifo,128,64,send
17,1644172531.4099085,,sqs_fifo,128,64,send
18,1644172531.4217956,,sqs_fifo,128,64,send
19,1644172531.43176,,sqs_fifo,128,64,send
20,1644172531.4454489,,sqs_fifo,128,64,send
21,1644172531.4604044,,sqs_fifo,128,64,send
22,1644172531.4726424,,sqs_fifo,128,64,send
23,1644172531.4876513,,sqs_fifo,128,64,send
24,1644172531.4985754,,sqs_fifo,128,64,send
25,1644172531.5130162,,sqs_fifo,128,64,send
26,1644172531.5254757,,sqs_fifo,128,64,send
27,1644172531.5376034,,sqs_fifo,128,64,send
28,1644172531.5493279,,sqs_fifo,128,64,send
29,1644172531.560354,,sqs_fifo,128,64,send
30,1644172531.5711055,,sqs_fifo,128,64,send
31,1644172531.5822353,,sqs_fifo,128,64,send
32,1644172531.5994568,,sqs_fifo,128,64,send
33,1644172531.6109111,,sqs_fifo,128,64,send
34,1644172531.6242862,,sqs_fifo,128,64,send
35,1644172531.6358535,,sqs_fifo,128,64,send
36,1644172531.6448624,,sqs_fifo,128,64,send
37,1644172531.6566489,,sqs_fifo,128,64,send
38,1644172531.6691034,,sqs_fifo,128,64,send
39,1644172531.6863978,,sqs_fifo,128,64,send
40,1644172531.7005937,,sqs_fifo,128,64,send
41,1644172531.7128122,,sqs_fifo,128,64,send
42,1644172531.7292438,,sqs_fifo,128,64,send
43,1644172531.742125,,sqs_fifo,128,64,send
44,1644172531.755026,,sqs_fifo,128,64,send
45,1644172531.7677999,,sqs_fifo,128,64,send
46,1644172531.778147,,sqs_fifo,128,64,send
47,1644172531.7953265,,sqs_fifo,128,64,send
48,1644172531.8072517,,sqs_fifo,128,64,send
49,1644172531.823725,,sqs_fifo,128,64,send
50,1644172531.8444853,,sqs_fifo,128,64,send
51,1644172531.85691,,sqs_fifo,128,64,send
52,1644172531.8699994,,sqs_fifo,128,64,send
53,1644172531.8817017,,sqs_fifo,128,64,send
54,1644172531.893397,,sqs_fifo,128,64,send
55,1644172531.9043934,,sqs_fifo,128,64,send
56,1644172531.9184723,,sqs_fifo,128,64,send
57,1644172531.9333925,,sqs_fifo,128,64,send
58,1644172531.9456236,,sqs_fifo,128,64,send
59,1644172531.9639902,,sqs_fifo,128,64,send
60,1644172531.9739678,,sqs_fifo,128,64,send
61,1644172531.9879801,,sqs_fifo,128,64,send
62,1644172531.9992635,,sqs_fifo,128,64,send
63,1644172532.0095196,,sqs_fifo,128,64,send
64,1644172532.0222123,,sqs_fifo,128,64,send
65,1644172532.032782,,sqs_fifo,128,64,send
66,1644172532.0451882,,sqs_fifo,128,64,send
67,1644172532.0551848,,sqs_fifo,128,64,send
68,1644172532.0734587,,sqs_fifo,128,64,send
69,1644172532.0836732,,sqs_fifo,128,64,send
70,1644172532.0951574,,sqs_fifo,128,64,send
71,1644172532.1067474,,sqs_fifo,128,64,send
72,1644172532.1173933,,sqs_fifo,128,64,send
73,1644172532.129758,,sqs_fifo,128,64,send
74,1644172532.1405885,,sqs_fifo,128,64,send
75,1644172532.1539435,,sqs_fifo,128,64,send
76,1644172532.163713,,sqs_fifo,128,64,send
77,1644172532.1794841,,sqs_fifo,128,64,send
78,1644172532.1912105,,sqs_fifo,128,64,send
79,1644172532.2252264,,sqs_fifo,128,64,send
80,1644172532.238851,,sqs_fifo,128,64,send
